MeanTemperatureofWarmestQuarter,SoilTypeWRB,BulkDensity,SoilOrganicCarbon,Season_sin,SoilTextureUSDA,AnnualPrecipitation,UpperD_m,Longitude,MeanTemperatureofDriestQuarter,SiltContent,AnnualMeanTemperature,PrecipitationofDriestQuarter,AverageAridityIndex
17.68333435058594,1.2621258000467888,1.2393033985299995,0.010291,-2.449293598294706e-16,1.2621258000467888,621.0,0.12,1.8,6.666666507720947,0.783,10.57499980926514,140.0,0.0648
17.68333435058594,1.1280059822845678,1.2596636185799996,0.010872,-2.449293598294706e-16,1.1280059822845678,621.0,0.12,1.8,6.666666507720947,0.746,10.57499980926514,140.0,0.0648
17.68333435058594,1.0737404293438404,1.284245158919999,0.010814,-2.449293598294706e-16,1.2621258000467888,621.0,0.1,1.8,6.666666507720947,0.663,10.57499980926514,140.0,0.0648
17.68333435058594,0.9410521141130801,1.3339213447399991,0.010291,0.0,1.0737404293438406,621.0,0.12,1.8,6.666666507720947,0.783,10.57499980926514,140.0,0.0648
17.68333435058594,0.9590302538140122,1.3614413447399993,0.010291,-0.8660254037844385,1.0630410251623155,621.0,0.12,1.8,6.666666507720947,0.783,10.57499980926514,140.0,0.0648
17.68333435058594,0.9186240029800495,1.3625513447399995,0.0057,0.0,1.574665831367052,621.0,0.3,1.8,6.666666507720947,0.468,10.57499980926514,140.0,0.0648
17.68333435058594,0.9555040623617438,1.3889613447400004,0.0057,-0.8660254037844385,1.5178256295506027,621.0,0.3,1.8,6.666666507720947,0.468,10.57499980926514,140.0,0.0648
24.39999961853027,1.2621258000467888,1.18,0.01,0.8660254037844387,0.9025564842337938,470.0,0.0,-102.0,3.116666555404663,0.30260401996999975,13.72500038146973,36.0,0.0216
24.39999961853027,1.589306455818198,1.25,0.013,0.8660254037844387,1.2405333600190647,470.0,0.0,-102.0,3.116666555404663,0.2885040199699998,13.72500038146973,36.0,0.0216
24.39999961853027,1.5865792208045584,1.17,0.0225,0.8660254037844387,1.3256812077086184,470.0,0.0,-102.0,3.116666555404663,0.33513061943999994,13.72500038146973,36.0,0.0216
24.39999961853027,1.588856326597702,1.18,0.01,0.8660254037844387,1.3796824949623212,470.0,0.0,-102.0,3.116666555404663,0.29230102082999976,13.72500038146973,36.0,0.0216
24.39999961853027,1.5842458914782476,1.25,0.013,0.8660254037844387,1.4107027709686728,470.0,0.0,-102.0,3.116666555404663,0.29173313637999987,13.72500038146973,36.0,0.0216
24.39999961853027,1.5414851630481363,1.17,0.0225,0.8660254037844387,1.3988425923870882,470.0,0.0,-102.0,3.116666555404663,0.3069714986699999,13.72500038146973,36.0,0.0216
24.39999961853027,1.5169329557445155,1.18,0.01,0.8660254037844387,1.395189732329051,470.0,0.0,-102.0,3.116666555404663,0.29206102082999974,13.72500038146973,36.0,0.0216
24.39999961853027,1.561330215503025,1.25,0.013,0.8660254037844387,1.4481809880494445,470.0,0.0,-102.0,3.116666555404663,0.2918722536599998,13.72500038146973,36.0,0.0216
24.39999961853027,1.535866770414161,1.17,0.0225,0.8660254037844387,1.436578810214825,470.0,0.0,-102.0,3.116666555404663,0.3069714986699999,13.72500038146973,36.0,0.0216
19.29999923706055,1.2621258000467888,1.3705138141799993,0.0216,0.8660254037844387,1.4604510985689594,990.0,0.05,-75.0,-6.849999904632568,0.52,6.3125,197.0,0.104
19.29999923706055,1.0991363501696274,1.3882404645499997,0.0216,0.8660254037844387,1.4021950765382378,990.0,0.05,-75.0,-6.849999904632568,0.52,6.3125,197.0,0.104
20.16666603088379,0.9684197272787078,1.37,0.0052326,0.0,1.2621258000467888,811.0,0.0,-89.5,-7.583333492279053,0.40593181666,6.945833206176758,81.0,0.07880000000000001
20.16666603088379,1.0844150698313717,1.57,0.0046512,0.0,1.6372518051497353,811.0,0.0,-89.5,-7.583333492279053,0.33799937185999995,6.945833206176758,81.0,0.07880000000000001
22.04999923706055,1.2621258000467888,1.13,0.11,0.0,0.9937513698918998,1146.0,0.0,-76.0,0.5499999523162842,0.534,11.02499961853027,247.0,0.0922
22.04999923706055,0.9744690374092357,1.5,0.015,0.0,0.9425948540385303,1146.0,0.0,-76.0,0.5499999523162842,0.535,11.02499961853027,247.0,0.0922
22.04999923706055,0.9442702339068951,1.58,0.03,0.0,1.2621258000467888,1146.0,0.0,-76.0,0.5499999523162842,0.359,11.02499961853027,247.0,0.0922
22.04999923706055,0.939389809384491,1.69,0.014,0.0,0.9342059644476279,1146.0,0.0,-76.0,0.5499999523162842,0.584,11.02499961853027,247.0,0.0922
22.04999923706055,0.8709708323462545,1.13,0.11,-0.8660254037844385,0.8920920844158381,1146.0,0.0,-76.0,0.5499999523162842,0.534,11.02499961853027,247.0,0.0922
22.04999923706055,0.8595901813077211,1.5,0.015,-0.8660254037844385,0.8821581779379731,1146.0,0.0,-76.0,0.5499999523162842,0.535,11.02499961853027,247.0,0.0922
22.04999923706055,0.8538121088079988,1.58,0.03,-0.8660254037844385,1.0934371679320338,1146.0,0.0,-76.0,0.5499999523162842,0.359,11.02499961853027,247.0,0.0922
22.04999923706055,0.8425479662905246,1.69,0.014,-0.8660254037844385,0.8758567275251424,1146.0,0.0,-76.0,0.5499999523162842,0.584,11.02499961853027,247.0,0.0922
19.26666641235352,0.7931996320719459,0.88,0.071,0.0,0.8324527485067946,1038.0,0.0,-78.0,-3.150000095367432,0.635,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8138323788587589,1.56,0.014,0.0,0.8463756111262346,1038.0,0.0,-78.0,-3.150000095367432,0.671,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.830200904828176,1.47,0.02,0.0,0.8577225767720894,1038.0,0.0,-78.0,-3.150000095367432,0.639,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8620892824931977,1.59,0.012,0.0,0.9835244348440909,1038.0,0.0,-78.0,-3.150000095367432,0.466,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8905666715867564,0.88,0.071,-0.8660254037844385,0.8830896382032571,1038.0,0.0,-78.0,-3.150000095367432,0.635,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8795076366226147,1.56,0.014,-0.8660254037844385,0.8732663411289582,1038.0,0.0,-78.0,-3.150000095367432,0.671,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8592055941294452,1.47,0.02,-0.8660254037844385,0.8546232572599651,1038.0,0.0,-78.0,-3.150000095367432,0.639,8.408333778381348,208.0,0.09860000000000001
19.26666641235352,0.8369884520515477,1.59,0.012,-0.8660254037844385,1.0457171613104335,1038.0,0.0,-78.0,-3.150000095367432,0.466,8.408333778381348,208.0,0.09860000000000001
22.04999923706055,0.8157919748818969,1.64,0.11,0.0,0.9319033970818434,1146.0,0.0,-76.0,0.5499999523162842,0.423,11.02499961853027,247.0,0.0922
22.04999923706055,0.836999828524201,1.6,0.013,0.0,0.9761750543087645,1146.0,0.0,-76.0,0.5499999523162842,0.421,11.02499961853027,247.0,0.0922
22.04999923706055,0.8349351833443213,1.55,0.021,0.0,0.8339825551201487,1146.0,0.0,-76.0,0.5499999523162842,0.57,11.02499961853027,247.0,0.0922
22.04999923706055,0.8467305679237718,1.78,0.005,0.0,1.5394629242154136,1146.0,0.0,-76.0,0.5499999523162842,0.23,11.02499961853027,247.0,0.0922
22.04999923706055,0.8603948280771935,1.64,0.11,-0.8660254037844385,0.9506888422798677,1146.0,0.0,-76.0,0.5499999523162842,0.423,11.02499961853027,247.0,0.0922
22.04999923706055,0.8658617075497973,1.6,0.013,-0.8660254037844385,0.9544360090541943,1146.0,0.0,-76.0,0.5499999523162842,0.421,11.02499961853027,247.0,0.0922
22.04999923706055,0.8628807076203572,1.55,0.021,-0.8660254037844385,0.8471414617764367,1146.0,0.0,-76.0,0.5499999523162842,0.57,11.02499961853027,247.0,0.0922
22.04999923706055,0.8382856069488355,1.78,0.005,-0.8660254037844385,1.5056476831262646,1146.0,0.0,-76.0,0.5499999523162842,0.23,11.02499961853027,247.0,0.0922
23.78333282470703,1.2621258000467888,1.22,0.011,-2.449293598294706e-16,0.9369763090673585,410.0,0.01,-0.06667,8.566666603088379,0.473,15.23333358764648,78.0,0.0257
23.78333282470703,1.4136002620657644,1.14,0.011,-2.449293598294706e-16,0.9997861505690967,410.0,0.01,-0.06667,8.566666603088379,0.473,15.23333358764648,78.0,0.0257
23.78333282470703,1.4398833177133978,1.3,0.011,-2.449293598294706e-16,1.04457372133633,410.0,0.01,-0.06667,8.566666603088379,0.473,15.23333358764648,78.0,0.0257
17.64999961853027,1.527629708401845,0.75,0.0371,0.0,0.816902347551563,565.0,0.0,-117.0,17.45000076293945,0.715,8.458333015441895,80.0,0.046
17.64999961853027,1.535174157425544,1.1,0.0147,0.0,0.8565881625571115,565.0,0.0,-117.0,17.45000076293945,0.704,8.458333015441895,80.0,0.046
17.64999961853027,1.4336061526468071,1.1,0.0182,0.0,0.8308629214868062,565.0,0.0,-117.0,17.45000076293945,0.736,8.458333015441895,80.0,0.046
17.64999961853027,1.3898460754978248,0.9,0.0319,0.0,0.8324021136787713,565.0,0.05,-117.0,17.45000076293945,0.714,8.458333015441895,80.0,0.046
17.64999961853027,1.4087326690819475,1.25,0.0143,0.0,0.8681349950699352,565.0,0.05,-117.0,17.45000076293945,0.705,8.458333015441895,80.0,0.046
17.64999961853027,1.3255662175911256,1.25,0.0134,0.0,0.8386808659720054,565.0,0.05,-117.0,17.45000076293945,0.74,8.458333015441895,80.0,0.046
17.64999961853027,1.288194699458057,0.75,0.0371,-0.8660254037844385,0.8342385084316065,565.0,0.0,-117.0,17.45000076293945,0.715,8.458333015441895,80.0,0.046
17.64999961853027,1.318444163979509,1.1,0.0147,-0.8660254037844385,0.8714768579658808,565.0,0.0,-117.0,17.45000076293945,0.704,8.458333015441895,80.0,0.046
17.64999961853027,1.2858595351623578,1.1,0.0182,-0.8660254037844385,0.8663081167549515,565.0,0.0,-117.0,17.45000076293945,0.736,8.458333015441895,80.0,0.046
17.64999961853027,1.2590421713864692,0.9,0.0319,-0.8660254037844385,0.8630945991358628,565.0,0.05,-117.0,17.45000076293945,0.714,8.458333015441895,80.0,0.046
17.64999961853027,1.2730306529000597,1.25,0.0143,-0.8660254037844385,0.886395192326291,565.0,0.05,-117.0,17.45000076293945,0.705,8.458333015441895,80.0,0.046
17.64999961853027,1.2642610327876729,0.75,0.0371,0.0,0.8931443069334126,565.0,0.0,-117.0,17.45000076293945,0.715,8.458333015441895,80.0,0.046
17.64999961853027,1.294570780504971,1.1,0.0147,0.0,0.9266259577603423,565.0,0.0,-117.0,17.45000076293945,0.704,8.458333015441895,80.0,0.046
17.64999961853027,1.288803756445812,0.9,0.0319,0.0,0.9339791849285912,565.0,0.05,-117.0,17.45000076293945,0.714,8.458333015441895,80.0,0.046
17.64999961853027,1.3121361910127243,1.1,0.0147,0.0,0.9617004879929281,565.0,0.0,-117.0,17.45000076293945,0.704,8.458333015441895,80.0,0.046
17.64999961853027,1.3082396558249425,1.1,0.0182,0.0,0.9691423210319061,565.0,0.0,-117.0,17.45000076293945,0.736,8.458333015441895,80.0,0.046
17.64999961853027,1.3014153125624548,1.1,0.0182,0.8660254037844387,0.9737613041738592,565.0,0.0,-117.0,17.45000076293945,0.736,8.458333015441895,80.0,0.046
17.64999961853027,1.3032388532439094,0.9,0.0319,0.8660254037844387,0.9842304599179668,565.0,0.05,-117.0,17.45000076293945,0.714,8.458333015441895,80.0,0.046
17.64999961853027,1.327206598795296,1.25,0.0134,0.8660254037844387,1.0109900617764738,565.0,0.05,-117.0,17.45000076293945,0.74,8.458333015441895,80.0,0.046
22.45000076293945,0.8469226735695834,1.3947899999999995,0.013954,0.8660254037844387,1.0106078809327652,492.0,0.0,1.0,7.533333301544189,0.52,14.05000019073486,92.0,0.0355
22.45000076293945,0.8115637026157521,1.3952999999999998,0.013954,0.8660254037844387,1.0027842632102395,492.0,0.0,1.0,7.533333301544189,0.52,14.05000019073486,92.0,0.0355
22.45000076293945,0.7669476802634023,1.3854899999999994,0.013954,0.8660254037844387,0.9924267464013337,492.0,0.0,1.0,7.533333301544189,0.52,14.05000019073486,92.0,0.0355
23.26666641235352,1.1169002096887302,1.66,0.0085,0.01732050807568874,1.561256692901476,564.0,0.0,-8.0,22.88333320617676,0.074,16.54583358764648,25.0,0.0332
23.26666641235352,1.048363053551016,1.83,0.0083,0.008660254037844322,1.4715123856743495,564.0,0.0,-8.0,22.88333320617676,0.138,16.54583358764648,25.0,0.0332
23.26666641235352,0.9756737373430714,1.62,0.0114,0.008660254037844324,1.2621258000467888,564.0,0.0,-8.0,22.88333320617676,0.129,16.54583358764648,25.0,0.0332
23.26666641235352,1.5394629242154132,1.7,0.0074,-5.808535995123434e-17,1.3789823052015875,564.0,0.0,-8.0,22.88333320617676,0.251,16.54583358764648,25.0,0.0332
15.41666698455811,0.6332195252225268,1.28,0.017,0.8660254037844387,1.2621258000467888,560.0,0.0,17.6,-0.2166667282581329,0.41,5.679166793823242,93.0,0.0777
16.64999961853027,1.2621258000467888,1.44,0.04,0.15588457268119899,1.3172636149802888,1076.0,0.075,175.3,15.31666660308838,0.21,12.37083339691162,216.0,0.0952
21.5666675567627,0.6475073689646422,1.5273100000000008,0.0034,0.0,1.2977334118762505,423.0,0.001,110.3,-7.183333396911621,0.333,8.012499809265137,9.0,0.0285
21.5666675567627,0.7610787050064054,1.5413000000000008,0.0034,0.8660254037844387,1.3129301557246327,423.0,0.001,110.3,-7.183333396911621,0.333,8.012499809265137,9.0,0.0285
21.5666675567627,0.8424191651812541,1.5501000000000007,0.0034,0.8660254037844387,1.3229419718832667,423.0,0.001,110.3,-7.183333396911621,0.333,8.012499809265137,9.0,0.0285
21.5666675567627,0.874122838516359,1.4985100000000011,0.003,0.0,1.3143374417069003,423.0,0.001,110.3,-7.183333396911621,0.355,8.012499809265137,9.0,0.0285
21.5666675567627,0.9403433348329693,1.4664100000000004,0.003,0.0,1.3287479845215089,423.0,0.001,110.3,-7.183333396911621,0.355,8.012499809265137,9.0,0.0285
21.5666675567627,0.9992799290132323,1.4415,0.003,0.8660254037844387,1.343930578829824,423.0,0.001,110.3,-7.183333396911621,0.355,8.012499809265137,9.0,0.0285
21.5666675567627,1.0377127903531134,1.4550999999999996,0.003,0.8660254037844387,1.3509749673571814,423.0,0.001,110.3,-7.183333396911621,0.355,8.012499809265137,9.0,0.0285
21.5666675567627,1.057991223645963,1.4448100000000006,0.0024,0.0,1.3496982668830868,423.0,0.001,110.3,-7.183333396911621,0.335,8.012499809265137,9.0,0.0285
21.5666675567627,1.0958576798102297,1.44661,0.0024,0.0,1.3612103418508734,423.0,0.001,110.3,-7.183333396911621,0.335,8.012499809265137,9.0,0.0285
21.5666675567627,1.127360630782633,1.3878899999999996,0.0024,0.8660254037844387,1.3707581239915856,423.0,0.001,110.3,-7.183333396911621,0.335,8.012499809265137,9.0,0.0285
21.5666675567627,1.1391983461005226,1.3463699999999994,0.0024,0.8660254037844387,1.3691367265760153,423.0,0.001,110.3,-7.183333396911621,0.335,8.012499809265137,9.0,0.0285
21.5666675567627,1.1467408445809832,1.32938831296,0.0027,0.0,1.3656488225824153,423.0,0.001,110.3,-7.183333396911621,0.321,8.012499809265137,9.0,0.0285
21.5666675567627,1.1700706178106508,1.3104483129599998,0.0027,0.0,1.3736615980596387,423.0,0.001,110.3,-7.183333396911621,0.321,8.012499809265137,9.0,0.0285
21.5666675567627,1.1995647495352981,1.32474831296,0.0027,0.8660254037844387,1.3869819999301196,423.0,0.001,110.3,-7.183333396911621,0.321,8.012499809265137,9.0,0.0285
21.5666675567627,1.214297941390262,1.3113483129599997,0.0027,0.8660254037844387,1.391047992548767,423.0,0.001,110.3,-7.183333396911621,0.321,8.012499809265137,9.0,0.0285
28.63333320617676,1.6372588754253987,1.52,0.0136,-0.00866025403784447,1.378867353440749,200.0,0.0,52.5,28.63333320617676,0.137,18.22916603088379,2.0,0.008700000000000001
16.5,1.2051684067907138,1.37,0.022,0.18186533479473213,0.9673572830749145,701.0,0.0,172.5,16.5,0.519,11.81666660308838,150.0,0.05810000000000001
16.5,1.2071980132543296,1.25,0.029,0.17320508075688776,0.9741309038458426,701.0,0.0,172.5,16.5,0.519,11.81666660308838,150.0,0.05810000000000001
21.26666641235352,1.2621258000467888,1.2078,0.031,-0.8660254037844385,0.9957814125064406,764.0,0.0,-93.0,-8.583333015441895,0.6,7.170833587646484,69.0,0.0714
21.26666641235352,1.0399603417454382,1.2115999999999998,0.031,-0.8660254037844385,0.9917362641186599,764.0,0.0,-93.0,-8.583333015441895,0.6,7.170833587646484,69.0,0.0714
21.26666641235352,0.8714360990467686,1.2330999999999999,0.031,-0.8660254037844385,0.981572960774899,764.0,0.0,-93.0,-8.583333015441895,0.6,7.170833587646484,69.0,0.0714
16.39999961853027,1.2362773783792145,1.01,0.0255,0.8660254037844387,0.9792487286457012,637.0,0.0,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
16.39999961853027,1.2434298735119134,1.25,0.0255,0.8660254037844387,0.9885219420084882,637.0,0.175,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
16.39999961853027,1.2321489674697583,1.24,0.0255,0.8660254037844387,0.9877220331419757,637.0,0.175,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
16.39999961853027,1.2215297894641817,1.24,0.0255,0.8660254037844387,0.986858954125184,637.0,0.175,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
16.39999961853027,1.209921698217123,1.32,0.0255,0.8660254037844387,0.9850518397336111,637.0,0.175,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
16.39999961853027,1.1986321174138563,1.34,0.0255,0.8660254037844387,0.9830414870902539,637.0,0.175,172.5,14.80000019073486,0.52,11.82499980926514,142.0,0.0532
26.21666717529297,0.9033102456433302,1.53,0.0054,0.0,1.0488804324470669,535.0,0.0,-6.0,26.08333396911621,0.299,18.64999961853027,22.0,0.0304
26.21666717529297,0.9317475888831588,1.26,0.0054,-2.449293598294706e-16,1.0683075569512102,535.0,0.0,-6.0,26.08333396911621,0.299,18.64999961853027,22.0,0.0304
26.21666717529297,0.9917356012159012,1.65,0.0054,0.0,1.1228261438742877,535.0,0.0,-6.0,26.08333396911621,0.299,18.64999961853027,22.0,0.0304
26.21666717529297,0.9673510014184614,1.39,0.0054,-2.449293598294706e-16,1.0880765345797927,535.0,0.0,-6.0,26.08333396911621,0.299,18.64999961853027,22.0,0.0304
19.08333396911621,0.9996848622365998,1.2,0.037,0.8660254037844387,1.359693712421994,1008.0,0.0,-81.0,-4.300000190734863,0.325,7.320833206176758,210.0,0.1065
19.08333396911621,1.0198382535019546,1.2,0.037,0.8660254037844387,1.3597771121974784,1008.0,0.0,-81.0,-4.300000190734863,0.325,7.320833206176758,210.0,0.1065
19.08333396911621,1.0155081128730472,1.4,0.019,0.8660254037844387,1.114885915876482,1008.0,0.0,-81.0,-4.300000190734863,0.365,7.320833206176758,210.0,0.1065
19.08333396911621,1.0099309989901517,1.4,0.019,0.8660254037844387,1.1024788523081674,1008.0,0.0,-81.0,-4.300000190734863,0.365,7.320833206176758,210.0,0.1065
19.08333396911621,1.005861049747296,1.1,0.031,0.8660254037844387,1.092589030784946,1008.0,0.0,-81.0,-4.300000190734863,0.488,7.320833206176758,210.0,0.1065
22.54999923706055,1.0130246722163359,1.23,0.0115,0.0,0.6485370726466122,506.0,0.0,146.0,19.81666564941406,0.12,15.61666679382324,94.0,0.0295
22.54999923706055,1.003078602943276,1.33,0.0115,0.0,0.6937797414097296,506.0,0.0,146.0,19.81666564941406,0.12,15.61666679382324,94.0,0.0295
31.06666564941406,1.2621258000467888,1.4789343520900002,0.0077,-2.449293598294706e-16,1.3473591260020443,852.0,0.0,-1.0,26.93333435058594,0.201,27.94583320617676,5.0,0.0357
31.06666564941406,1.5498993766796862,1.4877543520900003,0.0077,-2.449293598294706e-16,1.3613680924966312,852.0,0.0,-1.0,26.93333435058594,0.201,27.94583320617676,5.0,0.0357
31.06666564941406,1.6774581106406385,1.5057626650500004,0.0077,-2.449293598294706e-16,1.3772349671095732,852.0,0.0,-1.0,26.93333435058594,0.201,27.94583320617676,5.0,0.0357
31.06666564941406,1.744114181468541,1.5118126650500006,0.0077,-2.449293598294706e-16,1.392555167835051,852.0,0.0,-1.0,26.93333435058594,0.201,27.94583320617676,5.0,0.0357
31.41666793823242,1.2621258000467888,1.56,0.00684,-2.449293598294706e-16,0.7037616465038118,717.0,0.0,78.6,23.25,0.171,26.78750038146973,13.0,0.0328
31.41666793823242,1.2494148972880184,1.62,0.00625,-2.449293598294706e-16,0.8103501161088991,717.0,0.0,78.6,23.25,0.175,26.78750038146973,13.0,0.0328
31.41666793823242,1.2446697168844378,1.41,0.00889,-2.449293598294706e-16,0.8811549894369618,717.0,0.0,78.6,23.25,0.173,26.78750038146973,13.0,0.0328
31.41666793823242,1.3146773742249025,1.37,0.01782,-2.449293598294706e-16,0.9730900404097241,717.0,0.0,78.6,23.25,0.179,26.78750038146973,13.0,0.0328
24.36666679382324,1.1766021798398356,1.05,0.0242,0.0,1.0963191209576422,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.36666679382324,1.198666915382946,1.1,0.0117,0.0,1.134533613993573,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.36666679382324,1.2328382247136462,1.15,0.0064,0.0,1.1896581473255627,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.36666679382324,1.2244829396261643,1.05,0.0242,0.0,1.179087950484707,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.36666679382324,1.211479720787575,1.1,0.0117,0.0,1.1618394960772906,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.36666679382324,1.2078806365645849,1.15,0.0064,0.0,1.1586591742816919,1676.0,0.0,135.3,5.900000095367432,0.29,13.73750019073486,328.0,0.1425
24.76666641235352,1.427000608733405,1.34675139364,0.006,-6.752204463386446e-17,1.2621258000467888,542.0,0.0,-6.2,24.41666603088379,0.32,18.02083396911621,21.0,0.0321
20.76666641235352,0.9918548012283921,1.09,0.01,0.0,1.4381167502217498,670.0,0.0,1.4,20.60000038146973,0.502,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.0248768928172904,1.43,0.01,0.8660254037844387,1.4697242786158415,670.0,0.0,1.4,20.60000038146973,0.502,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.0402321883555676,1.07,0.008,0.0,0.9744778813806957,670.0,0.0,1.4,20.60000038146973,0.623,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.0687719292994213,1.42,0.008,0.8660254037844387,0.9902576419931283,670.0,0.0,1.4,20.60000038146973,0.623,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.081084715019416,1.28,0.013,0.0,1.1827967119454674,670.0,0.0,1.4,20.60000038146973,0.374,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.0963817878557796,1.4,0.013,0.8660254037844387,1.1959468317657937,670.0,0.0,1.4,20.60000038146973,0.374,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1091805055598045,1.23,0.013,0.0,1.4662158400155845,670.0,0.0,1.4,20.60000038146973,0.516,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1239151502499882,1.41,0.013,0.8660254037844387,1.4733400293684364,670.0,0.0,1.4,20.60000038146973,0.516,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.13658092148168,1.21,0.012,0.0,0.9980960176869458,670.0,0.0,1.4,20.60000038146973,0.58,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1540157725401243,1.4,0.012,0.8660254037844387,1.011074835663735,670.0,0.0,1.4,20.60000038146973,0.58,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1635789386549904,1.23,0.013,0.0,1.4065471417608584,670.0,0.0,1.4,20.60000038146973,0.302,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.17763795459262,1.4,0.013,0.8660254037844387,1.4129342534201192,670.0,0.0,1.4,20.60000038146973,0.302,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1849304806374987,1.35,0.01,0.0,1.477065349388148,670.0,0.0,1.4,20.60000038146973,0.502,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.19426170023711,1.39,0.01,0.8660254037844387,1.4803853654153332,670.0,0.0,1.4,20.60000038146973,0.502,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.1970713922220277,1.34,0.008,0.0,1.019433560391982,670.0,0.0,1.4,20.60000038146973,0.623,13.26666641235352,146.0,0.05520000000000001
20.76666641235352,1.204014098990729,1.38,0.008,0.8660254037844387,1.0273002866342522,670.0,0.0,1.4,20.60000038146973,0.623,13.26666641235352,146.0,0.05520000000000001
