AverageAridityIndex,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,MeanDiurnalRange,Method,BulkDensity,SoilOrganicCarbon,SoilTextureUSDA,SoilTypeWRB,MeanTemperatureofWarmestQuarter,PrecipitationofDriestQuarter
-0.09919513094712759,0.06373995532411783,-0.08276758973960781,-0.1484957342321152,-0.21556708700593044,0.04462353666543516,-0.04037812743201836,-0.007381027066780772,-0.010299398057225588,-0.012032184870928503,-0.02460487533655765,0.016737269902884388
0.22598068647402292,0.05945437450392701,0.030381731960589378,-0.06781279319964262,0.2713648118865241,0.0754964442772252,0.07384288486909042,0.054049200934177984,-0.07384917431964681,0.1490966460935718,-0.006318882723534189,-0.024029044226712124
0.18588877156953712,0.04209750999885044,0.012231498849331795,-0.05554051049606181,0.15366013602946216,0.09835215731015343,0.018993047128047783,-0.17137022531573698,-0.03600041527527301,-0.003528095390673524,-0.013956357363497592,-0.0262257684518574
0.18615126805975166,0.04259154671284632,0.014357864602463863,-0.05011058813727378,0.17990506989596577,0.04797045833227264,0.058346385070908356,-0.06871873962586292,-0.05720463612289713,-0.022974890836888986,-0.01362329532462676,-0.025899981625741194
0.22577007505338367,0.05388948406893703,0.018758134317701857,-0.06402264421464667,0.2774311519071534,0.04850509296616144,0.04794714878306182,0.04624220604949899,-0.0703758498592372,-0.026223095574982366,-0.010657196006227962,-0.023564892580757345
0.18950480230304537,0.042310878887460435,0.010386990730473568,-0.05554051049606181,0.1527806807688481,-0.0016233225010343045,0.013308100534043556,-0.17688343022814118,-0.04756427707617325,-0.029058883994884887,-0.014173378462231058,-0.02916536048332909
0.18344188894892385,0.04260539133809805,0.012802095017958698,-0.04924529807385991,0.1801948748584977,0.0077602992926774595,0.06350421803929376,-0.07133071482441478,-0.04029285253376075,-0.06626196309449674,-0.012783432101294944,-0.030337793480280203
0.22476626404671807,0.05405590272132856,0.01870895889310808,-0.06311634825922727,0.2777209568696854,0.011922768510914271,0.05230954456871691,0.04718405908308988,-0.05272585422380473,-0.07157952637925039,-0.009817332782896144,-0.028002704435296365
0.1924561858544929,0.0426331673319249,0.0093823106522936,-0.05535912865199981,0.15032043305817397,-0.006034263191329769,0.01666537464209103,-0.1890331538293497,-0.034661925844008803,-0.020036444373122998,-0.013506547621405485,-0.029711960925339485
0.18639327250037138,0.04260539133809805,0.012802095017958698,-0.050015106350518326,0.1801948748584977,0.007767674370690428,0.06473279597708137,-0.08287583283448889,-0.027602920859693132,-0.0668789219327808,-0.012783432101294944,-0.030337793480280203
-0.08448052426026709,0.06054155959591655,0.006117250742919653,-0.22773713739865897,-0.17570575196584615,-0.0794121902823482,0.048902842389932095,-0.03690856094626757,-0.06463373659540009,0.11214540370444293,-0.024709933218507403,-0.027774838547345637
-0.08656889609025946,0.04127239239677578,-0.0055703915017505405,-0.2352004088425818,-0.19226552102289252,-0.11071744721393048,-0.032834417275632015,-0.04838786248922992,-0.10170985532671846,-0.13944179317302835,-0.016121004593323496,-0.02804391465910445
-0.10712509760660795,0.10370525732049037,0.019081176137665145,-0.1318859223491883,0.3869011867485791,-0.06236856912509348,0.00012850132925697243,0.1291097280350008,-0.034168872996806696,-0.014289504859609758,0.06208279479639245,-0.013149100583468727
-0.10855854142074549,0.10290021968673924,0.011688421242477064,-0.11839744711168661,0.37679294423292276,-0.06389040989177446,-0.1702577375780818,0.11270605465370642,0.15621759670466323,-0.08701893557064005,0.05343251127778285,-0.015792923337596267
-0.08603772950362769,0.059986188730486514,-0.014037966756639798,-0.20597749076498395,-0.15542560742362385,-0.06919762050600137,0.10632835091128942,0.04374822248085365,-0.07941092296723087,0.10369632821387559,0.046008685289765344,-0.021180751782326503
-0.08388205925007104,0.04977925424624645,0.00814456492591323,-0.15241183998343694,-0.14608730893779356,-0.09886966864848572,-0.11032826922651019,-0.07080955726240733,-0.0662898879964122,-0.08415334830665916,0.06985465394619213,-0.021453540732612922
-0.07566222789232348,0.041352801874534925,-0.01168231921145818,-0.14261377716201018,-0.18303292315080305,-0.08631829092492053,-0.20124349542005807,0.05967853925654194,-0.05520180329359835,-0.024361383427265963,0.0693832680788497,-0.018659060990191254
-0.07683989488430172,0.04332230490619553,0.009613440840664464,-0.14453069869859733,-0.14166186082275545,-0.1074962767157722,-0.21199151700564367,-0.07147608206400081,-0.07163480064359325,-0.033762774376663175,0.06977391164811675,-0.022097600339897893
-0.07641137424052136,0.04255836069177092,-0.026007325453610706,-0.18745280054263316,-0.15730196028656734,-0.0898986917106486,0.08716015296151322,0.04642223715743284,-0.07754810175312088,-0.03391985915669752,0.06935860682807714,-0.019595100428402186
-0.0773003772601716,0.0512879375765796,0.009263817281915153,-0.14083221291163533,-0.14418632518908445,-0.1038896306400451,-0.10863597593348459,-0.06945850560842907,-0.07040181641812518,-0.027987508820279925,0.0726378055220878,-0.021453540732612922
-0.06977453275462897,0.04096489827070438,-0.013585242569641609,-0.1425145483683031,-0.18022877994802372,-0.10241388245120514,-0.20704185354677923,0.056012799538208174,-0.01765865421596092,-0.020963880742807906,0.07013843531338639,-0.01859106938346104
-0.07828291124588509,0.05675354533674922,0.012298067873834365,-0.13797504452463627,-0.1352208402063941,-0.0870291530948623,-0.20992725163500292,-0.06924933453267366,-0.07066682177463877,-0.05757627737889057,0.07010060591350169,-0.024440007378521294
-0.07452581884241301,0.04620350714076964,0.000275849394177289,-0.20072332080400024,-0.1732480042896178,0.017501323185391292,0.19778136070115704,0.03946634939128678,-0.07307487287416052,-0.08291296551084831,-0.003967831053836567,0.005032485610036546
-0.0758041304935254,0.051095130627008704,0.06057199517386668,-0.14926311688708566,-0.15292105959196586,0.05487318325598039,-0.19625609676275543,-0.06186710169603267,-0.06338852723633062,-0.06666490927379903,-0.007787351216303493,0.0029540171885511592
-0.07568282348543275,0.054870162390930746,0.0627739446029778,-0.1638574264616293,-0.19037974469953195,0.06248270004233521,-0.07824815119325129,-0.03469089961514152,-0.0689550429549608,-0.05098006981039893,-0.011885443484080854,0.0027569188741967177
-0.0758041304935254,0.04543191617037688,0.06091250140410244,-0.14926311688708566,-0.15806911509703803,0.05841724378817167,-0.206299886068574,-0.037024848244003025,-0.02734528196661167,-0.029219423320696637,-0.009987505158631203,0.004731684168762383
-0.07452581884241301,0.03941614151915299,0.001322653790765054,-0.20072332080400024,-0.17274359800638475,0.01957666638626509,0.1986390242248654,0.041788627318197685,-0.07191224250311305,-0.036174164421795676,-0.003967831053836567,0.005643545592488863
-0.0758041304935254,0.04279908167505891,0.06085922076587474,-0.14926311688708566,-0.15436517465341898,0.05047275105286666,-0.20241487071974684,-0.06576652618629093,-0.06222589686528314,-0.03171568219049582,-0.007787351216303493,0.0031187617835769705
-0.07568282348543275,0.052116241113938915,0.0627739446029778,-0.1638574264616293,-0.19037974469953195,0.053107288471972575,-0.0808494919711245,-0.035693042564298234,-0.06948597340859614,-0.051219710720765005,-0.011885443484080854,0.0027569188741967177
-0.07638490863284204,0.050503827548531985,0.06116715154637908,-0.14944554848207955,-0.16982684932593117,0.05022020645840625,-0.20930655609338436,-0.040434763047906504,-0.046484095706983114,-0.05897479850125783,-0.009987505158631203,0.004731684168762383
-0.06766441829279803,0.052103179871582764,0.034001065928179815,-0.128770925916582,-0.17425580252270836,0.04783530361280213,-0.19262520443565576,0.04594310398422287,-0.0467003963309129,-0.06168483715154693,0.06789944076401198,0.005140512911873358
-0.07460317728119223,0.05416284535828628,0.06270702661879259,-0.13374691053483823,-0.1392124027451632,0.049732936697400434,-0.21113701782681477,-0.05192445271396974,-0.03673749022773161,-0.0547703041304767,0.07026879256525562,0.00490554574076752
-0.07460317728119223,0.053973865331778476,0.05585660790493295,-0.13447934676122425,-0.16540486002213833,0.04668659241662609,-0.20784748323189348,-0.04470658516201757,-0.07494485255072567,-0.058838943953805505,0.06802362210991349,0.008284905338811408
-0.10119193073499154,0.052535441798273075,0.048757659401440195,-0.1593423298405547,-0.20132382849952257,0.04051853040373647,-0.18612669017019298,0.00870103567419291,0.1577673169964387,-0.03914343816794405,0.0599792463757287,0.007245060126408496
-0.06766441829279803,0.05198876824394351,0.035195929167791594,-0.12882319111047957,-0.17467672536759216,0.04544863583184044,-0.1975225556992516,0.048265381911133776,-0.04725465476019804,-0.04775870788136024,0.06755144238546137,0.01057833597683857
-0.07460317728119223,0.047261068109030385,0.06217890708781337,-0.1337991757287358,-0.13829750655583994,0.04630641506225164,-0.2160343690904106,-0.0518841011552057,-0.043194459974726276,-0.024583548305166725,0.06880863694329531,0.009052765626952782
-0.07460317728119223,0.053973865331778476,0.05585660790493295,-0.13447934676122425,-0.16540486002213833,0.046820892051071795,-0.21332019333555627,-0.04470658516201757,-0.07494485255072567,-0.0535005334845884,0.06802362210991349,0.008284905338811408
-0.10705173367363252,0.05434165187465925,0.05764423652943705,-0.16285144025609719,-0.20204308044522734,0.04060917135709427,-0.18363378011100423,0.016352520557541942,-0.018793019628289515,-0.05833385453698515,0.06255689634290745,0.007245060126408496
0.1924396522051253,0.09856924026247933,-0.003985542091279471,-0.09188920271246166,-0.14940921788544076,-0.06724427348439431,0.1463636596596103,0.03764588477669014,-0.023340462525372897,0.13508822096930437,0.0043540913766308064,-0.019834126948799227
0.19264728346880464,0.09614052071606752,0.0006855396648511354,-0.09111045505257082,-0.14676935282154271,-0.045314809549678876,0.16073550223121308,0.036972514823174235,-0.02325867874841968,0.04376038321448291,0.004639804381610306,-0.02439375303141647
0.1792077048262241,0.09588065293218147,-0.009546273899176878,-0.0920330984360823,-0.16228740892013155,-0.05968455098799514,0.029927829610632242,0.01998647581104031,-0.004427254755079731,-0.0752336581974175,-0.003097841743661945,-0.025394039303759667
-0.05502714565696055,0.019928635333886894,-0.0547355793655733,0.13080146737004691,0.0736403448743551,0.0298288814564694,0.23639995008979434,0.04406749645707194,-0.0724803352646909,-0.10474529045321142,-0.026816062523225964,-0.013831686901801489
-0.07499689039000118,0.015150158516663749,-0.1267257159472883,0.1356753886602037,0.025729752155838392,0.04735421579785468,0.07416656871123889,-0.19506535945290152,-0.07723280944037515,-0.11892729480773376,-0.04602012007879578,-0.03179345808596857
-0.07254102719298272,0.016660423873732552,-0.12754785914716207,0.13419165437879407,0.04543598601031999,-0.060622264719231815,0.08694262197112895,-0.1554656794340654,-0.077425435822197,-0.014835736703024082,-0.04690753064961558,-0.039750242502976624
-0.047317799457403865,0.01403693743417448,-0.0678619259069967,0.13282558468963648,0.07200512698189884,-0.016081289158135254,0.28344562622132974,0.05920350065785321,-0.07291617703338457,0.01562456797135647,-0.02669448220683355,-0.013434389092131545
-0.07908469675120545,0.013788085008806909,-0.13044073633050945,0.13363383741421647,0.03270838978693334,-0.04934307527782256,0.008341749399557844,-0.22297936825829318,-0.08517468820491683,-0.020888741508302052,-0.04756198438194712,-0.03983265154072085
-0.0729491217488303,0.013043071418908371,-0.16169207672405278,0.14426235100440268,0.026957663470018524,-0.061652702407750296,0.011177246497273655,-0.21138465093032516,-0.07423650391267461,0.08540949496788466,-0.04841625633945203,-0.040221705196918055
-0.04363230852629595,0.015920997156853942,-0.06520603024724969,0.14459648307585005,0.07406688655536853,-0.028285125669224174,0.2954028087586659,0.05049042460493585,-0.06557578040502934,0.13309413365156803,-0.026986343482543182,-0.008907705036331053
-0.07025979797565074,0.018912980196420376,-0.12156706675727505,0.1442336349283488,0.027762638209031423,-0.05357928897196457,0.09589792652265458,-0.2157278258893931,-0.07253561294658857,0.09573793996472103,-0.04690753064961558,-0.03449002644470936
-0.06788922820708111,0.018978123977599036,-0.14360808864487942,0.14227339678228715,0.046130984255409485,-0.07583256224704499,0.10252793520839466,-0.15282166085167698,-0.07078380455763177,0.13346652246637256,-0.0480834127458521,-0.040721530874578166
-0.0437283967664819,0.016184139562051624,-0.06513951547895287,0.14463116234736145,0.07408264110019218,-0.02298314518729489,0.2910336678672148,0.05034097971873438,-0.06588077778419098,0.13337850758958522,-0.02669448220683355,-0.008174173033864278
-0.06736311568231412,0.020334526762445508,-0.11993549392895034,0.1462595310505611,0.03814627227811986,-0.05461822418389706,0.015766529133057944,-0.22064107941292976,-0.07333310621232939,0.13220699635894076,-0.04862210898248152,-0.03449002644470936
-0.0435947559201833,0.018914757750534188,-0.04292446921215829,0.14929472726254212,0.08150681528111481,-0.03101290614250291,0.27214173791017,0.05739606750255417,-0.038776021008846015,0.14277636491012563,-0.025076022879400195,-0.005920968584915595
-0.07172932160246953,0.0201506760257943,-0.11769010956409087,0.14620374746928141,0.03542790114244974,-0.02945618700303851,0.10867844981431556,-0.20893312538959663,-0.04043142949447714,0.14768122199575448,-0.04610007187572331,-0.03440855767362275
-0.050257879506448215,0.018754858115485138,-0.04444225995476244,0.14934979694462974,0.0808181943877262,-0.01133379453070754,0.2752228089349172,0.05878675194358045,-0.03512782051310575,0.1460056117560103,-0.025328688706042327,-0.0056877248313202
-0.07477640969537853,0.018797281180526735,-0.11796459267904043,0.15095770084249943,0.029356079612056975,0.05140033124097045,0.09523355371632236,-0.19337719331526754,-0.04211379244987436,0.10706042219455822,-0.045685483873949696,-0.034890128748233294
-0.07477640969537853,0.01909941009338886,-0.11367808879834537,0.15302654286217565,0.04777623449490874,0.04607635227460437,0.0960198790874211,-0.14238016590572877,-0.04019804390392044,0.10638763434498197,-0.045685483873949696,-0.034890128748233294
-0.07250656386797273,0.01909941009338886,-0.11326214906410974,0.15376899069846833,0.05289897927753366,0.04674813923210947,0.09784889628350082,-0.14142693270792545,-0.008132796492827879,0.1133007431888132,-0.045685483873949696,-0.034890128748233294
-0.051110790450555256,0.018483584116317935,-0.04709564960565653,0.15134720983665884,0.08238941711319858,0.03726645594989365,0.2705133366900769,0.04115917552966448,-0.030724829620059877,0.12258379938540709,-0.028005545381692195,-0.008325198183125717
-0.07412756589453696,0.015561586866309053,-0.12364201137756385,0.13754235400681064,0.03702635166044993,0.0784085031845151,0.016427845580822498,-0.196618123702971,-0.01313643727590147,-0.004382532248993661,-0.053482767678387305,-0.03070422366227854
0.029898573861151415,0.06181271163452838,-0.13696689379658974,-0.1061306327929581,-0.17134433048191772,-0.055743256559063516,-0.11643648185433113,-0.13050916856104955,0.0037574226243910634,-0.10053282077063948,-0.05909357303043066,-0.04191729613966013
0.029898573861151415,0.06191709318346106,-0.1367855807933219,-0.1061306327929581,-0.17134433048191772,-0.0560870046021767,-0.11643648185433113,-0.1304688170022855,0.0046543784292352305,-0.10141207464333503,-0.05909357303043066,-0.04191729613966013
0.02938440809894888,0.06191709318346106,-0.13783430781004063,-0.1094837020630715,-0.17166535789701,-0.05875861807996586,-0.11700660835135981,-0.13306223996397729,-0.05642958767859493,-0.11716217495496356,-0.05909357303043066,-0.04316262300223303
0.02259864192132624,0.04227829404477917,-0.14244714097809638,0.190609261553955,-0.16704373255151855,-0.07503665833132124,-0.2828619225244362,-0.021037142290191144,0.17976715234217736,-0.1139524155849152,-0.0538596990662583,-0.07088054313062632
0.023413426395262116,0.039724263689924245,-0.15154127356857072,0.19116638417485216,-0.16977993144250753,-0.10769975689363702,-0.2977997651007271,-0.029857353379063128,-0.028504878304817027,-0.11871691010814962,-0.051684394557050456,-0.07243176619033499
-0.01958449745656786,0.039857173500513834,-0.15503756420110268,0.14853491060905613,-0.12282026061461687,-0.09587030046569428,-0.30147038764563217,-0.12207381074063452,-0.05602485148559689,-0.0785429261811506,-0.06258059229530079,-0.07509146752118977
-0.0006218999349769821,0.05901662728263072,-0.1668504389671322,0.19833594914028305,-0.17018920366017107,-0.08648127087676057,-0.24772616443004356,-0.0077856811022515215,-0.06936800285568483,-0.006387568789404844,-0.010492812105483883,-0.06995186530725701
-0.0814212882483514,0.006918764756441708,-0.13248119818706489,-0.19700827683970262,-0.13482390985441886,-0.059486642769514105,-0.0007586276447342769,-0.091446205121416,-0.08647230717208945,-0.053480150189344336,-0.029417158416279544,-0.038594285060299424
-0.058279853330148665,-0.08016009311054212,0.0049539173741064675,0.19191300698976657,-0.08918524232249615,-0.0004837330452561185,-0.1448412828943869,0.002430979918538908,-0.05283184031410084,0.060631840199554886,-0.024791207583781075,-0.03592578341659844
0.10044594709628031,-0.11242778322629275,0.007331614681479169,-0.06662526434402433,0.33578444363513005,0.0811988937927757,-0.170131907319824,0.16102237307717054,-0.053576068436943375,-0.027602874001061446,0.06104558359939959,0.020520077519731932
0.10013149120005925,-0.11242778322629275,0.006294032308537006,-0.06662526434402433,0.33578444363513005,0.07741747905040466,-0.17031738344320996,0.16165520263989058,-0.05294323887422332,-0.02761830886844485,0.06104558359939959,0.020520077519731932
0.09831924164419953,-0.11242778322629275,0.006867774134857913,-0.06662526434402433,0.3317893518704414,0.028964075151937826,-0.17055674080912528,0.1617075240213159,-0.06193172775728574,-0.027208809728367003,0.06104558359939959,0.01986054988559334
0.10013149120005925,-0.10968673172525527,0.009007481344748887,-0.06662526434402433,0.3366153291646112,0.07804145808350903,-0.1758475173302806,0.16096209302730358,-0.05823609727798246,0.015676268587606856,0.06104558359939959,0.01986054988559334
0.09889316332089991,-0.11840958666150275,0.006043394489508968,-0.07393846199100541,0.3412852082248219,0.03371720806936289,-0.028001432860687805,0.16985009602477197,-0.06060530021577776,0.02425601871384374,0.06406244559107618,0.027058294941175776
0.09889316332089991,-0.11504762389199549,0.006043394489508968,-0.08348990200353539,0.33928199559508115,0.036329029281536133,-0.028638692343583197,0.17287994028963477,-0.06538897405527726,-0.03625484335074419,0.06181080854085008,0.027058294941175776
0.10138554974758428,-0.11504762389199549,0.005327448829745089,-0.08733034445108655,0.33505691724937203,0.035191166864687616,-0.027425042722648323,0.172771299173049,-0.05861803608164502,-0.05853932972055581,0.06140729384160605,0.027058294941175776
0.10384812448976279,-0.14979240964173013,0.004333932306077315,-0.09247660208137763,0.3331704696484951,0.04639631486590372,-0.008805578694936195,0.16292864386661615,-0.06189870402540716,-0.01891200937186292,0.03298598572828775,0.029762285187238786
0.1041242412373672,-0.14979240964173013,0.004010440592069658,-0.09247660208137763,0.3340066166021346,0.04837549239119146,-0.008315738074365538,0.15263153729784076,-0.058885646133553904,0.0020097876344869446,0.03333648737217089,0.029762285187238786
0.09723867638417742,-0.15083151640716527,0.00811580163315737,-0.09967201230154855,0.31539346904854676,0.006609327131708242,0.027107180784837898,0.13593534359116316,-0.06317915590237358,0.0002431818165763999,0.033134842794519705,0.02903623344812744
0.09723867638417742,-0.1465868335408874,0.00835616145544435,-0.10056806877176329,0.31529385057522685,0.0013389582602970588,-1.0773023934509485e-05,0.13282694093094813,-0.06528159153701694,0.0017750746431141422,0.032699960603349454,0.028936614974807543
0.10249332848115285,-0.14095819238751425,0.010429424067513984,-0.0985928102899645,0.325015962448813,0.04590640558924512,0.00484439117602489,0.12978356882213538,-0.06465764448160768,0.006070241802748214,0.03280385876746142,0.028234871978713633
0.11438571510728422,-0.13989650988156388,-0.0015397306160990873,-0.09911997046867925,0.31015381604575887,0.007458672381445131,0.024783747129070808,0.13234941404717973,-0.027316139580414057,0.03814474675529659,0.032317047572977584,0.026664935639528445
0.11438571510728422,-0.14202221673392554,-0.0014442106463347878,-0.10290646164004393,0.3142576657266645,0.005016736727315315,0.006444089868760883,0.134233555542543,-0.027836934966612676,0.04522760128171472,0.03258396776984366,0.026664935639528445
0.11614104449420312,-0.14595382882316846,-0.004273084118645901,-0.10327420658684675,0.3146087769128846,0.000984251325393935,0.0034270100844958373,0.12126896423804726,-0.028325127613737754,0.0497088959920302,0.03273956310941028,0.023355924087915255
0.08105487876178219,-0.1269669977179282,0.006155250103436427,0.0808170585703192,0.10673424143345324,-0.10546894957142211,-0.19037124077728612,-0.18401527905203982,-0.034259826700343866,0.05251506852944049,-0.02628239576426968,-0.011215756692804257
-0.03738639954784352,-0.08964883599678997,0.07616115085954775,0.22491223131729848,-0.08138385156568335,0.01792732819020191,-0.0784138290212295,-0.05295237427105751,-0.03761193506142844,0.08988852608330947,-0.02291599379253747,-0.0017116870634363767
-0.030564994516988197,-0.07076479204975283,0.06288816475717351,0.27397915862557387,-0.04284357678072347,0.016944455570397685,0.10078132135037034,0.03904003024248517,-0.0043155276495043405,0.1074388304524411,-0.020154871361089288,0.0049493467485423204
-0.07405573862132585,0.030177688732948144,0.03372793350049009,-0.23327899217050813,-0.1657536264848395,-0.03191770901250716,0.07707946325572672,0.029703071663841576,-0.04273794825271782,0.08074377447690385,0.020476554451179792,-0.07843818637926572
-0.07428275976255806,0.014773469237428198,0.028539018492306653,-0.22765143271981475,-0.17060774911413634,-0.020538498383292667,0.06896197976779313,0.0345644539525032,-0.053716765319188474,-0.10085840923318398,0.05217444861137987,-0.0768867199498108
-0.07369014963390264,0.014835623952037117,0.029115958546260066,-0.21501002593684895,-0.16828451187549184,-0.01797449779868535,0.06567772620253841,0.035431256906851526,-0.05928910185889469,-0.021285338433768095,0.0547276797330495,-0.0768867199498108
-0.05401234892991654,-0.09763271285443345,-0.053847510486932385,-0.14581056032481357,-0.12151946447177195,-0.04368444809766215,0.31412830597969205,0.08229807324886085,-0.03213216126517278,0.11020850010993223,-0.018210153864022912,0.006872404181727131
-0.06365869021999353,-0.09477827972479745,-0.08993623344262976,-0.15894679425968986,-0.12797517290276694,-0.07495541087312187,0.06371024264365313,0.07989806429755032,-0.032470577575464,0.08068908196583416,-0.027794191276323807,0.014824987500034996
-0.06365869021999353,-0.09474908563198263,-0.08906672634547912,-0.1572627558125156,-0.1267337412385638,-0.06529258425729927,0.0795972628480854,0.07994729167699689,-0.034759475334007535,0.08068908196583416,-0.02970982296615729,0.014824987500034996
-0.06365869021999353,-0.09474908563198263,-0.08928928455038707,-0.1572627558125156,-0.13189117157645963,-0.06646076954616119,0.07793638114800218,0.07702640348146964,-0.03786761877978328,0.056430858108335556,-0.03176266473430322,0.01416902726792545
-0.060940486463039456,-0.11158006245112068,-0.08911060377869125,-0.15483818179349437,-0.1377425316403888,-0.0677427457442251,0.05073867581455464,0.07445611948890289,-0.04319017992568526,0.040682525548797796,-0.024408518245346553,0.014318805632036212
-0.060940486463039456,-0.11316596809411167,-0.08920612374845555,-0.16217329542689168,-0.14357970483683752,-0.07202282500053776,0.016954297462873292,0.07358857040364732,-0.04319017992568526,0.03641958273669781,-0.024408518245346553,0.011062923310450163
0.04105037942947578,0.058845192564001274,-0.07869889430451314,0.19737207650509703,-0.15371267630337096,0.08860777664714799,-0.29387397456446773,0.11863117775569666,-0.024162464312184048,-0.07050333431523531,-0.056775143525375805,-0.03541028656657875
0.03881483319287654,0.0657830874055114,-0.07024171150058461,0.261571963713827,-0.10527551224083796,0.09753616831151178,0.08427425010903951,0.0984214371278667,-0.00938440744159391,-0.05498110901991472,-0.049687915037608485,-0.030119832885115543
