MeanTemperatureofWarmestQuarter,ContainsCereals,MeanDiurnalRange,Isothermality,PrecipitationofWettestMonth,Longitude,BulkDensity,MeanTemperatureofWettestQuarter,AnnualMeanTemperature,SoilOrganicCarbon
24.39999961853027,2.09414536239614,16.29999923706055,41.58163452148438,86.0,-102.0,1.25,24.39999961853027,13.72500038146973,0.013
24.39999961853027,2.0736149711711387,16.29999923706055,41.58163452148438,86.0,-102.0,1.17,24.39999961853027,13.72500038146973,0.0225
19.29999923706055,2.063058817314641,10.32499980926514,25.12165451049805,96.0,-75.0,1.384839999999999,18.38333320617676,6.3125,0.0216
19.29999923706055,2.052027363464937,10.32499980926514,25.12165451049805,96.0,-75.0,1.3946399999999992,18.38333320617676,6.3125,0.0216
20.16666603088379,2.029758474839027,11.94166660308838,27.77131843566895,103.0,-89.5,1.37,18.89999961853027,6.945833206176758,0.0052326
20.16666603088379,2.05736579611933,11.94166660308838,27.77131843566895,103.0,-89.5,1.57,18.89999961853027,6.945833206176758,0.0046512
22.04999923706055,2.076956734656107,10.58333301544189,30.32473754882812,114.0,-76.0,1.13,19.8166675567627,11.02499961853027,0.11
22.04999923706055,2.062366320682687,10.58333301544189,30.32473754882812,114.0,-76.0,1.5,19.8166675567627,11.02499961853027,0.015
22.04999923706055,2.051255899494092,10.58333301544189,30.32473754882812,114.0,-76.0,1.58,19.8166675567627,11.02499961853027,0.03
22.04999923706055,2.0390239776403303,10.58333301544189,30.32473754882812,114.0,-76.0,1.69,19.8166675567627,11.02499961853027,0.014
22.04999923706055,2.0200313829710166,10.58333301544189,30.32473754882812,114.0,-76.0,1.13,19.8166675567627,11.02499961853027,0.11
22.04999923706055,2.0094226761892306,10.58333301544189,30.32473754882812,114.0,-76.0,1.5,19.8166675567627,11.02499961853027,0.015
22.04999923706055,1.9926757362984773,10.58333301544189,30.32473754882812,114.0,-76.0,1.58,19.8166675567627,11.02499961853027,0.03
22.04999923706055,1.9829303006512184,10.58333301544189,30.32473754882812,114.0,-76.0,1.69,19.8166675567627,11.02499961853027,0.014
19.26666641235352,1.9638403679391085,11.19999980926514,31.63841819763184,115.0,-78.0,0.88,17.25,8.408333778381348,0.071
19.26666641235352,1.9585575287748327,11.19999980926514,31.63841819763184,115.0,-78.0,1.56,17.25,8.408333778381348,0.014
19.26666641235352,1.9585409103438622,11.19999980926514,31.63841819763184,115.0,-78.0,1.47,17.25,8.408333778381348,0.02
19.26666641235352,1.955725727758221,11.19999980926514,31.63841819763184,115.0,-78.0,1.59,17.25,8.408333778381348,0.012
19.26666641235352,1.9611772200269735,11.19999980926514,31.63841819763184,115.0,-78.0,0.88,17.25,8.408333778381348,0.071
19.26666641235352,1.9522746542438458,11.19999980926514,31.63841819763184,115.0,-78.0,1.56,17.25,8.408333778381348,0.014
19.26666641235352,1.9396557002091768,11.19999980926514,31.63841819763184,115.0,-78.0,1.47,17.25,8.408333778381348,0.02
19.26666641235352,1.9282886153970995,11.19999980926514,31.63841819763184,115.0,-78.0,1.59,17.25,8.408333778381348,0.012
22.04999923706055,1.9188695798697628,10.58333301544189,30.32473754882812,114.0,-76.0,1.64,19.8166675567627,11.02499961853027,0.11
22.04999923706055,1.9238075301360034,10.58333301544189,30.32473754882812,114.0,-76.0,1.6,19.8166675567627,11.02499961853027,0.013
22.04999923706055,1.9129586637213072,10.58333301544189,30.32473754882812,114.0,-76.0,1.55,19.8166675567627,11.02499961853027,0.021
22.04999923706055,1.909159724266245,10.58333301544189,30.32473754882812,114.0,-76.0,1.78,19.8166675567627,11.02499961853027,0.005
22.04999923706055,1.9080224998849329,10.58333301544189,30.32473754882812,114.0,-76.0,1.64,19.8166675567627,11.02499961853027,0.11
22.04999923706055,1.9046111452503545,10.58333301544189,30.32473754882812,114.0,-76.0,1.6,19.8166675567627,11.02499961853027,0.013
22.04999923706055,1.9031705969270045,10.58333301544189,30.32473754882812,114.0,-76.0,1.55,19.8166675567627,11.02499961853027,0.021
22.04999923706055,1.886738408977403,10.58333301544189,30.32473754882812,114.0,-76.0,1.78,19.8166675567627,11.02499961853027,0.005
23.78333282470703,1.7503595197351671,11.25,37.62541961669922,51.0,-0.06667,1.22,16.0,15.23333358764648,0.011
23.78333282470703,1.7796097764225889,11.25,37.62541961669922,51.0,-0.06667,1.14,16.0,15.23333358764648,0.011
23.78333282470703,1.7961035245106236,11.25,37.62541961669922,51.0,-0.06667,1.3,16.0,15.23333358764648,0.011
17.64999961853027,1.8856411466538934,12.81666660308838,37.69607925415039,66.0,-117.0,0.75,0.01666667126119137,8.458333015441895,0.0371
17.64999961853027,1.7680758692086112,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0147
17.64999961853027,1.7180842193174655,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0182
17.64999961853027,1.8974785051633978,12.81666660308838,37.69607925415039,66.0,-117.0,0.9,0.01666667126119137,8.458333015441895,0.0319
17.64999961853027,1.6947483355636386,12.81666660308838,37.69607925415039,66.0,-117.0,1.25,0.01666667126119137,8.458333015441895,0.0143
17.64999961853027,1.6499585187597154,12.81666660308838,37.69607925415039,66.0,-117.0,1.25,0.01666667126119137,8.458333015441895,0.0134
17.64999961853027,1.9038022948778106,12.81666660308838,37.69607925415039,66.0,-117.0,0.75,0.01666667126119137,8.458333015441895,0.0371
17.64999961853027,1.635980208139178,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0147
17.64999961853027,1.6094713005738572,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0182
17.64999961853027,1.9172996509539633,12.81666660308838,37.69607925415039,66.0,-117.0,0.9,0.01666667126119137,8.458333015441895,0.0319
17.64999961853027,1.6131540962931266,12.81666660308838,37.69607925415039,66.0,-117.0,1.25,0.01666667126119137,8.458333015441895,0.0143
17.64999961853027,1.9227007883557774,12.81666660308838,37.69607925415039,66.0,-117.0,0.75,0.01666667126119137,8.458333015441895,0.0371
17.64999961853027,1.6224367192304918,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0147
17.64999961853027,1.9426734552107892,12.81666660308838,37.69607925415039,66.0,-117.0,0.9,0.01666667126119137,8.458333015441895,0.0319
17.64999961853027,1.6149050316723066,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0147
17.64999961853027,1.6311611249212379,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0182
17.64999961853027,1.6445629540620097,12.81666660308838,37.69607925415039,66.0,-117.0,1.1,0.01666667126119137,8.458333015441895,0.0182
17.64999961853027,1.9547989096966365,12.81666660308838,37.69607925415039,66.0,-117.0,0.9,0.01666667126119137,8.458333015441895,0.0319
17.64999961853027,1.6708638136040985,12.81666660308838,37.69607925415039,66.0,-117.0,1.25,0.01666667126119137,8.458333015441895,0.0134
22.45000076293945,1.674873872127397,11.48333358764648,38.66442108154297,57.0,1.0,1.2959189486499993,14.98333358764648,14.05000019073486,0.013954
22.45000076293945,1.6645671334664232,11.48333358764648,38.66442108154297,57.0,1.0,1.3026089486499999,14.98333358764648,14.05000019073486,0.013954
22.45000076293945,1.6486057103806393,11.48333358764648,38.66442108154297,57.0,1.0,1.3067803422900002,14.98333358764648,14.05000019073486,0.013954
23.26666641235352,1.9726625954391848,11.72500038146973,44.75190734863281,99.0,-8.0,1.66,11.63333320617676,16.54583358764648,0.0085
23.26666641235352,1.9526591409174723,11.72500038146973,44.75190734863281,99.0,-8.0,1.83,11.63333320617676,16.54583358764648,0.0083
23.26666641235352,1.9323416428580453,11.72500038146973,44.75190734863281,99.0,-8.0,1.62,11.63333320617676,16.54583358764648,0.0114
23.26666641235352,1.9108468242849235,11.72500038146973,44.75190734863281,99.0,-8.0,1.7,11.63333320617676,16.54583358764648,0.0074
15.41666698455811,1.8942582072002996,8.008333206176758,27.90359878540039,70.0,17.6,1.28,14.23333358764648,5.679166793823242,0.017
16.64999961853027,1.9050991713446062,8.791666984558105,47.01426315307617,115.0,175.3,1.44,8.666666030883789,12.37083339691162,0.04
21.5666675567627,1.909398136577194,13.64166641235352,29.98168563842773,109.0,110.3,1.2950400000000004,19.73333358764648,8.012499809265137,0.0034
21.5666675567627,1.904350706873216,13.64166641235352,29.98168563842773,109.0,110.3,1.2888417114900008,19.73333358764648,8.012499809265137,0.0034
21.5666675567627,1.8985590468690867,13.64166641235352,29.98168563842773,109.0,110.3,1.2855313447400007,19.73333358764648,8.012499809265137,0.0034
21.5666675567627,1.8882937253644094,13.64166641235352,29.98168563842773,109.0,110.3,1.2705113447400003,19.73333358764648,8.012499809265137,0.003
21.5666675567627,1.8843794044415967,13.64166641235352,29.98168563842773,109.0,110.3,1.2674113447400004,19.73333358764648,8.012499809265137,0.003
21.5666675567627,1.8811794458004418,13.64166641235352,29.98168563842773,109.0,110.3,1.2703113447400007,19.73333358764648,8.012499809265137,0.003
21.5666675567627,1.8760824815421915,13.64166641235352,29.98168563842773,109.0,110.3,1.2558113447400006,19.73333358764648,8.012499809265137,0.003
21.5666675567627,1.8687868022647025,13.64166641235352,29.98168563842773,109.0,110.3,1.2397613447400002,19.73333358764648,8.012499809265137,0.0024
21.5666675567627,1.8656335719250303,13.64166641235352,29.98168563842773,109.0,110.3,1.2399613447400002,19.73333358764648,8.012499809265137,0.0024
21.5666675567627,1.862226794020462,13.64166641235352,29.98168563842773,109.0,110.3,1.2469113447400006,19.73333358764648,8.012499809265137,0.0024
21.5666675567627,1.8554720471491488,13.64166641235352,29.98168563842773,109.0,110.3,1.2535113447400006,19.73333358764648,8.012499809265137,0.0024
21.5666675567627,1.8482156880441447,13.64166641235352,29.98168563842773,109.0,110.3,1.2434613447400003,19.73333358764648,8.012499809265137,0.0027
21.5666675567627,1.8450279207342746,13.64166641235352,29.98168563842773,109.0,110.3,1.2434613447400003,19.73333358764648,8.012499809265137,0.0027
21.5666675567627,1.843990424777803,13.64166641235352,29.98168563842773,109.0,110.3,1.2611113447400006,19.73333358764648,8.012499809265137,0.0027
21.5666675567627,1.8399539350634864,13.64166641235352,29.98168563842773,109.0,110.3,1.2610113447400007,19.73333358764648,8.012499809265137,0.0027
28.63333320617676,1.830114580838924,15.10833358764648,39.75876998901367,46.0,52.5,1.52,8.266666412353516,18.22916603088379,0.0136
16.5,1.8175874780154142,10.5,49.52830123901367,79.0,172.5,1.37,12.33333301544189,11.81666660308838,0.022
16.5,1.6067599599969677,10.5,49.52830123901367,79.0,172.5,1.25,12.33333301544189,11.81666660308838,0.029
21.26666641235352,1.8129413183528744,11.375,25.33407592773438,111.0,-93.0,1.1995100000000003,21.26666641235352,7.170833587646484,0.031
21.26666641235352,1.8055511936966844,11.375,25.33407592773438,111.0,-93.0,1.1838100000000005,21.26666641235352,7.170833587646484,0.031
21.26666641235352,1.793945375252884,11.375,25.33407592773438,111.0,-93.0,1.1823100000000002,21.26666641235352,7.170833587646484,0.031
16.39999961853027,1.6261666477441106,10.38333320617676,49.68102264404297,68.0,172.5,1.01,6.866666793823242,11.82499980926514,0.0255
16.39999961853027,1.628168441987733,10.38333320617676,49.68102264404297,68.0,172.5,1.25,6.866666793823242,11.82499980926514,0.0255
16.39999961853027,1.6052402021146663,10.38333320617676,49.68102264404297,68.0,172.5,1.24,6.866666793823242,11.82499980926514,0.0255
16.39999961853027,1.5994220879325578,10.38333320617676,49.68102264404297,68.0,172.5,1.24,6.866666793823242,11.82499980926514,0.0255
16.39999961853027,1.5915195383883216,10.38333320617676,49.68102264404297,68.0,172.5,1.32,6.866666793823242,11.82499980926514,0.0255
16.39999961853027,1.5834723798222652,10.38333320617676,49.68102264404297,68.0,172.5,1.34,6.866666793823242,11.82499980926514,0.0255
26.21666717529297,1.5606556961529436,11.51666641235352,40.83924102783203,94.0,-6.0,1.53,12.59999942779541,18.64999961853027,0.0054
26.21666717529297,1.5546700887949616,11.51666641235352,40.83924102783203,94.0,-6.0,1.26,12.59999942779541,18.64999961853027,0.0054
26.21666717529297,1.5633231414536908,11.51666641235352,40.83924102783203,94.0,-6.0,1.65,12.59999942779541,18.64999961853027,0.0054
26.21666717529297,1.5341794706356051,11.51666641235352,40.83924102783203,94.0,-6.0,1.39,12.59999942779541,18.64999961853027,0.0054
19.08333396911621,1.5501777828692587,9.291666984558105,25.882080078125,99.0,-81.0,1.2,9.25,7.320833206176758,0.037
19.08333396911621,1.5660054333745372,9.291666984558105,25.882080078125,99.0,-81.0,1.2,9.25,7.320833206176758,0.037
19.08333396911621,1.5822570394850708,9.291666984558105,25.882080078125,99.0,-81.0,1.4,9.25,7.320833206176758,0.019
19.08333396911621,1.5905555438910504,9.291666984558105,25.882080078125,99.0,-81.0,1.4,9.25,7.320833206176758,0.019
19.08333396911621,1.603385507220402,9.291666984558105,25.882080078125,99.0,-81.0,1.1,9.25,7.320833206176758,0.031
22.54999923706055,1.618499881783695,12.60000038146973,45.65217590332031,55.0,146.0,1.23,9.766666412353516,15.61666679382324,0.0115
22.54999923706055,1.6246403827706832,12.60000038146973,45.65217590332031,55.0,146.0,1.33,9.766666412353516,15.61666679382324,0.0115
31.06666564941406,1.7883177937459898,12.55833339691162,62.47927474975586,234.0,-1.0,1.4627038630800002,25.98333358764648,27.94583320617676,0.0077
31.06666564941406,1.7915283712497472,12.55833339691162,62.47927474975586,234.0,-1.0,1.4734755501200005,25.98333358764648,27.94583320617676,0.0077
31.06666564941406,1.7941965342697135,12.55833339691162,62.47927474975586,234.0,-1.0,1.4781955501200001,25.98333358764648,27.94583320617676,0.0077
31.06666564941406,1.7967948278471528,12.55833339691162,62.47927474975586,234.0,-1.0,1.4846455501200004,25.98333358764648,27.94583320617676,0.0077
31.41666793823242,1.799575916311831,12.32499980926514,48.14452743530273,163.0,78.6,1.56,26.48333358764648,26.78750038146973,0.00684
31.41666793823242,1.6257576669246894,12.32499980926514,48.14452743530273,163.0,78.6,1.62,26.48333358764648,26.78750038146973,0.00625
31.41666793823242,1.7992781669987399,12.32499980926514,48.14452743530273,163.0,78.6,1.41,26.48333358764648,26.78750038146973,0.00889
31.41666793823242,1.8005337076677033,12.32499980926514,48.14452743530273,163.0,78.6,1.37,26.48333358764648,26.78750038146973,0.01782
24.36666679382324,1.8064959815771033,8.741666793823242,27.57623481750488,205.0,135.3,1.05,20.89999961853027,13.73750019073486,0.0242
24.36666679382324,1.8101579962860064,8.741666793823242,27.57623481750488,205.0,135.3,1.1,20.89999961853027,13.73750019073486,0.0117
24.36666679382324,1.8150762699357956,8.741666793823242,27.57623481750488,205.0,135.3,1.15,20.89999961853027,13.73750019073486,0.0064
24.36666679382324,1.8064099825306539,8.741666793823242,27.57623481750488,205.0,135.3,1.05,20.89999961853027,13.73750019073486,0.0242
24.36666679382324,1.8008355902245317,8.741666793823242,27.57623481750488,205.0,135.3,1.1,20.89999961853027,13.73750019073486,0.0117
24.36666679382324,1.7940597419243713,8.741666793823242,27.57623481750488,205.0,135.3,1.15,20.89999961853027,13.73750019073486,0.0064
24.76666641235352,1.7937463877474276,10.25833320617676,41.19812774658203,97.0,-6.2,1.4110299755500006,12.86666679382324,18.02083396911621,0.006
20.76666641235352,1.7907268734617605,9.75,37.937744140625,76.0,1.4,1.09,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.7919335447067408,9.75,37.937744140625,76.0,1.4,1.43,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.789399604572519,9.75,37.937744140625,76.0,1.4,1.07,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.7909687962152439,9.75,37.937744140625,76.0,1.4,1.42,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.788356085208564,9.75,37.937744140625,76.0,1.4,1.28,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7859148235610212,9.75,37.937744140625,76.0,1.4,1.4,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7831114152620813,9.75,37.937744140625,76.0,1.4,1.23,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7814369837327306,9.75,37.937744140625,76.0,1.4,1.41,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7791647571194997,9.75,37.937744140625,76.0,1.4,1.21,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7794404187297614,9.75,37.937744140625,76.0,1.4,1.4,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7767831001608747,9.75,37.937744140625,76.0,1.4,1.23,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.775720480830271,9.75,37.937744140625,76.0,1.4,1.4,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.77280264092921,9.75,37.937744140625,76.0,1.4,1.35,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.770711114764502,9.75,37.937744140625,76.0,1.4,1.39,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.7675250369346518,9.75,37.937744140625,76.0,1.4,1.34,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.765192970971265,9.75,37.937744140625,76.0,1.4,1.38,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.7614512139633154,9.75,37.937744140625,76.0,1.4,1.42,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.75803118727627,9.75,37.937744140625,76.0,1.4,1.4,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.75483198231425,9.75,37.937744140625,76.0,1.4,1.21,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7512796991340784,9.75,37.937744140625,76.0,1.4,1.41,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7485433412464015,9.75,37.937744140625,76.0,1.4,1.24,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7456206930815648,9.75,37.937744140625,76.0,1.4,1.43,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7419760044278123,9.75,37.937744140625,76.0,1.4,1.24,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7392313991628536,9.75,37.937744140625,76.0,1.4,1.37,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7360702908514067,9.75,37.937744140625,76.0,1.4,0.97,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.73965780715055,9.75,37.937744140625,76.0,1.4,1.5,15.23333358764648,13.26666641235352,0.01
20.76666641235352,1.7383965712048326,9.75,37.937744140625,76.0,1.4,1.05,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.743033969863264,9.75,37.937744140625,76.0,1.4,1.5,15.23333358764648,13.26666641235352,0.008
20.76666641235352,1.7404238702045685,9.75,37.937744140625,76.0,1.4,1.13,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7421295402519938,9.75,37.937744140625,76.0,1.4,1.5,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.7401568766519975,9.75,37.937744140625,76.0,1.4,1.31,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.741032815694042,9.75,37.937744140625,76.0,1.4,1.34,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.742452422254161,9.75,37.937744140625,76.0,1.4,1.33,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7435175062276456,9.75,37.937744140625,76.0,1.4,1.37,15.23333358764648,13.26666641235352,0.012
20.76666641235352,1.7444246927969889,9.75,37.937744140625,76.0,1.4,1.23,15.23333358764648,13.26666641235352,0.013
20.76666641235352,1.743270433153414,9.75,37.937744140625,76.0,1.4,1.4,15.23333358764648,13.26666641235352,0.013
21.39999961853027,1.7414206650606647,12.36666679382324,33.51400375366211,65.0,45.0,1.22,9.75,10.64999961853027,0.0085
21.39999961853027,1.7471574693755414,12.36666679382324,33.51400375366211,65.0,45.0,1.21,9.75,10.64999961853027,0.0085
21.39999961853027,1.7551721054792284,12.36666679382324,33.51400375366211,65.0,45.0,1.17,9.75,10.64999961853027,0.0085
21.39999961853027,1.763174575517123,12.36666679382324,33.51400375366211,65.0,45.0,1.19,9.75,10.64999961853027,0.0103
21.39999961853027,1.7695601121960522,12.36666679382324,33.51400375366211,65.0,45.0,1.22,9.75,10.64999961853027,0.0103
21.39999961853027,1.775537632964338,12.36666679382324,33.51400375366211,65.0,45.0,1.25,9.75,10.64999961853027,0.0103
21.39999961853027,1.7813462573908099,12.36666679382324,33.51400375366211,65.0,45.0,1.26,9.75,10.64999961853027,0.0072
21.39999961853027,1.7854865140102958,12.36666679382324,33.51400375366211,65.0,45.0,1.28,9.75,10.64999961853027,0.0072
21.39999961853027,1.791294489582327,12.36666679382324,33.51400375366211,65.0,45.0,1.32,9.75,10.64999961853027,0.0072
21.39999961853027,1.7971766045405142,12.36666679382324,33.51400375366211,65.0,45.0,1.24,9.75,10.64999961853027,0.0106
21.39999961853027,1.7971069702382991,12.36666679382324,33.51400375366211,65.0,45.0,1.26,9.75,10.64999961853027,0.0106
21.39999961853027,1.7997639519068496,12.36666679382324,33.51400375366211,65.0,45.0,1.2,9.75,10.64999961853027,0.0106
21.23333358764648,1.8023351663800278,13.53333377838135,29.80910491943359,109.0,110.4,1.3030213447400003,19.38333320617676,7.658333301544189,0.0042
21.23333358764648,1.8006913558433417,13.53333377838135,29.80910491943359,109.0,110.4,1.2606413447400007,19.38333320617676,7.658333301544189,0.0042
19.54999923706055,1.6245260859914286,9.199999809265137,31.18644142150879,71.0,16.6,1.25,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6353965554716945,9.199999809265137,31.18644142150879,71.0,16.6,1.21,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6374578713619583,9.199999809265137,31.18644142150879,71.0,16.6,1.4,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6428415676682344,9.199999809265137,31.18644142150879,71.0,16.6,1.37,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6548359500566756,9.199999809265137,31.18644142150879,71.0,16.6,1.39,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6650673748148386,9.199999809265137,31.18644142150879,71.0,16.6,1.45,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6601094776430456,9.199999809265137,31.18644142150879,71.0,16.6,1.36,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6664759987240694,9.199999809265137,31.18644142150879,71.0,16.6,1.3,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.660523517488591,9.199999809265137,31.18644142150879,71.0,16.6,1.46,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.660014821805861,9.199999809265137,31.18644142150879,71.0,16.6,1.39,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6612884708594224,9.199999809265137,31.18644142150879,71.0,16.6,1.42,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6577613909317688,9.199999809265137,31.18644142150879,71.0,16.6,1.5,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6534676473885062,9.199999809265137,31.18644142150879,71.0,16.6,1.4,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6483796070040697,9.199999809265137,31.18644142150879,71.0,16.6,1.46,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6439243593820219,9.199999809265137,31.18644142150879,71.0,16.6,1.39,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.651377767340462,9.199999809265137,31.18644142150879,71.0,16.6,1.34,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6580294096126793,9.199999809265137,31.18644142150879,71.0,16.6,1.51,19.54999923706055,10.13333320617676,0.024
19.54999923706055,1.6642673393030551,9.199999809265137,31.18644142150879,71.0,16.6,1.3,19.54999923706055,10.13333320617676,0.024
