SoilTypeWRB,Method,BulkDensity,AverageAridityIndex,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,Longitude,MeanDiurnalRange
-0.017237229600309628,-0.03947392756087389,0.030442283434290042,0.2217876738616017,-0.07497559835580041,-0.059041050518596795,0.0405321573637694,0.09707075156098353,0.31553634642754125
-0.0027311197737605202,-0.02192475154943659,-0.029174771479104293,0.21614137548875773,-0.09623804658601473,-0.04896087368587886,-0.22473775177344313,0.0907695827636664,0.21598130480067368
-0.014578919209251293,-0.0405795048365776,0.019568859646915446,0.21720511244148347,-0.07150139580425857,-0.05739869897010256,-0.14986373102765735,0.0912946976037375,0.21551482140946024
-0.017237229600309628,-0.0375331026641909,0.03092987983690498,0.2217876738616017,-0.07497559835580041,-0.059041050518596795,0.0405321573637694,0.09707075156098353,0.31553634642754125
-0.0027311197737605202,-0.019983926652753618,-0.02868717507648936,0.21614137548875773,-0.09623804658601473,-0.04896087368587886,-0.22473775177344313,0.0907695827636664,0.21598130480067368
-0.014578919209251293,-0.0405795048365776,0.019568859646915446,0.21720511244148347,-0.07150139580425857,-0.05739869897010256,-0.14986373102765735,0.0912946976037375,0.21551482140946024
0.04420346655965487,-0.08684959574681148,0.05142174342753225,-0.07729307607674721,0.011964282745741352,-0.3336161315355593,-0.11621052767923792,0.06315474913064416,-0.1936729796575171
-0.08131045873833778,-0.1428961297518403,-0.0626886485189935,-0.08171158464996713,0.005636971857938626,-0.29537987921099235,-0.11676395805554174,0.044593573729328415,-0.22554284295741286
-0.05727693232998227,-0.0929770638423314,-0.03824497270792305,-0.08600399917471793,0.025166623898143673,-0.15615948095765855,0.1594882156813829,0.09592410400367152,0.35755326961510137
-0.04743681563753094,-0.10657802084982129,-0.04864595714820759,-0.08319423196929163,0.01920854035438364,-0.13422287956346032,0.18641812543842115,0.09455460132040219,0.35832589201971954
0.059233347115156564,-0.09578485284356986,0.08915471956423221,-0.06459621689668717,-0.030041968512328526,-0.16651191413509223,0.040467319668677976,0.09103225659653855,-0.13150030433923313
-0.050318864137096096,-0.136627733488076,-0.08253615883431292,-0.0716963576779582,0.03964352074027849,-0.15086867442976884,-0.1198908502151192,0.08654122550532713,-0.18314278953412969
-0.056401337064421034,-0.10621736147096168,-0.12641861611928615,-0.07268789207733313,-0.01635200876981029,-0.14672623184721395,0.05602848303073156,0.07230543399629487,-0.174433390875116
-0.06374696004798527,-0.11194654394057642,-0.12099071894028453,-0.07074805080157409,0.03480561221416288,-0.15051619003633845,-0.12889306568154893,0.0825348451216143,-0.18142807374855588
-0.1126201250698945,-0.08662953983428894,0.08156625726848447,-0.06526151376943091,-0.033407538818533825,-0.16259022323234532,0.04159700722976117,0.07711772849695626,-0.15183581553495565
-0.11826781329802045,-0.11174652415209502,-0.08010647609878159,-0.07104181613012862,0.04030752896977506,-0.1481040725751091,-0.12088514344824566,0.08351922326230324,-0.19273769105293492
-0.10956803118343099,-0.09951474193213142,-0.13220103170364106,-0.07304328242689295,-0.013307976199124235,-0.14706847875381338,0.05833032736461939,0.06906246952234589,-0.1852130328723052
-0.1120880316025834,-0.10764722783078029,-0.12457647214711487,-0.07093617461015345,0.036905856789310715,-0.15077384293905485,-0.12825601293562489,0.07916858546646978,-0.1955165310934484
-0.08026384683792226,0.0353871889215811,0.11489930924734168,-0.06491332348367714,0.004932747469472601,-0.28340212722897135,0.029763631589196433,0.07623541152528693,-0.177406354681763
-0.08475881680412631,0.02299054360929187,-0.09283006496457873,-0.06533984278636934,0.09183680555399652,-0.21324745574774912,-0.11539974794704262,0.07945296628032676,-0.20393313932898835
-0.0797829200785075,0.025973442764702558,-0.03503835293105868,-0.06920881415759854,0.08147388020873172,-0.23658474392742204,-0.0677701072230388,0.07029238685727761,-0.20380832728914944
-0.08475881680412631,0.02321867956896735,-0.09283006496457873,-0.06533984278636934,0.09043988677231472,-0.2171183278461559,-0.11036009302662952,0.07945296628032676,-0.20393313932898835
-0.08026384683792226,0.0353871889215811,0.11489930924734168,-0.06491332348367714,0.004932747469472601,-0.28340212722897135,0.029763631589196433,0.07623541152528693,-0.177406354681763
-0.08475881680412631,0.02078464959839276,-0.09283006496457873,-0.06550985098663643,0.09450713789606774,-0.21324745574774912,-0.11539974794704262,0.07915853614942171,-0.20393313932898835
-0.0797829200785075,0.02376754875380345,-0.03503835293105868,-0.06937882235786563,0.08414421255080294,-0.23658474392742204,-0.0677701072230388,0.06999795672637259,-0.20380832728914944
-0.08475881680412631,0.021012785558068243,-0.09283006496457873,-0.06550985098663643,0.09311021911438594,-0.2171183278461559,-0.11036009302662952,0.07915853614942171,-0.20393313932898835
-0.10069242222335542,0.014446162053407496,-0.1227676728605398,-0.06597406245191201,0.0457466374074523,-0.14369240839895345,0.0285837844263361,0.07170690262078108,-0.1840161913736817
-0.10539518509461465,0.012386098608961182,-0.12176804665043486,-0.06598459792109015,0.10312356607414988,-0.1471793625091597,-0.121373773950567,0.08193631374610051,-0.192383618228023
-0.10259851486302576,0.0114205035465717,-0.12072677611370454,-0.07128677919495174,0.08690144060204072,-0.1510105142733403,-0.10643754171439503,0.06841701531510723,-0.19547521470261608
-0.08457856828373787,0.007944970990618555,-0.10489852724675179,-0.07843077908880769,0.09520162729281598,-0.14159651494755948,0.11122980887298396,0.0870529505079514,-0.23678586422718456
-0.10069242222335542,0.014446162053407496,-0.1227676728605398,-0.06597406245191201,0.0457466374074523,-0.14369240839895345,0.0285837844263361,0.07170690262078108,-0.1840161913736817
-0.10551522522565508,0.00860203003922876,-0.12221167790915838,-0.06598459792109015,0.10747130603364627,-0.1471793625091597,-0.121373773950567,0.08193631374610051,-0.192383618228023
-0.10259851486302576,0.0114205035465717,-0.12072677611370454,-0.07128677919495174,0.08690144060204072,-0.1510105142733403,-0.10643754171439503,0.06841701531510723,-0.19547521470261608
-0.08457856828373787,0.010022887341820757,-0.10705495608295354,-0.07843077908880769,0.09520162729281598,-0.141461784642832,0.11122980887298396,0.08699673268822347,-0.23678586422718456
0.09133086803711404,-0.044514000038449734,0.11146665433553667,0.23664309966164662,-0.035345850280236846,-0.06571253635050597,-6.629119472087653e-05,0.15348774292834405,-0.16787521605891487
0.026878040476107243,-0.03191846705900724,0.12174349126219754,0.22284958400032057,-0.04276341633008887,-0.06899037166354384,-0.006943472730955048,0.15183831404419662,-0.1667916539656741
0.026356317649882235,-0.05424676687516402,0.04327224298865002,0.23562020594670555,-0.06981501372537538,-0.0776100516946614,-0.017075000888806115,0.15742617278045715,-0.1681831860885269
-0.0067660186861986755,0.04378521049647448,0.11636732257010057,-0.021856781864910996,-0.0630013224401182,0.133297688216613,0.06252575852439922,0.06533481303921432,0.11228951473833902
-0.016305254086735083,-0.031092838032852517,0.11147621256714033,-0.04795429213057246,-0.16389087046988363,0.12331303827679391,-0.23425661242785287,0.06172075103389216,0.10417721686807381
-0.0220052676929357,-0.05457194320004055,0.15046191990141333,-0.04935809965450958,-0.12535911243925357,0.12205796988821192,-0.166977501533062,0.05695382428170703,0.09999164518753867
0.032021725899920465,-0.03830757800647606,0.1623773566596598,-0.021884388053592062,-0.054447057008809654,0.12648279823957553,0.08358705052595615,0.06820574976035466,0.11693734245810898
-0.03291468350754692,0.020706152730065073,-0.042644054841636796,-0.049860033199146184,-0.18721545541457998,0.11787400646081196,-0.2656351819961826,0.0603184744621339,0.0994097214834438
0.03250351794738175,-0.07558733889452068,-0.02428112139846936,-0.050714542004530405,-0.1830134306000954,0.10973579514944948,-0.26074735969347584,0.0620681232599181,0.10666082578171475
0.06139254157405118,-0.019977603146226753,0.15982593031105288,-0.022137200682420657,-0.05278898089531994,0.12632700009222178,0.06061135176800617,0.0661234400832884,0.12162790344437532
0.03935815386153453,-0.026329488921519557,0.1373773495151175,-0.04950092920929599,-0.15791198321806885,0.12037628510681665,-0.241762173034359,0.06616247016986794,0.10388924406011243
0.04213853854385129,-0.03984823452304614,0.13759220030527916,-0.04916262627441933,-0.1259520949589489,0.12323469598201704,-0.1620344220036433,0.06432984993024277,0.10490367516510292
0.053448727865015394,-0.039501568678047924,0.1649131430914065,-0.02196933349101148,-0.05385887038974846,0.12720199406320606,0.08343176459810998,0.06820574976035466,0.1253499090237431
0.04358248675494953,-0.019875047045602817,-0.02813159515265921,-0.04994497863656561,-0.17937512281523432,0.1114167117942384,-0.2605206820184218,0.06212390801520891,0.10953312843117939
0.05432418194614786,0.04258297035908093,0.13185234776490756,-0.021941727302330412,-0.0621691341424183,0.13596024275251356,0.0643277396786988,0.07239855723943184,0.12459140476526588
0.03835439696814084,0.01614455080313007,0.13280953058460215,-0.04950092920929599,-0.16225347935768183,0.12789636963839895,-0.24163571721366645,0.07142078081701043,0.1060677271393037
0.042002936445008104,0.0355607117610936,0.13106252804458446,-0.021688914673501817,-0.06371023553649235,0.1353263428143752,0.0833958018332877,0.07239855723943184,0.11878211477813273
0.027687896670136658,0.01663678456401483,0.13072612285601376,-0.04950092920929599,-0.16225347935768183,0.12755670544828934,-0.24148043128582028,0.07142078081701043,0.1034644505608027
0.030786748492930498,0.0169789035728564,0.12205253911070445,-0.04916262627441933,-0.13131262242805303,0.1309054443142802,-0.1616172225715848,0.06821037596100171,0.10154189432812467
0.030786748492930498,0.0169789035728564,0.12205253911070445,-0.04916262627441933,-0.13131262242805303,0.1309054443142802,-0.1616172225715848,0.06821037596100171,0.10154189432812467
0.03133643614700389,0.036052945521978366,0.12897912031599604,-0.021688914673501817,-0.06371023553649235,0.1349866786242656,0.08355108776113386,0.07239855723943184,0.11617883819963173
-0.025808964700316482,0.014842924564102505,-0.0405652360470394,-0.049860033199146184,-0.18540246327657514,0.11731790369895592,-0.2619154293873613,0.0603184744621339,0.0994097214834438
-0.112668693253668,-0.04590761737205031,-0.041312439288632805,-0.01983597611988541,-0.22322714284800066,-0.08997718330081174,-0.20320721297988706,0.11114705172361539,-0.17746038510795642
-0.11480312215979521,-0.07913879226632585,-0.10422695049645543,-0.021262737845006464,-0.23601744090275745,-0.10426772288676969,-0.20339799409933662,0.09828168908822954,-0.1909114021860126
-0.11550547525453102,-0.09023747410691658,-0.10744367511654852,-0.021262737845006464,-0.24275676959294934,-0.10392712719244893,-0.20339799409933662,0.0980075195695764,-0.1909114021860126
-0.04118565232420071,-0.1728151719029874,-0.17839275864378726,-0.024802209596219572,-0.21701338434589248,0.1562565734468099,-0.07126977424438104,0.05008983461037718,-0.16824998718995773
-0.058040319151435475,-0.17440567177116154,-0.17649123397594704,-0.024802209596219572,-0.21864861243273945,0.15481824901226252,-0.06633857050076011,0.05008983461037718,-0.16824998718995773
-0.11136232123226333,-0.1691747069252913,-0.1764086311010518,-0.04270340236854038,-0.22305737548802437,0.1407850359043097,-0.17488453091074846,0.047765208638557904,-0.1261507570354233
0.008263006095253714,-0.1685877794682362,-0.1635245680507097,-0.016787690075775772,-0.22455511835728328,0.13949743375668694,0.02988243004638433,0.06932427139930758,-0.15001314783523126
-0.07131943886663292,-0.13888844372873102,-0.020094335096334858,-0.09169485828991773,-0.22819286836830938,-0.28141483759224606,-0.18290993476007913,-0.15314404849606209,-0.19214817679336688
0.027601779814168188,-0.05762617915873581,-0.06595221988924384,-0.04418962682512018,-0.013562213486466471,0.24536345056079958,0.0082226471152605,-0.12783959327753724,-0.11716519320171973
-0.031290490853256143,0.04707175432125735,-0.014760268522603802,0.15291097588864716,-0.016020297797265153,-0.10020631965677179,0.1826768676302989,-0.18045321709717677,0.4571502234932596
-0.031654361118844544,0.024961160685968695,-0.013644759526668044,0.15708799294249173,-0.016285802301588312,-0.09667787162811296,0.18392948640931428,-0.175087367557348,0.4573688879301638
-0.03089154080515814,0.024556411234999076,-0.013644759526668044,0.1566832434915221,-0.016285802301588312,-0.09665845523967127,0.18395674860912545,-0.175087367557348,0.4573688879301638
-0.03089154080515814,0.024556411234999076,-0.013644759526668044,0.1566832434915221,-0.016285802301588312,-0.09665845523967127,0.18395674860912545,-0.175087367557348,0.4573688879301638
-0.013261503345776119,0.021926236287002014,-0.013435273467610575,0.1566832434915221,-0.01595521995783868,-0.10500992930629695,0.1828546418844688,-0.17609305210262607,0.45228822235253224
-0.008360767250022478,0.19016895304559178,-0.006454333063228713,0.13488316587758112,-0.021516955716013517,-0.10213134409556761,0.17373527521110724,-0.16979757912508564,0.44955511658857294
-0.001943937877162098,0.18834328867504496,0.016467715501027377,0.13480086007927078,-0.02178844300685183,-0.10628579745098242,0.16793048111447959,-0.17774984590878054,0.4508159972660131
0.00041573059617123424,0.18679151181752984,0.039600213867898554,0.13480086007927078,-0.024207180761378087,-0.1075348588999789,0.16813391432485322,-0.17820234186049694,0.4560178433088428
0.008879786290354444,0.15319883081574842,-0.03050249241744553,0.13139905548509562,-0.016488768581075924,-0.1266170733768717,0.13261747644088362,-0.17685810407433686,0.43331111457375804
0.014459533547958805,0.1477383004144228,-0.028689641527936842,0.13139905548509562,-0.017184469356530886,-0.12765807075194452,0.13297526701461235,-0.17741126424332526,0.43331111457375804
0.019225451681080724,0.14881805360464423,-0.03042543229407065,0.13123465050766642,-0.01781829146439288,-0.12807264629364767,0.13083979922472297,-0.1783854753247415,0.4335237155148484
0.02484649035812774,0.14881805360464423,-0.02754603155123108,0.13083173029857315,-0.01781829146439288,-0.12807264629364767,0.13083979922472297,-0.1783854753247415,0.4335237155148484
0.01950917459823619,0.15682723689260977,-0.027911982650152767,0.13083173029857315,-0.019611558622618815,-0.12823524205988124,0.13048974572003025,-0.1783854753247415,0.4335237155148484
0.030099802671034227,0.15569728839158645,-0.0276335299038434,0.13083173029857315,-0.028016054266343945,-0.1280317132518195,0.12895158023760966,-0.1783854753247415,0.4335237155148484
0.0021583005767585443,0.1542371772955119,-0.028049174322619178,0.13083173029857315,-0.028016054266343945,-0.1297497543366607,0.12304695184063695,-0.1856228957965344,0.4335237155148484
0.015045533467918329,-0.15942456512222575,-0.10188528384312792,0.13047551678948877,0.006375391398614158,0.011717638386873954,-0.1943518859981294,-0.19252985032142658,0.1827967756376998
0.06375804642885985,-0.05268726984957443,-0.08399590423066775,-0.03225441940979532,0.10403083542652217,0.27806110184230465,-0.060762865138838475,-0.13378283943976807,-0.09839033964649659
0.08030880310905923,-0.031704358740473004,0.06768819371239843,-0.03720101429581988,0.07296837007186258,0.29693003741767937,0.09235690976024945,-0.11913032856759515,-0.05615998444656226
0.03858883190782755,-0.04481012009180502,0.0612812713758998,-0.06401211682746523,0.023420223433345506,-0.33842341274726245,0.05138629590228076,0.08718634447843118,-0.16193601512282044
-0.01726408531283891,-0.03606326046137291,0.05651627146033871,-0.06770121158832022,0.02207364920995506,-0.3362297081467961,0.05803602792198766,0.08466727665628279,-0.16740019522415708
-0.046712872135771855,-0.029898069790358906,0.053819746455480315,-0.0643220233506492,0.02109402909774107,-0.32924993972714256,0.05677871481460526,0.07883770688981911,-0.17282102974703648
0.0338907248874806,-0.08329551263763872,0.22962871998407347,-0.061495193635857114,-0.07296037243638843,-0.1063915787191001,0.13069075431901744,-0.16924652042681,-0.15905145917616761
0.031135354885349346,-0.13222508669648234,0.036735826141597365,-0.06870188613457781,-0.12248380812506185,-0.11365891954526565,0.1399870024288497,-0.17136998189914285,-0.15709124618766035
0.047433035253968046,-0.11757460292318725,0.06705812493512155,-0.06870188613457781,-0.11325559558773343,-0.11258084103083121,0.13373465378619467,-0.1654862674451785,-0.15709124618766035
0.047433035253968046,-0.11757460292318725,0.06705812493512155,-0.06870188613457781,-0.11325559558773343,-0.11258084103083121,0.13373465378619467,-0.1654862674451785,-0.15709124618766035
0.031696495468089524,-0.1421992140512424,0.04699539291485969,-0.06812195613814499,-0.11067133595967446,-0.1103363638540841,0.13384383694722132,-0.1692930038742661,-0.15928924579712717
0.03049189239516495,-0.15089314064060894,-0.05774848083348281,-0.06795907354964545,-0.11095045856600304,-0.10197449570789256,0.12993416842974764,-0.17825358712245074,-0.17896283828331389
-0.087728359416102,0.02068925020894839,-0.1296428769948163,-0.005455647758274699,-0.13852151013447522,0.154529944071236,0.08341625661600055,0.05580565566592546,-0.16380634231264823
-0.08860702569056983,0.04163490959002423,0.017553968634121498,-0.0036770565670174787,-0.13576866337493465,0.20706820664860662,0.08285197780880539,0.06387614873228108,-0.12741839270510505
-0.087728359416102,0.02068925020894839,-0.1296428769948163,-0.005455647758274699,-0.13852151013447522,0.154529944071236,0.08341625661600055,0.05580565566592546,-0.16380634231264823
-0.08779450965473141,0.07060825389254106,-0.0327486694869211,-0.002120665319209825,-0.1402694567090776,0.15505342231605818,0.0958449161461307,0.06645874350697853,-0.1610365384496047
-0.06906265124398672,-0.02208035001625273,0.060112531172619076,-0.06071539602365066,0.028854786258446785,-0.2899885572112916,0.029432250684851207,0.08567062913883634,-0.15991278323864186
-0.04891458831842316,-0.02208035001625273,0.060112531172619076,-0.06071539602365066,0.028854786258446785,-0.3139195793597848,0.029432250684851207,0.0863362081349839,-0.1567954030118597
-0.04969034135499227,-0.034088550853463115,-0.02831322999068109,-0.06637884256172037,0.09862648487092077,-0.25747390849858776,-0.06302920816728215,0.07877648642739053,-0.17307820629385637
-0.04969034135499227,-0.034088550853463115,-0.02831322999068109,-0.06637884256172037,0.09862648487092077,-0.25747390849858776,-0.06302920816728215,0.07877648642739053,-0.17307820629385637
-0.06674356861594513,-0.018516269332431164,0.11881209956671604,-0.06102045935957944,0.013151453748592183,-0.2824701940719872,0.04271521379258125,0.08486360274739024,-0.15961338348124285
-0.05393953840882098,0.018138966886477793,-0.0046339823418890536,-0.011096173219528185,-0.12551157605134855,0.1090631185685817,-0.24915024222451373,-0.1029596553541571,0.14146603265833346
-0.05126418341240474,-0.0796022539319688,-0.006465119795634379,-0.010056459384546412,-0.13030043990509346,0.09607998519854997,-0.2525727171335933,-0.11451791321566834,0.13907030771168893
0.028783661021247228,-0.06987050078299872,-0.037916111837747915,0.00265678801051725,0.10695267733719141,0.023478375899332365,0.16452074260595734,0.1238435455726612,0.25191787107833
0.044886647858959364,-0.06261272818625992,-0.024342608859729824,0.0027612973743366474,0.12031676528905426,0.03272510545691678,0.16756359177314822,0.12426427371955992,0.24997240959173117
0.22317251146172948,-0.0724765949451147,-0.026576788614838028,0.0034301326240334467,0.1084954145821993,0.025639753579836815,0.16680742927115977,0.11878712346743467,0.24347414980727125
0.22316539718407416,-0.07509882639416708,-0.097197827869681,0.00365198269965247,0.10422255693071882,0.021004127744969913,0.1607424190670949,0.11603037292160091,0.2418497181387254
0.018991507838199768,-0.09990295607375871,-0.11488350156720728,0.002465601222286154,0.09437973465189092,0.006746003333463023,0.10946983110410974,-0.2033618283027141,0.18840059919402632
0.01288054633090141,-0.10011001688381038,-0.11239509625690403,0.002465601222286154,0.09080438833721158,0.008710858328895165,0.11944255948671487,-0.20395790489039672,0.18892206306893797
0.040296731837238316,-0.007616770247235391,-0.022802067704331984,0.0018038463027579012,0.10812075192908971,0.03620773874668691,0.04168099455089162,-0.19675969623467748,0.1896171787602598
0.08449505899239904,-8.200322419858432e-05,-0.02503587094082946,-0.014679934529992663,0.11520812892423762,0.06128507332846591,-0.09083218415907855,-0.17276211803521557,0.13352437106201864
0.05181299243679014,0.03280478022773837,0.160842856637024,-0.0506498539299924,0.01752888168545421,-0.1121368462620085,0.04338025325738255,-0.17489721618817972,-0.14785314332361904
0.06118675742372498,0.025001879331547724,0.1605482437811331,-0.048961968426563675,0.06507620907803,-0.11714335528591154,-0.09786789265164414,-0.19802983777671937,-0.14861555345695793
0.04679428375522757,0.01975177372660044,0.08459337000054394,-0.06310281796765878,0.07018525277808,-0.12559281528420937,0.02453954368954453,-0.204667002333621,-0.20860959729811587
0.03856668897768036,0.026624844324724898,0.15752802443774894,-0.05160221078784921,0.014875389327337913,-0.11277179573788125,0.041851378559641175,-0.17502550813576392,-0.14785314332361904
0.0479404539646152,0.031181815234561188,0.15998235404789124,-0.04991432528442049,0.06242271671991373,-0.11650840581003878,-0.09939676734938553,-0.19790154582913516,-0.14861555345695793
0.033189225927921485,0.025713096068005002,0.08387133212256877,-0.06414890548091706,0.06945176919405806,-0.12495786580833662,0.029562662348800523,-0.20184580362917479,-0.20849490468515922
0.044146848923628926,-0.0942100882193999,0.037095338803739795,-0.017320871792077204,-0.2382646881325205,0.19325985415720517,0.034333708375781195,0.07235879138363643,-0.11710771652571408
-0.044937828302279874,0.021162872469897873,0.15214852307383425,-0.05378490888321148,0.05818788772428691,0.2653023334147126,-0.011842637639996281,0.11235322750249552,-0.11539754909965921
-0.03476949289343889,0.009169145142485999,-0.0738761291436822,-0.051781824179653574,0.10054754392823988,0.2500690049542919,-0.037967417983432145,0.12471237116379186,-0.15159148051849947
-0.01810234308380594,0.03192734127826821,0.14878926764647596,-0.05263865672309702,0.054158850501893056,0.26735572732900914,-0.00040339544614840714,0.1139512830386463,-0.1168800848502321
-0.028466504204655355,0.018950406498405088,-0.0727792892100503,-0.05137715363410902,0.0890521789433792,0.25106090005390336,-0.018842761505726,0.1263104266999427,-0.1540148829468841
-0.05291037781829321,0.03297007686451165,0.033922927756168966,-0.04173291093378735,0.08883680980812814,0.24761665126211507,-0.1163311749875756,0.11760242429379471,-0.06348748672888167
0.003319934154125651,0.017108214756289094,-0.05674173471973332,-0.04050937393140618,0.09407316379712322,0.23886434470400947,-0.10936231336678569,0.12735464844947406,-0.09548094435279543
0.0021891638173218964,0.034052431693892014,0.05444101535322781,-0.04370686883443013,0.07964298790171224,0.24749963196130248,-0.10706722932904236,0.11885707145867067,-0.058628314741152744
0.003682176666323183,0.016880595918513343,-0.05396936600721643,-0.04050937393140618,0.09579307026147696,0.23886434470400947,-0.10881218209356132,0.12901193932617191,-0.09548094435279543
0.0037117515471533145,0.027178631986817914,0.08939923587116796,-0.043893603189951697,0.07138400288550507,0.256748666674163,-0.0955839883375487,0.11764615385934626,-0.0585412965261195
0.008860719792890798,0.016092701943701306,-0.05830870471097871,-0.04050937393140618,0.09497962866581627,0.24022725870090741,-0.10037397712264062,0.12626910038610825,-0.09770532906747957
0.010270340199469695,0.03809198935765369,0.05541443610536509,-0.04301940064910233,0.080697066457793,0.24749963196130248,-0.10641238841199493,0.11893048521252383,-0.0608526994558369
0.008860719792890798,0.02114777242005075,-0.05830870471097871,-0.03982190574607838,0.09512724235320397,0.23886434470400947,-0.10901393228544792,0.12742806220332722,-0.09770532906747957
0.011637805996327357,0.02442364693881255,-0.059714170410429014,-0.05291900011866958,0.09444009635318162,0.2546059574172651,-0.022074944180300232,0.13377026976576978,-0.1435688981326648
0.007412045557795387,-0.003918785191388352,-0.05733145838842606,-0.05423962316810976,0.08324204429563166,0.2506429765599596,-0.029677698570830194,0.130013493832777,-0.15036540573995616
0.012507238288094512,-0.003805901284888245,-0.043823570383738936,-0.051979144610189355,0.08384970153068082,0.23237045624279914,-0.006145919164392918,0.13775170184647234,-0.14305864443194669
0.007160504859781472,0.006187667486847962,-0.05877751306402891,-0.053299767659629536,0.06641227807549563,0.25051828714924723,-0.01573511676951291,0.13161154936892785,-0.15220935935807373
0.006079613496897386,0.0009767698860585884,-0.07533044825614013,-0.04117028642374831,0.07296789931923711,0.23873965529329716,-0.11357501214817035,0.12763197891369893,-0.09712588025721249
0.00586665351025839,0.0054166115178134674,-0.05826178127029491,-0.03982190574607838,0.07203839799194324,0.23889818096023124,-0.11188321734316092,0.12742806220332722,-0.09712588025721249
