Isothermality,SoilOrganicCarbon,AnnualMeanTemperature,Longitude,BulkDensity,ContainsCereals,CropClass,MeanTemperatureofWarmestQuarter,SoilTypeWRB,MeanDiurnalRange,MeanTemperatureofWettestQuarter
43.70451354980469,0.073256,16.46249961853027,-8.5,1.3889799999999994,2.115056637784577,2.13139724873278,22.26666641235352,2.13139724873278,10.00833320617676,11.85000038146973
41.60561370849609,0.0062209,17.8791675567627,-1.0,1.42,2.1083568059324675,1.665302365136365,25.45000076293945,1.665302365136365,11.35833358764648,19.0
41.60561370849609,0.0062209,17.8791675567627,-1.0,1.36,2.094978969749863,1.7931847322561834,25.45000076293945,1.7931847322561834,11.35833358764648,19.0
35.87105560302734,0.010291,10.57499980926514,1.8,1.3871290953600002,2.082127935552776,1.9375056455543955,17.68333435058594,1.665302365136365,8.716666221618652,15.76666641235352
35.87105560302734,0.010872,10.57499980926514,1.8,1.3986586308099993,2.108910628586858,2.0873114974567097,17.68333435058594,2.087976694617229,8.716666221618652,15.76666641235352
35.87105560302734,0.010814,10.57499980926514,1.8,1.3564272616199997,2.1143442776748276,2.074456426035286,17.68333435058594,2.1257453507722657,8.716666221618652,15.76666641235352
35.87105560302734,0.010291,10.57499980926514,1.8,1.4300386308099993,2.1010304368944563,2.0802947406164236,17.68333435058594,2.062982798986236,8.716666221618652,15.76666641235352
35.87105560302734,0.010291,10.57499980926514,1.8,1.4074886308099992,2.134617791333482,2.1034955263635964,17.68333435058594,2.1982242734361774,8.716666221618652,15.76666641235352
35.87105560302734,0.0057,10.57499980926514,1.8,1.3626372616199995,2.149004408783185,2.077947214410883,17.68333435058594,2.2355785845847396,8.716666221618652,15.76666641235352
35.87105560302734,0.0057,10.57499980926514,1.8,1.3582968948699996,2.163774515224959,2.0898813215579874,17.68333435058594,2.2675211645098377,8.716666221618652,15.76666641235352
41.58163452148438,0.01,13.72500038146973,-102.0,1.18,1.5508024909897822,1.9276569555056897,24.39999961853027,1.665302365136365,16.29999923706055,24.39999961853027
41.58163452148438,0.013,13.72500038146973,-102.0,1.25,2.1676741701277544,1.989719505201207,24.39999961853027,1.790894738362986,16.29999923706055,24.39999961853027
41.58163452148438,0.0225,13.72500038146973,-102.0,1.17,2.1507566037081016,2.0031011328460027,24.39999961853027,1.7867865397339031,16.29999923706055,24.39999961853027
41.58163452148438,0.01,13.72500038146973,-102.0,1.18,1.6726973645230572,1.9308971342750731,24.39999961853027,1.8496402946659274,16.29999923706055,24.39999961853027
41.58163452148438,0.013,13.72500038146973,-102.0,1.25,2.1460668101978473,1.9950589839818635,24.39999961853027,1.8295421136863133,16.29999923706055,24.39999961853027
41.58163452148438,0.0225,13.72500038146973,-102.0,1.17,2.1174791387299177,1.9893237361512355,24.39999961853027,1.763180931988528,16.29999923706055,24.39999961853027
41.58163452148438,0.01,13.72500038146973,-102.0,1.18,1.6918103708342571,1.919714988286122,24.39999961853027,1.7271266494261235,16.29999923706055,24.39999961853027
41.58163452148438,0.013,13.72500038146973,-102.0,1.25,2.09414536239614,1.9777093129510641,24.39999961853027,1.7593053326652086,16.29999923706055,24.39999961853027
41.58163452148438,0.0225,13.72500038146973,-102.0,1.17,2.0736149711711387,1.9934989702058292,24.39999961853027,1.7349186067380864,16.29999923706055,24.39999961853027
25.12165451049805,0.0216,6.3125,-75.0,1.384839999999999,2.063058817314641,2.1219937555486323,19.29999923706055,1.665302365136365,10.32499980926514,18.38333320617676
25.12165451049805,0.0216,6.3125,-75.0,1.3946399999999992,2.052027363464937,2.0904231638923485,19.29999923706055,1.7042245104047968,10.32499980926514,18.38333320617676
27.77131843566895,0.0052326,6.945833206176758,-89.5,1.37,2.029758474839027,2.036079897799679,20.16666603088379,2.2652768843319167,11.94166660308838,18.89999961853027
27.77131843566895,0.0046512,6.945833206176758,-89.5,1.57,2.05736579611933,2.0967588647088737,20.16666603088379,2.334200056575971,11.94166660308838,18.89999961853027
30.32473754882812,0.11,11.02499961853027,-76.0,1.13,2.076956734656107,2.0555570003187698,22.04999923706055,1.665302365136365,10.58333301544189,19.8166675567627
30.32473754882812,0.015,11.02499961853027,-76.0,1.5,2.062366320682687,1.9898663720731138,22.04999923706055,1.6303877193348029,10.58333301544189,19.8166675567627
30.32473754882812,0.03,11.02499961853027,-76.0,1.58,2.051255899494092,1.980891414999161,22.04999923706055,1.6484624796466907,10.58333301544189,19.8166675567627
30.32473754882812,0.014,11.02499961853027,-76.0,1.69,2.0390239776403303,2.0202170151661325,22.04999923706055,1.6421315183881242,10.58333301544189,19.8166675567627
30.32473754882812,0.11,11.02499961853027,-76.0,1.13,2.0200313829710166,2.009906613829239,22.04999923706055,1.5847633286195066,10.58333301544189,19.8166675567627
30.32473754882812,0.015,11.02499961853027,-76.0,1.5,2.0094226761892306,1.9461127377364582,22.04999923706055,1.5918876458570794,10.58333301544189,19.8166675567627
30.32473754882812,0.03,11.02499961853027,-76.0,1.58,1.9926757362984773,1.9363092300560971,22.04999923706055,1.5606235479261532,10.58333301544189,19.8166675567627
30.32473754882812,0.014,11.02499961853027,-76.0,1.69,1.9829303006512184,1.9275673640766309,22.04999923706055,1.5671210726923055,10.58333301544189,19.8166675567627
31.63841819763184,0.071,8.408333778381348,-78.0,0.88,1.9638403679391085,1.8897596502600973,19.26666641235352,1.5284779526339198,11.19999980926514,17.25
31.63841819763184,0.014,8.408333778381348,-78.0,1.56,1.9585575287748327,1.8188151057661923,19.26666641235352,1.5503545535909067,11.19999980926514,17.25
31.63841819763184,0.02,8.408333778381348,-78.0,1.47,1.9585409103438622,1.8867837300402974,19.26666641235352,1.587400462780286,11.19999980926514,17.25
31.63841819763184,0.012,8.408333778381348,-78.0,1.59,1.955725727758221,1.872107026969522,19.26666641235352,1.6082410958120361,11.19999980926514,17.25
31.63841819763184,0.071,8.408333778381348,-78.0,0.88,1.9611772200269735,1.8854767720734034,19.26666641235352,1.6534218874867517,11.19999980926514,17.25
31.63841819763184,0.014,8.408333778381348,-78.0,1.56,1.9522746542438458,1.826595024691346,19.26666641235352,1.6467890212224285,11.19999980926514,17.25
31.63841819763184,0.02,8.408333778381348,-78.0,1.47,1.9396557002091768,1.8526686784279565,19.26666641235352,1.6284566043842048,11.19999980926514,17.25
31.63841819763184,0.012,8.408333778381348,-78.0,1.59,1.9282886153970995,1.7879198532364018,19.26666641235352,1.614515736237789,11.19999980926514,17.25
30.32473754882812,0.11,11.02499961853027,-76.0,1.64,1.9188695798697628,1.735927956101748,22.04999923706055,1.6063780405817385,10.58333301544189,19.8166675567627
30.32473754882812,0.013,11.02499961853027,-76.0,1.6,1.9238075301360034,1.7217422107316966,22.04999923706055,1.6371808796002836,10.58333301544189,19.8166675567627
30.32473754882812,0.021,11.02499961853027,-76.0,1.55,1.9129586637213072,1.7910299718448213,22.04999923706055,1.623716844326647,10.58333301544189,19.8166675567627
30.32473754882812,0.005,11.02499961853027,-76.0,1.78,1.909159724266245,1.7543576390824278,22.04999923706055,1.6284916396859717,10.58333301544189,19.8166675567627
30.32473754882812,0.11,11.02499961853027,-76.0,1.64,1.9080224998849329,1.7156101258917684,22.04999923706055,1.63904080238845,10.58333301544189,19.8166675567627
30.32473754882812,0.013,11.02499961853027,-76.0,1.6,1.9046111452503545,1.701452441917599,22.04999923706055,1.643048979745897,10.58333301544189,19.8166675567627
30.32473754882812,0.021,11.02499961853027,-76.0,1.55,1.9031705969270045,1.7861780053673204,22.04999923706055,1.6510390908782246,10.58333301544189,19.8166675567627
30.32473754882812,0.005,11.02499961853027,-76.0,1.78,1.886738408977403,1.742906480138056,22.04999923706055,1.6238874729124204,10.58333301544189,19.8166675567627
37.62541961669922,0.011,15.23333358764648,-0.06667,1.22,1.7503595197351671,1.665302365136365,23.78333282470703,1.665302365136365,11.25,16.0
37.62541961669922,0.011,15.23333358764648,-0.06667,1.14,1.7796097764225889,1.7955817124980316,23.78333282470703,1.7955817124980316,11.25,16.0
37.62541961669922,0.011,15.23333358764648,-0.06667,1.3,1.7961035245106236,1.8287431460116317,23.78333282470703,1.8287431460116317,11.25,16.0
37.69607925415039,0.0371,8.458333015441895,-117.0,0.75,1.8856411466538934,1.6403641504270883,17.64999961853027,1.739231012383198,12.81666660308838,0.01666667126119137
37.69607925415039,0.0147,8.458333015441895,-117.0,1.1,1.7680758692086112,1.665302365136365,17.64999961853027,1.8138800641388755,12.81666660308838,0.01666667126119137
37.69607925415039,0.0182,8.458333015441895,-117.0,1.1,1.7180842193174655,1.4917266926623332,17.64999961853027,1.7725693104763278,12.81666660308838,0.01666667126119137
37.69607925415039,0.0319,8.458333015441895,-117.0,0.9,1.8974785051633978,1.6452752022180184,17.64999961853027,1.7504274698073177,12.81666660308838,0.01666667126119137
37.69607925415039,0.0143,8.458333015441895,-117.0,1.25,1.6947483355636386,1.4893929223679538,17.64999961853027,1.7871296725781765,12.81666660308838,0.01666667126119137
37.69607925415039,0.0134,8.458333015441895,-117.0,1.25,1.6499585187597154,1.417559779456086,17.64999961853027,1.7481250511209971,12.81666660308838,0.01666667126119137
37.69607925415039,0.0371,8.458333015441895,-117.0,0.75,1.9038022948778106,1.64925905550404,17.64999961853027,1.731505909883014,12.81666660308838,0.01666667126119137
37.69607925415039,0.0147,8.458333015441895,-117.0,1.1,1.635980208139178,1.4304915818275226,17.64999961853027,1.788484756558767,12.81666660308838,0.01666667126119137
37.69607925415039,0.0182,8.458333015441895,-117.0,1.1,1.6094713005738572,1.4073037198212697,17.64999961853027,1.760866959516058,12.81666660308838,0.01666667126119137
37.69607925415039,0.0319,8.458333015441895,-117.0,0.9,1.9172996509539633,1.6350433840351024,17.64999961853027,1.755612405891193,12.81666660308838,0.01666667126119137
37.69607925415039,0.0143,8.458333015441895,-117.0,1.25,1.6131540962931266,1.4435503942244636,17.64999961853027,1.7799001803497743,12.81666660308838,0.01666667126119137
37.69607925415039,0.0371,8.458333015441895,-117.0,0.75,1.9227007883557774,1.6468373984288422,17.64999961853027,1.778590335588052,12.81666660308838,0.01666667126119137
37.69607925415039,0.0147,8.458333015441895,-117.0,1.1,1.6224367192304918,1.665302365136365,17.64999961853027,1.8405195688118445,12.81666660308838,0.01666667126119137
37.69607925415039,0.0319,8.458333015441895,-117.0,0.9,1.9426734552107892,1.671716467075771,17.64999961853027,1.825798270963483,12.81666660308838,0.01666667126119137
37.69607925415039,0.0147,8.458333015441895,-117.0,1.1,1.6149050316723066,1.5836160417179466,17.64999961853027,1.8619921610622268,12.81666660308838,0.01666667126119137
37.69607925415039,0.0182,8.458333015441895,-117.0,1.1,1.6311611249212379,1.4821557749906065,17.64999961853027,1.8631628192959033,12.81666660308838,0.01666667126119137
37.69607925415039,0.0182,8.458333015441895,-117.0,1.1,1.6445629540620097,1.5255155832644425,17.64999961853027,1.8635178666097199,12.81666660308838,0.01666667126119137
37.69607925415039,0.0319,8.458333015441895,-117.0,0.9,1.9547989096966365,1.6707083158314373,17.64999961853027,1.8739164376746076,12.81666660308838,0.01666667126119137
37.69607925415039,0.0134,8.458333015441895,-117.0,1.25,1.6708638136040985,1.5873919534741678,17.64999961853027,1.9169983903104133,12.81666660308838,0.01666667126119137
38.66442108154297,0.013954,14.05000019073486,1.0,1.2959189486499993,1.674873872127397,1.6022713198919776,22.45000076293945,1.5974699084990782,11.48333358764648,14.98333358764648
38.66442108154297,0.013954,14.05000019073486,1.0,1.3026089486499999,1.6645671334664232,1.590284739921558,22.45000076293945,1.5627105214360448,11.48333358764648,14.98333358764648
38.66442108154297,0.013954,14.05000019073486,1.0,1.3067803422900002,1.6486057103806393,1.5689871311259898,22.45000076293945,1.51285158226467,11.48333358764648,14.98333358764648
44.75190734863281,0.0085,16.54583358764648,-8.0,1.66,1.9726625954391848,2.1359266623480284,23.26666641235352,2.3692076338479935,11.72500038146973,11.63333320617676
44.75190734863281,0.0083,16.54583358764648,-8.0,1.83,1.9526591409174723,2.0457088400793766,23.26666641235352,2.2167743495026846,11.72500038146973,11.63333320617676
44.75190734863281,0.0114,16.54583358764648,-8.0,1.62,1.9323416428580453,1.962550776960279,23.26666641235352,2.0847116342986878,11.72500038146973,11.63333320617676
44.75190734863281,0.0074,16.54583358764648,-8.0,1.7,1.9108468242849235,1.8820581569642632,23.26666641235352,2.121993755548633,11.72500038146973,11.63333320617676
27.90359878540039,0.017,5.679166793823242,17.6,1.28,1.8942582072002996,1.5059275825852905,15.41666698455811,1.3750685604799242,8.008333206176758,14.23333358764648
47.01426315307617,0.04,12.37083339691162,175.3,1.44,1.9050991713446062,1.6169535055713495,16.64999961853027,1.665302365136365,8.791666984558105,8.666666030883789
29.98168563842773,0.0034,8.012499809265137,110.3,1.2950400000000004,1.909398136577194,1.665302365136365,21.5666675567627,1.554550733127531,13.64166641235352,19.73333358764648
29.98168563842773,0.0034,8.012499809265137,110.3,1.2888417114900008,1.904350706873216,1.6106902112175558,21.5666675567627,1.554741648648933,13.64166641235352,19.73333358764648
29.98168563842773,0.0034,8.012499809265137,110.3,1.2855313447400007,1.8985590468690867,1.5715077563383852,21.5666675567627,1.5478973373079452,13.64166641235352,19.73333358764648
29.98168563842773,0.003,8.012499809265137,110.3,1.2705113447400003,1.8882937253644094,1.4684947918868645,21.5666675567627,1.509053193430381,13.64166641235352,19.73333358764648
29.98168563842773,0.003,8.012499809265137,110.3,1.2674113447400004,1.8843794044415967,1.4953054931093062,21.5666675567627,1.5175527483911713,13.64166641235352,19.73333358764648
29.98168563842773,0.003,8.012499809265137,110.3,1.2703113447400007,1.8811794458004418,1.5206849884237759,21.5666675567627,1.5283885581082508,13.64166641235352,19.73333358764648
29.98168563842773,0.003,8.012499809265137,110.3,1.2558113447400006,1.8760824815421915,1.517573865282049,21.5666675567627,1.5261207556715919,13.64166641235352,19.73333358764648
29.98168563842773,0.0024,8.012499809265137,110.3,1.2397613447400002,1.8687868022647025,1.6861635667800108,21.5666675567627,1.5115129057274077,13.64166641235352,19.73333358764648
29.98168563842773,0.0024,8.012499809265137,110.3,1.2399613447400002,1.8656335719250303,1.6711196916124988,21.5666675567627,1.5191445830862447,13.64166641235352,19.73333358764648
29.98168563842773,0.0024,8.012499809265137,110.3,1.2469113447400006,1.862226794020462,1.656876732363735,21.5666675567627,1.5241921026038967,13.64166641235352,19.73333358764648
29.98168563842773,0.0024,8.012499809265137,110.3,1.2535113447400006,1.8554720471491488,1.6021642421675717,21.5666675567627,1.5126867901675942,13.64166641235352,19.73333358764648
29.98168563842773,0.0027,8.012499809265137,110.3,1.2434613447400003,1.8482156880441447,1.5554212531077496,21.5666675567627,1.4994799306443292,13.64166641235352,19.73333358764648
29.98168563842773,0.0027,8.012499809265137,110.3,1.2434613447400003,1.8450279207342746,1.5597444134623646,21.5666675567627,1.504244488818031,13.64166641235352,19.73333358764648
29.98168563842773,0.0027,8.012499809265137,110.3,1.2611113447400006,1.843990424777803,1.5819898400002788,21.5666675567627,1.517029926992309,13.64166641235352,19.73333358764648
29.98168563842773,0.0027,8.012499809265137,110.3,1.2610113447400007,1.8399539350634864,1.5746870338492047,21.5666675567627,1.516645729444558,13.64166641235352,19.73333358764648
39.75876998901367,0.0136,18.22916603088379,52.5,1.52,1.830114580838924,1.7197233751998817,28.63333320617676,1.8295276404353078,15.10833358764648,8.266666412353516
49.52830123901367,0.022,11.81666660308838,172.5,1.37,1.8175874780154142,1.493078489178419,16.5,1.4937731135698145,10.5,12.33333301544189
49.52830123901367,0.029,11.81666660308838,172.5,1.25,1.6067599599969677,1.5809619950138158,16.5,1.4904794019814311,10.5,12.33333301544189
25.33407592773438,0.031,7.170833587646484,-93.0,1.1995100000000003,1.8129413183528744,1.8250766476300981,21.26666641235352,1.665302365136365,11.375,21.26666641235352
25.33407592773438,0.031,7.170833587646484,-93.0,1.1838100000000005,1.8055511936966844,1.7923228389118109,21.26666641235352,1.4176514192003578,11.375,21.26666641235352
25.33407592773438,0.031,7.170833587646484,-93.0,1.1823100000000002,1.793945375252884,1.7443188547084991,21.26666641235352,1.2065140030143298,11.375,21.26666641235352
49.68102264404297,0.0255,11.82499980926514,172.5,1.01,1.6261666477441106,1.4847384067182612,16.39999961853027,1.5147311129792218,10.38333320617676,6.866666793823242
49.68102264404297,0.0255,11.82499980926514,172.5,1.25,1.628168441987733,1.5038857164299022,16.39999961853027,1.5211903286134396,10.38333320617676,6.866666793823242
49.68102264404297,0.0255,11.82499980926514,172.5,1.24,1.6052402021146663,1.4609901245079109,16.39999961853027,1.5023766315624614,10.38333320617676,6.866666793823242
49.68102264404297,0.0255,11.82499980926514,172.5,1.24,1.5994220879325578,1.4599202073987296,16.39999961853027,1.5003682792526563,10.38333320617676,6.866666793823242
49.68102264404297,0.0255,11.82499980926514,172.5,1.32,1.5915195383883216,1.4536302453445156,16.39999961853027,1.4960033657327025,10.38333320617676,6.866666793823242
49.68102264404297,0.0255,11.82499980926514,172.5,1.34,1.5834723798222652,1.4468103663893852,16.39999961853027,1.4912498682927022,10.38333320617676,6.866666793823242
40.83924102783203,0.0054,18.64999961853027,-6.0,1.53,1.5606556961529436,1.611684399445977,26.21666717529297,1.9638633252781725,11.51666641235352,12.59999942779541
40.83924102783203,0.0054,18.64999961853027,-6.0,1.26,1.5546700887949616,1.665302365136365,26.21666717529297,1.9218089354765533,11.51666641235352,12.59999942779541
40.83924102783203,0.0054,18.64999961853027,-6.0,1.65,1.5633231414536908,1.5977677799524197,26.21666717529297,1.9157928580364028,11.51666641235352,12.59999942779541
40.83924102783203,0.0054,18.64999961853027,-6.0,1.39,1.5341794706356051,1.7484350695053301,26.21666717529297,1.8336546796876814,11.51666641235352,12.59999942779541
25.882080078125,0.037,7.320833206176758,-81.0,1.2,1.5501777828692587,1.5236653198811139,19.08333396911621,1.8480351153872192,9.291666984558105,9.25
25.882080078125,0.037,7.320833206176758,-81.0,1.2,1.5660054333745372,1.5720386724371884,19.08333396911621,1.8622634728964853,9.291666984558105,9.25
25.882080078125,0.019,7.320833206176758,-81.0,1.4,1.5822570394850708,1.6165790248153855,19.08333396911621,1.8774634613416044,9.291666984558105,9.25
25.882080078125,0.019,7.320833206176758,-81.0,1.4,1.5905555438910504,1.6360592160790228,19.08333396911621,1.87805537339984,9.291666984558105,9.25
25.882080078125,0.031,7.320833206176758,-81.0,1.1,1.603385507220402,1.542424125758222,19.08333396911621,1.8875810294477713,9.291666984558105,9.25
45.65217590332031,0.0115,15.61666679382324,146.0,1.23,1.618499881783695,1.5766568620440444,22.54999923706055,1.9014567151632746,12.60000038146973,9.766666412353516
45.65217590332031,0.0115,15.61666679382324,146.0,1.33,1.6246403827706832,1.5910300150050025,22.54999923706055,1.8998333762980544,12.60000038146973,9.766666412353516
62.47927474975586,0.0077,27.94583320617676,-1.0,1.4627038630800002,1.7883177937459898,1.4102877999462673,31.06666564941406,1.665302365136365,12.55833339691162,25.98333358764648
62.47927474975586,0.0077,27.94583320617676,-1.0,1.4734755501200005,1.7915283712497472,1.4519741730173856,31.06666564941406,1.871286067110261,12.55833339691162,25.98333358764648
62.47927474975586,0.0077,27.94583320617676,-1.0,1.4781955501200001,1.7941965342697135,1.4862304690791097,31.06666564941406,1.9256344467624074,12.55833339691162,25.98333358764648
62.47927474975586,0.0077,27.94583320617676,-1.0,1.4846455501200004,1.7967948278471528,1.51661986209661,31.06666564941406,1.952535720920334,12.55833339691162,25.98333358764648
48.14452743530273,0.00684,26.78750038146973,78.6,1.56,1.799575916311831,1.6028686564496752,31.41666793823242,1.665302365136365,12.32499980926514,26.48333358764648
48.14452743530273,0.00625,26.78750038146973,78.6,1.62,1.6257576669246894,1.5844961506579822,31.41666793823242,1.71844492300881,12.32499980926514,26.48333358764648
48.14452743530273,0.00889,26.78750038146973,78.6,1.41,1.7992781669987399,1.5449786090948021,31.41666793823242,1.670307037915113,12.32499980926514,26.48333358764648
48.14452743530273,0.01782,26.78750038146973,78.6,1.37,1.8005337076677033,1.8295276404353078,31.41666793823242,1.7323689110739033,12.32499980926514,26.48333358764648
27.57623481750488,0.0242,13.73750019073486,135.3,1.05,1.8064959815771033,1.6655282117008487,24.36666679382324,1.4715072683410326,8.741666793823242,20.89999961853027
27.57623481750488,0.0117,13.73750019073486,135.3,1.1,1.8101579962860064,1.6965396614908392,24.36666679382324,1.493771918018441,8.741666793823242,20.89999961853027
27.57623481750488,0.0064,13.73750019073486,135.3,1.15,1.8150762699357956,1.7315754939893402,24.36666679382324,1.5187211960167821,8.741666793823242,20.89999961853027
27.57623481750488,0.0242,13.73750019073486,135.3,1.05,1.8064099825306539,1.6885498452580843,24.36666679382324,1.5017027905867806,8.741666793823242,20.89999961853027
27.57623481750488,0.0117,13.73750019073486,135.3,1.1,1.8008355902245317,1.6654141035033672,24.36666679382324,1.4942694953318298,8.741666793823242,20.89999961853027
27.57623481750488,0.0064,13.73750019073486,135.3,1.15,1.7940597419243713,1.6379671439236152,24.36666679382324,1.483475364376873,8.741666793823242,20.89999961853027
41.19812774658203,0.006,18.02083396911621,-6.2,1.4110299755500006,1.7937463877474276,1.665302365136365,24.76666641235352,1.860477529453144,10.25833320617676,12.86666679382324
37.937744140625,0.01,13.26666641235352,1.4,1.09,1.7907268734617605,1.7238084804553522,20.76666641235352,1.890275695330841,9.75,15.23333358764648
37.937744140625,0.01,13.26666641235352,1.4,1.43,1.7919335447067408,1.732174228389454,20.76666641235352,1.8913134948351953,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.07,1.789399604572519,1.7235782118154532,20.76666641235352,1.8772579692882045,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.42,1.7909687962152439,1.732864440090889,20.76666641235352,1.880164485933136,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.28,1.788356085208564,1.7243469123374142,20.76666641235352,1.8669946370962573,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.4,1.7859148235610212,1.7169525758535822,20.76666641235352,1.85519136779204,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.23,1.7831114152620813,1.70850224525083,20.76666641235352,1.8426964328315227,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.41,1.7814369837327306,1.7047236832433366,20.76666641235352,1.8348328042573936,9.75,15.23333358764648
37.937744140625,0.012,13.26666641235352,1.4,1.21,1.7791647571194997,1.6988735547906961,20.76666641235352,1.8252823988013538,9.75,15.23333358764648
37.937744140625,0.012,13.26666641235352,1.4,1.4,1.7794404187297614,1.7024595322964415,20.76666641235352,1.824820473306428,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.23,1.7767831001608747,1.6954815288011016,20.76666641235352,1.8146540893987557,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.4,1.775720480830271,1.694274346003251,20.76666641235352,1.8101109581722776,9.75,15.23333358764648
37.937744140625,0.01,13.26666641235352,1.4,1.35,1.77280264092921,1.686800656185751,20.76666641235352,1.7998347896732771,9.75,15.23333358764648
37.937744140625,0.01,13.26666641235352,1.4,1.39,1.770711114764502,1.6823259404611042,20.76666641235352,1.7925469738935431,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.34,1.7675250369346518,1.6744263312447414,20.76666641235352,1.7821625800719245,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.38,1.765192970971265,1.6695051129206937,20.76666641235352,1.7747312639996948,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.42,1.7614512139633154,1.6603056069760769,20.76666641235352,1.763361079575334,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.4,1.75803118727627,1.6523759250412513,20.76666641235352,1.7533046632812501,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.21,1.75483198231425,1.6453397115870156,20.76666641235352,1.7442004424143587,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.41,1.7512796991340784,1.6374400462881458,20.76666641235352,1.734369116645033,9.75,15.23333358764648
37.937744140625,0.012,13.26666641235352,1.4,1.24,1.7485433412464015,1.632136894684852,20.76666641235352,1.7271040839701415,9.75,15.23333358764648
37.937744140625,0.012,13.26666641235352,1.4,1.43,1.7456206930815648,1.626415919664429,20.76666641235352,1.7195269925220642,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.24,1.7419760044278123,1.6187708899302948,20.76666641235352,1.7101902016272916,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.37,1.7392313991628536,1.6138238866216879,20.76666641235352,1.7035086173595402,9.75,15.23333358764648
37.937744140625,0.01,13.26666641235352,1.4,0.97,1.7360702908514067,1.607822729164892,20.76666641235352,1.6958890762397392,9.75,15.23333358764648
37.937744140625,0.01,13.26666641235352,1.4,1.5,1.73965780715055,1.6203216578452508,20.76666641235352,1.7060805721765149,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.05,1.7383965712048326,1.6194182560183297,20.76666641235352,1.7034981281360453,9.75,15.23333358764648
37.937744140625,0.008,13.26666641235352,1.4,1.5,1.743033969863264,1.6341496874628718,20.76666641235352,1.7160032314431992,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.13,1.7404238702045685,1.629488912005097,20.76666641235352,1.709947609964948,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.5,1.7421295402519938,1.6360787826807761,20.76666641235352,1.714770717634755,9.75,15.23333358764648
37.937744140625,0.013,13.26666641235352,1.4,1.31,1.7401568766519975,1.6330727538110013,20.76666641235352,1.7104187651128613,9.75,15.23333358764648
