Method,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTypeWRB,MeanTemperatureofWarmestQuarter,AverageAridityIndex,SoilTextureUSDA
0.059843373158678846,0.06298854115148678,0.07788120868686431,-0.06713600284594784,-0.12909292722256202,-0.020835890409004815,-0.14713726325825027,-0.08016328015836967,-0.03913386765023802,-0.05914222761493308,0.01637558121137094
0.06497183951183215,0.04775584933288522,0.08154189884158186,-0.07180058922938275,-0.14078381885667182,-0.033000507766754714,-0.16424473049823077,-0.06742598600840365,-0.03978373295681575,-0.05190940681862452,-0.08243376626332749
0.06468476947043147,-0.03843303581004873,0.08138014646989984,-0.07236893541450845,-0.12444709453589713,-0.01201239954109333,-0.1726975454430774,-0.04745649087858999,-0.03570012852872989,-0.06511606806273772,-0.041689576886873046
0.06239922459459028,-0.10374518326783329,0.07876254809937679,-0.0750832287511856,-0.1223167203513062,-0.014349832475443445,-0.17614677818267432,-0.047361330759338974,-0.03262891631660975,-0.06221803521242663,-0.046394586097782166
0.06851388492294952,-0.020478231091931504,0.07249966467462428,-0.068696020019435,-0.162558115241306,-0.009398740469025682,-0.2034724790334977,-0.04278531598703462,-0.01613961427354115,-0.07729809064944586,0.13158093819425895
0.08081033029892518,-0.05171612183556917,0.0814243888496941,-0.07806647204503789,-0.16165960612967,0.006265111702796186,-0.20612504993471553,-0.03176909262407506,-0.02812163140139602,-0.07645073241168521,-0.01645419402693545
0.06521124874099642,0.08766632384245053,0.04147046396059011,0.01772809722694582,-0.06703694539992108,0.05361448296493949,0.2880877681769606,0.14311471443848622,-0.0007656708799664617,0.20331388147414134,-0.06764380997726172
0.05350032730420479,0.013177939140043412,0.02816165705752682,0.013360424938538477,-0.05960596493775137,-0.1729595720902783,0.16814984251457268,0.008499922305306362,-0.004303063786934727,0.16404964141303133,-0.02323462876150212
0.021890342353619616,0.06397650118146476,0.027579386752971093,0.01565586544103615,-0.05701805049534922,-0.0792991794286481,0.1912442043556587,-0.01711698241352272,-0.004493214630781396,0.16414504220300366,-0.05533012602141722
0.027309271285969248,0.05784504485477248,0.03917497049047558,0.013084653110130502,-0.06815545969633095,0.04304177603384254,0.2913555428615682,-0.022645253695810403,-0.005045120199896803,0.20749320819926176,-0.06575208680743289
0.01001081415685718,0.01355113769104072,0.027029748462471827,0.007885150145306389,-0.06046859084332567,-0.17395019377196327,0.16701454669932939,-0.023166102220823975,-0.006498449933120285,0.16211784541532484,-0.04994256322599745
0.006350115681648026,0.06331760439690534,0.025195952145404654,0.017358647362288836,-0.055639288379024085,-0.08089770625096956,0.1911356450824645,-0.06879145446883869,-0.006673376504955245,0.16020598767419916,-0.04782855403072623
0.013740740036505349,0.05691263323832453,0.03687046062102392,0.01478743503138318,-0.06676396200173206,0.04234349292604394,0.29124698358837403,-0.06932619361867716,-0.007225282074070653,0.20355415367045726,-0.055896308812910515
0.009336487347764048,0.014568050605033314,0.02528992421344474,0.0065442304963312,-0.06035048450820624,-0.18696590754050849,0.16727186450966947,-0.021492750082217776,-0.007385419984235685,0.16512264975526203,-0.042195104176809044
0.005868055701756407,0.06459006149118376,0.02428409746300366,0.016344125380307096,-0.05495413224510718,-0.09008861968126598,0.19139296289280458,-0.06957877641068361,-0.0075603465560706426,0.16315737122564666,-0.0343335283529637
-0.10305989518536857,0.03322266265512095,0.07640259905819478,-0.009073008898110423,-0.23224199558333983,-0.04566162065764822,-0.17721440674799152,0.10070923510690805,-0.03387890760158238,-0.07500045045692011,-0.0529587429548496
-0.11157058264911288,-0.022586892570360135,0.05643733557717861,-0.01656244788028617,-0.23161470696218975,-0.056353726330425805,-0.1987369343554996,-0.13353925750962958,-0.031769074311792066,-0.08751909868947765,-0.08361503148876959
-0.07372505842683522,0.001994890838493614,0.12335754401004413,0.0172969193960625,-0.1265008679855479,0.1455731567534966,0.3441704579717374,-0.03314679063979721,0.073718350041349,-0.0928069546707112,-0.030865999511731416
-0.06368593629130637,-0.1615664298025246,0.1202274316769063,0.009055651557163792,-0.11748166088350695,0.13070228525290978,0.3444930929611518,-0.07601740745625038,0.06729388693181453,-0.09943562486768005,0.1382529077696339
-0.09710263636046773,0.10233433588201661,0.0639212334722683,-0.04146874734219787,-0.19673475054364772,0.03832563671554588,-0.15550641044135208,0.10362311466885821,0.025521034677223345,-0.06518289143273935,-0.052891404510580255
-0.10314118803462102,-0.09589280057590274,0.06707515626414387,0.005913540256145813,-0.15473044146372772,-0.04955663634755941,-0.15457062565688157,-0.08855796113482252,0.054058919252922395,-0.07224895730555159,-0.059482871512339344
-0.09086157962165312,-0.19650199483348343,0.06159746136469264,-0.02495327528362658,-0.13728124862991398,0.05417261607570417,-0.19276485717173583,-0.04397807033554532,0.04595991409627659,-0.06240479367249922,-0.05371025694776646
-0.11269471507600964,-0.20095532968937255,0.05924123762960608,0.007173751045053477,-0.1414650260335537,-0.06274603307983855,-0.15292442468219147,-0.04863277444676483,0.05030993676246076,-0.06464712214844834,-0.04960689358510055
-0.11257180430716977,0.08282782529991542,0.046512771849713475,-0.04770529563390052,-0.17681383681352125,0.037504366638636544,-0.15764374088766145,-0.05440541850014467,0.047966287138151535,-0.07075675299731314,-0.05617497764986007
-0.1203477963410729,-0.0943525078794374,0.06487738210011282,0.005958518141821025,-0.14288501323524283,-0.051291612383127086,-0.15122466607475923,-0.04464140380137831,0.053851765201585695,-0.06689973490778198,-0.05828419375641455
-0.11104501135927433,-0.20149274364421516,0.058017998878301634,-0.03205119662489906,-0.13921751990156164,0.05542102462407156,-0.1902176361699539,-0.04055467151266982,0.04494142246048946,-0.056953967445621784,-0.03232439086867843
-0.09633431846246202,-0.2004236966711868,0.06956822223088026,0.007068887234285904,-0.13481496285027197,-0.06276812952108755,-0.14574194510205962,-0.061204225162123316,0.050323716723876435,-0.06464712214844834,-0.04858498861463966
0.04020048691791352,0.1947691588490223,0.047760513462310215,-0.01767744053782193,-0.18503422992476143,0.04044240105771623,-0.18946367444860596,-0.10003345520594724,-0.012049548134986482,-0.0666276480284984,-0.05685619079873276
0.04425449155547686,-0.18160085723722905,0.05884649017716853,0.051790269837901574,-0.13066002936924803,-0.060312800832669516,-0.1787563101869109,-0.08308508675725086,-0.020676307893246964,-0.061976574417683804,-0.05198324233931918
0.058065449572109865,-0.07746019600729323,0.06412467456551069,0.05737861869100596,-0.14024684001165522,-0.020952514855331207,-0.21799882431130704,-0.06455416228301925,-0.025493885032030067,-0.06412769003795878,-0.0612063720882524
0.04874833064533079,-0.1878233765351078,0.05327438167748764,0.05730225808282078,-0.1317123926992317,-0.03048901172032209,-0.18026397447836565,-0.04227100763518494,-0.019003915289003043,-0.06126940326756382,-0.0337533052054251
0.041322992057240784,0.19498332449295006,0.04097314784069357,-0.015269731852315895,-0.18503422992476143,0.04044240105771623,-0.18946367444860596,-0.05705454594371146,-0.012049548134986482,-0.06643140523058894,-0.0557733676605653
0.0475385615970816,-0.1867147289884937,0.05205912455555189,0.05609335056953229,-0.13066002936924803,-0.060312800832669516,-0.1787563101869109,-0.045434214890207714,-0.020676307893246964,-0.06126940326756382,-0.05101092885930128
0.058814821336945336,-0.07665904323803989,0.06412467456551069,0.05862513904626148,-0.14024684001165522,-0.020952514855331207,-0.21799882431130704,-0.06011225207262888,-0.025493885032030067,-0.06356320179871176,-0.0612063720882524
0.047403236014672286,-0.19018264435403348,0.059970787258729306,0.05590621703292545,-0.1317123926992317,-0.03059489247806457,-0.18058700292826535,-0.06167061861913485,-0.018045130344385207,-0.06180880985249833,-0.03717694753712248
0.04932648046019021,-0.19668868789316696,0.06478263858244393,0.021882505216845566,-0.1153815956294497,0.04183599375902064,-0.17987188433563522,-0.07369550668316516,0.045745373280609035,-0.05390572529574429,-0.045017461593326
0.047587987451934155,-0.2045114978576324,0.06454624314356555,0.06066494990396363,-0.12360995682660925,-0.05882087124657516,-0.14509808529173993,-0.06162209809463086,0.04847849875668628,-0.06143111543338544,-0.03231352998142078
0.045447678124701844,-0.2067658360420932,0.0645838918552526,0.04792357382322068,-0.1230151298453343,-0.04005534277142647,-0.1717083832677831,-0.07317086879178501,0.04844678037050058,-0.06157379834425839,-0.04619152609095383
0.038766672360935166,-0.19398198555532514,0.06616728410060795,0.04607084105743346,-0.15006501330076608,0.020400012144348494,-0.20432757224531045,-0.0399506322480482,0.03991551017447678,-0.09271192343011789,0.13488220936423467
0.05059707344452369,-0.2008547457348305,0.0645838918552526,0.02610428599376661,-0.11543173809124332,0.04183599375902064,-0.17987188433563522,-0.05100233558968164,0.04571365489442334,-0.053198554145624306,-0.04378020780680519
0.04642751061703823,-0.20802918621520897,0.05756013079475759,0.061226790049545086,-0.12165442503035999,-0.05909202187610872,-0.1457008180712378,-0.03666109322270851,0.04844678037050058,-0.060866627194138406,-0.043447739336821965
0.04565265737582556,-0.2132104015764946,0.0645838918552526,0.05098013419959588,-0.1230151298453343,-0.04037310744982773,-0.17199352060248507,-0.05664815823872877,0.04844678037050058,-0.06055861762895533,-0.04625948306152617
0.03649646557264091,-0.18969091430338783,0.07039410204793313,0.05441899318862775,-0.1514288385025616,0.027643938793137028,-0.20409346910938417,-0.05936446324047491,0.042953669347954686,-0.09250032110215278,-0.02352137837084929
-0.03889898734881639,0.14734746465030288,0.10464787495082345,-0.01262519279317553,-0.08938149315067269,0.04226153232293635,-0.16143720034890816,0.1450591307813196,0.00873616587155681,0.1620685190252192,-0.05068257912218932
-0.016287410782700767,0.18658114234212117,0.10310179303196508,0.0018637407421727694,-0.08891923018400048,0.03704912970821344,-0.1670422194789135,0.05124947579802233,0.008514089748533854,0.15679846509266052,-0.02629460443130743
-0.056825284151523756,0.04607167008943128,0.1082696458275918,-0.02659789152688857,-0.09467904743807869,0.004891503175944911,-0.18222274982330336,-0.0562849888603342,-0.0005176285889588455,0.14996351346250195,-0.014099791436136926
0.0431533864968549,0.22742120962271106,-0.007863351611947742,-0.06683489816072714,0.136750826401901,0.06551889581061698,0.07030215519735471,-0.08248600678669997,-0.041765594819992286,-0.0554741853911362,-0.05376647265194887
0.052399597222683,0.09534232761551352,-0.012836742418969586,-0.13482107888513029,0.14204707286701126,-0.19489332861260394,0.02142838648615435,-0.09611602478606597,-0.08514935040018752,-0.08704374319479784,-0.05974890586431823
-0.05875759900832809,0.11635006387286315,-0.004930001636982756,-0.1334690599160952,0.13794968370176242,-0.15877499154612185,0.030143608164508513,0.02352430040677488,-0.08100603907973435,-0.08378966365397507,-0.060649660605084185
-0.00452041624731519,0.2779990286824186,-0.0035324621738483473,-0.0796881216109623,0.12973891236852939,0.07866539291956405,0.05851632487113826,0.046970291682228625,-0.03950929804593311,-0.05187807631105948,-0.05307077972422612
-0.06741637101828309,-0.007457156549245729,-0.0056811240941951596,-0.14514952056540473,0.13740156484912724,-0.21919127259220303,0.023982297829095736,0.005797962154531828,-0.07868019510657068,-0.09884308804028231,-0.06830098327811407
-0.04425196923589393,0.011786387092662155,-0.004999594066197303,-0.18496457013430118,0.1375716759394002,-0.21069909929675523,0.012053567009133617,0.10827552382089585,-0.08146428300423159,-0.09130871720735306,-0.06498568563860695
-0.006392664643927034,0.29574643898492387,-0.002342017215659139,-0.07632354023003501,0.13958406948838636,0.08121201440028343,0.0645790505821171,0.15037189423443595,-0.03930088598507779,-0.048816095631094666,-0.04913078517540632
-0.06155765967516257,0.1408899471787638,-0.0051663970758611295,-0.13426529195608636,0.14128119197980687,-0.20464651533123154,0.016724122560849042,0.12100129520856265,-0.08109964121777756,-0.08102223965995169,-0.061803759897371476
-0.03427929543112319,0.1575227561506042,-0.0015539955028863884,-0.1494945030790976,0.14180801318446415,-0.1562074170123075,0.029860814617721648,0.1454721611098606,-0.08208475649353703,-0.0816045152188154,-0.059022639211206776
-0.008738093866974606,0.29436066497276137,-0.0021986107360745855,-0.07723905781624918,0.13960848199441234,0.07750927184496809,0.06463078144243876,0.1404765616580887,-0.03960290018397633,-0.04867907072469419,-0.05127324539947148
-0.06881696454423347,0.012526716541343437,-0.005707897324746157,-0.142814617798107,0.14231027071000737,-0.21552508621648916,0.026995512440659723,0.1453034797486511,-0.0826843514405808,-0.09072644164848935,-0.06403945817133817
-0.0425848292632082,0.27277401214439806,-0.004666596360310251,-0.05631239611606746,0.14534318549302744,0.08519354099838405,0.07416131453102069,0.15669094581799745,-0.03834560382319091,-0.0480135581388085,-0.0521179167727852
-0.04742095016260987,0.1518261674630159,-0.0024719209697626147,-0.12972939632268765,0.1513677222605989,-0.2039978286951546,0.028972792613522143,0.1484466210858285,-0.07718908702181065,-0.08637146205772127,-0.03981806129719674
-0.03114321353871757,0.2795045190822251,-0.0027577689706302947,-0.05431948161629184,0.14918337874718304,0.08115345149723734,0.0779341185676277,0.15278954018259192,-0.0374735046354422,-0.05336278053657811,-0.030945103525908627
0.06522278636586319,0.12927415450346322,-0.0020840054618349686,-0.1314149386042336,0.15600331450903407,-0.18781911298947276,0.025933456707251095,0.12394332387895203,-0.07746945703295906,-0.08445570858592108,-0.040147889374080516
0.05662269364017361,0.12276190453584791,-0.0018476100229565934,-0.13008531652718003,0.1589753294425278,-0.15341466630846998,0.04178318105304876,0.12403672036032708,-0.07746945703295906,-0.08445570858592108,-0.03994379755505394
0.05662269364017361,0.1226354070783031,-0.0020441765316776333,-0.1289149341200551,0.1589753294425278,-0.15314256511073565,0.04178318105304876,0.12403672036032708,-0.07746945703295906,-0.08432061280408125,-0.035872768437971464
0.05917464261193769,0.2571318632569079,-0.008380095548167685,-0.061940920561415286,0.15252362077934514,0.06239614155923068,0.07490902714374742,0.12512016940802767,-0.04236261264233981,-0.05231947340807772,-0.027998088752741606
0.09727746045785188,0.00962614006599996,-0.008099251374862624,-0.13742645692197109,0.14495510203821665,-0.19670672433896752,0.026911422157639437,0.036821704367852495,-0.08917732406124727,-0.09679223878664228,-0.011800383808991718
-0.03118080325814781,-0.12691990169623585,0.0701366549995753,-0.15932579208540767,-0.10164126228197637,-0.1308188214125452,-0.18866592047129224,-0.10663975427784768,-0.051657205342883004,0.018087272587133402,-0.011478318316925524
-0.03857733049194773,-0.1282382052051053,0.06915262119683187,-0.16280734428878393,-0.10164126228197637,-0.13196005214964995,-0.18924063817084158,-0.10892714256110443,-0.051657205342883004,0.016429526758716183,-0.03000684585743248
-0.03794630112966243,-0.12847183459701406,0.06915262119683187,-0.16280734428878393,-0.10506444607338854,-0.13280254114976714,-0.18982048132041357,-0.11376592919799483,-0.05031537993073206,0.016429526758716183,-0.05348620838202319
-0.05208342965850445,-0.29041944182190266,0.05259355831768551,-0.17944435932587757,0.17603101188478784,-0.035770386662820806,-0.1861944803811929,-0.10928708901884607,-0.05512444717848486,-0.0004838845026315791,0.16764236266125898
-0.08501668625555428,-0.2979796428039038,0.04979593057995079,-0.1969968682888329,0.1763531538817258,-0.04220536754205303,-0.18515489059206447,-0.11494708402424758,-0.05293774074171067,-0.0004838845026315791,-0.029625545053624622
-0.08135263663298029,-0.3002927744140338,0.050127898188566326,-0.1980546501085517,0.1284003061123206,-0.12089017091552542,-0.1401667382741121,-0.09918222408075168,-0.05388201338077723,-0.04460227009017102,-0.055413053872837376
-0.08321613339136183,-0.25534851385899415,0.07021260869437557,-0.19865795843411377,0.1883846568606441,-0.01616474826085827,-0.17087241982324278,0.00391501012777996,-0.018114240054904477,-0.025451758677305866,-0.06303795108894153
-0.03576271647006722,-0.00143280482082984,0.0046658407144477484,-0.1414460366879063,-0.17816901440680066,-0.1043433204264992,-0.12071649512742802,-0.0753216522467323,-0.06561351847943676,-0.06820422045922511,-0.08667676770464117
-0.018014840506792643,-0.14948443234056738,-0.09327131126610512,-0.006655701426584861,0.19833245344598463,0.008648222335596778,-0.08681105705998551,0.07483438187970509,-0.050862275199527976,-0.037662999774209865,-0.050518327456474416
0.09785412600772424,-0.1698678249749766,-0.11784704093981661,-0.0005177482429824853,-0.04747366057445669,0.1627534184414199,0.3195839070790709,-0.040070649728504035,0.07060323872279782,0.11255296665294859,-0.048374659913361255
0.09781457395159937,-0.1698678249749766,-0.1192678170425824,-0.0005177482429824853,-0.04747366057445669,0.1627534184414199,0.3195839070790709,-0.040115549345367686,0.07060323872279782,0.11255296665294859,-0.050503841475273176
0.03378983970730016,-0.1699812498882739,-0.12008350117870951,-9.203036590163325e-05,-0.0586825905864635,0.1598536830733532,0.3195839070790709,-0.04009146334695905,0.07054731695959067,0.11175661772466995,-0.05461700411174533
0.09721402532351686,-0.17595961814742933,-0.11652676554154491,0.0019370506551133874,-0.04747366057445669,0.1626009088381946,0.3195839070790709,0.0008573962393167964,0.07060323872279782,0.11536668516214614,-0.049506844741231716
0.036644425051256334,-0.04312104887648414,-0.13095494187598736,0.0006443525813563357,-0.06490764887164145,0.16943958865402223,0.3209837660749951,0.0033882759832856916,0.07522090207650038,0.12096488871529947,-0.04679282013194382
0.035488933047630324,-0.04472743620914009,-0.12971362075863582,0.0006443525813563357,-0.07592043693868944,0.17273705006452905,0.3195844816021878,-0.035631989454557006,0.07522090207650038,0.12096488871529947,-0.048000725203120986
0.036160738227371335,-0.04179281535362024,-0.12915705410521977,0.0006029284565302774,-0.07842168632716891,0.16869446392999735,0.31445374382459795,-0.04976091215200397,0.07522090207650038,0.12205129550107038,-0.04340938172634554
0.05148216029856119,-0.017393103549856216,-0.1636221906471037,0.002486535229645216,-0.08683022995345994,0.15667331535978862,0.3137787633411005,-0.004631285037176879,0.046802195995718485,0.1209942134011919,-0.04339461751929411
0.051642335123348065,-0.01960288235152488,-0.1636221906471037,0.0018292029738160344,-0.08683022995345994,0.14018400450512736,0.3157114008842278,0.011401401132638609,0.04750978093003999,0.11985545985417409,-0.04307263786453052
0.015684301987135087,0.022032957086728252,-0.1657067265011089,-0.00017175488400365748,-0.09595545275215833,0.12715613470951484,0.3009071269081644,0.011384782175306824,0.044250184207576794,0.11885300792947073,-0.04696138665767261
0.015454795433955774,0.015276904936662467,-0.16467057339167518,0.000723918276976489,-0.09595545275215833,0.12733181538315522,0.3010828075818048,0.011384782175306824,0.044250184207576794,0.11885300792947073,-0.04654410748631769
0.04997630339539461,0.013004895138292318,-0.15402932961492044,0.00615660372676455,-0.09256118018300583,0.12868530306096512,0.304269111523375,0.011479504448717794,0.04710757920755306,0.12053584930880532,-0.04533654450255547
0.017123210946667713,0.02940599352482252,-0.1536824994800246,-0.0012234914265021335,-0.09833639608503097,0.13373207593221692,0.29846165466250574,0.055557013828646265,0.043770713682083365,0.13013255105654237,-0.00960741797846021
0.01664404313421666,0.020092112173475694,-0.15441547378898393,-0.002238013408483869,-0.09889002081817608,0.11976853844920735,0.3045375277654275,0.0662824215725587,0.043983020930456224,0.12981831197605953,-0.013679062166372285
0.011494481791763055,0.008556663749002302,-0.160312969928926,-0.0020384537842285427,-0.10108731391408267,0.11796998461697662,0.3039472161741368,0.05775809729321907,0.043783149605135525,0.13013702214958434,-0.014726966913608927
-0.09429851950791786,-0.1986829037007855,-0.12838982895445694,0.003008009622721606,0.07450920328307588,-0.18380598485046915,0.11383598169098083,0.06232530025238197,-0.02089892745853821,0.06996056331497302,-0.03700420400851751
-0.0022283528392705075,-0.08205948243973003,-0.09098940037892278,0.07508074194899905,0.2217927468940721,-0.04783349012591501,-0.07556539602036176,0.1121923338648365,-0.050097966675292704,-0.025795297057686153,-0.02827342558414701
0.009210548486309094,0.09988316964829412,-0.07169285463443598,0.05087899769248408,0.2667052834452163,0.05166079566158893,-0.03523762181912916,0.12705047056867363,-0.03172913276498227,-0.023956105053790946,-0.013350791413358105
-0.007479850739755342,0.059952058309676974,0.005038329313140398,0.007309757255783003,-0.2421821496946682,0.038265080981026836,-0.184089606648633,0.09148068110903128,0.023494810563528565,-0.05683617370798935,-0.0441160974043994
-0.003352175625924931,0.04613813124318278,-0.007456679321856098,0.005523690747334923,-0.2348605012964818,0.03729103399936605,-0.1975731497429799,-0.10152212636671609,0.05284622492893507,-0.06714319696021726,-0.04827912539245982
0.004963321790019753,0.04916816218611219,-0.0032207100097328615,0.00674395114915081,-0.2206211492690168,0.039118607732474255,-0.1949987613402634,-0.038398574359354856,0.05155995817080571,-0.0648766545278254,-0.04437006349520621
-0.030984934958266718,0.3132299001814465,-0.09513176951897717,-0.055676106978168535,-0.1459352780958723,0.08152746479549294,-0.12218671699734227,0.11653665885211398,-0.03566633077821151,-0.04928468165236486,-0.028923334237989522
-0.06650317593955725,0.06399272926676054,-0.09555605925966443,-0.08318493600784481,-0.15550509708250182,0.08372550394761057,-0.12609290103837667,0.09252158751365376,-0.049429699956163885,-0.05008274752206784,-0.025999742533122018
-0.056823011470339926,0.08140499345043781,-0.09548101110650324,-0.08156242909064855,-0.15380880682079107,0.0833254105034427,-0.12485146937417364,0.09252158751365376,-0.05161194021358156,-0.05008274752206784,-0.028207661654501507
-0.059364390355808525,0.08049549310085853,-0.09658785828675505,-0.0830511111809001,-0.1553234880390818,0.08197896735820107,-0.12443396729250843,0.0751215584862819,-0.057083649919510975,-0.05008274752206784,-0.030685210461773398
-0.06291225554582876,0.04674084904608406,-0.11595124843610731,-0.08562185012862293,-0.14930178290342858,0.0808823963609246,-0.13543346951582869,0.0474977195447702,-0.05486423020337687,-0.04402024135711466,-0.03164962366424763
-0.06846452271318745,0.016408157063653447,-0.11626702603582022,-0.08562185012862293,-0.16104023476333038,0.07928025508069424,-0.1465543479395444,0.03806938153504416,-0.05486423020337687,-0.043538853168769286,-0.035917850575764416
0.11830177249696455,-0.2829915967933053,0.07023166098879323,-0.10235993407563307,0.1860143059280951,0.09446555020415726,-0.16674567541937518,-0.0846943878772132,-0.048646207349510764,0.02308745109629652,-0.016962455246199555
0.13107588213997823,0.08210038461060766,0.07237858391577562,-0.08945287523028035,0.2511147640914523,0.08292683022362793,-0.12960524592749123,-0.07539726365798988,-0.04215445486380849,0.021450278606601314,-0.01192979240737078
0.06958007371970233,-0.2904491293240216,0.07055237407231096,-0.09871377133485082,0.1885155585381247,0.09616563099531952,-0.16792067410657555,-0.09204706000945868,-0.04891105141361411,0.028312037437733625,-0.031785952598335394
0.12761688508673213,-0.05262167145896037,0.07749596601498299,-0.09888101517097025,0.20653930537058904,0.09163935916763112,-0.16291399710992763,-0.07516576415397354,-0.04157242479830802,0.02626967223867035,-0.0029377551855284856
0.04892006177292384,0.07312203868447618,0.049880147866523554,0.014303945406072788,-0.17869552041928738,0.05772639908427512,-0.11166953985597872,-0.039376968986115875,-0.016789786608859537,-0.06145780888431336,-0.03232067366060104
0.04895451308077604,0.0697721596525269,0.050199916664666326,0.014303945406072788,-0.19339009437952148,0.05430519348505511,-0.11306882432878608,-0.08219772032740397,-0.016789786608859537,-0.06145780888431336,-0.03929476612735436
0.04744626144354233,-0.049303860578972944,0.053532212387113164,0.045874291229496884,-0.15988505742614395,-0.02486561535811143,-0.1438315045283812,-0.07818229164089795,-0.02094695781187954,-0.06508816552610333,-0.02075559700000257
0.04660968142264105,-0.04927253187482212,0.052089602122624666,0.045874291229496884,-0.15961659220381633,-0.0261824987847469,-0.1438315045283812,-0.08233506321347564,-0.02094695781187954,-0.06508816552610333,-0.021487143942419826
0.045266607495992824,0.11493939592889375,0.0444954335884533,-0.004592282631617123,-0.19639779430546153,0.054924486698863996,-0.11088904563284875,-0.08467510532974502,-0.013060603461830118,-0.059449148189386944,-0.01216402970582591
0.08577837387663317,0.06396717315669252,-0.12659066318189,-0.09105116263617542,0.10025884450286907,-0.17963775916556446,0.011088633808090569,-0.07675832343724932,-0.053756221005106866,0.008282188202531291,-0.05480728872624565
-0.04067433115391531,0.026301804699712644,-0.12228768616435735,-0.14001552482929042,0.07417977558776451,-0.19305208617927513,0.005703162942341024,-0.05885150085440349,-0.050607171477352726,0.0005157087527319882,-0.04932325412033181
-0.02834242120973004,-0.06756086323316322,0.14075036871057037,0.08733321904935844,0.08579446150084999,0.09536290822652398,0.21289139972187038,0.10000099382202435,-0.025333288458741294,0.018472092896630623,-0.04289522684508386
-0.026184748314511147,-0.03476539290829457,0.1403282577704937,0.08913884979401286,0.09090606878465941,0.11368335622895442,0.21427877902412368,0.04681852493818619,-0.018339030760643447,0.03359026631191959,-0.01333216196918234
