SoilTypeWRB,Method,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,MeanTemperatureofWarmestQuarter
-0.08120032833923954,0.021972614379490614,0.21742055903551075,0.03475691203808984,-0.03875117146706776,-0.24669663390785557,0.0072161534265518,-0.19835201798543073,-0.02910455765372518
-0.05618683985480764,0.02137793963115288,-0.14986177160799488,0.04651042382291005,0.014845883073742032,-0.17965573185535777,-0.0690445275088842,-0.18329026534427828,-0.03198050012141211
-0.05845871715292515,0.03250564985937156,-0.06308627438463604,0.047128266056644656,0.009850647044148637,-0.19511967143829062,-0.03188715963633385,-0.21943686885117689,-0.04112408581063196
-0.06500582013114714,0.020532673468887555,-0.15175842206953521,0.04687043148620348,0.014845883073742032,-0.17930994854724788,-0.060374571167274696,-0.18472131293456814,-0.03365498728628552
-0.06671657930436986,0.02884018802261977,0.22405709908844557,0.03475691203808984,-0.03489876535775983,-0.2454636591307088,0.006413820079239093,-0.19735447728125488,-0.02910455765372518
-0.0640937935000228,0.018038314398910682,-0.1567156165533672,0.04651042382291005,0.015387973712706522,-0.17965573185535777,-0.0690445275088842,-0.18458151788062505,-0.033278880650447845
-0.0686724137084336,0.02145168544549553,-0.06743636074348147,0.047128266056644656,0.009850647044148637,-0.19511967143829062,-0.032426845548118644,-0.22086791644146675,-0.042422466339667696
-0.06327930703836346,0.011614407996387986,-0.1537512822668921,0.04687043148620348,0.015387973712706522,-0.17930994854724788,-0.060914257079059494,-0.18315047029033518,-0.03495336781532124
-0.05461971833144322,0.016067258048642296,-0.16586260929769414,0.052280823328189424,-0.011608538538260067,-0.1483745603015848,0.000782258270336508,-0.19356421848977537,0.038635523873989504
-0.05947409628825025,0.01028866184885034,-0.1689150558346764,0.0544592670009376,0.019828252669414476,-0.14803857117114433,-0.06715483536347666,-0.15960218435464352,0.039938367145670436
-0.05797717772819016,-0.0019021999236368996,-0.17696576840165723,0.05291297426089789,0.020086917391424847,-0.15053475562019852,-0.061598704709587185,-0.1896625276645262,0.03885408213041894
-0.04787512616032024,-0.008285715604376668,-0.16860810578922794,0.06366725309792597,0.025671420567277687,-0.16287963659979235,0.08055483469098457,-0.24264715278068782,0.040125016504283705
-0.05255223632046742,0.016067258048642296,-0.17466614941990447,0.052280823328189424,-0.010901363917142748,-0.14798218036694008,0.000782258270336508,-0.19460373425227312,0.038635523873989504
-0.0653395952431412,0.01028866184885034,-0.17160706710181775,0.0544592670009376,0.019828252669414476,-0.14803857117114433,-0.06715483536347666,-0.16103323194493338,0.039938367145670436
-0.06489654428287692,-0.008336361830441433,-0.179883085211122,0.05291297426089789,0.022545469511430116,-0.15053475562019852,-0.06215240549009116,-0.192262658859813,0.03885408213041894
-0.048225516501876446,-0.010974576369335092,-0.1690823025777904,0.06341990375345345,0.02812997268728296,-0.16287963659979235,0.08212127075402474,-0.24291134372418366,0.040125016504283705
0.10595154674662594,-0.026804954496020078,0.14446080505251688,0.12084015399217833,0.07534799986362578,-0.08376382964125663,0.07148387507037891,-0.17336086486947874,0.036329154308602
-0.07500991767580314,-0.022240434345006672,0.1650689681949955,0.11152493316829326,0.0678697261128413,-0.0765882847107074,0.06536513290120557,-0.16281454827759945,0.030509850100466744
-0.04971727658273551,-0.0055454437093032235,0.04064642384972242,0.12444387261320239,0.05370335528379133,-0.08846353854250054,0.06124470599348179,-0.1767155797198295,0.03505413512944313
-0.1308130072375186,0.04278105204694007,0.2012857846022976,0.02080380270365457,-0.07255544442340517,0.10457680895258263,0.030073396852809246,0.11072004382761638,-0.030128717212200885
-0.1421453331055102,0.016845788583463254,0.10286907857203909,0.01329719075058636,-0.15789198169105936,0.0961160134033802,-0.23802024696233698,0.05510562260001476,-0.045771397475122086
-0.14624942979264993,-0.06258269832236672,0.12450441108197546,0.01863746640973444,-0.1315386986244756,0.09379685675417172,-0.16878227933238157,0.06773858018023945,-0.04080497134998521
0.010031946539448666,-0.06947703164429446,0.2606479881572078,0.03552170803442244,-0.05103910129526252,0.10180819425567232,0.04157861872001349,0.12574826008976062,-0.020854734827667934
-0.15104993115996715,0.03813484808694484,-0.02913763030286146,0.012934065367859068,-0.16680319406567945,0.10249293028052436,-0.2580920002550051,0.035759451347400176,-0.0501736816755414
0.015848043059306247,-0.06473772740204968,0.00847523176362132,0.025474445377058428,-0.14763247345689606,0.09681525025468601,-0.26363726097875384,0.04984742559498227,-0.03898098917365276
0.08169223504724221,0.000663981002811516,0.2556419936809319,0.03428117748647237,-0.0597554110961596,0.09907325878655197,0.0312915352272002,0.12226129141450856,-0.018373099276161015
0.01699995167831235,-0.06947508923112138,0.16251529934199707,0.021239623057394307,-0.13980352259990425,0.09644356434198062,-0.2468632022476871,0.07206821531395159,-0.03466241640381157
0.01857851263639438,-0.06342562763035677,0.16705887260090607,0.019990169697471905,-0.12051236023381362,0.09914323307897102,-0.16750090383675398,0.08474282179741251,-0.03466241640381157
0.0772100679939037,-0.061654883590648094,0.2639759724566403,0.03404814269024347,-0.046446607007239925,0.10400404864196922,0.03759002948326849,0.12997453497980643,-0.021269342759763422
0.0672182072241952,-0.06340440238894685,0.013028650176323842,0.010216429640827958,-0.1450699202439496,0.10181160206149516,-0.26808506758912537,0.06111327657728593,-0.03900065656945486
0.08043570450419765,0.046782369052822,0.2395437504090302,0.022781769241856435,-0.058025073056965554,0.10970976977000062,0.020484084694545147,0.13435706783416596,-0.025837749121701222
0.03332820283142006,0.052039095160711105,0.141306285756934,0.02490644370981308,-0.14288887857803578,0.10278739020313153,-0.24009899757094036,0.07216081735023777,-0.040472210434451115
0.04222249324450487,0.05618184208983049,0.24057801012016108,0.022781769241856435,-0.058895165253340764,0.11016636403892001,0.04044702932579017,0.12753886790867228,-0.025592478921074448
0.03407033625960907,0.0565879714617628,0.1414684301267354,0.02392846430229535,-0.14288887857803578,0.10278739020313153,-0.23916481039946424,0.07216081735023777,-0.04145018984196886
0.03329599038081788,0.054934215780473444,0.14536346778174986,0.022679010942372946,-0.12804246062519287,0.10548705894012193,-0.1693296539353781,0.08483542383369869,-0.04145018984196886
0.036369916951320816,0.05555791493704472,0.1461304538389996,0.022679010942372946,-0.12804246062519287,0.10548705894012193,-0.16791093426998097,0.08483542383369869,-0.04145018984196886
0.04368564640632358,0.06031019119087566,0.24034336075882018,0.022319034018836312,-0.058895165253340764,0.11016636403892001,0.04044702932579017,0.12753886790867228,-0.026055214144094587
0.014232265559710449,0.056224617284098354,-0.0055994373948485025,0.0142163082024637,-0.15505543306695027,0.10574891829776759,-0.25782517560728957,0.054387678688078415,-0.045148219270692
-0.11713422969837266,-0.01376267247218036,-0.044625871530028005,0.048804839976607575,-0.18449622110429476,-0.08955731684561129,-0.14082991161918398,-0.17822270576680838,-0.012026568162721714
-0.11898954160604304,-0.05152521236534062,-0.09977710573901297,0.052661005565117665,-0.20226145050389535,-0.08876217502197184,-0.14238994372660937,-0.1858704494079279,-0.012026568162721714
-0.12048974875650788,-0.062099862420935376,-0.10120517896638571,0.052453065559185566,-0.20484471178940813,-0.08876217502197184,-0.14289744781105934,-0.18812717526948936,-0.012026568162721714
-0.07577100188190065,-0.13317062212251296,-0.28776804045858484,0.02267692311365303,-0.20723564230098349,0.20532483323798448,-0.08164940448475999,-0.19155891358236302,-0.018303197988938914
-0.0819178191420253,-0.12831141290951303,-0.28651939030700035,0.024079419413639346,-0.20723564230098349,0.20519227928359585,-0.08164940448475999,-0.19187082547438644,-0.01922227054697304
-0.10373085820805085,-0.12635450120052735,-0.2766875626537958,0.01911967608204713,-0.20653376250138172,0.17177440277825495,-0.1360446441020395,-0.12436323079211216,-0.020482136100753962
-0.048207388624601104,-0.11112196955526925,-0.2473148907347767,0.04646715734348211,-0.20356166784946084,0.2135402527882486,-0.01783383466774689,-0.19309644729253814,0.00031482822893933116
-0.10248126296944111,-0.11744618396852465,-0.0742525485796069,-0.03774990297040039,-0.18582213655075988,-0.2673239590195136,-0.13169099203571927,-0.1926027258814269,-0.033280691601554606
0.03927986546268968,0.016885680521661072,-0.14532368097130613,-0.14201550314195077,-0.01988704578686889,0.24467620287912345,-0.017660515380786796,-0.1220841930115575,-0.054407904303074114
-0.013770051947095787,0.07144105264129186,-0.12765826412019002,-0.1608414335060928,0.033198742504813354,-0.09264355760943059,0.18940375696244535,0.4595309154306786,0.038325479452169554
-0.021347320449374776,0.06775215735507824,-0.1277220064951817,-0.15677848066748606,0.031006520144585333,-0.09204707620037895,0.18980584323839875,0.4590265733813193,0.038325479452169554
-0.021347320449374776,0.06775215735507824,-0.1277220064951817,-0.15677848066748606,0.031006520144585333,-0.09204707620037895,0.18980584323839875,0.4590265733813193,0.038325479452169554
-0.017100306539455833,0.06775215735507824,-0.13059244610791684,-0.15677848066748606,0.03152142765172703,-0.09344972193151395,0.18980584323839875,0.46185027580248067,0.038325479452169554
-0.0021653532779863393,0.06298202973862169,-0.020773631636539436,-0.166928107237364,0.03698062464275355,-0.0959641160213056,0.19553468100179228,0.47064676048568393,0.03923922668505662
0.006403127960998824,0.06380174981334416,-0.020987713387564073,-0.1668292063857919,0.03977704118665285,-0.09651539669395752,0.19547011400501685,0.47004922598389953,0.042364199240013826
0.016801153948828997,0.07210885856439395,-0.02403533902392568,-0.19204208733230274,0.03956198371201459,-0.097592331833654,0.19285149416643,0.4627219866800911,0.02938294384069088
0.01804371182448299,0.07210885856439395,-0.01205008214833371,-0.19272896897313962,0.03956684726474572,-0.10578778600691573,0.19285149416643,0.4606521391377245,0.02938294384069088
0.018126194978517703,0.06825144537709421,0.02622133922625888,-0.1914838718652128,0.053309709545663414,-0.11932951071713349,0.18506880378733684,0.44256032600352735,0.029758234230309544
0.02497372987096692,0.06746777671257377,-0.00801929733770491,-0.17487834969636817,0.06067978260152057,-0.13595503543785556,0.17415234599896665,0.44056488008197076,0.022757217294580807
0.035805704380598595,0.07282852962320562,-0.034928116337601595,-0.17597914101452133,0.053178606600476803,-0.130393725311794,0.17454203054399653,0.4435649334359784,0.03160390776118464
0.05145155960970822,0.07488224159388507,-0.03158250942008665,-0.17597914101452133,0.053178606600476803,-0.13018396699788368,0.17545862826252873,0.44259998617488583,0.03160390776118464
0.054373871967139414,0.07014719408034813,-0.0036345144886239813,-0.17533033837973744,0.05763474514793365,-0.13574527712394524,0.17152971630710512,0.43973192272247563,0.025281098444685787
0.07291178076886393,0.06909417185684466,-0.0012545458791458875,-0.17525980474216846,0.04549810632475423,-0.13602679535565415,0.15945806424325176,0.43983149980022496,0.024948756014509653
0.0281862406690921,0.06304561245458246,-0.025591912413024887,-0.1787694728415455,0.042583715698297234,-0.13358567618550482,0.16140398821236968,0.43940379734009033,0.023793210831084023
0.04775737053476501,-0.12005645262650695,-0.17934496355811677,-0.15015242937944373,0.0608037380962272,0.08280315663495665,-0.18294363034907912,0.156656256964362,-0.009790435569445435
0.07189656591665848,-0.030105085370482256,-0.0652785768336613,-0.1260063637456431,0.04600449310088876,0.2675891816701667,-0.05407287445503954,-0.09467165624814344,-0.02101101862290772
0.08994932997761812,-0.021457731890745662,0.11339846177191418,-0.08984151223283231,0.02127520266551053,0.32669794015466347,0.031448756599441643,-0.056732552454634176,-0.016482646503609092
0.05430639609770008,-0.03928420371963644,0.013755852515317182,0.05248000023693984,-0.01898428248512065,-0.2772551305150508,0.007234805071575241,-0.2230293751383946,0.012846729020429453
-0.0027465502015461218,-0.038484941568806566,0.0042452875868404395,0.05224977380304972,-0.022478521140233437,-0.2774648888289611,0.009977183688809363,-0.22613069306182054,0.011977225577829336
-0.05609697216808501,-0.027976946283257097,0.04312722226619194,0.046892774477616236,-0.017893059121635718,-0.2720419851584656,0.018409414039741747,-0.2161057108507677,0.021390764806857396
0.06337778653270293,-0.04716350942081708,0.33586210163322117,-0.1457315659111624,-0.06994245933857512,-0.12085414797923462,0.03694474961945414,-0.17000151592350923,-0.015341848459123902
0.05917537309792203,-0.058832137236276005,0.06692927575985286,-0.15471382286553512,-0.09010549026854574,-0.14077129185256038,0.03433992834100907,-0.1837514498896867,-0.018130296707914332
0.06985639531709294,-0.06151110734875842,0.07201936943220208,-0.15388106433851037,-0.08997460351616592,-0.1415235545358272,0.0326014770351024,-0.18274485689037331,-0.02426838921424441
0.05702046114428969,-0.06081701267436394,0.06938013786600755,-0.15388106433851037,-0.08027983084762438,-0.14166667274300881,0.031049562778373948,-0.18296032746069624,-0.023927992804752215
0.028356102515261165,-0.07185524804043313,0.02853645568352142,-0.17654955141497106,-0.07538111528764695,-0.14550632606211378,0.02630383926273105,-0.1919782889013915,-0.02839955810094189
0.01985693509826008,-0.0738265342480361,0.003121918725168315,-0.18541722343575215,-0.0802725133898294,-0.14743148048814667,0.023600437940199344,-0.19400408059512003,-0.02833490052930269
-0.0603973575738286,0.06312170052534011,-0.24722852309263618,0.008435860271780955,-0.15031065246065997,0.23047491838734827,0.09799622057695766,-0.18797068278625484,-0.01579531131668885
-0.06296292474575389,0.057706244372952346,0.07334427812513963,0.021487376559145174,-0.1340843342428967,0.28884703110178744,0.10014250633931777,-0.130819208761631,-0.0014796405214028753
-0.07916139652212278,0.06421144574920598,-0.25439465207975653,0.008490871373753123,-0.15189855508788547,0.2305974101052785,0.09633034957101848,-0.18985669221368479,-0.01579531131668885
-0.06299006332641457,0.08436818862994815,-0.08734567375156052,0.028687145662390025,-0.14940526813411972,0.2314112961663557,0.11180947906099813,-0.17757217136282197,-0.011581546723751248
-0.06608359612750095,0.002050192308925592,0.1253988067332329,0.03806539804902984,-0.0155408142764556,-0.24125453731910967,0.019874821874904327,-0.13184937153736678,-0.03413692783441151
-0.043774930417622766,0.003473746511270287,0.12117988684520599,0.03806539804902984,-0.019186864914884888,-0.24661670352738238,0.020231490813888246,-0.1319180091055585,-0.03561776604570412
-0.0412474829213895,-0.007038683800134492,-0.027742044328737635,0.0589134801858144,0.02518213698872717,-0.20173469242463418,-0.0264746442238862,-0.16393881479140576,-0.038902893609679357
-0.0637759662807715,-0.008761077520934876,-0.02917322981553746,0.0589134801858144,0.028236157476026064,-0.19633980699266812,-0.02843768255413459,-0.16410258778501396,-0.03674573260055775
-0.06676232880863864,-0.004520729036202663,0.14336781305849344,0.04075720574362195,-0.0155408142764556,-0.24113677080931967,0.026809168592492227,-0.14548921848825794,-0.03275321597879797
-0.070002814163804,0.05007657897410815,0.018231630697099755,-0.09602463378550238,-0.12406536364158369,0.11176851144800444,-0.24014348958790377,0.08355167757220258,-0.007024988109255132
-0.06700341181043716,-0.06347709811428309,0.009635050119072846,-0.091166931596514,-0.1283442232891125,0.09536626510187407,-0.24025448316673437,0.08931667210242716,-0.020467308038240078
0.051376018628819804,-0.05829918207385289,-0.07504630078065913,0.0923189995811819,0.03488569515909016,0.08529053632782796,0.15697340111979466,0.27850922428296604,0.01108704305276717
0.061679521623350504,-0.04505998976616163,-0.051426108652766464,0.09400210261929226,0.05032517061619108,0.0970816760027008,0.15934727421273642,0.26968568214936556,0.03055782439303248
0.1930700095015962,-0.05382178419307306,-0.045692128229990046,0.08896367730802118,0.0409712197909501,0.0916762488971765,0.16204399281527707,0.26968568214936556,0.031080585537950057
0.20296998321856527,-0.05836664136206294,-0.16479417060044804,0.08350883725618083,0.036832941284988825,0.09753358405308163,0.1601475756119608,0.2679564370388456,0.02545722823651547
0.023717999583055854,-0.07956557986128585,-0.22988246250661848,-0.14137085198839164,0.04149347658943614,0.13842004133797994,0.09891499219488004,0.19024585189881324,0.008163732801269646
0.010442134394672524,-0.09064400625769399,-0.22167138778671625,-0.1408926052871021,0.037076787639827725,0.1390540396957916,0.1502816480835146,0.18944498371498306,0.009328482263354605
0.0400667002750765,-0.021147246661898704,-0.05835713284761953,-0.14159732452413087,0.043125948864458176,0.1454508706443997,0.07182853671256258,0.18957235624808835,0.007259353146607118
0.09384527828615473,-0.016687661230996822,-0.010425734137263923,-0.10206678612135521,0.051543060802074464,0.15243212214170626,-0.11849603814116946,0.08884616351809997,0.011898528501814803
0.040852064273320915,0.011028809403798993,0.2759940216246923,-0.15482565918928,-0.007594895377917605,-0.11096344914035153,0.02059766632382604,-0.14765831312996952,0.01638510687796777
0.07019804492494545,0.014498598267087758,0.20888143644180718,-0.1611772388243342,0.024359395499242268,-0.10944916165146218,-0.03602147959631555,-0.11665554071389157,0.02295327815640915
0.061495387857597415,0.0009254010103951112,0.17951950091485483,-0.18080385562134169,0.021417026101001484,-0.1506795469708964,-0.005420568824646049,-0.20257915012183622,0.022014819203616143
0.040852064273320915,0.00558195015418295,0.2756906919928449,-0.15578748838188042,-0.007594895377917605,-0.11096344914035153,0.020013555576607552,-0.14904997404676895,0.01638510687796777
0.050339737390903784,0.013495187604102989,0.20473845953912467,-0.1611772388243342,0.024359395499242268,-0.1096589199653725,-0.03875430211285989,-0.11847664777800838,0.02295327815640915
0.04823285147413466,0.0006858023962347875,0.17686948547566925,-0.18080385562134169,0.021417026101001484,-0.1508893052848067,-0.0015576201906114242,-0.20305148932090708,0.022014819203616143
-0.012423834902210006,-0.07220458607776063,0.049285687493058866,0.053278653587554466,-0.20856328474746852,0.24472287665717352,0.021466429140880112,-0.11796403560670154,-0.006386385964213284
-0.08273938467351144,0.01071474460645188,0.14441673470376098,0.05545484377067802,0.02400539644508005,0.2649223358628476,-0.022596800717374875,-0.09361183100971955,0.029544954683711235
-0.029051010335220916,0.019991080767770043,-0.07453690949872478,0.07266047723676944,0.035211986599597185,0.2319824073636857,-0.016451015221105963,-0.13574967126289283,0.049384504126146644
-0.035829012830864204,0.026942729257941632,0.13499109711735213,0.05784020318779817,0.010504155952660561,0.2681819881137668,0.001133328757864785,-0.10175173515583395,0.03280483007388525
-0.018523640056368293,0.017357266239258512,-0.07478208978562746,0.0768693170875572,0.032955080244456106,0.23375521889348366,0.006706793844862493,-0.1430227093787266,0.04869041469522751
-0.026701203199405943,0.028749364058824615,0.006965609160759641,0.053408838489766464,0.022031717677635964,0.24128101132194502,-0.08462331897154755,-0.01706136219535783,0.042353839339916606
0.02412369916252208,0.022870335252262824,-0.06749066196836681,0.0721145569989419,0.03288099370680917,0.19995455267351664,-0.06750469090001533,-0.05867489565367048,0.03636759820674071
0.017712702954756077,0.030411247828909752,0.05451879656901188,0.0530254944890604,0.016729501137769425,0.24336349278462904,-0.08184593857554041,-0.016809200289427922,0.02424558432035862
0.019837672765069248,0.024260762293768386,-0.06756134568174352,0.0721145569989419,0.03288099370680917,0.19995455267351664,-0.06767484233320784,-0.05867489565367048,0.03636759820674071
0.0227384087369412,0.03130464091803144,0.11328879855756319,0.05235245036516611,0.015588524318187887,0.23012744350423414,-0.07143006578373998,-0.014361370369659409,0.020620190016063977
0.01903692211198545,0.026688634268313947,-0.0673702994555436,0.0721145569989419,0.03288099370680917,0.20042451045882836,-0.06052973751438144,-0.05867489565367048,0.03721286066970109
0.016845837170608044,0.034240811937112536,0.054331905086332476,0.0530254944890604,0.016729501137769425,0.24336349278462904,-0.08158956049170789,-0.016809200289427922,0.024336149093291733
0.01683256537694806,0.015050385067114369,-0.06736357420945213,0.0721145569989419,0.02919566337290546,0.19995455267351664,-0.06850896524109622,-0.05940319195359284,0.036588475625172034
0.015671792249761566,-0.00135673860576116,0.043064758636156164,0.06607580564494628,0.015097161048343452,0.29204828704609337,-0.0033248385673648093,-0.10472818692321124,0.0338702841414811
0.016860364416091587,-0.013618288839581182,-0.09183398319878085,0.07718764258528471,0.014399191350964579,0.22839293411815495,-0.0014460820860540714,-0.13876016888919646,0.037273379632606074
0.01678199395802504,-0.01577425019481848,0.052854059267066156,0.07004785603249808,0.012262000844641862,0.2720605028742588,0.008609374673078901,-0.11184633650360151,0.03296475819825294
0.018213523594413188,-0.01760443849127599,-0.09196094108337229,0.07957300200240486,0.01463122055444185,0.22889421037709626,0.017983051979809896,-0.14816804783794815,0.03657929020168694
0.010849375126406406,-0.016314261608430632,-0.08428807396021613,0.07082703206944019,0.020730364935981613,0.19452555559998774,-0.07007654682704119,-0.0620543117577021,0.03616022600191872
0.01262250079528553,-0.06967472219016367,-0.06966606990651558,0.07181901597773743,0.005534900534451691,0.20210274752465235,-0.06916900565617103,-0.06146924426364711,0.035598583321719474
