ContainsCereals,MeanDiurnalRange,Isothermality,BulkDensity,AnnualMeanTemperature,Longitude,MeanTemperatureofWettestQuarter,SoilOrganicCarbon,SoilTypeWRB,CropClass,PrecipitationofWettestMonth
0.07192723132242011,0.10740115419402893,-0.028711335566082942,0.05239490638066573,0.05953821404034766,0.04936360348516865,-0.07427665447025487,-0.018323726538900447,-0.0409392207537135,-0.012568008820020585,-0.02750164162956953
0.12460659632159472,-0.07987702826793702,-0.07622624305654271,-0.02001464915110345,0.07010947380080643,0.017753484406136243,0.025874181362770147,-0.026533418957078718,-0.005954017110898987,-0.01589238070462783,-0.0336578737195217
0.12004056492598364,-0.09917421165524419,-0.0785141335829045,-0.07168687129709463,0.0689880354632678,0.01610328119125793,0.019273022235180255,-0.02930877692317209,-0.05832747810374029,-0.021522810052212918,-0.026354200571450114
0.13022107355296966,0.12930398764122567,0.03631263432500686,0.00452825233752331,0.07438199905581085,0.08655663428439435,0.03614804723202414,0.16901673538129106,0.08559381042794398,0.009522593251823128,-0.01030505689302271
0.12392261627535817,0.13672086443784956,0.03743636818586861,-0.11400186055102268,0.08749526968455897,0.09044166700142062,0.03471073608204409,0.17339069034317756,0.08261805382162404,0.005037420956628299,-0.011348704209253144
0.1113814278314388,-0.06151456504841907,0.03466702659613982,-0.0025918599463797425,0.01122218991130255,0.040595688570291444,-0.08187079673327609,0.09211231708775684,-0.005612297101180116,-0.059734441426089635,-0.07102125092243085
0.1267024977357642,-0.07443861124046926,0.03733839324346174,-0.1316912480201704,0.020572865946398976,0.036038489214374435,-0.07700744825588723,-0.053963304633022346,-0.006266231864641787,-0.034710424917718655,-0.04248085777252161
0.11695248041231243,-0.0783513018601546,0.03806136131183318,-0.12784910404630073,0.022273879830365672,0.03608413868415149,-0.08062775159836758,0.01537872401426751,-0.014686238777241704,-0.029411402276916018,-0.042040491628180826
0.12584533066779247,-0.07443861124046926,0.03764559814309193,-0.14022632234588595,0.020572865946398976,0.036038489214374435,-0.07700744825588723,-0.053963304633022346,-0.006266231864641787,-0.03711291450244071,-0.04248085777252161
0.10761881093052068,-0.06194524389770853,0.03466702659613982,-0.0036967339374434647,0.01376569665994828,0.040595688570291444,-0.08187079673327609,0.09199837618264592,-0.023894981793590318,-0.05824726324877477,-0.07102125092243085
0.1267024977357642,-0.07443861124046926,0.03733839324346174,-0.1316912480201704,0.020572865946398976,0.036038489214374435,-0.07700744825588723,-0.053963304633022346,-0.006266231864641787,-0.034710424917718655,-0.04248085777252161
0.11695248041231243,-0.0783513018601546,0.03806136131183318,-0.12784910404630073,0.022273879830365672,0.03608413868415149,-0.08062775159836758,0.01537872401426751,-0.014686238777241704,-0.029411402276916018,-0.042040491628180826
0.13091051362165884,-0.07443861124046926,0.03764559814309193,-0.14022632234588595,0.020572865946398976,0.036038489214374435,-0.07700744825588723,-0.053963304633022346,-0.006266231864641787,-0.02969270183570655,-0.04248085777252161
0.11708017582647035,-0.20557662512576477,0.04922013207334092,0.17304733900732014,0.03617347926709282,0.07680827089010688,0.007062166302630573,0.07453031821824205,-0.024736482512687497,-0.04481885225326967,-0.03827100444095957
0.14038959571849866,-0.1931000009869605,0.037474603597182576,-0.13956425540618783,0.06133605217464433,0.04386094073175039,0.01729963068257401,-0.04569400464277372,-0.0020235442826407823,0.05315244224613161,-0.02963353860927765
0.13591582051129858,-0.21367473855638713,0.03164750009125215,-0.07991892185130581,0.05192730480598803,0.029888003008660038,0.008484851442421705,-0.020964232196104673,-0.01965923931383868,-0.010531991449086588,-0.038597858823891405
0.13793762501848283,-0.19170900441641384,0.0376032727293558,-0.1432011180747638,0.05991838560784602,0.04536962679939158,0.01900860579852094,-0.02813187798029187,-0.0010309901798393679,0.018603482298907653,-0.030381470019698004
0.11755848518778207,-0.20557662512576477,0.04922013207334092,0.17304733900732014,0.03617347926709282,0.07680827089010688,0.007540475663942304,0.07453031821824205,-0.02569310123531096,-0.04481885225326967,-0.03827100444095957
0.14038959571849866,-0.19477282618759453,0.037474603597182576,-0.13956425540618783,0.06133605217464433,0.04386094073175039,0.01729963068257401,-0.04752243475604153,-0.0020235442826407823,0.046250920035832005,-0.02963353860927765
0.13786326096276785,-0.2080544582645261,0.03164750009125215,-0.07988574828312486,0.05192730480598803,0.029888003008660038,0.008484851442421705,-0.027813734577909872,-0.019150550782861615,0.015529525366425065,-0.038597858823891405
0.1364384954535316,-0.1900361792157798,0.036226522231226715,-0.1517483445544831,0.06133605217464433,0.04536962679939158,0.01782365619156131,-0.02919850422383484,0.00016858193732129602,0.04619396039178533,-0.02963353860927765
0.13385806258447833,-0.05245321821659633,0.041664552249912876,-0.1376144595904788,0.027836076730189705,0.0464945623564876,-0.0797928739638419,0.11410556130591741,-0.008313803343123457,0.06357549974868329,-0.04004449291699963
0.13980979019019807,-0.05611577927124177,0.040379821826459425,-0.1522433122225729,0.025989556613422494,0.03712813928684149,-0.07660602472029993,-0.03316820093678593,0.0039115539185739,0.05485680438178776,-0.03928058456241918
0.12370634341223248,-0.07210923496212233,0.030540345494042904,-0.15338612766024853,0.02276888303901101,0.03608413868415149,-0.0824190961076974,-0.04320299091474013,-0.01297797812910395,0.0378017002416459,-0.04761137796194085
0.10373607141973902,-0.06404875379118563,0.03763612476552005,-0.13481382883077042,0.02569447167668688,0.06589935361784974,-0.0687688649730051,0.15438243811697006,-0.009712614382686476,0.06043226283346206,-0.04717733779817848
0.10333368145700932,-0.05353425353474973,0.04153318908968775,-0.13779427614031092,0.02888412312830581,0.04578073971198265,-0.08387275963901654,0.11225047390722909,-0.009289925373010297,0.050205669840519454,-0.03757218421613984
0.11229807650718379,-0.05478019024398586,0.0402484586662343,-0.15287103664275092,0.02785013464582412,0.03658950542862006,-0.08050558815932646,-0.03176129083345331,0.002115765931663772,0.0550630289586466,-0.03801255036048065
0.0688582500039483,-0.07468975341837299,0.02975819220595625,-0.15640713167988168,0.021315335021792173,0.034130780526230364,-0.09152990789097219,-0.048178385870176706,-0.01898671202039964,0.029158584260083237,-0.04746868087877694
0.08410010467102748,-0.06303006651416365,0.03959694393449875,-0.13159184119763867,0.026124078820640825,0.06555440047771174,-0.071302611782529,0.15828737670107612,-0.007462124858801972,0.06822768417696826,-0.04731296443582869
-0.021001535224925285,-0.16066670519618015,0.041799862467435854,0.05734237872404658,0.0087449366037664,0.10166098185093266,0.04377566446894579,0.014096769555546488,0.03830852020362085,0.030289719428289626,0.031709401672300956
-0.007113020922635113,-0.1736348897106797,0.042417395222095464,0.08096254571637986,0.018298122792232696,0.10710937365975554,0.04387558945512675,-0.00919319703704578,-0.0551111822531651,0.07826971010430786,0.038800670138843515
-0.020212860416773448,-0.18956230353370565,0.04167885839555298,-0.013031576973035584,0.01070331513547317,0.10397958103379962,0.039750237588326326,-0.02311786458797209,-0.05643968028417794,0.08031912771010671,0.019861995972916394
0.12677011140864347,0.05751037504743732,0.05575281488470709,0.25311672254993844,0.05485809794354368,0.10786134104196528,0.12133684210930094,0.08756877974055265,-0.03555682762899578,0.05740792204935445,0.02664123874555206
-0.05331431155897958,0.055838580884307785,0.019279728205975937,0.08430628409812833,0.032758777119460604,0.10983956061166257,0.03611759583733251,-0.10247813877030812,-0.0910706928403637,0.028287820252041712,0.020323056841355273
-0.11941870483643555,0.04453581570614051,0.01612392520209622,0.08667755210698798,0.01992392726154103,0.10262617702387655,0.03132932399536335,-0.010173695601801225,-0.0648726818015454,-0.16187465438972234,0.0175526342758953
0.1273879367410629,0.05994055116432536,0.05524269044722487,0.25481779311855846,0.0524928252438475,0.10238463921417068,0.12193049805246053,0.013312326364871981,-0.0596506212115079,0.05229761144963232,0.02664123874555206
-0.12216424956438371,0.044340692790693366,-0.0010041285109131345,-0.029433730031156468,0.028927164839568892,0.0765606570723332,0.034712073013131554,-0.08975771170536051,-0.07115674754105344,-0.14777764471051952,0.01142002591412554
-0.15476076390524612,0.03930606329097685,-0.0021086569861387813,-0.029410882684987157,0.028057700437282423,0.07585384247366538,0.05313526277326445,-0.08533325634716614,-0.07333849961645056,-0.13241439950857725,0.011501871374258274
0.13748591701250346,0.06100149976163284,0.05652490806856207,0.25158309950392843,0.05258791895436923,0.10827833987886072,0.11602864176786382,0.08188743151179484,-0.024957413550190308,0.056666484434914156,0.02646987324027877
-0.09736858072511659,0.03909516849917619,0.014988553005905098,0.08760713535646286,0.022153059962386173,0.10183425800794398,0.03807421932317608,-0.08671958090280672,-0.06457473325226064,-0.13126184803024724,0.017165170696293
-0.08329852496406065,0.044486182324603794,0.014630692401247316,0.08771268920307536,0.02349954666739905,0.10227562401143322,0.054683387375677,-0.009787972694855126,-0.06645083759642088,-0.15027906354244636,0.01814944866338725
0.16915794722986213,0.059307267517659405,0.05802596068567501,0.25216367718909216,0.0624255388454451,0.10335743877779177,0.11671496300165833,0.015941559802882907,-0.05815789404509254,0.0586011574898983,0.02682926752596146
-0.079134404868158,0.04454414205396807,-0.0023536045001570087,-0.026061273358181036,0.032400309626927117,0.07646965278093647,0.04471827738528494,-0.08881738745314295,-0.06646680013056662,-0.13942431095010832,0.011983353886306534
0.17131622199762306,0.050182309842276576,0.05775294269378548,0.25318585800750043,0.06156529192764128,0.11053576764663818,0.11084303989403367,0.0906155558594733,-0.046840352730351045,0.057623440541376386,0.02672342361768293
-0.08873196462202165,0.05111001823029352,0.006699242023763015,0.08156017749612667,0.02544639132203662,0.10475791216638723,0.06259493521957536,-0.09536526106834847,-0.05633237600502505,0.025598456523277184,0.02203781384280384
0.17079465837245186,0.06026111762022699,0.053388749478638114,0.2537286940344587,0.06075392857789807,0.1086754054427409,0.10494071801753334,0.020074940619356794,-0.04829022463232385,0.048505701803004855,0.02672342361768293
-0.08841555354100675,0.06060351588058111,0.007060410588957972,0.09157824726257743,0.0285191364250767,0.10475791216638723,0.0627850654824848,-0.0954257727238305,-0.05400901701813732,0.023643799561177566,0.022072103229984735
-0.10012847721399613,0.07065816138831202,0.012975132197415274,0.09063646238845746,0.023905839791058568,0.10947754154513324,0.046879884583579313,-0.003833641679369265,0.004315420852650826,-0.14641541537516448,0.01805835256501752
-0.11200818906197041,0.08570853054771432,0.008535243756752388,0.0957077077408991,0.03118722411420832,0.11165236313789142,0.07093011581153452,0.0004991463029038695,0.00016693529077549678,-0.009776563034696128,0.024364459194871076
0.17197631492517582,0.0884188351622603,0.05514280478505194,0.2539181940051276,0.06037901630144853,0.11013869243683726,0.10952548454991008,0.021114984547241283,0.013922978732577997,0.0495098615525799,0.026586172102646487
-0.14459147211333842,0.08660148829980784,-0.0064175470603375865,-0.027480486439919054,0.03543385083357331,0.08182559184163345,0.07741764519595327,-0.09164985847568528,-0.008320949322664311,0.015967303477127954,0.01846551819843044
-0.10455967579567658,-0.19420172605717842,-0.09787247352089377,-0.021677448963975637,0.025623192834151882,0.07254798675765362,0.1178283914941541,-0.07115970669307832,0.004435652924760149,-0.02905418474037353,-0.009826401872374843
-0.15933578655999345,-0.21246810948541428,-0.09953823350425525,-0.028495186601537777,0.022616675579219092,0.07254798675765362,0.10947549778538185,-0.07349308609069677,0.006682838962198727,-0.031953565788580156,-0.018397566215819276
-0.16935124079843936,-0.21301121117645477,-0.09929764979722287,-0.03483519375424474,0.015012026759073097,0.08002565014301333,0.09883888516328247,-0.07582625787554097,0.00880926717237269,-0.08341000076285714,-0.018397566215819276
0.06479457843246747,-0.20710564334459977,-0.05502619333567363,-0.21029928256267583,-0.20423151717872576,0.11236137415721428,0.06882181566794124,-0.049233386745870085,0.034997530134792516,-0.017859578567811705,-0.0479223954245766
0.06479457843246747,-0.20710564334459977,-0.05502619333567363,-0.21029928256267583,-0.20423151717872576,0.11236137415721428,0.06882181566794124,-0.049233386745870085,0.034997530134792516,-0.017859578567811705,-0.0479223954245766
0.06698289009491086,-0.20596046196507828,-0.05954123408437618,-0.2038446717493619,-0.19571679790125165,0.11057728331776426,0.06224610763146592,-0.05940359288776123,0.035233979263644875,-0.01858337628588908,-0.049382081448082184
0.05603758825724207,-0.19732003518239224,-0.05569623554400253,-0.196502117609907,-0.1984262067081413,0.12471596850058511,0.06446742418724061,0.029352992392334777,0.030184812956500478,-0.004556737232281749,-0.04727878147642393
0.15846939399068508,0.06320465516602529,0.07894184465236068,0.0156638428298715,0.10898045494526677,0.29787221076828363,0.17232997733920544,0.03276286838931198,0.05274090459565001,-0.0818809026193497,0.04165102200241924
0.1457119946396339,0.022351741576968804,0.08508788726886725,-0.015164023445043825,0.12322414879387601,-0.2294137819548752,0.19463227661799018,0.11956868066720493,0.027894258441780093,0.026711227748947776,0.033231903088042095
0.12789854958055455,0.10324768491459795,0.0023951589574898206,4.908280187230113e-05,0.054286556983243126,-0.3412318974855772,-0.011952155333028732,-0.05903484644025517,-0.011299715278305903,0.028857398141680448,-0.007239519221493254
0.12963511005317044,0.11140658477492998,0.0017010648455037085,-0.012298671129071083,0.055590514672492625,-0.3412318974855772,-0.011952155333028732,-0.063337013997642,-0.01527416279097746,0.0017800159296730796,-0.009308546152049168
0.1238083712778618,0.11121034304996638,0.0014383108244194847,-0.01836947414138742,0.05502175106511275,-0.33815836394655796,-0.0028016968224292877,-0.05507410281844498,-0.0164696319895546,-0.01911325079319632,-0.010788819264933339
0.11906882549543549,0.09057262789901885,0.007375820105278192,-0.002530790264431782,0.05491466026362278,-0.32358078222140857,0.005557067014125185,-0.04024896798056654,0.015038022782518277,-0.10733876798887042,-0.0026784830070503965
0.11958974942543464,0.10538660036165955,0.007200112818436586,-0.007307262124790355,0.05618463252736583,-0.3262271557589545,0.0015763373314394036,-0.04752077492459067,-0.007594790088729682,-0.05678842317283776,-0.0124300240400255
0.11958974942543464,0.10538660036165955,0.008449781175457811,-0.005215397740427512,0.05800291873600946,-0.3249774874019333,0.0015763373314394036,-0.04752077492459067,-0.007594790088729682,-0.06444757883690792,-0.01118035568300428
0.10883899553612726,0.10236642338967512,0.008200390842244547,-0.01190485804677517,0.0549464089059558,-0.3265649145195221,0.01290302506326244,-0.0472755546147068,-0.00861163790758278,-0.0577093904882028,-0.0124300240400255
0.09129477730880983,0.0845163518335239,0.0003304808884618131,-0.004756431410842248,0.04967244900681635,-0.3366256670430459,0.0040344449424399255,-0.05162263573965282,0.016659954881365728,0.03105362413819043,-0.010699545187010702
0.07688039950157173,0.10421820186592319,0.0003304808884618131,-0.007890895930180957,0.04967244900681635,-0.3380223722235706,0.0040344449424399255,-0.05180295210290541,-0.005802614333468772,0.029641815495890244,-0.01045804965818329
0.0781864519099691,0.10421820186592319,-0.0010353255516923285,-0.007890895930180957,0.04967244900681635,-0.3380223722235706,0.0040344449424399255,-0.05180295210290541,-0.005802614333468772,0.02970156952764699,-0.01045804965818329
0.07983707377756864,0.0986269795897989,-0.0017294196636784415,-0.01600104384521093,0.04879785476980515,-0.3380223722235706,0.0040344449424399255,-0.05590724750751827,0.0022909123181686615,0.006119665276855635,-0.01203848762195456
0.08173522153350975,0.10226262633956225,-0.00039823952967381186,-0.004492662294200453,0.054140922044905844,-0.3389391444132671,0.014487214610373545,-0.044452736142836145,0.016068554879091517,-0.0017096941982771867,-0.011522939949212073
0.08671508002925814,0.10226262633956225,-0.00039823952967381186,-0.004509253156097299,0.054140922044905844,-0.3387169598433705,0.012912359839525676,-0.044230551572939585,0.012235772876294732,-0.0017096941982771867,-0.011522939949212073
0.07757900177511923,0.10014241930148284,-0.0017294196636784415,-0.01542524231111181,0.04879785476980515,-0.33780018765367403,0.0040344449424399255,-0.0556850629376217,0.0022334670948017067,0.005899572117095852,-0.01203848762195456
0.039957187236393306,0.09539217684167513,-0.004088689454035526,-0.016337240705004464,0.04942977745996407,-0.339423354232634,-0.000648985368434856,-0.047307045684878944,-0.0017270492342723012,-0.0120983358445602,-0.01203848762195456
0.008860352337163712,0.04577381578635923,-0.0721161772894746,-0.18945489377455918,-0.2515375164348753,-0.2734269788537772,0.0399913557800041,-0.07974579263132185,-0.07248668662606711,0.014434730988474857,-0.040853164040092406
0.00838836115906771,-0.054215596791574894,0.013804323993493692,-0.031210293505205298,0.08781777849244045,-0.18700219547965974,0.16058479036579493,-0.02505915985600857,0.03896653919327719,-0.2103882806623052,-0.020893815481988348
-0.051177825470410096,-0.03400678286503513,0.09025551092813561,0.029470135282734056,0.11238147440417905,-0.22205536041748403,0.2465057214414172,0.04198556738512993,0.0615716148057314,0.02300573382928121,-0.005487445432236091
0.028710060907662947,-0.22706083724863607,-0.1579750228960938,0.0028677146391145603,0.023726124157390012,0.036483330807541806,-0.18106482536797422,-0.02579184611101012,-0.026714994956180675,0.03629142288667172,-0.075562244244439
0.022205247502237204,-0.23770101684231656,-0.15841180527736917,0.0042207320132634,0.026143000646807055,0.03604273602816336,-0.17006595688983883,-0.027081163273610157,-0.010563809452136872,0.033593459172016886,-0.07573604082484192
-0.02424910592316984,-0.23493086700198007,-0.16544872293729354,0.006978022604254596,0.02814231194699025,0.060373702941418125,-0.16370644022675535,-0.02057377458151335,-0.005907921877385475,0.05839638475804917,-0.07323253206682084
-0.08569223015590803,-0.03244897787126467,0.01286566684720164,0.25390855670158735,0.09396892972520991,-0.264405927749307,0.1092076313001597,-0.011874241335564823,0.04242416071483394,-0.19094617612770656,-0.002206819861173435
-0.10348989273416397,-0.053856585346866485,0.03422759545902086,0.004099932388524722,0.0981386613968241,-0.26002001209681275,0.09961372197149186,-0.009829828432605941,0.0014336955630701808,-0.1494528988599085,-0.003062199227302209
-0.08231060021923764,-0.037889087670698963,0.033917546629876574,0.02213304906591506,0.09055127693487179,-0.25906948294712007,0.06864119324535944,-0.013222034482268902,0.04961668296228586,-0.21705148456768772,-0.0037557974555205882
-0.08231060021923764,-0.037889087670698963,0.033917546629876574,0.02213304906591506,0.09055127693487179,-0.25906948294712007,0.06864119324535944,-0.013222034482268902,0.04961668296228586,-0.21705148456768772,-0.0037557974555205882
-0.08244885896617317,-0.0485283803193411,0.028578638982952383,-0.013146936606635747,0.087371335818534,-0.23553444558043785,0.07560070901218242,-0.014790316692480831,0.03394145257451198,-0.23407977225652946,-0.010518670986201227
-0.0862264026085736,-0.05250561561823346,0.026437848215949404,-0.03034100202224177,0.08527395449946411,-0.23553444558043785,0.07427370245738282,-0.014790316692480831,0.03394145257451198,-0.23407977225652946,-0.010518670986201227
-0.04448615307366451,-0.20035302283797227,-0.012641376222902975,-0.19438824323321835,-0.20390058695469582,0.13524677209116862,0.10195615261061139,0.11376070309726626,0.04943400331931363,-0.019616730245391848,-0.036402935898865556
-0.04267687672305307,-0.17787272272235316,0.022127233873363697,0.04311076156304615,-0.18299792282191335,0.12282589536126287,0.11950809403296106,0.12116808047124543,-0.05513355083975294,0.021876061484301094,-0.025846313974893485
-0.04594906840373352,-0.20215673519424565,-0.012446465941993895,-0.19673590273816738,-0.21122054945199836,0.11821702092682529,0.10679977179689443,0.12128110197462828,-0.05250483886727673,-0.019805230543451412,-0.036349916358328564
-0.03123853071699194,-0.16980311564406084,0.0034005667825913665,-0.022812547117191835,-0.1725864904039087,0.11449631710244275,0.12170763127756909,0.11798320252962856,-0.038179451604747734,0.09112669248933138,-0.03284570007007332
-0.07612610221190204,0.05349219001970664,-0.028946018071963592,0.05591258911955752,0.07393683697976948,0.09990137883143807,0.23860496475616613,0.05586963058982392,-0.03776295250311334,-0.011068757995841403,-0.005818821265251393
-0.07372285966185464,0.03360009698690451,-0.02925789881226707,0.0559619277578926,0.07332987592182301,0.10013883557406175,0.2390636594948951,0.05827773961777625,-0.029661076490568337,-0.004983990709024879,-0.0051265486722811985
-0.07896097703094092,0.013717377193772999,0.022721178085972196,-0.06885591119241802,0.08397737527804056,0.08813426459014677,0.24765009481768493,0.03604757514135682,-0.027883804652324082,-0.009000517150755944,-0.00858974490598982
-0.07508926345862695,0.021767362325548656,0.023417392630678095,-0.06233779860879733,0.08472979972515923,0.08813426459014677,0.24765009481768493,0.041190504940561715,-0.03601153371553992,0.036488464829064204,-0.00749218817479852
-0.08330254490592667,0.030208877859389454,-0.011758307465577756,0.11134459310265139,0.07381767862502016,0.1263127251943326,0.23729843795722153,0.03862476975470861,-0.024130546832671292,-0.003542672174337526,-0.0051265486722811985
-0.041533368855472826,0.08217364855225191,0.11398439632564776,0.06857880322639634,-0.0028057072174419023,-0.3230570627240254,0.1981888667142683,-0.0420086068044043,-0.025483730662233937,0.02990448854060824,0.02326747508211185
-0.040815533409348986,0.08596245976389162,0.11272385855073512,0.011109150009552135,-0.0067350810418576774,-0.304469966321184,0.19582423302547058,-0.04403069386459221,-0.021779081261062802,0.009502126006638347,0.011688000532816567
0.015441721466948938,0.12940939012564048,0.09191440423444734,-0.0344788597272043,0.05915452583646002,0.16096306960708567,-0.02313923948466238,0.11052717953486597,0.014343080060125598,-0.1663752443950109,0.0619367758414581
0.01223236928248322,0.13902666627408575,0.08944156488222851,-0.04754110464648539,0.059110695327820074,0.16004614299646167,-0.022911183866895453,0.0867209549558972,-0.024451638149760726,-0.1593132884595441,0.06108439192847964
0.014466254719770972,0.12920211960194852,0.0832105469169753,-0.06073519443682604,0.06932719470117725,0.16964594306380995,-0.027786143515824667,0.08264973212805915,0.018371119714543378,-0.16291431991376285,0.05943693620442442
0.014823824626435543,0.12920211960194852,0.09035087947524315,-0.06046475974462176,0.05797923426365876,0.1763737537047064,-0.02783044479852575,0.05163827346725668,0.0632980336029238,-0.12875596760119487,0.06027114831966629
