AnnualMeanTemperature,PrecipitationofWarmestQuarter,Longitude,SamplingTimeClass,MeanTemperatureofWarmestQuarter,ContainsCereals,MeanDiurnalRange,SoilOrganicCarbon,BulkDensity,PrecipitationofWettestMonth,Isothermality,CropClass,MeanTemperatureofWettestQuarter
10.57499980926514,147.0,1.8,2.0205012598468968,17.68333435058594,2.082127935552776,8.716666221618652,0.010291,1.3871290953600002,63.0,35.87105560302734,1.9375056455543955,15.76666641235352
10.57499980926514,147.0,1.8,2.0650603293242784,17.68333435058594,2.108910628586858,8.716666221618652,0.010872,1.3986586308099993,63.0,35.87105560302734,2.0873114974567097,15.76666641235352
10.57499980926514,147.0,1.8,2.076412190470783,17.68333435058594,2.1143442776748276,8.716666221618652,0.010814,1.3564272616199997,63.0,35.87105560302734,2.074456426035286,15.76666641235352
10.57499980926514,147.0,1.8,2.0608954945598112,17.68333435058594,2.1010304368944563,8.716666221618652,0.010291,1.4300386308099993,63.0,35.87105560302734,2.0802947406164236,15.76666641235352
10.57499980926514,147.0,1.8,2.1093451143223922,17.68333435058594,2.134617791333482,8.716666221618652,0.010291,1.4074886308099992,63.0,35.87105560302734,2.1034955263635964,15.76666641235352
10.57499980926514,147.0,1.8,2.1302121160560694,17.68333435058594,2.149004408783185,8.716666221618652,0.0057,1.3626372616199995,63.0,35.87105560302734,2.077947214410883,15.76666641235352
10.57499980926514,147.0,1.8,2.150772399056341,17.68333435058594,2.163774515224959,8.716666221618652,0.0057,1.3582968948699996,63.0,35.87105560302734,2.0898813215579874,15.76666641235352
13.72500038146973,222.0,-102.0,2.0795078981818507,24.39999961853027,1.5508024909897822,16.29999923706055,0.01,1.18,86.0,41.58163452148438,1.9276569555056897,24.39999961853027
13.72500038146973,222.0,-102.0,2.0416869210539583,24.39999961853027,2.1676741701277544,16.29999923706055,0.013,1.25,86.0,41.58163452148438,1.989719505201207,24.39999961853027
13.72500038146973,222.0,-102.0,2.0310303535780703,24.39999961853027,2.1507566037081016,16.29999923706055,0.0225,1.17,86.0,41.58163452148438,2.0031011328460027,24.39999961853027
13.72500038146973,222.0,-102.0,2.0387527015337894,24.39999961853027,1.6726973645230572,16.29999923706055,0.01,1.18,86.0,41.58163452148438,1.9308971342750731,24.39999961853027
13.72500038146973,222.0,-102.0,2.035791563713174,24.39999961853027,2.1460668101978473,16.29999923706055,0.013,1.25,86.0,41.58163452148438,1.9950589839818635,24.39999961853027
13.72500038146973,222.0,-102.0,2.029217306608415,24.39999961853027,2.1174791387299177,16.29999923706055,0.0225,1.17,86.0,41.58163452148438,1.9893237361512355,24.39999961853027
13.72500038146973,222.0,-102.0,1.9808320391806031,24.39999961853027,1.6918103708342571,16.29999923706055,0.01,1.18,86.0,41.58163452148438,1.919714988286122,24.39999961853027
13.72500038146973,222.0,-102.0,2.0296552285845864,24.39999961853027,2.09414536239614,16.29999923706055,0.013,1.25,86.0,41.58163452148438,1.9777093129510641,24.39999961853027
13.72500038146973,222.0,-102.0,2.0242496503166496,24.39999961853027,2.0736149711711387,16.29999923706055,0.0225,1.17,86.0,41.58163452148438,1.9934989702058292,24.39999961853027
6.3125,278.0,-75.0,2.1565838416463485,19.29999923706055,2.063058817314641,10.32499980926514,0.0216,1.384839999999999,96.0,25.12165451049805,2.1219937555486323,18.38333320617676
6.3125,278.0,-75.0,2.133615109092287,19.29999923706055,2.052027363464937,10.32499980926514,0.0216,1.3946399999999992,96.0,25.12165451049805,2.0904231638923485,18.38333320617676
6.945833206176758,298.0,-89.5,2.094159614123621,20.16666603088379,2.029758474839027,11.94166660308838,0.0052326,1.37,103.0,27.77131843566895,2.036079897799679,18.89999961853027
6.945833206176758,298.0,-89.5,2.1337309051438607,20.16666603088379,2.05736579611933,11.94166660308838,0.0046512,1.57,103.0,27.77131843566895,2.0967588647088737,18.89999961853027
11.02499961853027,321.0,-76.0,2.1599473301034955,22.04999923706055,2.076956734656107,10.58333301544189,0.11,1.13,114.0,30.32473754882812,2.0555570003187698,19.8166675567627
11.02499961853027,321.0,-76.0,2.134289409350302,22.04999923706055,2.062366320682687,10.58333301544189,0.015,1.5,114.0,30.32473754882812,1.9898663720731138,19.8166675567627
11.02499961853027,321.0,-76.0,2.114738217651179,22.04999923706055,2.051255899494092,10.58333301544189,0.03,1.58,114.0,30.32473754882812,1.980891414999161,19.8166675567627
11.02499961853027,321.0,-76.0,2.094254901691231,22.04999923706055,2.0390239776403303,10.58333301544189,0.014,1.69,114.0,30.32473754882812,2.0202170151661325,19.8166675567627
11.02499961853027,321.0,-76.0,2.064696328405383,22.04999923706055,2.0200313829710166,10.58333301544189,0.11,1.13,114.0,30.32473754882812,2.009906613829239,19.8166675567627
11.02499961853027,321.0,-76.0,2.047881440083828,22.04999923706055,2.0094226761892306,10.58333301544189,0.015,1.5,114.0,30.32473754882812,1.9461127377364582,19.8166675567627
11.02499961853027,321.0,-76.0,2.0228872741674118,22.04999923706055,1.9926757362984773,10.58333301544189,0.03,1.58,114.0,30.32473754882812,1.9363092300560971,19.8166675567627
11.02499961853027,321.0,-76.0,2.008234291020553,22.04999923706055,1.9829303006512184,10.58333301544189,0.014,1.69,114.0,30.32473754882812,1.9275673640766309,19.8166675567627
8.408333778381348,308.0,-78.0,1.9810307979566317,19.26666641235352,1.9638403679391085,11.19999980926514,0.071,0.88,115.0,31.63841819763184,1.8897596502600973,17.25
8.408333778381348,308.0,-78.0,1.973237903431537,19.26666641235352,1.9585575287748327,11.19999980926514,0.014,1.56,115.0,31.63841819763184,1.8188151057661923,17.25
8.408333778381348,308.0,-78.0,1.9727418276651674,19.26666641235352,1.9585409103438622,11.19999980926514,0.02,1.47,115.0,31.63841819763184,1.8867837300402974,17.25
8.408333778381348,308.0,-78.0,1.9685151473994211,19.26666641235352,1.955725727758221,11.19999980926514,0.012,1.59,115.0,31.63841819763184,1.872107026969522,17.25
8.408333778381348,308.0,-78.0,1.9753962455868124,19.26666641235352,1.9611772200269735,11.19999980926514,0.071,0.88,115.0,31.63841819763184,1.8854767720734034,17.25
8.408333778381348,308.0,-78.0,1.9631952312985603,19.26666641235352,1.9522746542438458,11.19999980926514,0.014,1.56,115.0,31.63841819763184,1.826595024691346,17.25
8.408333778381348,308.0,-78.0,1.946298303794289,19.26666641235352,1.9396557002091768,11.19999980926514,0.02,1.47,115.0,31.63841819763184,1.8526686784279565,17.25
8.408333778381348,308.0,-78.0,1.9312734263011575,19.26666641235352,1.9282886153970995,11.19999980926514,0.012,1.59,115.0,31.63841819763184,1.7879198532364018,17.25
11.02499961853027,321.0,-76.0,1.9189734664034217,22.04999923706055,1.9188695798697628,10.58333301544189,0.11,1.64,114.0,30.32473754882812,1.735927956101748,19.8166675567627
11.02499961853027,321.0,-76.0,1.9253380894695302,22.04999923706055,1.9238075301360034,10.58333301544189,0.013,1.6,114.0,30.32473754882812,1.7217422107316966,19.8166675567627
11.02499961853027,321.0,-76.0,1.9113900412626499,22.04999923706055,1.9129586637213072,10.58333301544189,0.021,1.55,114.0,30.32473754882812,1.7910299718448213,19.8166675567627
11.02499961853027,321.0,-76.0,1.9065856090189122,22.04999923706055,1.909159724266245,10.58333301544189,0.005,1.78,114.0,30.32473754882812,1.7543576390824278,19.8166675567627
11.02499961853027,321.0,-76.0,1.9052060589559636,22.04999923706055,1.9080224998849329,10.58333301544189,0.11,1.64,114.0,30.32473754882812,1.7156101258917684,19.8166675567627
11.02499961853027,321.0,-76.0,1.9009683124153995,22.04999923706055,1.9046111452503545,10.58333301544189,0.013,1.6,114.0,30.32473754882812,1.701452441917599,19.8166675567627
11.02499961853027,321.0,-76.0,1.8992439687729357,22.04999923706055,1.9031705969270045,10.58333301544189,0.021,1.55,114.0,30.32473754882812,1.7861780053673204,19.8166675567627
11.02499961853027,321.0,-76.0,1.8787929753848898,22.04999923706055,1.886738408977403,10.58333301544189,0.005,1.78,114.0,30.32473754882812,1.742906480138056,19.8166675567627
15.23333358764648,78.0,-0.06667,1.8776040585732443,23.78333282470703,1.7503595197351671,11.25,0.011,1.22,51.0,37.62541961669922,1.665302365136365,16.0
15.23333358764648,78.0,-0.06667,1.8786531238186024,23.78333282470703,1.7796097764225889,11.25,0.011,1.14,51.0,37.62541961669922,1.7955817124980316,16.0
15.23333358764648,78.0,-0.06667,1.8790023342275435,23.78333282470703,1.7961035245106236,11.25,0.011,1.3,51.0,37.62541961669922,1.8287431460116317,16.0
8.458333015441895,92.0,-117.0,1.8726039998081054,17.64999961853027,1.8856411466538934,12.81666660308838,0.0371,0.75,66.0,37.69607925415039,1.6403641504270883,0.01666667126119137
8.458333015441895,92.0,-117.0,1.886640052499688,17.64999961853027,1.7680758692086112,12.81666660308838,0.0147,1.1,66.0,37.69607925415039,1.665302365136365,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8752702718534602,17.64999961853027,1.7180842193174655,12.81666660308838,0.0182,1.1,66.0,37.69607925415039,1.4917266926623332,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8676125289108274,17.64999961853027,1.8974785051633978,12.81666660308838,0.0319,0.9,66.0,37.69607925415039,1.6452752022180184,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8752403323663758,17.64999961853027,1.6947483355636386,12.81666660308838,0.0143,1.25,66.0,37.69607925415039,1.4893929223679538,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8625388232787177,17.64999961853027,1.6499585187597154,12.81666660308838,0.0134,1.25,66.0,37.69607925415039,1.417559779456086,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8554958597238018,17.64999961853027,1.9038022948778106,12.81666660308838,0.0371,0.75,66.0,37.69607925415039,1.64925905550404,0.01666667126119137
8.458333015441895,92.0,-117.0,1.870853140517384,17.64999961853027,1.635980208139178,12.81666660308838,0.0147,1.1,66.0,37.69607925415039,1.4304915818275226,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8605051274686808,17.64999961853027,1.6094713005738572,12.81666660308838,0.0182,1.1,66.0,37.69607925415039,1.4073037198212697,0.01666667126119137
8.458333015441895,92.0,-117.0,1.857005571559469,17.64999961853027,1.9172996509539633,12.81666660308838,0.0319,0.9,66.0,37.69607925415039,1.6350433840351024,0.01666667126119137
8.458333015441895,92.0,-117.0,1.863632508171596,17.64999961853027,1.6131540962931266,12.81666660308838,0.0143,1.25,66.0,37.69607925415039,1.4435503942244636,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8617471002424775,17.64999961853027,1.9227007883557774,12.81666660308838,0.0371,0.75,66.0,37.69607925415039,1.6468373984288422,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8830685396802944,17.64999961853027,1.6224367192304918,12.81666660308838,0.0147,1.1,66.0,37.69607925415039,1.665302365136365,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8768203622806099,17.64999961853027,1.9426734552107892,12.81666660308838,0.0319,0.9,66.0,37.69607925415039,1.671716467075771,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8900079634266214,17.64999961853027,1.6149050316723066,12.81666660308838,0.0147,1.1,66.0,37.69607925415039,1.5836160417179466,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8900278150691217,17.64999961853027,1.6311611249212379,12.81666660308838,0.0182,1.1,66.0,37.69607925415039,1.4821557749906065,0.01666667126119137
8.458333015441895,92.0,-117.0,1.889752287481403,17.64999961853027,1.6445629540620097,12.81666660308838,0.0182,1.1,66.0,37.69607925415039,1.5255155832644425,0.01666667126119137
8.458333015441895,92.0,-117.0,1.8936680874487921,17.64999961853027,1.9547989096966365,12.81666660308838,0.0319,0.9,66.0,37.69607925415039,1.6707083158314373,0.01666667126119137
8.458333015441895,92.0,-117.0,1.9116460120552827,17.64999961853027,1.6708638136040985,12.81666660308838,0.0134,1.25,66.0,37.69607925415039,1.5873919534741678,0.01666667126119137
14.05000019073486,113.0,1.0,1.9092492802943095,22.45000076293945,1.674873872127397,11.48333358764648,0.013954,1.2959189486499993,57.0,38.66442108154297,1.6022713198919776,14.98333358764648
14.05000019073486,113.0,1.0,1.9026196197053777,22.45000076293945,1.6645671334664232,11.48333358764648,0.013954,1.3026089486499999,57.0,38.66442108154297,1.590284739921558,14.98333358764648
14.05000019073486,113.0,1.0,1.8940804342832582,22.45000076293945,1.6486057103806393,11.48333358764648,0.013954,1.3067803422900002,57.0,38.66442108154297,1.5689871311259898,14.98333358764648
16.54583358764648,31.0,-8.0,1.8144568989386394,23.26666641235352,1.9726625954391848,11.72500038146973,0.0085,1.66,99.0,44.75190734863281,2.1359266623480284,11.63333320617676
16.54583358764648,31.0,-8.0,1.8154030412131377,23.26666641235352,1.9526591409174723,11.72500038146973,0.0083,1.83,99.0,44.75190734863281,2.0457088400793766,11.63333320617676
16.54583358764648,31.0,-8.0,1.81227055065416,23.26666641235352,1.9323416428580453,11.72500038146973,0.0114,1.62,99.0,44.75190734863281,1.962550776960279,11.63333320617676
16.54583358764648,31.0,-8.0,1.8159330726458294,23.26666641235352,1.9108468242849235,11.72500038146973,0.0074,1.7,99.0,44.75190734863281,1.8820581569642632,11.63333320617676
5.679166793823242,189.0,17.6,1.8768243345300146,15.41666698455811,1.8942582072002996,8.008333206176758,0.017,1.28,70.0,27.90359878540039,1.5059275825852905,14.23333358764648
12.37083339691162,229.0,175.3,1.8389874507756514,16.64999961853027,1.9050991713446062,8.791666984558105,0.04,1.44,115.0,47.01426315307617,1.6169535055713495,8.666666030883789
8.012499809265137,256.0,110.3,1.8874527772692142,21.5666675567627,1.909398136577194,13.64166641235352,0.0034,1.2950400000000004,109.0,29.98168563842773,1.665302365136365,19.73333358764648
8.012499809265137,256.0,110.3,1.8828503506029577,21.5666675567627,1.904350706873216,13.64166641235352,0.0034,1.2888417114900008,109.0,29.98168563842773,1.6106902112175558,19.73333358764648
8.012499809265137,256.0,110.3,1.8775118916437397,21.5666675567627,1.8985590468690867,13.64166641235352,0.0034,1.2855313447400007,109.0,29.98168563842773,1.5715077563383852,19.73333358764648
8.012499809265137,256.0,110.3,1.8678084322773691,21.5666675567627,1.8882937253644094,13.64166641235352,0.003,1.2705113447400003,109.0,29.98168563842773,1.4684947918868645,19.73333358764648
8.012499809265137,256.0,110.3,1.8642716304869915,21.5666675567627,1.8843794044415967,13.64166641235352,0.003,1.2674113447400004,109.0,29.98168563842773,1.4953054931093062,19.73333358764648
8.012499809265137,256.0,110.3,1.861420457256849,21.5666675567627,1.8811794458004418,13.64166641235352,0.003,1.2703113447400007,109.0,29.98168563842773,1.5206849884237759,19.73333358764648
8.012499809265137,256.0,110.3,1.8567124919214568,21.5666675567627,1.8760824815421915,13.64166641235352,0.003,1.2558113447400006,109.0,29.98168563842773,1.517573865282049,19.73333358764648
8.012499809265137,256.0,110.3,1.8498522145436567,21.5666675567627,1.8687868022647025,13.64166641235352,0.0024,1.2397613447400002,109.0,29.98168563842773,1.6861635667800108,19.73333358764648
8.012499809265137,256.0,110.3,1.8470184911457617,21.5666675567627,1.8656335719250303,13.64166641235352,0.0024,1.2399613447400002,109.0,29.98168563842773,1.6711196916124988,19.73333358764648
8.012499809265137,256.0,110.3,1.8439295711985484,21.5666675567627,1.862226794020462,13.64166641235352,0.0024,1.2469113447400006,109.0,29.98168563842773,1.656876732363735,19.73333358764648
8.012499809265137,256.0,110.3,1.8375674998403775,21.5666675567627,1.8554720471491488,13.64166641235352,0.0024,1.2535113447400006,109.0,29.98168563842773,1.6021642421675717,19.73333358764648
8.012499809265137,256.0,110.3,1.8307064732417002,21.5666675567627,1.8482156880441447,13.64166641235352,0.0027,1.2434613447400003,109.0,29.98168563842773,1.5554212531077496,19.73333358764648
8.012499809265137,256.0,110.3,1.8278064739971576,21.5666675567627,1.8450279207342746,13.64166641235352,0.0027,1.2434613447400003,109.0,29.98168563842773,1.5597444134623646,19.73333358764648
8.012499809265137,256.0,110.3,1.8269986975484247,21.5666675567627,1.843990424777803,13.64166641235352,0.0027,1.2611113447400006,109.0,29.98168563842773,1.5819898400002788,19.73333358764648
8.012499809265137,256.0,110.3,1.8232570867359672,21.5666675567627,1.8399539350634864,13.64166641235352,0.0027,1.2610113447400007,109.0,29.98168563842773,1.5746870338492047,19.73333358764648
18.22916603088379,2.0,52.5,1.8084228515463556,28.63333320617676,1.830114580838924,15.10833358764648,0.0136,1.52,46.0,39.75876998901367,1.7197233751998817,8.266666412353516
11.81666660308838,150.0,172.5,1.8138407041018305,16.5,1.8175874780154142,10.5,0.022,1.37,79.0,49.52830123901367,1.493078489178419,12.33333301544189
11.81666660308838,150.0,172.5,1.8092910149401658,16.5,1.6067599599969677,10.5,0.029,1.25,79.0,49.52830123901367,1.5809619950138158,12.33333301544189
7.170833587646484,315.0,-93.0,1.8122822587013958,21.26666641235352,1.8129413183528744,11.375,0.031,1.1995100000000003,111.0,25.33407592773438,1.8250766476300981,21.26666641235352
7.170833587646484,315.0,-93.0,1.8050656094268223,21.26666641235352,1.8055511936966844,11.375,0.031,1.1838100000000005,111.0,25.33407592773438,1.7923228389118109,21.26666641235352
7.170833587646484,315.0,-93.0,1.793723093440327,21.26666641235352,1.793945375252884,11.375,0.031,1.1823100000000002,111.0,25.33407592773438,1.7443188547084991,21.26666641235352
11.82499980926514,147.0,172.5,1.788221637700755,16.39999961853027,1.6261666477441106,10.38333320617676,0.0255,1.01,68.0,49.68102264404297,1.4847384067182612,6.866666793823242
11.82499980926514,147.0,172.5,1.7870041362456888,16.39999961853027,1.628168441987733,10.38333320617676,0.0255,1.25,68.0,49.68102264404297,1.5038857164299022,6.866666793823242
11.82499980926514,147.0,172.5,1.778886179998832,16.39999961853027,1.6052402021146663,10.38333320617676,0.0255,1.24,68.0,49.68102264404297,1.4609901245079109,6.866666793823242
11.82499980926514,147.0,172.5,1.7753677219052035,16.39999961853027,1.5994220879325578,10.38333320617676,0.0255,1.24,68.0,49.68102264404297,1.4599202073987296,6.866666793823242
11.82499980926514,147.0,172.5,1.7711864901029795,16.39999961853027,1.5915195383883216,10.38333320617676,0.0255,1.32,68.0,49.68102264404297,1.4536302453445156,6.866666793823242
11.82499980926514,147.0,172.5,1.7668840468724556,16.39999961853027,1.5834723798222652,10.38333320617676,0.0255,1.34,68.0,49.68102264404297,1.4468103663893852,6.866666793823242
18.64999961853027,27.0,-6.0,1.7579364986546222,26.21666717529297,1.5606556961529436,11.51666641235352,0.0054,1.53,94.0,40.83924102783203,1.611684399445977,12.59999942779541
18.64999961853027,27.0,-6.0,1.7540300228321823,26.21666717529297,1.5546700887949616,11.51666641235352,0.0054,1.26,94.0,40.83924102783203,1.665302365136365,12.59999942779541
18.64999961853027,27.0,-6.0,1.7548132324386683,26.21666717529297,1.5633231414536908,11.51666641235352,0.0054,1.65,94.0,40.83924102783203,1.5977677799524197,12.59999942779541
18.64999961853027,27.0,-6.0,1.7432809201588504,26.21666717529297,1.5341794706356051,11.51666641235352,0.0054,1.39,94.0,40.83924102783203,1.7484350695053301,12.59999942779541
7.320833206176758,262.0,-81.0,1.7465961792323255,19.08333396911621,1.5501777828692587,9.291666984558105,0.037,1.2,99.0,25.882080078125,1.5236653198811139,9.25
7.320833206176758,262.0,-81.0,1.7501015652256748,19.08333396911621,1.5660054333745372,9.291666984558105,0.037,1.2,99.0,25.882080078125,1.5720386724371884,9.25
7.320833206176758,262.0,-81.0,1.7539943971492484,19.08333396911621,1.5822570394850708,9.291666984558105,0.019,1.4,99.0,25.882080078125,1.6165790248153855,9.25
7.320833206176758,262.0,-81.0,1.7552954289315283,19.08333396911621,1.5905555438910504,9.291666984558105,0.019,1.4,99.0,25.882080078125,1.6360592160790228,9.25
7.320833206176758,262.0,-81.0,1.758369702469384,19.08333396911621,1.603385507220402,9.291666984558105,0.031,1.1,99.0,25.882080078125,1.542424125758222,9.25
15.61666679382324,108.0,146.0,1.762468536551643,22.54999923706055,1.618499881783695,12.60000038146973,0.0115,1.23,55.0,45.65217590332031,1.5766568620440444,9.766666412353516
15.61666679382324,108.0,146.0,1.763418549492873,22.54999923706055,1.6246403827706832,12.60000038146973,0.0115,1.33,55.0,45.65217590332031,1.5910300150050025,9.766666412353516
27.94583320617676,129.0,-1.0,1.7625577206372438,31.06666564941406,1.7883177937459898,12.55833339691162,0.0077,1.4627038630800002,234.0,62.47927474975586,1.4102877999462673,25.98333358764648
27.94583320617676,129.0,-1.0,1.7654449871367568,31.06666564941406,1.7915283712497472,12.55833339691162,0.0077,1.4734755501200005,234.0,62.47927474975586,1.4519741730173856,25.98333358764648
27.94583320617676,129.0,-1.0,1.7678894073088471,31.06666564941406,1.7941965342697135,12.55833339691162,0.0077,1.4781955501200001,234.0,62.47927474975586,1.4862304690791097,25.98333358764648
27.94583320617676,129.0,-1.0,1.770279949075381,31.06666564941406,1.7967948278471528,12.55833339691162,0.0077,1.4846455501200004,234.0,62.47927474975586,1.51661986209661,25.98333358764648
26.78750038146973,142.0,78.6,1.7728259857359778,31.41666793823242,1.799575916311831,12.32499980926514,0.00684,1.56,163.0,48.14452743530273,1.6028686564496752,26.48333358764648
26.78750038146973,142.0,78.6,1.7728150255160247,31.41666793823242,1.6257576669246894,12.32499980926514,0.00625,1.62,163.0,48.14452743530273,1.5844961506579822,26.48333358764648
26.78750038146973,142.0,78.6,1.771071308342443,31.41666793823242,1.7992781669987399,12.32499980926514,0.00889,1.41,163.0,48.14452743530273,1.5449786090948021,26.48333358764648
26.78750038146973,142.0,78.6,1.7723537711442503,31.41666793823242,1.8005337076677033,12.32499980926514,0.01782,1.37,163.0,48.14452743530273,1.8295276404353078,26.48333358764648
13.73750019073486,520.0,135.3,1.981452718540304,24.36666679382324,1.8064959815771033,8.741666793823242,0.0242,1.05,205.0,27.57623481750488,1.6655282117008487,20.89999961853027
13.73750019073486,520.0,135.3,2.0072039599403597,24.36666679382324,1.8101579962860064,8.741666793823242,0.0117,1.1,205.0,27.57623481750488,1.6965396614908392,20.89999961853027
13.73750019073486,520.0,135.3,2.042822066693484,24.36666679382324,1.8150762699357956,8.741666793823242,0.0064,1.15,205.0,27.57623481750488,1.7315754939893402,20.89999961853027
13.73750019073486,520.0,135.3,1.9221878167082902,24.36666679382324,1.8064099825306539,8.741666793823242,0.0242,1.05,205.0,27.57623481750488,1.6885498452580843,20.89999961853027
13.73750019073486,520.0,135.3,1.8548661102293071,24.36666679382324,1.8008355902245317,8.741666793823242,0.0117,1.1,205.0,27.57623481750488,1.6654141035033672,20.89999961853027
13.73750019073486,520.0,135.3,1.7877396376546728,24.36666679382324,1.7940597419243713,8.741666793823242,0.0064,1.15,205.0,27.57623481750488,1.6379671439236152,20.89999961853027
18.02083396911621,24.0,-6.2,1.7802135057133828,24.76666641235352,1.7937463877474276,10.25833320617676,0.006,1.4110299755500006,97.0,41.19812774658203,1.665302365136365,12.86666679382324
13.26666641235352,159.0,1.4,1.77753099728068,20.76666641235352,1.7907268734617605,9.75,0.01,1.09,76.0,37.937744140625,1.7238084804553522,15.23333358764648
13.26666641235352,159.0,1.4,1.7787163792093899,20.76666641235352,1.7919335447067408,9.75,0.01,1.43,76.0,37.937744140625,1.732174228389454,15.23333358764648
13.26666641235352,159.0,1.4,1.7765736118484068,20.76666641235352,1.789399604572519,9.75,0.008,1.07,76.0,37.937744140625,1.7235782118154532,15.23333358764648
13.26666641235352,159.0,1.4,1.7780791606454907,20.76666641235352,1.7909687962152439,9.75,0.008,1.42,76.0,37.937744140625,1.732864440090889,15.23333358764648
13.26666641235352,159.0,1.4,1.775856906960949,20.76666641235352,1.788356085208564,9.75,0.013,1.28,76.0,37.937744140625,1.7243469123374142,15.23333358764648
13.26666641235352,159.0,1.4,1.7737812286164285,20.76666641235352,1.7859148235610212,9.75,0.013,1.4,76.0,37.937744140625,1.7169525758535822,15.23333358764648
13.26666641235352,159.0,1.4,1.7713759998488885,20.76666641235352,1.7831114152620813,9.75,0.013,1.23,76.0,37.937744140625,1.70850224525083,15.23333358764648
13.26666641235352,159.0,1.4,1.7699739506390075,20.76666641235352,1.7814369837327306,9.75,0.013,1.41,76.0,37.937744140625,1.7047236832433366,15.23333358764648
13.26666641235352,159.0,1.4,1.7680323851472743,20.76666641235352,1.7791647571194997,9.75,0.012,1.21,76.0,37.937744140625,1.6988735547906961,15.23333358764648
13.26666641235352,159.0,1.4,1.7683684369258468,20.76666641235352,1.7794404187297614,9.75,0.012,1.4,76.0,37.937744140625,1.7024595322964415,15.23333358764648
13.26666641235352,159.0,1.4,1.766073159017273,20.76666641235352,1.7767831001608747,9.75,0.013,1.23,76.0,37.937744140625,1.6954815288011016,15.23333358764648
13.26666641235352,159.0,1.4,1.7652036419893578,20.76666641235352,1.775720480830271,9.75,0.013,1.4,76.0,37.937744140625,1.694274346003251,15.23333358764648
13.26666641235352,159.0,1.4,1.7626643080066928,20.76666641235352,1.77280264092921,9.75,0.01,1.35,76.0,37.937744140625,1.686800656185751,15.23333358764648
