SoilTypeWRB,Method,AverageAridityIndex,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,PrecipitationofDriestQuarter,PrecipitationofColdestQuarter
-0.055739549855200576,0.0018099994741583895,0.19210034350836208,0.0782218335717909,0.014157899613210671,-0.04142640693258582,-0.05107725101188987,-0.0958375358986558,0.16790427575872552,-0.024951769779323615,0.024376593904633054
-0.05431467484355412,0.0068983806187182225,0.23442984149280766,0.06205471312315626,0.025783437159122548,-0.04037091742586237,-0.0622251007484147,0.03573760166489819,0.27142090124926727,-0.025239896873421,0.021099327222528653
-0.003944408464240781,-0.008197217660042434,0.19217019927279114,0.02081995562137139,0.014363727792896238,-0.04758666366355827,-0.06162353778937629,-0.13880536330398818,0.14526082315758795,-0.025239896873421,0.02546802630142148
-0.055739549855200576,0.0018099994741583895,0.19210034350836208,0.0782218335717909,0.014157899613210671,-0.04142640693258582,-0.05107725101188987,-0.0958375358986558,0.16790427575872552,-0.024951769779323615,0.024376593904633054
0.10993941871739178,-0.08796860694314955,-0.07996848045795892,0.03619930780730985,0.057114448907612775,-0.003599222980999376,-0.25458013711882266,-0.05602503623129645,-0.1844256714991392,-0.014168735850220871,-0.0355588846900351
-0.13493792808537888,-0.10131305555377428,-0.085448757900477,-0.05170834229464407,0.03856065111245236,-0.0043454900945225,-0.25251594017857587,-0.0685795873062616,-0.20349522031673636,-0.011553807098615677,-0.03878800621542165
-0.06781686022001973,-0.041864646759291226,-0.08167619352361666,-0.016312813459640148,0.10931091289940048,0.00829195234732049,-0.14200051012491186,0.1787437392923293,0.3279161933595407,-0.0029884149016916645,0.013230534047157468
-0.09719182853713289,-0.046042215719246014,-0.07671739013715224,-0.12232921460098349,0.11400069597996874,0.017323042933128627,-0.13627716914613458,0.19760718101360394,0.3224106414117884,-0.004329981999907393,0.010840535970444624
0.10690936949275648,-0.0599977569497197,-0.08172801794041352,0.12113952067613434,0.0504751887806814,-0.029241337793532773,-0.19383182848654462,0.06844645249577318,-0.156971947180244,-0.012211549023038037,-0.01676774813168827
-0.10483003515399932,-0.0781125726342194,-0.06364189916985545,-0.11321981747769749,0.05191487468189577,0.00967247749215123,-0.16354942784900764,-0.06090405803742482,-0.16951770994728096,-0.004080151115553774,-0.014199393370403239
-0.08701395586347002,-0.06623521295596942,-0.053314629992604924,-0.15950530419966263,0.04773571126963038,-0.013778476553896994,-0.13542359129132267,0.0631592232019441,-0.19330208267103893,-0.001157360428647653,-0.006394184671527515
-0.07357688869413805,-0.07996406492656817,-0.059570986454819584,-0.16769625515157943,0.04959595538614738,0.01099756309502027,-0.1442348006151143,-0.06554157763603011,-0.1660446441709036,-0.0019878795867152277,-0.021182373925480023
-0.09414307249913294,-0.07869490165249618,-0.07393671674387942,0.10098847724720199,0.04018707319600346,-0.0339136391102726,-0.17698208707563878,0.05790239354149601,-0.1709832276501314,-0.010675001618150116,-0.008518056211734102
-0.07786557018564744,-0.07076500294061266,-0.05723255695342876,-0.10663905805345346,0.054407564356731004,0.011954428589461942,-0.15666828893543655,-0.06224374544948957,-0.16484304549508128,-0.0034513675352749224,-0.007164610394038767
-0.08779139450912624,-0.06878332862261792,-0.04726596567729854,-0.15851877723171195,0.05022840094446562,-0.013277119316710351,-0.1348411242989728,0.05820866806949505,-0.19420967929584732,0.00012881803648551475,-0.0007122692830754287
-0.07630229866506046,-0.06694556905047519,-0.056814389110264006,-0.16993554222830023,0.05404664350786869,0.01336342230577567,-0.1365342173750186,-0.06377736905398958,-0.1627381412772258,-0.001467160223473738,-0.013234958994812113
-0.09272259575452525,-0.0025470778443383688,-0.06654742179774874,0.20875057722515297,0.03629498969861085,-0.00829586027170907,-0.21273425565269816,0.05696114815909456,-0.18286416675454392,-0.00027551321389264054,-0.01594606677940553
-0.08203815760538154,0.03827959457682304,-0.04885790057037382,-0.16744599048321968,0.05410990646505486,0.05306436235646315,-0.1759751635241415,-0.06538811338696159,-0.17620723027721058,0.007824426815834007,-0.029185302942505684
-0.07324627602821286,0.04075523712711808,-0.04829880879635542,-0.06695356302113327,0.056103945764690126,0.05140006313025463,-0.19061399512007834,-0.049201616510357336,-0.19305818241870903,0.007885207470933709,-0.023464052018764524
-0.07257521095903495,0.042009489463160195,-0.04543648637499922,-0.1650764649229843,0.052474108834107795,0.05306436235646315,-0.1759751635241415,-0.04235998164165299,-0.18084855902700592,0.008474304770504024,-0.029185302942505684
-0.08851041755856501,-0.0024371949348785363,-0.06654742179774874,0.20875057722515297,0.03629498969861085,-0.00829586027170907,-0.21273425565269816,0.052639087053674496,-0.18286416675454392,-0.00027551321389264054,-0.01594606677940553
-0.07257521095903495,0.03865646571257371,-0.04885790057037382,-0.16744599048321968,0.05410990646505486,0.05306436235646315,-0.1759751635241415,-0.06445940604199529,-0.17620723027721058,0.007824426815834007,-0.029185302942505684
-0.07424065526374227,0.037166709211845436,-0.04829880879635542,-0.06695356302113327,0.056103945764690126,0.050817610202297456,-0.19061399512007834,-0.05010519368716845,-0.19305818241870903,0.007885207470933709,-0.02400134597037075
-0.07360439208417587,0.04893915276440775,-0.04572783650884118,-0.16949862975644234,0.052474108834107795,0.05347208294599831,-0.1759751635241415,-0.043080727800571275,-0.18084855902700592,0.008474304770504024,-0.027216391365035977
-0.08700266135294799,0.055508636424498235,-0.03965330468730304,-0.17275830089686692,0.05250654762703185,0.020585812398330284,-0.12204993158951706,0.04550070297656091,-0.19181058022179837,0.009106189982080085,0.005625000997497856
-0.07102554046139344,0.05777717594224684,-0.04884350968186695,-0.17806981578861428,0.05404664350786869,0.05386814009921195,-0.1306631915229801,-0.05422508693953408,-0.16421185568993074,0.008925548778682521,-0.007580289336997037
-0.09398470618640088,0.0645649742842649,-0.04965148113871271,-0.1777655433336476,0.055239613149950476,0.05139935937974498,-0.13003374926802197,-0.05554954390555783,-0.1798659605872361,0.008275670824012505,-0.0014720942002715595
-0.07705069351512854,0.0538048378472979,-0.07134043926452723,-0.12871524235234494,0.059933366344446376,0.04900269295813319,-0.15633127182319867,0.0913777803905146,-0.20832231379798605,0.004140916502693868,-0.006707766154121158
-0.08926641657433056,0.06204931448793192,-0.03965330468730304,-0.17216402246204698,0.053088767472866255,0.021481504718640902,-0.1214556531546972,0.03780473945053122,-0.19105800857360467,0.009106189982080085,0.005625000997497856
-0.0852265213366067,0.06874860778295339,-0.04884350968186695,-0.17747553735379434,0.05514752310220162,0.05587995897060814,-0.13006891308816013,-0.053058352673411066,-0.16217551507343422,0.008925548778682521,-0.007580289336997037
-0.08453493906383283,0.06248430632154034,-0.04986061454054531,-0.17787511026364172,0.05477566749047272,0.05139935937974498,-0.13003374926802197,-0.05462083656059154,-0.1798659605872361,0.008275670824012505,-0.0014720942002715595
-0.07706387303890708,0.05134729874882267,-0.07154957266635983,-0.12882480928233905,0.05946942068496862,0.04900269295813319,-0.15633127182319867,0.0913777803905146,-0.20832231379798605,0.004140916502693868,-0.006707766154121158
0.12554813916501187,-0.009947381504463164,0.1926396352065099,0.14461946110641466,0.10367258801352791,-0.048039753020077,-0.09685616375020596,0.010156051442374135,-0.15891970570722394,-0.019198690685166355,0.028490600530976712
0.03338051103164111,0.016981099665449403,0.1872125795638919,0.17483327065435517,0.09869456908667118,-0.03807169852041059,-0.08984488667134946,0.0012297454297459035,-0.1589730483877731,-0.02491501695589049,0.024554971981488736
-0.05710754143121202,-0.006004086691118909,0.17379640502960852,0.017654294592326203,0.10379731079044266,-0.056579866070926126,-0.09464752875241698,-0.01627156798149453,-0.17312752507009105,-0.023808883864180563,0.02161009656654973
-0.07115831318338706,0.037255398484225086,-0.07144649234780089,0.24349604831989013,0.003131070869712672,-0.06793694618515049,0.1525265644259079,0.07758059001950988,0.03327803878596176,-0.015851434208884227,-0.04541625592063245
-0.08689647233880253,0.04162326897715127,-0.11463743646950249,0.08657942996308093,-0.008179812199072949,-0.13824286504101957,0.15584383940750574,-0.17196447418769015,-0.014738125213378982,-0.029997476884228668,-0.07383593988593883
0.002566968267774096,-0.053154559686529504,-0.11334522679475234,0.11820791836984434,-0.013769071185020793,-0.13240502284985783,0.13909807631348708,-0.1466796220157731,-0.006664912351228489,-0.03169535863054484,-0.06702892870330794
0.05294373813452385,-0.021906479700596174,-0.06699910341552187,0.29439505338838523,-0.0019820100903676593,-0.07902304930031484,0.13453758943558244,0.09793245077422431,0.03299547440550169,-0.017323097922756873,-0.0465896061087698
-0.0039189944058828,-0.04068663201460265,-0.13002795316150256,0.0009367381053335111,-0.014473584335883452,-0.1478696147952723,0.14439629913953123,-0.17947946797524097,-0.013822474217635067,-0.03778860689034282,-0.07382618286942477
0.12837288861729318,-0.04447428045075442,-0.12224611850468112,0.012310606552395237,-0.015433740924703116,-0.19054851380352908,0.14632861967609456,-0.16860929203849137,-0.01498407471664049,-0.03727664149924213,-0.06380534957992588
0.15062792586233298,0.014638911539574636,-0.064310304689017,0.30238080931158207,0.0011826344133399201,-0.07847860388114722,0.14268865784363163,0.07680076902595741,0.034020470365844345,-0.01298937854607052,-0.04366661890230638
0.13161293384585476,-0.04814024034607265,-0.10941548481772241,0.12580863576540638,-0.01330909059889193,-0.12942649649516175,0.14717788320234498,-0.17089867932544583,-0.014934369580549587,-0.027651970894750227,-0.06779804830109688
0.14265987586930404,-0.07233682517966217,-0.11034479750658807,0.14188311440015786,-0.012987694979649153,-0.1542978414584264,0.1445621417261126,-0.14569602599826312,-0.008131908360826995,-0.028935829206767218,-0.0664112631273279
0.14018764119061264,-0.025178345324897024,-0.0641411037602912,0.30018808604508523,-0.0015782875437879685,-0.0775564681134072,0.14276420990842972,0.09234830244774224,0.03236275563095916,-0.012524256546370483,-0.04523194704189944
0.13958891056418524,-0.0557308875970156,-0.12231835787863772,0.004588302131368991,-0.015287611278849237,-0.14420421395874025,0.1486030493306174,-0.17144545288848434,-0.01772189075272432,-0.03599278318722513,-0.06527971012114991
0.14738414490613908,-0.02708752053669111,-0.06467079731217573,0.2841688315999178,0.002644137539314318,-0.05747143279741313,0.14813257582190512,0.08139408207654457,0.03655840721341726,-0.01250970433347493,-0.04328774343542868
0.14948063148563534,-0.021167830490019076,-0.1120371906684612,0.1338865105791832,-0.010547567681824055,-0.1306891159371367,0.15129368514243519,-0.1709931990043251,-0.012603676756251021,-0.02635162106466059,-0.07579285312889064
0.1518972959605331,-0.010357621546432685,-0.06749382769765866,0.29193269499814367,0.0007795128267002099,-0.05693714837430395,0.14838633660364597,0.08741932554101979,0.0366366806745948,-0.01159008704151496,-0.053250541538212
0.1406189175858025,0.054002274556884534,-0.10918942734613402,0.11338103753410897,-0.01002944359111401,-0.13241473518147884,0.16721996192387345,-0.16588561029042506,-0.010988083574551145,-0.026523864789527257,-0.07579285312889064
0.1406189175858025,0.05487832000701539,-0.10918942734613402,0.11809747552182527,-0.009960676519554445,-0.13192511862677844,0.16721996192387345,-0.13729359338072308,-0.002636264376778143,-0.026523864789527257,-0.07143566707750454
0.1406189175858025,0.05487832000701539,-0.10918942734613402,0.11809747552182527,-0.009960676519554445,-0.13192511862677844,0.16721996192387345,-0.13729359338072308,-0.002636264376778143,-0.026523864789527257,-0.07143566707750454
0.14961995811715895,0.049731286528787985,-0.06603423796141165,0.2693880621444391,0.0010450083697270407,-0.062108816325609835,0.16478020919793038,0.08139362610885058,0.0370280804247896,-0.012377822114182813,-0.053250541538212
0.04376190281102297,0.07210807318326355,-0.12505118212251046,0.013883828507246449,-0.010258185887197227,-0.15061567988262525,0.15907113082609592,-0.1661150335068392,-0.010272792587986995,-0.03806624670104907,-0.07868663487780506
-0.09495200837836432,-0.034331384230515447,-0.03131311398009852,-0.14159335724428143,0.048305761583676284,-0.16530310857061148,-0.10601031233147051,-0.09926533019338084,-0.18005039475346274,-0.04124979761836648,0.015166245520710258
-0.10912393067638852,-0.030279775305694107,-0.031808036524941005,-0.1444033936567005,0.04848355460841387,-0.16421410938820516,-0.10601031233147051,-0.09845191430266596,-0.17827035265260183,-0.04124979761836648,0.015166245520710258
-0.10912393067638852,-0.030279775305694107,-0.031808036524941005,-0.1444033936567005,0.04848355460841387,-0.16421410938820516,-0.10601031233147051,-0.09845191430266596,-0.17827035265260183,-0.04124979761836648,0.015166245520710258
-0.12564123558256532,-0.04020778532315565,-0.04086314704035049,-0.27457067083828024,0.026824076953948048,-0.16956812003393454,0.18691490985614007,-0.036696116595426716,-0.18007570339003867,-0.054750391299111065,-0.03508754019606584
-0.12643630054687324,-0.0843821412882763,-0.04086314704035049,-0.27457067083828024,0.026824076953948048,-0.16956812003393454,0.18621002935669045,-0.03730243153670136,-0.1795689624585705,-0.054750391299111065,-0.03511917833526569
-0.10387272861932279,-0.08593082612260763,-0.07195182663344905,-0.28431963584282516,0.025937222874525843,-0.16722700125526543,0.1385985711350325,-0.1127165229160453,-0.13503110846872893,-0.05496088276857755,-0.036547626661217164
-0.006018709700453589,-0.06889863356583649,-0.04603413679477096,-0.23577293987895065,0.05080204878284707,-0.18091862474096182,0.191345571939658,0.0030602956462240792,-0.15941502437523644,-0.04885299424683852,-0.0329980832172919
-0.1116971874688623,-0.05299410917961787,-0.0748008629725612,-0.0013567451820314285,0.04058113967833212,-0.14025689720837534,-0.21203695420708527,-0.07422249747571079,-0.1937047650968473,-0.028492269060093806,-0.026587507172956628
0.054239218621773916,-0.03240643827282165,-0.033853256259637345,-0.14407341533422613,-0.11413435138674159,-0.002189571783468973,0.16529260097421597,0.005671862901389755,-0.06683397121496314,-0.001997255279017886,-0.03743290468104172
-0.06888391134429168,0.050466665140904005,0.13416121908168807,-0.1418845791763692,-0.0965839385189096,-0.03098279663917329,-0.09369363672839068,0.23499552329459772,0.28813537915309495,0.006578991697927185,0.0010704285700895817
-0.06888391134429168,0.051477468693397976,0.136724663995836,-0.1418845791763692,-0.09279320878914792,-0.03098279663917329,-0.09300956648044437,0.23711315170193714,0.28813537915309495,0.006578991697927185,0.0010704285700895817
-0.06888391134429168,0.033354239136041026,0.1389033391228985,-0.14174676476891632,-0.09279320878914792,-0.03098279663917329,-0.09300956648044437,0.23695463274114292,0.28795295384148895,0.006578991697927185,0.0010704285700895817
-0.059420964697945174,0.05632913980685668,0.136724663995836,-0.1418845791763692,-0.0965839385189096,-0.03098279663917329,-0.09369363672839068,0.23804185904690345,0.28813537915309495,0.006578991697927185,0.0010704285700895817
-0.05794002602662266,0.03298662993267902,0.13915647193585418,-0.04919392346616748,-0.09711023292349433,-0.03372187873560516,-0.09974795320642064,0.23392003890637728,0.291164408666478,0.022914051418419925,0.0003538444205694873
-0.08338405878580799,0.027414776509990364,0.13915647193585418,-0.04943028550336756,-0.09711023292349433,-0.0324387269518499,-0.10665520391263861,0.2310757598751092,0.2907559835313578,0.02312454288788642,0.00293479087206774
-0.08598410221683017,0.027958713458049428,0.14054838199398348,-0.04576285711102006,-0.09650111952626625,-0.0325118780358181,-0.10665094948594216,0.22931792284409236,0.29086699296550816,0.023385623224338754,0.0007770894250119147
-0.001994823368919746,0.028837229049546786,0.14438645635306527,-0.02395071619667144,-0.12737694900899144,-0.033032107102406845,-0.11189125993564793,0.21502621793043608,0.28531218821125864,0.025361748320691036,0.01630212324294528
0.0035021350818898412,0.028837229049546786,0.14615956788829346,-0.020891001810665232,-0.12737694900899144,-0.03319971339551648,-0.11189125993564793,0.20909673201957668,0.28778785644643673,0.025962546604111427,0.008992964556271719
0.003127859103627776,-0.0010173632338827474,0.1461401426753791,0.022019159419151245,-0.12903042283279303,-0.03258205057183332,-0.12598177253577006,0.16617822259903553,0.27585839093327663,0.02756020911766919,0.009196531980093476
0.004169412581061137,0.004795348475637271,0.14731845407321945,0.006211950647274685,-0.127965903730922,-0.03213575887289042,-0.12372506022130608,0.16503875355772207,0.27585839093327663,0.02756020911766919,0.007324012112249485
0.007820181977990432,0.026870306325765585,0.1504344154723181,0.005811116056049525,-0.11579320826158608,-0.030423401480201652,-0.12130341483944725,0.1645054128787305,0.27585839093327663,0.027555503782711557,0.004775817854112258
0.04799233482338118,0.012153343501328188,0.1400044277212145,0.02943522042162032,-0.10777047197838768,-0.034884839352097574,-0.13697178902875565,0.14679501327425867,0.2743424205235252,0.027555503782711557,0.0035498055151336433
0.061563722727571074,0.0013753114829159502,0.1400083275975035,0.008977721488474592,-0.11292032772263816,-0.03525405120941822,-0.13279393204066098,0.13839466223481842,0.2802967943172368,0.027555503782711557,0.0012057622761876242
0.06164946768538575,0.00034761479882817494,0.1409647552367798,-0.0009543719472720439,-0.12031151253005763,-0.03775968356110433,-0.13272003634237653,0.13454617890878137,0.2802967943172368,0.02756020911766919,0.001616678405602524
0.062854534762793,-0.08373945593011338,0.08361307748003632,-0.19704037854806178,-0.15293468093643656,-0.03152835849940201,0.08547326904446298,-0.15423538737519535,0.10675239423846342,0.0030916921750651556,-0.07164752948413897
0.0964835557706823,-0.0009680588271168822,-0.019666138787322138,-0.10111743401626652,-0.12219285602345274,0.08407980845115424,0.2343259159979268,-0.05973922170863388,-0.0791798641389017,0.0013593138606025018,-0.05368863663620465
0.1180960013471213,0.006396686463631118,-0.017864842476300633,0.12154566645991416,-0.08824919716581062,0.0563963085851745,0.27038918668148537,0.05441141199486209,-0.04369401512542737,0.0017351551562251137,-0.04502324563737638
0.09545671051373243,0.0056628179200512345,-0.06181850754959351,0.0880145845312727,0.01467730579929338,0.005923222478085699,-0.23692623968305682,0.03634841107597078,-0.1478170276466514,-0.03636081948838805,-0.03995044446828692
-0.1320337254608347,0.002988188868748672,-0.06314748971922339,0.07266132338328549,-0.005460770677898446,0.001676833448153419,-0.22804354061754906,0.04013187912155998,-0.16590347411657153,-0.0375282992172777,-0.03139370387513714
-0.10660316386510944,0.0020408120847421485,-0.060643788200156486,0.07253864203052673,-0.002789063072532608,0.001255366088877157,-0.21951282733578353,0.0410593106692272,-0.16078646648249278,-0.038160614509091244,-0.032128181026455184
0.1139680696445667,-0.02353501401816453,-0.07187307777483383,0.3414200755651432,-0.09580400704382513,-0.06418846252190259,-0.1420580177207617,0.08101918161239018,-0.11787512148690302,-0.001064933416624494,-0.047988474610407124
0.07798824848249931,-0.044129476672700424,-0.09519212695858974,0.0843402996609771,-0.10524971182325872,-0.10336863732658372,-0.15218648236567944,0.07419792157514071,-0.12815969093496316,-0.007825668443323459,-0.045412353432927745
0.07798824848249931,-0.044129476672700424,-0.09519212695858974,0.10288069356327971,-0.10524971182325872,-0.10336863732658372,-0.1483523407488922,0.07735750360324836,-0.1205512938933523,-0.007825668443323459,-0.045412353432927745
0.07570490184713893,-0.044129476672700424,-0.09519212695858974,0.1026150941569383,-0.10524971182325872,-0.1037563183064299,-0.1483523407488922,0.07719990167347542,-0.1205512938933523,-0.007825668443323459,-0.045412353432927745
0.06624873121826427,-0.06132095243128484,-0.08560148220564974,0.047550253732271085,-0.1318467795553255,-0.10113652924708978,-0.14380304883692596,0.07078269464176992,-0.13208179007232357,-0.00852447615668822,-0.0490930427942439
0.023903294049499542,-0.06104061616360699,-0.08492886202831719,0.02201016477748938,-0.13618085531475657,-0.10059914950321096,-0.15418767767442193,0.06678218335078702,-0.14726163909035778,-0.00852447615668822,-0.0518242460324155
-0.0890958444119448,0.0740444619748946,0.01685418181090183,-0.2337259862926973,0.03391972315689066,-0.09452427275937451,0.19774668029005352,0.2001122545321516,-0.15698328723220073,-0.03986012667812221,-0.028707759502173993
-0.07967278985159805,0.07351751921099822,0.024574203914869745,0.08009332301514711,0.03952720809547523,-0.08932852366217563,0.2706018508957736,0.15150559603780375,-0.11976778503517034,-0.04083215769180018,-0.03087864055539456
-0.10635576225138782,0.035895926274922225,0.019032856937964367,-0.2348207291656942,0.028151469586068265,-0.09452427275937451,0.19589136381453723,0.19862547055569418,-0.15756819831047514,-0.03986012667812221,-0.029166973894280565
-0.08157441981402089,0.07472702192311195,0.022089596962898375,-0.08290277807916488,0.04144635878876165,-0.09483375047348494,0.20835250350514278,0.1808952133444222,-0.15433304255778296,-0.04267780055475914,-0.030089782758679923
-0.07021609340796811,0.03907539485082701,-0.057188129688796226,0.0670295589687106,0.029171799306337048,0.009919700555747465,-0.2028541295781709,0.06816483181340459,-0.07487805056088072,0.0009175802752545512,-0.009786231505399133
-0.08843231620252473,0.039152851339775474,-0.057188129688796226,0.06714881537517488,0.029171799306337048,0.010056092294520546,-0.21077035947957784,0.06428763782035234,-0.07710474399353358,0.000430456889914661,-0.00990441553525148
-0.08722971124049805,0.0330612243191768,-0.06051286029678882,-0.054060455412597325,0.04484119133534137,0.04867367860555249,-0.18812936723271315,-0.04485435241904268,-0.10015482902863852,0.0038322062145402964,-0.016993981068102376
-0.09302122161194232,0.03225085639441421,-0.06051286029678882,-0.05451567023074065,0.04484119133534137,0.04867367860555249,-0.18955993518926187,-0.04542153948455515,-0.10015482902863852,0.0038322062145402964,-0.016993981068102376
-0.0899480243646408,0.03967181950804746,-0.055044211716226255,0.12175402010286472,0.030154082270764486,0.00013396337176329026,-0.2108450827738661,0.06675678542646468,-0.07710474399353358,-0.0023177762053507274,-0.011036994869023384
-0.06522855308848112,0.058699907480390834,0.005744135536777945,0.0758321335880969,-0.09642385036131551,-0.09944635212212947,0.1238208654191343,-0.1542271306850459,-0.009554688752250134,-0.03381564943286083,-0.0651111421080083
-0.06280202848543928,-0.04759589225885503,-0.00915086059737964,0.01849051359308272,-0.1152494278769669,-0.13775654353831127,0.09617113234222471,-0.1634738670138523,-0.0018320304810809443,-0.0370049716632598,-0.050464102409682986
0.08329869840969607,-0.013676106658319474,0.0016116964154933295,-0.10428387696715577,0.14146696563882305,0.08993161309104278,0.09019242795307207,0.10185619724731215,0.20024249881997003,-0.0011222851005665963,-0.016697850067978717
0.06795633640832166,-0.005849755886752033,0.004332761186589709,-0.05711509277346478,0.1386095853844947,0.09346456725538839,0.10132653559913234,0.1017498306940445,0.19883682458004207,0.013503517913675229,-0.016596234367274348
