Method,AverageAridityIndex,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,MeanTemperatureofWarmestQuarter,SoilTypeWRB
-0.014046985670947108,-0.08608269817585952,0.02939601762830258,0.08881378816028264,-0.08725512310243454,-0.14044959785101208,-0.06219528774798525,-0.16906719730833528,-0.07754409808834156,0.049949788019813056
-0.011985714454247698,-0.08468390574602296,-0.028020834648807398,0.08883038725461818,-0.08315100131656471,-0.13305465080885376,-0.05799665451536284,-0.16212383980571965,-0.07980015023509429,-0.04858318662943193
-0.002602065132492665,-0.08484344056504735,-0.045327372330387285,0.08668723295926467,-0.07886418004021617,-0.1376659780403547,-0.06535008684322234,-0.16644150492562795,-0.07624598463705089,-0.06044563148603976
0.021600562658567857,-0.0791528674368173,-0.0034661613446218538,0.08984148076391926,-0.07327863068238626,-0.12651527368169438,-0.08778406169977612,-0.18321662814774098,-0.07387850138785157,-0.05676116559252188
0.02185957136972706,-0.081310666865363,-0.017984799708142814,0.08984148076391926,-0.07327863068238626,-0.1282247006859529,-0.08889837516473353,-0.18321662814774098,-0.07387850138785157,-0.05676116559252188
0.03499318101372427,-0.07781891509846596,0.08504129787397664,0.09918257214262145,-0.06694553726958949,-0.17732895697526874,-0.004902622548434771,-0.19166676542447333,-0.05761682116457917,-0.04511216446148373
0.035013075817056726,-0.07844307379218064,0.0008370405189698075,0.08908210907370352,-0.06694553726958949,-0.1582240830200302,0.005437393376555342,-0.2070153101740786,-0.05524800333458764,-0.04438703470417476
0.03902465182742319,0.20959912681481516,0.12715131249491682,0.08583723558998456,-0.053061627536000466,-0.05589248974793459,0.00984103478755057,0.32334095969056587,-0.00706769574741726,0.05806222553340833
0.018099515934914406,0.18682964233583144,0.012279735927087348,0.07659046436236973,-0.06756438951612039,-0.053814029674634584,-0.1847801109287285,0.18520380082290058,0.0003460424063316495,0.12630215740159373
0.013352845219884992,0.1893057611550641,0.07703135533803292,0.06769179585410412,-0.051199622324221435,-0.053012825950058975,-0.13635822984203227,0.183354544893368,0.0001305340349411315,0.0960207793113208
0.012271625091212969,0.1972807356410033,0.07417359896155715,0.08420450328810065,-0.051200775283119594,-0.06281186404102461,0.014493914861306767,0.31096935172754364,-0.0004907798485293722,-0.02124091903430413
0.024861197604174778,0.18682964233583144,0.006863544234040683,0.08026790370731518,-0.06280105331073167,-0.05285195652801383,-0.20586563920288217,0.18235284144153782,0.0003460424063316495,-0.013906169655371326
0.00032371216410813017,0.19949841043597238,0.08605313458882949,0.07474842970728314,-0.04409770435536613,-0.05161864541554646,-0.14574730986308562,0.18209132314232998,0.00231217236727214,-0.12821182821887975
0.008518270472946659,0.20747338492191147,0.07350294590115818,0.08130769275519911,-0.05807107031922215,-0.062379756653132896,0.009763901914069562,0.31096935172754364,-0.0028200145999301503,-0.1339734247148613
0.021651623402987385,0.18682964233583144,0.007399011398220095,0.07737109317441364,-0.06337236738268669,-0.052757425492143434,-0.2056204833585469,0.18235284144153782,0.0003460424063316495,-0.004257056856376585
0.00032371216410813017,0.19949841043597238,0.08605313458882949,0.07474842970728314,-0.04409770435536613,-0.05161864541554646,-0.14574730986308562,0.18209132314232998,0.00231217236727214,-0.12821182821887975
-0.00274838438250511,-0.06755294902449802,0.064543750989155,0.06309092063789157,0.008804705638345765,-0.26917729876251884,-0.14816763371131245,-0.165520174660834,-0.06779079836162076,0.022537339400734765
-0.1481521785757238,-0.07085771663733276,-0.050407869864972504,0.05507265890075289,-0.002860799351125691,-0.23407539810224903,-0.16041482433561177,-0.18842543434700032,-0.0668787694524642,-0.07169044659602147
-0.08300404931578266,-0.06898539759662661,0.010086435479528554,0.08213793959709637,0.024134456972145665,-0.13418029585239402,0.1804449832621428,0.33685476497959577,0.0677879341302636,-0.028612326246618733
-0.0949366358270714,-0.06372894066545985,-0.13429266441068594,0.07502193404447537,0.02561447868556607,-0.11676280789523286,0.16647689551881875,0.3401298191683716,0.06450845392489249,-0.030669714719284334
-0.10374387697827937,-0.06757225886591038,0.1327201929139759,0.05479455331624586,-0.031002085698325278,-0.21664727304303597,0.020246190329912147,-0.13597311191493908,0.026501808633485783,0.0364380808121804
-0.13276697655425146,-0.05652743989439657,-0.07819780088337397,0.07022965988987233,0.0375266282860707,-0.17687210057780753,-0.10536697043158923,-0.18578569724208202,0.06435142930193916,-0.02926988374007164
-0.114040982255184,-0.05482952833919327,-0.16807958633520004,0.0547482987531924,-0.026423358305473595,-0.17319226311685149,0.014819853382496974,-0.1854796560778575,0.061734734011614535,-0.04318056006734873
-0.10416872688765932,-0.048758958192400635,-0.16213720110334565,0.06141363163915699,0.03454627243271859,-0.17650864621004764,-0.09159531672606534,-0.18541159102592875,0.0658120382198856,-0.04077695799136969
-0.08640920731640239,-0.07009739016247414,0.12097349339866705,0.056175642965234786,-0.03673257033080815,-0.22191206609347694,0.02055577832164274,-0.14278034167293552,0.04385532436979239,-0.05273364780597185
-0.07491677464077046,-0.05612721475612595,-0.07506247594850787,0.07170310310892793,0.032711586327618065,-0.17830427651485642,-0.0943473230173726,-0.18478585928843022,0.06632960967706251,-0.04596519937751096
-0.0813641176610252,-0.05442930320092265,-0.1733096327363864,0.055141336076835384,-0.02612016155872618,-0.1745273363203971,0.010605358328845564,-0.1844798181242057,0.06158969764176557,-0.0458775406498536
-0.09800207967345856,-0.04938879174699421,-0.16663812861236035,0.061704408778241966,0.02958725595819492,-0.1754937840402651,-0.09370482721553872,-0.18568598287365087,0.06566700185003663,-0.04404574978038303
0.007587429637459171,-0.06960843750832922,0.20979342313571092,0.05272533074804822,-0.012076418436901402,-0.24339608520439854,0.011421073973000309,-0.14427000417417166,-0.026223572699669098,-0.06003143778502362
0.014529329513350904,-0.0474326821865768,-0.16185415809138662,0.05597803895139086,0.05827734341327155,-0.1912205829373305,-0.08256994004712917,-0.18389108388078065,-0.04233055724451447,-0.05414427782229864
0.02092350065262962,-0.06355144069565136,-0.07647634941319727,0.05856797207689364,0.04919753954033266,-0.19847524543626044,-0.059474671103238466,-0.18272296213703892,-0.05232370138064359,-0.05687702045523153
0.013036125658405989,-0.0474326821865768,-0.1602686397570246,0.05620040152230514,0.05968685690979038,-0.19088204753910645,-0.06354034222635571,-0.18389108388078065,-0.042252848667599485,-0.052807929380806966
0.019943376196193015,-0.06960843750832922,0.20979342313571092,0.05272533074804822,-0.008513660840211273,-0.24339608520439854,0.011421073973000309,-0.14427000417417166,-0.026223572699669098,-0.06003143778502362
0.004974782669410255,-0.0474326821865768,-0.16185415809138662,0.05597803895139086,0.05827734341327155,-0.1918849871262624,-0.08456148667404105,-0.18389108388078065,-0.04233055724451447,-0.05544341248431716
0.011368953808688943,-0.06355144069565136,-0.07647634941319727,0.05856797207689364,0.04919753954033266,-0.19913964962519234,-0.0614662177301503,-0.18272296213703892,-0.05232370138064359,-0.05817615511725005
0.009493099188291953,-0.0474326821865768,-0.1602686397570246,0.05620040152230514,0.05968685690979038,-0.19104099747455686,-0.059520368479441,-0.18389108388078065,-0.042252848667599485,-0.053125926722157234
0.020873922815622035,-0.05234540642659603,-0.17232688282342795,0.057861139344338244,0.015592242022733035,-0.17106152150192416,0.0037745051965375116,-0.18094601187921255,0.05973057117238316,-0.04694824841027403
0.026110938853343223,-0.046495434086518114,-0.1659458558550188,0.06442421204574482,0.07174499028455991,-0.17181566619178873,-0.07433112119001742,-0.18169796043940947,0.061794099748933115,-0.04314586595614487
0.025623431673627295,-0.0612773634591021,-0.17170060863194528,0.05820246754358175,0.04813852551370867,-0.17701056267049153,-0.11853731354415922,-0.18097574609164013,0.05957738978169498,-0.05288225564547587
0.024669363625710164,-0.06096677070022935,-0.17101614903818396,0.07041181705569996,0.06690961556121323,-0.17945485579111817,0.056539977098635334,-0.22720130523999663,0.06110462509865262,-0.03738493091921434
0.020873922815622035,-0.05234540642659603,-0.17232688282342795,0.057861139344338244,0.015592242022733035,-0.17106152150192416,0.0037745051965375116,-0.18094601187921255,0.05973057117238316,-0.04694824841027403
0.026110938853343223,-0.046495434086518114,-0.1659458558550188,0.06442421204574482,0.07174499028455991,-0.17181566619178873,-0.07433112119001742,-0.18169796043940947,0.061794099748933115,-0.04314586595614487
-0.003784160356318714,-0.0612773634591021,-0.17473809528702425,0.05456692576793556,0.04813852551370867,-0.17701056267049153,-0.11853731354415922,-0.18097574609164013,0.055962347095483214,-0.0547536381361606
-0.0047382284042358155,-0.06096677070022935,-0.17405363569326293,0.06677627528005375,0.06690961556121323,-0.17945485579111817,0.056539977098635334,-0.22720130523999663,0.057489582412440864,-0.03925631340989905
-0.02721188421702165,0.2145690175387253,0.16141088853729943,0.12086235603090707,-0.038042334198322,-0.08146457890586564,0.03238306103874143,-0.14599925749677584,-0.013390555465857304,0.07139968641671642
-0.010176713832610026,0.2073781927926988,0.14829297803813893,0.11717807472470121,-0.04071233480980428,-0.0841840739086427,0.01818917069517551,-0.1506950931989953,-0.008515124340275512,-0.09779567120297855
-0.017270479023196058,0.20685508404417588,0.043546214143674676,0.12108521480847895,-0.051759735647759056,-0.0893495791959022,0.020640108848465302,-0.16304082143847393,-0.010469310079147812,-0.06055480401091384
0.03982587887564917,-0.02050877503457599,0.17927993983871884,0.03678396395316546,-0.07394576074256992,0.1192161491862355,0.05654960828892184,0.0857065302268578,-0.03452484186121528,-0.12989849973839124
-0.0027290139383172028,-0.04453136278807579,0.14943630753276163,0.034319168284394026,-0.15225352163971087,0.11774694310178262,-0.23153030210445172,0.08422252906192657,-0.04930124710087899,-0.14767277963928888
-0.08076896466263878,-0.03311860758789063,0.1716155541970739,0.03715241608951671,-0.13784169944860108,0.10843902683051969,-0.1905194869610154,0.08095033626345009,-0.04439218257308969,-0.1337851409465671
-0.03957640396162116,-0.016773989052055356,0.24428279881146825,0.038114367410138524,-0.059202154672109174,0.11769611004616604,0.05327382273545969,0.0950767274193381,-0.027730131734706186,0.03354169851946339
0.00824133897488115,-0.05283350315904555,-0.011096450568103395,0.03893124970587965,-0.15988442126967758,0.11877515200909966,-0.25096627707400027,0.07438199560332844,-0.07064396461063562,-0.13540359200031302
-0.04934378334910928,-0.050139293507436136,0.025925026656490765,0.039083318941334384,-0.15344327414989292,0.11781946478547575,-0.25502221222552074,0.08400629345162644,-0.06762767126129969,0.021831577106901066
-0.018067117727978834,-0.018262694074242396,0.24342652972034307,0.03816675459277932,-0.0858455581046213,0.11756539280678177,0.03299798874914539,0.09300424398253254,-0.02921510940647369,0.07190078591675822
-0.09083663359924124,-0.040345298847739124,0.21205085034922977,0.039927100488468814,-0.14424750828200997,0.11262264470763178,-0.24890642960217513,0.09245417528307914,-0.04155188308382039,0.01775736053315233
-0.08551020499397793,-0.029312456254100977,0.21262885955190763,0.03838245740704706,-0.1369036966942053,0.11288593064208463,-0.19174718485488534,0.09135145355552307,-0.04431807379583681,0.019192341841228363
-0.03735805292204753,-0.016773989052055356,0.2481398865232671,0.03794121746257351,-0.059202154672109174,0.11826852419152224,0.04690143998812163,0.09340238855722757,-0.028629315076718023,0.06836201238347359
-0.0950748574626033,-0.04896817026039096,0.026950893167928223,0.037436633848180016,-0.15459355613772044,0.11504148246373005,-0.25729888003550616,0.08675360356635069,-0.06007795657936253,0.059396703638107035
0.043329547051484944,-0.017244910254052965,0.23125627312017177,0.04030921259438486,-0.06977606210110955,0.12380420766493777,0.04835257490964784,0.09667267472940255,-0.03079311164126115,0.06860805604039527
0.022248638193564076,-0.041352007940519526,0.19668861768414395,0.04251540616495293,-0.1480838229982506,0.12158500991111543,-0.2402370814136644,0.09518867356447132,-0.04476544571658864,0.020438120536300074
0.042870451505663876,-0.017244910254052965,0.22686334951977127,0.04061988443809424,-0.06977606210110955,0.12377098923002428,0.05755928162797585,0.09667267472940255,-0.031604029703618954,0.03491467789208696
0.02765101201701373,-0.04153516008625756,0.18967099920085792,0.03989031670938348,-0.1507989712239944,0.12158500991111543,-0.23995604943660237,0.09659413702494882,-0.04904055258797259,0.020438120536300074
0.021142766653500584,-0.030502317492619408,0.19024900840353579,0.03834567362796172,-0.1487968801824079,0.12184829584556825,-0.1946314786580889,0.09549141529739275,-0.05180674329998901,0.021873101844376113
0.021142766653500584,-0.030502317492619408,0.19024900840353579,0.03834567362796172,-0.1487968801824079,0.12184829584556825,-0.1946314786580889,0.09549141529739275,-0.05180674329998901,0.021873101844376113
0.04827282532911356,-0.017428062399790997,0.21984573103648525,0.03799479498252479,-0.0724912103268534,0.12377098923002428,0.057840313605037885,0.09807813818988005,-0.03587913657500289,0.03491467789208696
0.03281440902327128,-0.05043162079101546,0.013728835826099389,0.03969429541190854,-0.16154750532150242,0.12325021728021404,-0.25162283228467286,0.09270808735646903,-0.07381451247196767,0.017571983155654534
-0.020256444339329133,-0.01646894056086209,-0.057949491465409134,0.06865151998323216,-0.21015696332254244,-0.1012359445369324,-0.16674855667592084,-0.15871080231522888,-0.038191909881229696,-0.07805852473085459
-0.026713426764875148,-0.01314953590871996,-0.08020670400054901,0.06828053956915793,-0.2113954265525092,-0.10140917405043867,-0.16819190120744507,-0.15951421347030556,-0.03941693202020194,-0.07869827716209175
-0.056121018794821155,-0.01314953590871996,-0.08324419065562798,0.06464499779351175,-0.2113954265525092,-0.10140917405043867,-0.16819190120744507,-0.15951421347030556,-0.04303197470641369,-0.08056965965277649
-0.15348062214237423,-0.026635786619881818,-0.25717513983664,0.04013068233509963,-0.20511121134961424,0.22588932176624987,-0.06264743556333739,-0.15902329389214417,-0.058048199043202575,-0.0662564554375582
-0.15348062214237423,-0.026635786619881818,-0.25717513983664,0.04013068233509963,-0.20331002734359266,0.2250585118707563,-0.06264743556333739,-0.15902329389214417,-0.06261784052640121,-0.07994772678812803
-0.14869077579820633,-0.04450178354292278,-0.2555686152896063,0.03670523645675708,-0.20395009596902994,0.19085536067434572,-0.14467291287938927,-0.11684542578004209,-0.062497777730829894,-0.08470424399307215
-0.1467903843024201,-0.022092847248066927,-0.23191192230833454,0.0441967053472338,-0.20983978002858686,0.2310405168011238,-0.010323056982923242,-0.14684884601668366,-0.02367132317291417,-0.039824339367249315
-0.08256992468954592,-0.07505612342937527,-0.04781915186441123,-0.06435498879887351,-0.17989372190094888,-0.26027009535873025,-0.14054719191348347,-0.1538497278291593,-0.04615689124854018,-0.0687022259219702
-0.011255161413052002,-0.03176018679172909,-0.11523806810993441,-0.10052495238549579,-0.016954085047732975,0.21742893089471313,-0.005734434924388137,-0.08091182497428304,-0.05386474043870384,0.025373230906718888
0.08218719898438387,0.11567184082254547,-0.13854822194447206,-0.16455593614070718,-0.00619164642312748,-0.09055061993679869,0.15169320784219684,0.38197073879745785,0.06464303197683678,-0.01858370462319202
0.0811214783920185,0.11593827097063683,-0.13828179179638073,-0.16455593614070718,-0.00619164642312748,-0.09028418978870735,0.15195963799028817,0.38197073879745785,0.06464303197683678,-0.01858370462319202
0.07973323925533221,0.11593827097063683,-0.13760208489872527,-0.16455593614070718,-0.00619164642312748,-0.0896044828910519,0.15201395364448067,0.38197073879745785,0.06464303197683678,-0.01860919493600912
0.07973323925533221,0.11593827097063683,-0.13760208489872527,-0.16455593614070718,-0.00619164642312748,-0.0896044828910519,0.15201395364448067,0.38197073879745785,0.06464303197683678,-0.01860919493600912
0.08382391006678538,0.1290818300632127,-0.01300555831821536,-0.1711037880630223,-0.005452452564681224,-0.09378592079508354,0.1774471696812362,0.38528437388898124,0.06589970025938588,-0.01104518058845815
0.07556180242835325,0.12816014374273166,-0.0093651955290171,-0.17362136522585703,-0.006871495569557631,-0.09712312475408408,0.1760790444160211,0.38528437388898124,0.06557706682154674,-0.005924605044477032
0.0723258363428399,0.12816014374273166,-0.010736684265816462,-0.1851987646892035,-0.006540979484770642,-0.09822060751673149,0.17861356959688726,0.38528437388898124,0.05133815439773646,-0.00889764164033256
0.0720486273274178,0.12816014374273166,-0.005272472433375701,-0.1851987646892035,-0.006718091683579689,-0.10100300438878833,0.17242497087389358,0.38435226445492504,0.05133815439773646,-0.004004427229435527
0.06632888017913552,0.12664964247373603,0.01825710776617548,-0.1913065618777416,-0.0062943342705647125,-0.10713694266004016,0.16150415853106867,0.3795719563798977,0.04916455436264531,-0.0037111976997283927
0.0729870818020202,0.1336071616880295,0.010431522963066236,-0.17644779256946422,-0.002690203240226997,-0.12241696489384066,0.158099049185729,0.37096918001418017,0.03141320235534651,-0.005960215228319209
0.06747355615830049,0.1289126696699195,-0.03840757642859142,-0.1766738486638176,-0.005909715693672636,-0.12361868610769101,0.1586830884820349,0.3721622746388,0.04372711889486461,0.011601876833149491
0.0672633084169371,0.1289126696699195,-0.03754867603637253,-0.17701937906833812,-0.005909715693672636,-0.12342834937697147,0.1586830884820349,0.3721622746388,0.04372711889486461,0.014853824329854465
0.07305827225813925,0.13341597283514156,0.01712774825940348,-0.17679332297398473,-0.004759800712406348,-0.12301118105637335,0.1573624147403861,0.3704427271709687,0.03150846353376498,0.021834008201707885
0.07262139501842893,0.1343289822436971,0.018883310100775316,-0.17412490994922414,-0.010678003850023895,-0.12451331866377399,0.13886654995010667,0.3704427271709687,0.03150846353376498,0.04360008065124718
0.06217041873824059,0.12982567907847506,-0.0294473506047946,-0.17412490994922414,-0.010901894584232923,-0.12451331866377399,0.1363292340807997,0.3704427271709687,0.04392165273510757,0.03874390020470922
-0.1306910664667028,0.09484083477381558,-0.15607014966278415,-0.15553477693387954,0.007984268817483965,0.08959135346429203,-0.17287147952925497,0.13955456489424237,-0.02098295157741999,0.026399228637675624
-0.019175043062638227,-0.029953972539630166,-0.07747241955653386,-0.10245411339840235,0.07024536840084863,0.26493356578362914,-0.09331176500968422,-0.07987554818373944,-0.04583764930551551,0.09377090011969422
-0.021407353826006597,-0.030820320631003977,0.08727747064391078,-0.08176635306397118,0.03459404290545537,0.29897431647391337,0.03419803003645845,-0.04086285332802589,-0.034990610110777344,0.10661321607172766
-0.05991432623461868,-0.06946068096679843,0.02416185642392226,0.05172347030498278,0.008845908089264748,-0.2650993760451794,0.011083404401988295,-0.14199941198928293,0.017057202449579503,0.029161024516312646
-0.06370341595793064,-0.07214795629873204,0.011587294230994472,0.05825408965102978,0.00810641341382056,-0.2615850162445891,0.012219151834783682,-0.1488378306627858,0.017356817567955835,-0.03890680248477759
-0.06286406619746877,-0.0743172236453115,0.071830731583253,0.056712703250584175,0.0063220057625184125,-0.25238783089156785,0.01914701001017557,-0.14563221369424184,0.03151561423912362,-0.05154803453076221
-0.07233346776347753,-0.06032465685582174,0.22850181381493687,-0.13216348011958132,-0.05926703008438086,-0.11574404542492588,0.08572311747417277,-0.1335829755932238,-0.02767872183285966,0.06998796692346974
-0.08995285326465985,-0.06685433712086133,0.044907826258038144,-0.12379842978005459,-0.057460089802122305,-0.11906965248037002,0.08045431333382659,-0.1354536204394403,-0.04245006220881268,0.07371191824549338
-0.0898694046053076,-0.06685433712086133,0.0436612280694713,-0.12379842978005459,-0.057460089802122305,-0.11906965248037002,0.08004194618880818,-0.1354536204394403,-0.04311634006859499,0.0697666752161603
-0.07466829226366176,-0.06769690276706204,0.04241524522644281,-0.12685327086656012,-0.04403967648147293,-0.11872099610359504,0.07804861167622475,-0.1354536204394403,-0.04311634006859499,0.05178178609349534
-0.0883529555526449,-0.061316359016611637,0.01371274322233298,-0.1551811801317068,-0.043768596824763785,-0.12356066160904336,0.07197821521302125,-0.14139981459038636,-0.04684787020326783,0.010779787867567484
-0.08832760185157763,-0.061316359016611637,-0.023601671197521754,-0.1560026400462862,-0.043768596824763785,-0.09131729515843319,0.06587211542336058,-0.14355588137037603,-0.04683490853887037,0.009347121018909907
0.06864515014304766,-0.013351412960006245,-0.24160012743970782,0.043286208188406394,-0.16707620693435957,0.2487777723068086,0.06096866651514512,-0.14832649483346813,-0.049274638519264446,-0.06758028919001612
0.057249780697845656,-0.0020821934426362653,0.09543129155977785,0.04625054542062097,-0.15000708256464898,0.2917088291758771,0.0713009389527158,-0.09683088095085839,-0.0269597598282287,-0.055655145120555354
0.07001829013705686,-0.013822789375860147,-0.24207150385556175,0.043286208188406394,-0.16707620693435957,0.2488187615603611,0.060497290099291216,-0.14832649483346813,-0.049274638519264446,-0.06758028919001612
0.08447731153423328,-0.006561108499760732,-0.05696917478268086,0.0531295182962479,-0.17448679337696663,0.25575692784500803,0.07809200625701194,-0.13782219699049555,-0.04647056099570762,-0.06394321079089277
-0.007536682405760499,-0.0678843180657402,0.12724335177411955,0.054098324655086676,0.004495677204894774,-0.2413604160604403,0.019604475588540445,-0.12495677940287339,-0.028438753168885503,-0.05349799051178799
-0.006524123115845732,-0.06666552947193728,0.12742247135583343,0.053117102606952384,0.004345035695862118,-0.24101067141149612,0.019794969596075337,-0.12400083538901768,-0.028438753168885503,-0.045308769661475436
-0.01569979389232776,-0.059518229070717354,-0.03713323685634061,0.06603631434347963,0.05977611971738912,-0.2073884163219682,-0.05237266020795849,-0.1371436842727975,-0.03294604581633161,-0.04227190330999326
-0.016712353182242515,-0.060737017664520256,-0.037312356438054466,0.0670175363916139,0.05992676122642178,-0.20773816097091238,-0.0525631542154934,-0.1380996282866532,-0.03294604581633161,-0.05046112416030583
-0.0038232391506208,-0.06847824873095258,0.1841817116927596,0.05355164797081218,0.004439645994972379,-0.2356669462479795,0.020674713924205664,-0.12495677940287339,-0.02351214172910059,-0.05328304190717361
0.04621611206881965,-0.00687777477232535,0.035606281613924234,-0.11614740734768121,-0.13393008067094514,0.11388602082532812,-0.22254146471300007,0.09241981641722431,-0.033529000264489,-0.06646245568741255
-0.0555904377447815,-0.011137416285191437,0.018801940717872934,-0.13073412932778047,-0.12551101274849857,0.10603743284626434,-0.22551088044143186,0.08804369639192404,-0.05287015530137687,-0.07251699175438646
-0.05639939492981179,-0.005295164915855591,-0.060193686365074536,0.07830588275752962,0.07371316417536318,0.10575670625629471,0.15092580894453067,0.23286924467205794,0.012259397138944401,0.04210650278425849
-0.06548307252016747,0.001526089782909626,-0.038531849357153966,0.0787527316551308,0.08146726052548899,0.11607494134145656,0.14092394323462604,0.23006621679568123,0.03607550273660842,0.07760006610332897
-0.07182003481160187,0.0019858996904831513,-0.03355047050420869,0.06965560017051399,0.07417906658965222,0.1037634355798787,0.12564203301048266,0.23145639495771744,0.03607550273660842,0.2582573398777673
-0.0777527016026448,-0.0008103432230842609,-0.16359115792216908,0.06509815880049657,0.07453217841435636,0.10302188518540888,0.11274815253716547,0.22787168282838283,0.03362534885664771,0.26674511342548424
-0.08352716928616498,0.0047576735132694465,-0.20424145702130336,-0.1512810588897992,0.07325867160585171,0.09515417722908648,0.09350383229348552,0.19450214063202317,0.012620066714172538,0.021413217848485096
-0.09378806991704064,0.0047576735132694465,-0.19870652002015984,-0.15331041746065782,0.07359705370881803,0.09909470329657905,0.11905477499696668,0.1948254856370692,0.01194367235248842,0.010291448735720972
-0.0031447185391197683,0.007743857656854862,-0.06312165490209848,-0.17532478736180734,0.07284148499162979,0.11043697718811947,0.04219658969596973,0.18621963369240782,0.010290488600917613,0.01842430970212237
0.002454238740402741,0.0017642935699187408,-0.035746629440655965,-0.13689548990035202,0.07505067032542358,0.11394756724119445,-0.10066535151972998,0.11975719715707402,0.018509386981955547,0.08492048466105312
0.028660305635517132,-0.04616068444802659,0.23435435096412371,-0.13566459336276432,0.015018682264897675,-0.1140812786505013,0.02173400280475075,-0.12261628392927268,-0.013742910845914696,0.04479123282020982
0.04249295407563241,-0.04081432729377971,0.22654682030708775,-0.15236791367895652,0.07018813306874262,-0.12145590899063975,-0.057987458935744404,-0.12595696771322384,-0.015724780370554227,0.057791669762402825
0.026693107219226186,-0.0551862691436601,0.14730474632213417,-0.16456842743692965,0.06781582360807076,-0.16432807968372498,-0.02586639770907452,-0.20177319472673175,-0.01698288599864463,0.05472634828249412
0.02886433311247211,-0.04616068444802659,0.23435435096412371,-0.13710923953023585,0.015018682264897675,-0.1140812786505013,0.02173400280475075,-0.12261628392927268,-0.013742910845914696,0.04603185151072629
0.04215364393552031,-0.04081432729377971,0.22568791991486886,-0.15092326751148505,0.07018813306874262,-0.12164624572135922,-0.057987458935744404,-0.12595696771322384,-0.015724780370554227,0.05399016438422238
0.02635379707911409,-0.0551862691436601,0.14644584592991527,-0.16312378126945817,0.06781582360807076,-0.1645184164144445,-0.02586639770907452,-0.20177319472673175,-0.01698288599864463,0.05092484290431368
-0.06971391879770726,-0.023332119598406947,0.06877231177257558,0.056398119082171266,-0.22241584548259097,0.2673648484796684,0.02172373401257456,-0.09781062438251491,-0.027728913169496265,0.005803359331666026
0.03381985555875937,-0.06158720695959911,0.16079582533995443,0.06504963583400256,0.05115284155863376,0.29358785947888044,-0.02954046628785381,-0.09677082841621086,0.04650690452945655,-0.05432763568561108
