AnnualMeanTemperature,PrecipitationofWarmestQuarter,MeanDiurnalRange,Longitude,MeanTemperatureofWarmestQuarter,ContainsCereals,MeanTemperatureofWettestQuarter,BulkDensity,Isothermality,SoilOrganicCarbon,CropClass
-0.04947991856832193,0.0977743042746737,0.029240153242730698,0.14281288081714177,-0.02128485598042871,0.17554319581304406,0.06611043448089951,0.008861074547322389,-0.058846193778972856,0.1808592937329776,-0.01204087632757961
-0.0502770048031755,0.0977743042746737,0.03262951992612048,0.1446610702303892,-0.02217801084338965,0.17554319581304406,0.067416656440478,0.030577019290664444,-0.05854090443743262,0.18719366896800904,-0.011744356628661261
-0.0502770048031755,0.0977743042746737,0.029240153242730698,0.14281288081714177,-0.02217801084338965,0.17554319581304406,0.06611043448089951,0.0027217399036908773,-0.059265039911512114,0.1808592937329776,-0.01204087632757961
-0.10132894078092741,0.08993395738122875,-0.14873965990533863,0.13766688421753193,-0.013118707941245127,0.11987879633310812,0.014160983416407823,-0.0665884655661374,-0.06309751463409874,0.052297716457080805,0.029053099217114523
-0.07499280136556823,0.09301219919066421,-0.15875293408454177,0.14639549909277194,-0.010413311220000438,0.11753098036165201,0.015821877863829853,0.014852349421680993,-0.06257877918177611,0.02101690898720203,0.017768118876550613
0.04313070147194436,0.10889271097840444,0.010045675711171091,0.14958277516473067,0.11061554474560155,0.20069811977863294,0.05097521169844123,0.005051547813104541,0.16199855394654597,-0.06194408057830564,-0.018275243552078154
0.04369181450190846,0.10646251325146096,0.009726801686632768,0.14737835147857686,0.11947596529705962,0.20103903772481344,0.04966898973886273,-0.01675230272959585,0.16003290261148648,-0.07996230001611408,-0.019042192086043522
0.04313070147194436,0.10646251325146096,0.014340823977975516,0.1478455961262648,0.11061554474560155,0.2004188039581086,0.05097521169844123,0.005051547813104541,0.16046313020629635,-0.08340961687046272,-0.018275243552078154
0.05123863762972882,0.1080098501558082,0.004757141606708314,0.14190005494548608,0.11947596529705962,0.19817257852204478,0.04846849347560533,-0.07237593378591414,0.16244833339306988,-0.061526552510565095,-0.019042192086043522
0.05123863762972882,0.1080098501558082,0.004757141606708314,0.14798730004015453,0.11947596529705962,0.19907227389860654,0.04846849347560533,-0.036426962436991034,0.16058456541142643,-0.05901055439855454,-0.019042192086043522
0.04313070147194436,0.10889271097840444,0.000560272077452339,0.1605392579722998,0.10443434675738118,0.1972997048944442,0.05123529649420893,0.0038004311567162046,0.16392114342129235,0.03651829192987764,-0.018275243552078154
0.04313070147194436,0.10889271097840444,0.000560272077452339,0.1605392579722998,0.10443434675738118,0.1972997048944442,0.05123529649420893,0.0038004311567162046,0.16392114342129235,0.03651829192987764,-0.018275243552078154
-0.03872686058400044,0.07068839235748813,0.0722439599448296,0.11693479891139916,0.025693331954190265,-0.11893136932371365,-0.07040832044436064,0.13924174856490104,-0.06095862086990037,-0.013706604503138976,-0.011512405625351019
-0.0392476251065952,0.07004316340332724,-0.0044518047150624825,0.1250817726782709,-0.0067843234347855046,0.11662304522357406,-0.05860085919824053,0.015114236587726445,-0.09819906784279223,-0.08221277628575467,0.004466392102034854
-0.0347458228445799,0.06308640601221162,-0.006809345140554776,0.12481091845938938,-0.0032553165754056006,0.11739939184192943,-0.06917718740488905,0.11367975357050263,-0.07313714072658067,-0.014279155630616075,-0.00210479467923677
-0.03872686058400044,0.07068839235748813,0.0722439599448296,0.11693479891139916,0.025693331954190265,-0.11893136932371365,-0.07040832044436064,0.13924174856490104,-0.06095862086990037,-0.013706604503138976,-0.011512405625351019
-0.0392476251065952,0.07004316340332724,-0.0044518047150624825,0.1250817726782709,-0.0067843234347855046,0.11662304522357406,-0.05860085919824053,0.015114236587726445,-0.09819906784279223,-0.08221277628575467,0.004466392102034854
-0.0347458228445799,0.06308640601221162,-0.006809345140554776,0.12481091845938938,-0.0032553165754056006,0.11739939184192943,-0.06917718740488905,0.11367975357050263,-0.07313714072658067,-0.014279155630616075,-0.00210479467923677
-0.038607811988290316,0.07175572912513647,0.07158556289733359,0.11094638497092323,0.025693331954190265,-0.10615105651418223,-0.07040832044436064,0.13924174856490104,-0.06161522632832423,-0.013546810402763221,-0.011417219244904154
-0.0392476251065952,0.07004316340332724,-0.0044518047150624825,0.1250817726782709,-0.0067843234347855046,0.11662304522357406,-0.05860085919824053,0.015114236587726445,-0.09819906784279223,-0.08221277628575467,0.004466392102034854
-0.0347458228445799,0.06308640601221162,-0.006809345140554776,0.12481091845938938,-0.0032553165754056006,0.11739939184192943,-0.06917718740488905,0.11367975357050263,-0.07313714072658067,-0.014279155630616075,-0.00210479467923677
0.05456665851844179,-0.3095305075980253,-0.06133954301973459,0.06914774199887203,0.055606580299164446,0.1864437445714684,-0.013445895222501548,0.025178322253567482,-0.07969014347315566,0.02392005956255618,-0.019941226514743535
0.05474571366516096,-0.3095305075980253,-0.0688864271555055,0.0672995525856246,0.054785105183305385,0.18858020323027946,-0.014752117182080051,-0.01898439056617588,-0.08259488579342907,0.017585684327524765,-0.021694767474994256
0.06296795564233035,-0.2547461459062219,0.12727024061053735,0.09212307451428672,0.053606325376291904,0.16847456374436323,-0.005827493539028929,0.015510116561962817,0.06372955662680894,0.09528754430969463,-0.014793837202483418
0.07785407032327717,-0.24587398184192838,0.13622402080409227,0.08989734790352437,0.05544860037741281,0.1583978158894034,-0.006280668187154476,-0.056229656683407965,0.060745925792735196,0.1191416792665347,-0.015982696947856694
0.03328363507090761,-0.2706334759122603,-0.06915938856564216,0.10312830534528294,-0.04552166618514186,0.15189428401083846,-0.03525338082422027,0.10778835443334853,0.06479956790677906,0.057159707492276966,-0.02573219238516953
0.0414512710138768,-0.24738195154575165,-0.07874739113333462,0.10000481141614773,-0.04480898536797413,0.16003757824278947,-0.03558768106637694,-0.09874853579588319,0.08280658113260633,-0.03972768660317701,-0.021008342399656103
0.04014953284781059,-0.2686897064855471,-0.07854959288017963,0.1004677796689823,-0.04237891949900931,0.16109772766011307,-0.04034620248073325,-0.09781872695667196,0.06852070574599713,0.06672942452842826,-0.019962255600676063
0.0414512710138768,-0.24738195154575165,-0.07874739113333462,0.10000481141614773,-0.04480898536797413,0.16003757824278947,-0.03558768106637694,-0.09874853579588319,0.08280658113260633,-0.03972768660317701,-0.021008342399656103
0.03328363507090761,-0.2706334759122603,-0.06915938856564216,0.10312830534528294,-0.04552166618514186,0.15189428401083846,-0.03525338082422027,0.10778835443334853,0.06479956790677906,0.057159707492276966,-0.02573219238516953
0.0414512710138768,-0.24738195154575165,-0.07874739113333462,0.10000481141614773,-0.04480898536797413,0.16003757824278947,-0.03558768106637694,-0.09874853579588319,0.08280658113260633,-0.03972768660317701,-0.021008342399656103
0.04014953284781059,-0.2686897064855471,-0.07854959288017963,0.1004677796689823,-0.04237891949900931,0.16109772766011307,-0.04034620248073325,-0.09781872695667196,0.06852070574599713,0.06672942452842826,-0.019962255600676063
0.0414512710138768,-0.24738195154575165,-0.07874739113333462,0.10000481141614773,-0.04480898536797413,0.16003757824278947,-0.03558768106637694,-0.09874853579588319,0.08280658113260633,-0.03972768660317701,-0.021008342399656103
0.02807410681061546,-0.26002674686277955,-0.1378577006136437,0.05876715480982532,0.07458933872498334,0.1694305592328487,0.0020684141919040085,0.09262179039845213,0.07105188221916449,0.0479834195986043,-0.03203232931638796
0.04109236076921312,-0.23816600566571525,-0.12571842893720842,0.05182363727144438,0.08857490864122008,0.17436814976961193,-0.0009222712716852786,-0.0905380314590418,0.08885519601940801,-0.04817523256503482,-0.0005940002303737893
0.04080683542417421,-0.2486700104804057,-0.13141118579457406,0.057937559395355664,0.0776045693325759,0.1839491177355032,0.0022604957787560245,-0.07234702414041497,0.08497477324613394,0.023030924652662634,-0.026089688682683864
0.04852372237632742,-0.23779272326672005,-0.1301982203028963,0.0576111730438585,0.0851225714830682,0.1529991701795365,-0.0008784682955648216,-0.09148892395832879,0.08972348947492685,0.001974788632263458,-0.0288878582631715
0.02807410681061546,-0.26002674686277955,-0.1378577006136437,0.05876715480982532,0.07458933872498334,0.1694305592328487,0.0020684141919040085,0.09262179039845213,0.07105188221916449,0.0479834195986043,-0.03203232931638796
0.04109236076921312,-0.23816600566571525,-0.12490606756762772,0.05098832734433726,0.08857490864122008,0.16990605645181914,-0.0013885443651790032,-0.0905380314590418,0.08885519601940801,-0.04834818887701198,-0.0008847141965529166
0.04080683542417421,-0.2486700104804057,-0.13059882442499332,0.057102249468248545,0.0776045693325759,0.17948702441771042,0.0017942226852623018,-0.07234702414041497,0.08497477324613394,0.022857968340685472,-0.026380402648862992
0.04880924772136633,-0.23856125993164087,-0.12490606756762772,0.054735007757660895,0.0869234580649269,0.14853707686174367,-0.0013447413890585454,-0.09112700383658592,0.08940870878028964,0.0031188300472918006,0.0012043247809958746
0.041135250241536685,-0.2667518811715572,-0.0701989061021361,0.0972465605410721,-0.0460258822308854,0.15663563434232025,-0.03984027616226008,-0.09726332630093601,0.06803641460032263,0.06398106743033688,0.01644356555194918
0.04535590810625697,-0.23715886233042366,-0.0684304987159467,0.09798434240000825,-0.048455948099850224,0.1532666802773821,-0.03540864176158683,-0.09899565794748227,0.08214247984519381,-0.026305751644275684,0.014626429326983298
0.04173679635891571,-0.25942302969028397,-0.07394448205480426,0.09839718405760675,-0.0460258822308854,0.15663563434232025,-0.04504321084248208,-0.09846926022242937,0.07775841625354284,0.024862083376071088,0.004057966801934002
0.05097922149165062,-0.2621507210694767,-0.09591491359919317,0.11727303998627289,-0.05193885552570313,0.13136261658242654,-0.03349794757965133,-0.07702908183535102,0.0815112920801299,0.06494542859884612,0.02953221054781186
0.04105411650530357,-0.2667518811715572,-0.0701989061021361,0.0972465605410721,-0.0460258822308854,0.16197812485548727,-0.040006758191827224,-0.0974458770594763,0.06794435715475211,0.06398106743033688,0.009960315900556804
0.04618869191924194,-0.23715886233042366,-0.06690795984408057,0.09798434240000825,-0.048455948099850224,0.15648804375589828,-0.03520443380135046,-0.09877094016461321,0.08274346059771526,-0.026305751644275684,0.018330746001050044
0.04223144146748091,-0.25942302969028397,-0.07476784902913801,0.0979900597686262,-0.0460258822308854,0.15822019588025052,-0.04403295401795039,-0.0969881095239402,0.07831932997752433,0.0243776649134721,0.007428176164771885
0.05097922149165062,-0.2621507210694767,-0.09673828057352692,0.11716033329091578,-0.05193885552570313,0.12727214946163914,-0.03349794757965133,-0.07726412320412919,0.0815112920801299,0.06609208365020286,0.030936151470204336
-0.03381811557307699,0.09327379247749291,-0.1398609831760512,0.12348874279150071,0.022470088928439224,-0.06972887917545456,-0.008358847280761878,0.04818420015181198,0.005104231929755463,-0.08152221835186262,0.03714110237601163
-0.035343637027234635,0.09856345020268235,-0.1347485958819378,0.12946066030232303,0.016190557985003386,0.0058466406198153555,0.00020669144659058282,0.167345003869576,0.0027766850965042712,-0.06214932992599295,0.0036929291143885123
-0.041099500657311404,0.10100458487496888,-0.15145388051991715,0.13115281824050679,0.010610437342241378,0.014475986600122922,0.0003661580519287457,0.021504087613527758,0.0010250586740049796,-0.09125500463844836,0.008908557764341704
0.033751238530823374,0.09094008735142939,0.0432398884561628,0.0816453829442239,0.09314049207467227,0.14958284666731006,0.0971888155821294,0.10058877445633754,-0.02155969505179499,0.13845801103477304,0.0710088355579107
0.02335324544341148,0.06091942375482331,0.05672861515969973,0.05559027971134596,0.05675164388571118,-0.06837320872062427,0.08463911698027816,0.11316825657239514,-0.07403281142550014,-0.12960599940602535,0.019175820200676538
0.01943579713538434,0.05884296814131108,0.04846728079343135,0.07535801570102608,0.04510820744174363,-0.1539137922768151,0.08773239020917684,0.11734987558294104,-0.06903157360958109,-0.03536639477433833,-0.12437012407968381
0.033751238530823374,0.09094008735142939,0.0432398884561628,0.0816453829442239,0.08807385251872919,0.15861998539956346,0.0971888155821294,0.10049583809039245,-0.02155969505179499,0.1384264565003227,0.05559710868307784
0.01866103930421442,0.05738380669764517,0.05777893785557635,0.06949561800205024,0.04799729167559668,-0.14987493229404367,0.07278113342090363,-0.0036617713678687097,-0.08718491022445411,-0.1252205341878842,-0.1343348282372084
0.01774945690452897,0.05641707128619271,0.05771118440575293,0.07551420453444418,0.04799729167559668,-0.16239136211740468,0.07278113342090363,-0.0036178200366329153,-0.0870838384645188,-0.12443727517479096,-0.13373745799686104
0.03349035375687888,0.09213333754873265,0.04203921824483594,0.08256568802513055,0.08763131878993362,0.17027088782380298,0.10037726481074803,0.101596749305656,-0.02171747935799592,0.13954347962678815,0.04844565718856572
0.01931659658227153,0.0551982343978451,0.04839952734360793,0.07404523824439874,0.046410259603851,-0.1534983531264614,0.07349879506245875,0.12873949440764665,-0.07268087352119812,-0.12079661955795383,-0.12377275383933645
0.01931659658227153,0.057810545583830246,0.04839952734360793,0.08137660223342003,0.04510820744174363,-0.16643022210017608,0.08773239020917684,0.11734987558294104,-0.06893050184964578,-0.03526587913055359,-0.12377275383933645
0.033710650560982956,0.09094008735142939,0.042934423901647915,0.08256568802513055,0.09314049207467227,0.15449405240234088,0.09710270523546227,0.10290362132231491,-0.021605942714330795,0.13954963741141704,0.07220677879092711
0.01854183875110161,0.05635138414016434,0.05771118440575293,0.07551420453444418,0.04799729167559668,-0.16239136211740468,0.07278113342090363,-0.0036617713678687097,-0.0870838384645188,-0.12512001854409946,-0.13373745799686104
0.03344976578703846,0.09213333754873265,0.04203921824483594,0.08256568802513055,0.08763131878993362,0.16897380497324446,0.1002911544640809,0.10233176372045691,-0.021763727020531726,0.13954347962678815,0.049180671603366644
0.019638389107997065,0.05749824812137466,0.04749761048368464,0.06393824391543064,0.05675164388571118,-0.1668558697854898,0.08463911698027816,0.1199931390537851,-0.07324521479597447,-0.12272860130043915,0.01353911125752888
0.03344976578703846,0.0917205513776089,0.04203921824483594,0.08256568802513055,0.08365705147812594,0.1739306331878828,0.1002911544640809,0.10205125325666334,-0.021763727020531726,0.13954347962678815,0.03628510794719116
0.0198707222168235,0.05766241524270938,0.057581426006059505,0.06460682262202545,0.07672134850224159,-0.15531092072422573,0.08145066775165952,0.12309183240203929,-0.07268087352119812,-0.122210842360063,0.06953582224022725
0.01931659658227153,0.057810545583830246,0.04839952734360793,0.08137660223342003,0.04510820744174363,-0.16643022210017608,0.08773239020917684,0.11734987558294104,-0.06893050184964578,-0.03526587913055359,-0.12377275383933645
0.01931659658227153,0.06000646113751944,0.0570256671844486,0.08003368913680355,0.07750671230687087,-0.16709753904330224,0.0956842628983776,0.1178254230361334,-0.06893050184964578,-0.03542042337891516,0.049836741362394826
0.03344976578703846,0.0917205513776089,0.04203921824483594,0.08256568802513055,0.08365705147812594,0.1739306331878828,0.1002911544640809,0.10205125325666334,-0.021763727020531726,0.13954347962678815,0.03628510794719116
0.01830358253908094,0.059643524640571176,0.06996353496600166,0.06657358216619323,0.07830838057398731,-0.16363493083288816,0.08073300611010441,-0.002420920575087236,-0.0870838384645188,-0.12526264569921294,0.06641567954985565
-0.026456513324881276,0.06098224851676293,-0.1416481719296254,0.09961173896829882,-0.0035196586649837744,-0.15342087879478664,0.022499223590561803,0.008464104305506658,-0.20542392226626266,-0.09522172556388431,0.04146451385833834
-0.02712975891380288,0.06098224851676293,-0.14219212099751724,0.09955085998910723,-0.007861730157483445,-0.15418308749442952,0.02235520541757058,0.018645505628201126,-0.20509196137429042,-0.09832801161331789,0.022669091605296898
-0.027816002866484304,0.05995171071607366,-0.14487441855615873,0.10655912110167344,-0.011132776840452658,-0.15448885525129283,0.02235520541757058,0.00595795608806902,-0.20509196137429042,-0.09883454067664312,-0.015028781751641905
-0.11205511737309831,0.07049870748362007,-0.1675954182821606,0.11303079809335477,-0.03046241139418407,0.09821498114616166,0.023917552247896736,-0.14141447515960015,-0.10942893314853322,-0.12697591768588012,-0.02000626658994544
-0.11205511737309831,0.07049870748362007,-0.1698158726923479,0.11147309048670212,-0.03046241139418407,0.0907200720486007,0.023042047147325034,-0.14141447515960015,-0.10942893314853322,-0.12730236901745073,-0.020553849300893528
-0.11205511737309831,0.06833543687350616,-0.16585900433064973,0.10973591144823622,-0.03046241139418407,0.09122798328814882,0.023042047147325034,-0.14141447515960015,-0.10942801201595927,-0.13475181779973805,-0.020553849300893528
-0.11205511737309831,0.07049870748362007,-0.1698158726923479,0.12739952454498138,-0.02776357846974983,0.09325318698372877,0.02304204714732503,-0.12069229722127425,-0.10898575136014685,0.01693356941501092,-0.020553849300893528
0.06904339812148387,0.10965382918107217,0.05308403237854381,0.20327635166463484,0.07902148961357189,0.21696281426408384,0.08100405998799264,0.036686733783183795,0.14929953011997849,0.029824053022496296,-0.14572075931392817
0.007865543967281051,0.06910906384488828,0.020224948713905403,-0.2814458886193582,0.22346971770337223,0.14705937773113614,0.045506800167546026,-0.0454280140376234,0.07723614397216721,0.17869103743212944,0.07243335914861289
0.017790668586069175,0.017798819831491227,0.0700234729275682,-0.4309211752238121,0.09511996628921626,0.12056473528454174,-0.014055823728359784,-0.01671577871571586,0.03117784890113352,-0.03928639363184003,0.030208740898126203
0.018720724505389412,0.019842774977559065,0.06950249085448383,-0.4337665488689463,0.08934521115771246,0.11608071608713785,-0.014752566725250705,-0.018248822409295432,0.031597275569486084,-0.03991485393098977,0.042776757143977814
0.017660676309074683,0.020048886696995286,0.08649249050332565,-0.44065333625754466,0.09105528377435021,0.11301974437237461,-0.014752566725250705,-0.016829181058286118,0.031597275569486084,-0.03793884259708888,0.00021479806236828023
0.017660676309074683,0.01785297114330611,0.06398642820518229,-0.4436604550211829,0.11243050399705178,0.11292923090353302,-0.009429213660212285,-0.013182532941943721,0.031597275569486084,-0.028570303775566176,-0.10547347074250299
0.017660676309074683,0.01785297114330611,0.06398642820518229,-0.44486203518622847,0.11243050399705178,0.11292923090353302,-0.009429213660212285,-0.010779372611852621,0.031597275569486084,-0.029771883940611695,-0.10547347074250299
0.017660676309074683,0.01785297114330611,0.07696010550851227,-0.44200675799999223,0.10457410350940918,0.11325240239471004,-0.010402003150459095,-0.012739241926500753,0.031597275569486084,-0.03870403741540872,-0.04494023260718343
0.01577174458544253,0.01713282051146369,0.07339426752663487,-0.4432083381650378,0.10457410350940918,0.10630367097071812,-0.010402003150459095,-0.02269541996934485,0.033385443640402336,-0.03794531312570666,-0.04494023260718343
0.016452387639645946,0.016333658795737022,0.06128892645592376,-0.4317914660115959,0.09240931610973391,0.09164261095009425,-0.013386443789536637,-0.022297437692123463,0.033337015445312236,-0.0254417128625569,0.028947694039674565
0.016452387639645946,0.016333658795737022,0.0642481864322242,-0.4317914660115959,0.09234316886376247,0.08585717031930196,-0.013386443789536637,-0.022410343064780684,0.033337015445312236,-0.022482452886256412,0.0289936673364946
0.016452387639645946,0.016746444966860775,0.0642481864322242,-0.4317914660115959,0.09277929984503311,0.08585717031930196,-0.013386443789536637,-0.022129832600987113,0.033337015445312236,-0.022482452886256412,0.031880866663138725
0.0164664819606877,0.017233435909107177,0.06634247706264686,-0.43344387150667474,0.08754594072415778,0.07176752767711639,-0.01521304917555095,-0.026879604630948416,0.03313165620090153,-0.023119114880384834,0.03937856180128976
0.015859414338473377,0.01743954762854339,0.0803003471905984,-0.4406619482725349,0.08925601334079553,0.07115665794302393,-0.01428739474666393,-0.018472239823371664,0.033645357304285334,-0.01984035219323178,0.004607100207848041
0.015452984726636752,0.01743954762854339,0.0803003471905984,-0.439334701571381,0.08925601334079553,0.06890859415255263,-0.01428739474666393,-0.018472239823371664,0.033645357304285334,-0.018513105492077808,0.004607100207848041
0.016060052348851078,0.017233435909107177,0.07250314166063297,-0.4321166248055208,0.08754594072415778,0.06951946388664507,-0.01521304917555095,-0.026879604630948416,0.03313165620090153,-0.022542877178696647,0.033968906202769426
0.015000004152536352,0.01743954762854339,0.0803003471905984,-0.439334701571381,0.09078998274231953,0.06621388453748737,-0.01521304917555095,-0.02528747085309916,0.03313165620090153,-0.018513105492077808,0.0029844936623624014
-0.10041013890143369,0.036351737721545894,-0.004628352738906669,-0.271941022781619,-0.06292054995560624,0.027178630950032548,0.018739059112301778,-0.1268385779421032,-0.16637118593015338,-0.11932319868990893,-0.0024611427283799327
0.012720150907000627,0.0515121581577768,-0.04759551285763994,-0.3124502034306893,0.17475288324476093,0.028770656995995007,0.020228294072319873,-0.01301826397339853,0.03559353835178611,-0.007166967774011224,-0.1644711996129542
0.018105313187636432,0.07513829905409855,-0.02744174347358977,-0.2585204048909385,0.20665395628761235,-0.13890326817598106,0.05738114929499415,0.011222509570210317,0.08164620215979575,0.16222215908550566,0.080746537374973
0.03516207741360431,-0.2703245699092874,-0.1604682150650997,0.04419560478401847,-0.02261431748809735,0.013778570688625657,-0.12943739488402212,0.0334785217176941,-0.11389392410665,0.042281587241836976,-0.002789297787011758
0.03516207741360431,-0.2703245699092874,-0.16352308417204206,0.04419560478401847,-0.02399596322197876,0.00015309938887207212,-0.12943739488402212,0.0334785217176941,-0.11389392410665,0.04027314794061558,-0.003745757666208231
0.03500192802160879,-0.252113445668361,-0.15658148366122915,0.043401749396311515,-0.018046924050521596,-0.008865794886166489,-0.12925793805732283,0.03643662719244561,-0.11420709764933451,0.036389124352234,0.011242904421073213
0.01224570650496363,0.04842416194400278,-0.02306939513357626,-0.2754147815057572,0.1615678104116724,-0.12935434193311407,0.039635099480582615,0.13262056875081094,0.03519088336122576,-0.024594477260751302,-0.14195353905079242
0.011806164160947851,0.04985711963699836,-0.02710600319262653,-0.2889407394802408,0.16330830904636295,-0.13746121429764377,0.04015242073533482,0.009801222873188893,0.051134714555498624,-0.015855984652469277,-0.14820090771719063
0.01192392924789411,0.04985711963699836,-0.02710600319262653,-0.2889407394802408,0.16330830904636295,-0.13762903799874235,0.04039824731253617,0.012431669304619027,0.04746363106058508,-0.015855984652469277,-0.14735603861675622
0.01192392924789411,0.04985711963699836,-0.02710600319262653,-0.2889407394802408,0.16330830904636295,-0.13762903799874235,0.04039824731253617,0.012431669304619027,0.04746363106058508,-0.015855984652469277,-0.14735603861675622
0.008078601039963029,0.05005419277851872,-0.041963084739408824,-0.28883940147014614,0.16253900665990015,-0.143111567570717,0.03820849177872367,-0.009374935915824837,0.05005035635382087,-0.015696469352863486,-0.1582731825957584
0.008078601039963029,0.05005419277851872,-0.041963084739408824,-0.28883940147014614,0.16253900665990015,-0.143111567570717,0.03820849177872367,-0.009374935915824837,0.05005035635382087,-0.015696469352863486,-0.1582731825957584
-0.10636111965252067,0.06141070970071649,-0.14315500828827432,0.10994691761050923,-0.015218717373041242,-0.117364497278197,0.04257441293563571,-0.11966331458964775,-0.1758928831615182,0.07001848854777615,0.04069697184650508
-0.08633316182809134,0.06670369328638172,-0.15254234363297547,0.11356251560683782,0.022020955134316334,-0.12048544301016462,0.04449074695454015,0.011474419567034131,-0.16436225492791035,0.048627053254349996,0.02688662179029109
-0.10636111965252067,0.06141070970071649,-0.14665472855285794,0.10994691761050923,-0.015218717373041242,-0.117364497278197,0.04257441293563571,-0.11966331458964775,-0.1758928831615182,0.06527816176782857,0.021691894524177184
-0.08425649116100871,0.06901369050350012,-0.1509234273875578,0.11701923367714764,0.018445720934109382,-0.11779292524078704,0.04453743357579468,0.0017941331340820383,-0.17064588135917036,0.05832661067241561,0.041839377015015146
0.05098844690629693,0.07541193510065912,0.015059094403029476,0.09436875998817043,0.09346266182866672,-0.1631582518981396,0.12635745266068238,0.07713473899987673,-0.0620294714305375,0.09678128600619836,0.049518785893091784
0.05098844690629693,0.07541193510065912,0.015059094403029476,0.09371249173824302,0.09517577929566673,-0.1631582518981396,0.12635745266068238,0.07713473899987673,-0.0620294714305375,0.0962447313766776,0.0542454964536352
0.0528410907753263,0.043868094866640873,-0.003254602948123927,0.09724421450431442,0.10325607609402719,-0.16902828958462623,0.12159110126500278,-0.04052035446919885,0.0009113269623133221,0.005313541687439364,0.06507967177019326
0.05252906186367901,0.044013417701244624,-0.0007344064117324981,0.09693218559266713,0.10325607609402719,-0.1697579407672248,0.12159110126500278,-0.03925773453500646,0.0009113269623133221,0.005313541687439364,0.07483149432664078
0.05098844690629693,0.07208653065910785,0.018556660277415725,0.08921223892463834,0.09424206353227753,-0.16037229480447013,0.1250997070524565,0.12262477951891063,-0.06404359660696432,0.08545454808971148,0.05421731864094922
-0.022046882557533624,0.07031216395638731,0.10726874544598627,-0.3922664970954966,-0.04639298445217791,-0.10432100883441159,0.04288469083964056,0.014729021613036759,0.07069108606526352,-0.039027820565612124,0.051941677806263735
-0.023481272429421367,0.07179820594909667,0.1268369337615511,-0.3858763476003496,-0.05119507819323119,-0.10524810188125071,0.04121863140542905,0.014897687493822673,0.07736018785909761,-0.04020454182979074,0.04536417587698614
-0.02881577320840203,0.09319781321803128,0.13987638366051297,0.15791012128545115,0.0054581452313382465,0.028743591975119134,-0.01779951515406251,-0.050380653211788355,0.08472804894144838,0.10664560613396298,-0.1211659897874521
-0.02881577320840203,0.09319781321803128,0.13987638366051297,0.15791012128545115,0.0054581452313382465,0.028743591975119134,-0.01779951515406251,-0.050380653211788355,0.08472804894144838,0.10664560613396298,-0.1211659897874521
-0.02881577320840203,0.09319781321803128,0.14015133170504906,0.15791012128545115,-0.0005678428048629232,0.02833462101698911,-0.01779951515406251,-0.07424909593819301,0.08472804894144838,0.10599782337889534,-0.12227179824716411
-0.02881577320840203,0.09319781321803128,0.1548330563889313,0.15526485467386755,-0.006483344114222849,0.022792464419418224,-0.01888207197594312,-0.07304725672721277,0.08472804894144838,0.10376446928880069,-0.06495810070831452
