SoilTypeWRB,Method,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,BulkDensity,Longitude,AverageAridityIndex
-0.08863099558700864,0.0026240205749203356,-0.1010230218535544,-0.1458104661355518,-0.13459671123489866,-0.21201158321142985,0.060289818034375324,0.09076653395865238,-0.07580003719645205
-0.10086880086813547,-0.005748466759309698,-0.09861094002136458,-0.16627074694592794,-0.12113681859180025,-0.24131177399620946,-0.02683395270101599,0.08357783872043124,-0.06984430995989242
-0.04799847786735162,0.016951023579036686,-0.09607328616800084,-0.13963726066528068,0.06895112980253792,-0.21986428585547674,0.054933923486046275,0.09640565112388903,-0.06911138920797266
-0.058890218871063424,-0.04286074189924664,-0.08687067072117609,-0.12563859061925683,0.0966153668395951,-0.25312973157380914,-0.03949007772772089,0.0925773524819125,-0.06280604103299486
0.07912127024357064,0.011509788551917267,0.02014978300132387,-0.045450654294686664,0.0509595721818476,0.34100793202483953,0.05266027822516496,0.0785040912672225,0.17180216061735096
-0.008156591640650175,0.09058706571075258,-0.020934750961735714,-0.03968113401173548,-0.24396212201893305,0.22366489903937475,-0.010221720088246402,0.06478558215970791,0.14313214412844866
-0.017104449935420433,0.06742790294218629,-0.004641829274002501,-0.04839537699167692,-0.13052904037764912,0.2690908294871395,0.01733128812064416,0.06245808767578431,0.15422085758254261
-0.001046015392776185,-0.051656560571438456,-0.003756703742608649,-0.052900978639810775,0.06480019153755302,0.33300698519634214,0.03410606507151164,0.06208004014507647,0.16519606685624108
-0.00940654360663371,-0.039680835747177616,-0.02691837131304736,-0.041116567426714955,-0.24630086037041515,0.2231300681823827,-0.019536364964435428,0.05927059039771601,0.14307992745865028
-0.028613245963505583,-0.05873286125412713,-0.008924697423488753,-0.046493796388551174,-0.1345816838101038,0.2691734652068439,0.023892730385124947,0.05632685464100167,0.15416864091274424
-0.018923529291593626,-0.057910600729324135,-0.003756703742608649,-0.052900978639810775,0.0645920373021832,0.33362445177303873,0.034378480936822664,0.06205652499334337,0.16519606685624108
-0.020913160695488448,-0.042600305035506554,-0.02691837131304736,-0.041116567426714955,-0.24650901460578498,0.2231300681823827,-0.019390788562284517,0.05927059039771601,0.14307992745865028
-0.028613245963505583,-0.05873286125412713,-0.008924697423488753,-0.046493796388551174,-0.1345816838101038,0.2691734652068439,0.023892730385124947,0.05632685464100167,0.15416864091274424
0.05154114126334779,-0.08080529111359908,-0.002967564356500557,-0.2858278359176428,-0.1292915527129338,-0.20518337212993967,0.022027610760197356,0.06554624394682236,-0.07276772989114023
-0.09466182733649763,-0.12132779839034878,-0.0069657038913922475,-0.28984706625896295,-0.14300715879415377,-0.23298433960812928,-0.08059191806670744,0.03797957036164651,-0.0773704571277593
-0.05442097466706279,-0.04892063493258547,0.029033827806191483,-0.14857127278739074,0.19231866044651288,0.2208410418710682,-0.0036654698977359825,0.05894035359219055,-0.05280825564370886
-0.03754951805782515,-0.0560638465592275,0.028040181378567845,-0.1238477531607082,0.19970606387634438,0.20546689968162568,-0.07040647171252772,0.06346640620167227,-0.05090628623775272
0.05380726262744076,-0.06482613843842507,-0.03490378718148234,-0.19683812989763652,0.03985308476851156,-0.18634079931128936,0.10818079684916528,0.059849981952580796,-0.051278641146787755
-0.04779127668011509,-0.09178810916129009,0.03322374502832015,-0.15272478403785217,-0.1040882833577823,-0.18815414218623022,-0.0615657116687091,0.07366850893010797,-0.03992138177162137
-0.03428127243812636,-0.07302861254865561,-0.02162153835474194,-0.1556865883828033,0.020636603847061633,-0.22376370506979962,-0.12727705518176693,0.07041127141243357,-0.04633082108140089
-0.03719667437165111,-0.0690559603939859,0.027453950280406755,-0.14717014118435584,-0.10243810080079609,-0.18575969557156277,-0.12157513036853208,0.07589401116639345,-0.03717693773980676
-0.07057123353151494,-0.0742775647614397,-0.0338553631715604,-0.19531407664343922,0.038991761033088164,-0.2006246512578435,0.10049201923774745,0.05415699037320216,-0.046585006380396074
-0.07692003886488229,-0.08396793029222616,0.03824292050008536,-0.1564499772616177,-0.10344026968577556,-0.19042600656451766,-0.05093796409591787,0.06922357043223439,-0.035172514887455264
-0.06764076063836698,-0.08030060987731956,-0.014367931585584057,-0.1556561985105684,0.027738222105623142,-0.2258715304909422,-0.13482244915365574,0.0642872149593506,-0.04301765029089645
-0.0965607815591329,-0.0764192047391397,0.031513955559552664,-0.14309509750866892,-0.10914113623665735,-0.1840796932415105,-0.126228811635455,0.07471666362877018,-0.03275850360043382
-0.07657042664459057,0.005305135994031802,-0.0008983149081349954,-0.2857784968603178,0.02567372766359387,-0.2063340408298549,0.10641303242385337,0.07125110993915693,-0.0495030362661983
-0.08491120758607235,0.001035193259173307,0.0693650884801417,-0.20037803632987242,-0.10265706418903049,-0.20455127433851777,-0.11163372191319386,0.07615753649174371,-0.035134665651870414
-0.08332482053084841,0.006524654934810147,0.07254139778832967,-0.22222012384102843,-0.05418081553709722,-0.2278598154185723,-0.020043570992694656,0.07561115221066762,-0.04858542894406329
-0.08178405490819347,0.0008807826856915131,0.07356426409867052,-0.2016228343337509,-0.09149885685438515,-0.20446470687592128,-0.11281008247050558,0.07811372883077933,-0.03494860942432109
-0.05675984781851277,0.005305135994031802,-0.0008983149081349954,-0.28666015108447784,0.02800880995425282,-0.2061330755287596,0.10553137819969331,0.07125110993915693,-0.0495030362661983
-0.08491120758607235,0.001035193259173307,0.0693650884801417,-0.20037803632987242,-0.10265706418903049,-0.20455127433851777,-0.11163372191319386,0.07615753649174371,-0.035134665651870414
-0.08330707202059096,0.007179810510192406,0.07259803259652557,-0.22258489328794626,-0.054545584984015016,-0.2278598154185723,-0.020043570992694656,0.07561115221066762,-0.04858542894406329
-0.08182466600829726,-2.870062527323059e-07,0.07739093842377828,-0.20323725256992814,-0.0912633135547449,-0.20446470687592128,-0.11379374610059817,0.07773609004297849,-0.03511342560295046
-0.09329552133200097,-0.0013519767862640105,0.03229840472478237,-0.16218735011914517,0.0077829901981517485,-0.22323425173391503,-0.13481214817169604,0.07108092578757495,-0.04318664758351787
-0.08794497712219734,0.00247826153615245,0.0854484349549126,-0.14954100665770625,-0.09213651844791283,-0.18345165362329563,-0.12415244114240377,0.07988177811654536,-0.03265752082869121
-0.0942397246089637,-0.001268821823737163,0.06493215161596852,-0.15400595485718716,-0.10833572003320728,-0.2099808793978839,-0.11964644154578229,0.07373519915353273,-0.04630135377823948
-0.06160180221650722,-0.006904769362245317,0.07784402598564365,-0.15145569287135305,0.1364100530156465,-0.25219434936708524,-0.10072144984139435,0.07267648695327711,-0.04823479786001054
-0.08155395746951408,-0.0013519767862640105,0.03229840472478237,-0.15791758971469325,0.0077829901981517485,-0.2201699732686605,-0.1311527408735266,0.07108092578757495,-0.04318664758351787
-0.08794497712219734,0.00247826153615245,0.0854484349549126,-0.14954100665770625,-0.09213651844791283,-0.18345165362329563,-0.12415244114240377,0.07988177811654536,-0.03265752082869121
-0.09774422896168147,-0.01939964946283811,0.06493215161596852,-0.15400595485718716,-0.10979501663647963,-0.2099808793978839,-0.1209381052173958,0.07227059568475185,-0.04717136187123948
-0.07614885527974291,-0.016570720496862493,0.07782758867402603,-0.15572545327580503,0.14080497154612878,-0.2551488997511537,-0.10618448778744048,0.07121188348449625,-0.04889053755040618
0.09728034312727843,-0.041198756579352284,0.020072448843683383,-0.05903685583295434,0.026122092064201925,-0.18791500801354472,0.12287481561208437,0.1574647210249656,0.17823954069285375
0.030146017711037778,-0.027644186936712993,0.0018188882998224408,-0.05304826193704797,0.02558955862791397,-0.17750515583642923,0.16567851770783767,0.13683772588735607,0.1713357277742805
0.025288859300110135,-0.04076604170396848,-0.02362307180028803,-0.07494256330258449,0.01518884729906893,-0.18497040385947897,0.03441338229652277,0.15147528240264752,0.16697363738618584
-0.017502058864173487,0.04227615569439495,-0.04941698237515155,0.1256526339869878,0.0752236397741659,0.13247688405673513,0.10166283019313141,0.053260079534960994,-0.007517219268413716
-0.021553018420535433,-0.041766824230421676,-0.1380946840007678,0.12042817274810731,-0.30352186249858026,0.07921655144078156,0.08927287257406882,0.045890988834537454,-0.026805991845244386
-0.039490124851231746,-0.04159887049266659,-0.13158336413739966,0.12383382095773718,-0.22058426781848578,0.09329389566080454,0.10928833971561672,0.050727842654415184,-0.011388752329641856
0.02400449447154763,-0.016607641256465213,-0.03046887551914439,0.12302000660995141,0.10485917882060647,0.13730708988675758,0.1226269285425217,0.05509601370226806,-0.0024884484708039903
-0.055245042957238755,0.018336424455319623,-0.15832271866499711,0.11174787934051413,-0.3183970968892395,0.08122965294149113,-0.022418132834003086,0.0408216015182045,-0.027355988134868326
0.023992104906772258,-0.040339542696555694,-0.1655569138507539,0.11034099668258171,-0.32026763819226767,0.08496825043719021,-0.009524530959282573,0.04508585300944993,-0.022578886858291448
0.05533934761838607,-0.003855964034360181,-0.03726902986571183,0.12515510988356482,0.0928442091981805,0.13779919592088063,0.1295449128882543,0.06146135544528692,-0.002632296223544271
0.03323172175995041,0.010852716099844511,-0.14201752158242076,0.12312153117355917,-0.310597633070156,0.08717996880625048,0.1050014755867918,0.060016854550600254,-0.019802532694490983
0.029223853408316642,-0.03306393875512341,-0.13624901733091555,0.12622913088800997,-0.2155179212007667,0.10340571342289587,0.11382728248690294,0.05890413094227551,-0.005502139174383727
0.054053377348596096,-0.01741024354329412,-0.03691228249227327,0.12535055164547976,0.10787385361952347,0.1380642888851237,0.13045094073108005,0.057779029595561804,-0.002254660983510497
0.0459409861839551,0.01000412415241689,-0.15674048851765657,0.11582475318892856,-0.31384167650443684,0.08695659421870097,-0.010535296593519951,0.04529093806617512,-0.021469374979610205
0.0613949250761258,0.05369631084881873,-0.045649491731229404,0.12989404109073718,0.09639900617910949,0.14334590081719253,0.11648589200811248,0.06143636782282133,-0.0023339555169810088
0.03364505700342625,0.034323519903816435,-0.1442390654504002,0.12312153117355917,-0.3100592009999297,0.09246158073831931,0.1050014755867918,0.06424910144537739,-0.019802532694490983
0.04453108009479155,0.06047366002295828,-0.04418997324388998,0.12920400662342685,0.09692711098831787,0.1425887018188264,0.1113703138269027,0.062199736999139686,-0.0019891444207191925
0.025044034651691194,0.05282524096142593,-0.1375798485797223,0.12355610516055665,-0.30280192904650305,0.09246158073831931,0.10276226517368499,0.06156608555208368,-0.018666000533064733
0.0258784642776443,0.05251757779673614,-0.13418495640973507,0.12929719973733464,-0.20799243038894027,0.1086873253549647,0.10134025564740497,0.06065844700048409,-0.004099175300879448
0.023154548479542552,0.05251757779673614,-0.13459914194029246,0.12929719973733464,-0.20753734495357484,0.1086873253549647,0.10134025564740497,0.06334146289377786,-0.004099175300879448
0.03360763176438025,0.06445547378022444,-0.0433979719997979,0.1284825179042581,0.09588605265685275,0.1425887018188264,0.1100926139975691,0.059516721105845966,-0.0022229319080126855
-0.046850106361657866,0.042838660553509364,-0.15401486341507728,0.11424431719006313,-0.3093112159537311,0.08091931780499495,-0.021941051522316207,0.04245795832772208,-0.024597483866190442
-0.1068055972620902,-0.06828278031166747,-0.22020703517480228,-0.13067775368136095,-0.21214026019692037,-0.17486845546210075,-0.02190404093274149,0.07453191173227315,0.0085991803444277
-0.10664567603041727,-0.0802525181456389,-0.22859182562869448,-0.10890009004414165,-0.20197366402456907,-0.1924325333872677,-0.06946968067081867,0.06690393039564405,0.0021171217817389353
-0.11051915726814136,-0.09567374384874365,-0.22848898160896627,-0.10890009004414165,-0.20423645630645873,-0.19201117812322613,-0.07091748470530211,0.06543932692686318,0.0007165631865376824
-0.053306567209319713,-0.16941136261927567,-0.22220751899715027,0.16907852977616683,-0.06686755188984267,-0.18801075269634454,-0.20620551911429544,0.035256804509649554,0.0007348041853457578
-0.052810880423101336,-0.17348251719839483,-0.22220751899715027,0.16907852977616683,-0.06698225510157266,-0.18801075269634454,-0.2051976926801329,0.03566609533390283,0.00030426018773418496
-0.09917143007551937,-0.1575799223687346,-0.22231183813603692,0.16123195174050797,-0.19164134490470247,-0.13128247202387802,-0.1985733334082761,0.0338958740230947,-0.017109118599174456
0.0016937587465369794,-0.15373877532100974,-0.21434440480257697,0.1623928437380002,-0.014877463076859963,-0.18532349386497426,-0.20621768503758547,0.049444612014163385,-0.0037465363088006335
-0.07812954821302223,-0.16906429606320356,-0.20935452578133143,-0.2888729068042839,-0.1679551926472137,-0.2266812530184944,-0.03193613096185894,-0.1413872926905217,-0.07236827652055008
0.024761911791515042,-0.0548230482144399,-0.023780411621595297,0.2780778606172091,0.028822802524401246,-0.1502032507709459,-0.08911758472177676,-0.13688252384909838,-0.035421459729568616
-0.01948089484820842,0.0561358128889469,0.012300751318223014,-0.09405682131623712,0.23064469478518757,0.4834700405330601,-0.06550638655609284,-0.20129132776056388,0.09171742169342652
-0.02009318513518393,0.01214750710147455,0.010421745458058717,-0.09228255202340624,0.22632002294251805,0.4791633822629124,-0.06365204395195721,-0.191860035208879,0.09355577465969861
-0.02009318513518393,0.01214750710147455,0.010421745458058717,-0.09228255202340624,0.22632002294251805,0.4791633822629124,-0.06365204395195721,-0.191860035208879,0.09355577465969861
-0.018470876535212923,0.01214750710147455,0.010421745458058717,-0.09322417170031247,0.22632002294251805,0.4782217625860062,-0.06339111319811573,-0.191860035208879,0.09355577465969861
-0.00019839708872749676,0.011358629223599027,0.010540741837958409,-0.0955736642687352,0.21411986822439313,0.4757707232323995,-0.06356179318841737,-0.1924337804547609,0.09369828858752674
-0.00011404978043777615,0.13736107766359557,0.009918830210201445,-0.09461760182467299,0.20549189886541283,0.4619991248092195,-0.05174086225585622,-0.20082098574595827,0.09724709114504149
0.001003672995365873,0.12897193893479672,0.009094116107232599,-0.10474902827673817,0.19982703031109048,0.4653554010966406,-0.0004370022693260795,-0.2009823664514017,0.10016944433923737
0.0037643866906304645,0.1303251306854345,0.006919636633005948,-0.1100278976627115,0.20360801703990813,0.46915669082495043,0.026130950118373387,-0.2008911715839723,0.10033150752829285
0.007292460208978369,0.11137842025870207,0.022479843333763256,-0.1283599335854901,0.17020265338460233,0.442315296667351,-0.017218165143094512,-0.19232611247463174,0.10696146251830944
0.008607216748504029,0.11558539750064996,0.022479843333763256,-0.1276211352648944,0.16816730898614868,0.4403949189782983,-0.018068331959628613,-0.19232611247463174,0.10696146251830944
0.010859029874183912,0.10835464903816651,0.022479843333763256,-0.12950587151935614,0.16835825032954088,0.44201892134669113,-0.017529215892699124,-0.1926224877952916,0.10696146251830944
0.036896037696405114,0.10804801876126227,0.022479843333763256,-0.12845409341440053,0.16088050816835497,0.44201892134669113,-0.00999249157053493,-0.1926224877952916,0.10696146251830944
0.031595365357273995,0.12155585598599038,0.022180977799106664,-0.12719956238380667,0.15928721010599572,0.4397799878546679,-0.010517103264476257,-0.1926224877952916,0.10696146251830944
0.04193104538634501,0.12144570500449377,0.014614317720355747,-0.1276516915628502,0.15652722491209256,0.4397799878546679,-0.010255131249877186,-0.1923312144057674,0.10696146251830944
0.0012482374910778122,0.11834667877153589,0.0137155681637115,-0.12815377878616027,0.15376340077695846,0.43919909019532066,-0.01535669861767857,-0.1902972567584114,0.10305675422721805
0.03216285938006999,-0.15893438215812158,0.029583097009222903,0.0597221006546601,-0.2465407002084491,0.18959853506479568,-0.1350812425317915,-0.1609472780613503,0.06022440587845115
0.06023304491696174,-0.06933517660264715,0.08217763654189796,0.3032451465204739,-0.08901200373002469,-0.11715896373523536,-0.0541023049496784,-0.10854954867347079,-0.036625774439910844
0.09326330685894191,-0.03234571443671553,0.05836989310630132,0.3454747227311122,0.0656055597708464,-0.07989075888183399,0.09042971404020056,-0.08928044108106176,-0.024671298038754518
0.04723536237194502,-0.045108325748171446,0.0004654115505936168,-0.3040708252617356,0.02938116615438621,-0.2119125123352122,0.0450979617932474,0.08306929882422517,-0.05822628829623931
0.0015667667420954628,-0.048405697593100365,0.0003489801110861635,-0.29987104195809466,0.02908123463741193,-0.21199944469867255,0.040688109251016534,0.08263370775655471,-0.05836784195280677
-0.04192079610045139,-0.05209781071864499,0.0007727442740698473,-0.2998102867398363,0.03182535874329179,-0.21998085998874833,0.03926790358519413,0.07904144863726474,-0.05715298490150766
0.055734280640674656,-0.084423742126423,-0.04585673296227973,-0.10972065494120148,0.05130455731683958,-0.17398370440766728,0.19950135161079288,-0.1409824218231653,-0.04279646095817391
0.04836951295382452,-0.08560085077877737,-0.05432959255149721,-0.1420597570896932,0.04858052564570421,-0.19570684220444165,0.03944177805962973,-0.16589547775138871,-0.04395691066677511
0.07321690022876268,-0.0869421141479242,-0.06100219852656053,-0.14185294555482372,0.04613183717443697,-0.1970279771924908,0.043056678247871294,-0.16632259357831244,-0.04466789360127912
0.07321690022876268,-0.0869421141479242,-0.06100219852656053,-0.14185294555482372,0.04613183717443697,-0.1970279771924908,0.043056678247871294,-0.16632259357831244,-0.04466789360127912
0.030526746129447755,-0.09855928762857143,-0.06194122489161944,-0.14334751815163388,0.03583251508210239,-0.19564268160327403,0.06302093860917311,-0.17368589808452758,-0.04456715086743416
0.038611091392639706,-0.09894726905284885,-0.06120784257246318,-0.15647836534593915,0.03480073614704789,-0.20751600136910323,-0.009939683760686414,-0.18077071811116693,-0.045008608441809254
-0.06967362710839935,0.010762150431142179,-0.15028393598663417,0.1742074008411674,0.10742183201805378,-0.20209157059362368,-0.17627611742776134,0.029497091618764494,0.017047070623258696
-0.05446997930043718,0.06797324916133808,-0.13653726550707185,0.23334738853954196,0.1195831964577398,-0.16704540670633572,0.041654524909308245,0.04147255090263834,0.018178917844334737
-0.061717050414302324,0.010762150431142179,-0.15028393598663417,0.1742074008411674,0.09946525532395661,-0.20209157059362368,-0.17627611742776134,0.029497091618764494,0.017047070623258696
-0.055784992421916244,0.0751900680699177,-0.14952317129370749,0.1817747726144,0.13322794872890664,-0.20530873882535164,-0.06565184205314181,0.04024239302961649,0.023105974150684744
-0.04334469495478431,-0.03963400293865585,0.016123213517388078,-0.2872979419090153,0.03632499183862132,-0.15615320945716224,0.04685639638230745,0.10414292749954757,-0.04535223740877399
-0.038578345787808214,-0.033340482855249196,0.016573030762999312,-0.29956661394436096,0.034573336051299135,-0.1540885196985867,0.046477380622514365,0.10022759925282324,-0.045557084633885137
-0.03604607671700021,-0.050379257715531464,0.07880551450374465,-0.232843929099164,-0.05889942956113819,-0.182320856261419,-0.02705765483682893,0.1097662492904989,-0.04805834366978175
-0.03604607671700021,-0.050379257715531464,0.07880551450374465,-0.232843929099164,-0.05889942956113819,-0.182320856261419,-0.02705765483682893,0.1097662492904989,-0.04805834366978175
-0.0426595244757496,-0.03951618534286499,0.013839921486856843,-0.277341033882985,0.03944943234193145,-0.15594688350675842,0.10427292995341576,0.09829409413154806,-0.045006511163225446
-0.028727756659943995,0.004220382347633028,-0.14072560257184358,0.1277467116095437,-0.30488213764457484,0.12066968300135178,0.011427549340410183,-0.10897602010203691,0.0012877728219333037
-0.035719427121367255,-0.0627511717920405,-0.14735584395401483,0.12107136416594427,-0.31024349052753414,0.11348296028052408,0.03632051584117843,-0.09809936482230053,-2.8814200646731325e-05
0.01858722061222822,-0.09578936665545495,0.07679352337817916,0.05360467391744412,0.15800654945074086,0.2826395754589874,-0.022741802821136806,0.12092591635799425,0.006079896853218325
0.034784466334202166,-0.06945703371656442,0.0966069264822051,0.06492313064619844,0.16545674264561933,0.2774030184168211,-0.01310611504605923,0.1141892353296692,0.0024362471617083046
0.1563399639524035,-0.06960012949577665,0.09299636059275691,0.055411204238204566,0.15887915122019394,0.2749341324176999,-0.01280054236017028,0.11137279329811867,0.002302627727110828
0.16710532415615978,-0.07926143223234362,0.09310739180321921,0.052881911856243476,0.1531463191412893,0.2739300903409445,-0.07776767197871569,0.11096139420943195,0.0022437232190454168
0.006912669702771757,-0.11056033977254394,0.06265129562801947,0.09390620835246617,0.10627596108465259,0.12938677739739285,-0.1668506569106032,-0.17719625240535414,0.0180118071654919
0.007059011115679099,-0.11102163064580078,0.06265129562801947,0.09390620835246617,0.11591147113545328,0.12938677739739285,-0.1648381962425255,-0.17719625240535414,0.0180118071654919
0.02664793114776176,-0.022279019867592172,0.07246422415693594,0.11868718336316346,0.06301462499206191,0.14139200455825254,-0.04006041812505031,-0.16271406605037878,0.02135902521979573
0.06366868284146356,-0.023910532412142103,0.09408890279970701,0.11534751374606358,-0.11943673036702718,0.06891581687810602,0.007957268113282559,-0.14355113778429437,0.01680905227768481
0.05083681122769284,0.02532738912016491,0.013806632567097136,-0.09595183850679752,0.03140038166136249,-0.17101697631189897,0.18733297689910475,-0.12837715988557016,-0.03855492466055558
0.0528475224109084,0.02036235394720773,0.0576202189423612,-0.11500929503338413,-0.09835531583630756,-0.14912957501849736,0.16731557255287155,-0.14029472303939275,-0.038835043438213264
0.0299283485423441,0.012245482238327044,0.05043455618335097,-0.12749999204654186,0.00047817486203418394,-0.2122788393734249,0.1388076626535167,-0.14888303933161628,-0.05466151582005615
0.009289756732828598,0.010482710192252626,0.01383604258134519,-0.09757458496743733,0.026602362957870596,-0.171660407997946,0.1770378082423269,-0.12837715988557016,-0.040285869259897966
0.010545132113111462,0.024055817774641303,0.0575114396255044,-0.11594274315116344,-0.10250765481176269,-0.14874709988409765,0.16166856190618978,-0.1395463415219275,-0.03737361593630373
0.0074705272169861715,0.019873661850409556,0.05032577686649418,-0.12753926356539655,0.01759205277187109,-0.21184477012948763,0.14035316243813079,-0.1481346578141511,-0.05320008831814661
0.012214383418909219,-0.10733026899362179,-0.2210207307113399,0.2133510308176275,0.029981739457264088,-0.1091710178662587,0.05419501512872438,0.057281341666516945,-0.007215898957117894
-0.04157037216730644,-0.002828042579062055,0.05039798491086633,0.30047785810190064,-0.017526536426816373,-0.09806946100726191,0.11812458711009043,0.07075995071846962,-0.03528388726700009
-0.01808150469781002,0.00164956467620383,0.07256239772180928,0.2635791499418517,-0.015907563254172332,-0.13493474588826573,-0.0651393148160521,0.09466681497163827,-0.036600178853826
-0.026473801429019807,0.0038060795951498994,0.04669576442940284,0.302458595550957,0.004226610881157328,-0.10860858557001926,0.12183466003608895,0.07272820367976628,-0.03380717502767436
-0.02985121372028033,-0.005748247530953089,0.06875670012544433,0.264198187820979,-0.003193093009462948,-0.14554816018755265,-0.0632569819395947,0.09507223131725148,-0.03759795702861139
-0.04404795634731218,0.0006159857792679594,0.07083337443458816,0.29270127926112316,-0.09949755480602507,-0.0381139003797838,0.03590692456822719,0.0768352343598446,-0.01657407713416664
0.00917404557597016,0.005719632402788315,0.07465239191910762,0.25173466644008646,-0.09268383644876316,-0.07754338848164533,-0.06154233088844805,0.08984517423590008,-0.025835156345149244
-0.0021632578144368544,0.013505251048833083,0.06384511051731508,0.2929895503111744,-0.09703180293710173,-0.044072868825284495,0.03343244932202852,0.07879254817896163,-0.021177161946975984
0.009922089420564235,0.012439593526339719,0.07605981045403894,0.25176008760718505,-0.09268383644876316,-0.07754338848164533,-0.060945079334711126,0.09134313943158948,-0.02511221366133957
-0.0011451125219198563,0.011028343199029511,0.05453213320003769,0.3012964874167455,-0.09333157352703339,-0.04162491841579964,0.08538962234613556,0.07816312545602075,-0.0208101779222771
0.009930068467258812,0.006762590423970842,0.07502956938241749,0.24953003078423164,-0.09332031147654715,-0.07704669953314718,-0.061921558242187216,0.09134313943158948,-0.025157489732301436
-0.002138251173444295,0.006888601184666267,0.06291389467027186,0.29078491465531947,-0.0982654889609974,-0.04357617987678633,0.03376566500319782,0.07879254817896163,-0.021177161946975984
0.009484842948842352,0.004300148369487736,0.07411130396274468,0.24953003078423164,-0.09410308052819527,-0.07704669953314718,-0.06192734579433051,0.09134313943158948,-0.025157489732301436
-0.002842525512060629,-0.00045177010051128364,0.06208931821774245,0.34152601852146913,-0.009451443300935683,-0.10906044655498011,0.028813085574162765,0.08179731544546114,-0.03843280973755237
0.005803789664367333,-0.027360593139941887,0.05930726855067018,0.259872954596442,-0.012856950638140173,-0.136849843577733,-0.059643723871629556,0.0889844682494566,-0.04233029780335177
-0.0012069748822825328,-0.0391890604185396,0.05555431170545653,0.31416587649777367,0.0021780652865119295,-0.11675885556384479,0.04165441943841028,0.08013949214765215,-0.038862830822929566
0.00871627134359539,-0.03253892513426861,0.050975920978718905,0.26055274769382764,0.004984593353973658,-0.14800679314920945,-0.06227408231959966,0.09106900255027918,-0.04195450656238898
0.006521526568729556,-0.023868299783375964,0.061700790297334177,0.248330994715934,-0.09888969741311149,-0.07694959381852332,-0.058494712322591756,0.08528002051125705,-0.02522732404231517
0.006393085763594751,-0.013316727762838845,0.05520664685626804,0.24879720824052148,-0.09836518606237887,-0.07682858598313273,-0.06269719009190745,0.08528002051125705,-0.025468786127036385
