SoilTypeWRB,MeanTemperatureofWarmestQuarter,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,PrecipitationofColdestQuarter,AverageAridityIndex,MeanDiurnalRange,Method
1.358882830274302,24.39999961853027,1.17,-102.0,470.0,3.116666555404663,0.0225,36.0,0.0216,16.29999923706055,1.358882830274302
1.3319905077672618,24.39999961853027,1.18,-102.0,470.0,3.116666555404663,0.01,36.0,0.0216,16.29999923706055,1.3319905077672618
1.3796953140026966,24.39999961853027,1.25,-102.0,470.0,3.116666555404663,0.013,36.0,0.0216,16.29999923706055,1.3796953140026966
1.3526956190402741,24.39999961853027,1.17,-102.0,470.0,3.116666555404663,0.0225,36.0,0.0216,16.29999923706055,1.3526956190402741
1.0769309068580473,19.29999923706055,1.3409723716400002,-75.0,990.0,-6.849999904632568,0.0216,213.0,0.104,10.32499980926514,1.0464094178790357
0.8506981377444726,19.29999923706055,1.35999486552,-75.0,990.0,-6.849999904632568,0.0216,213.0,0.104,10.32499980926514,1.02420183633966
0.6732093658227327,20.16666603088379,1.37,-89.5,811.0,-7.583333492279053,0.0052326,81.0,0.07880000000000001,11.94166660308838,0.9769977142155583
0.789331159199566,20.16666603088379,1.57,-89.5,811.0,-7.583333492279053,0.0046512,81.0,0.07880000000000001,11.94166660308838,1.012298085263114
1.0769309068580473,22.04999923706055,1.13,-76.0,1146.0,0.5499999523162842,0.11,249.0,0.0922,10.58333301544189,1.0224980333726448
0.7674122276194554,22.04999923706055,1.5,-76.0,1146.0,0.5499999523162842,0.015,249.0,0.0922,10.58333301544189,0.9979500122860456
0.7281652377225972,22.04999923706055,1.58,-76.0,1146.0,0.5499999523162842,0.03,249.0,0.0922,10.58333301544189,0.9834383975211637
0.7262446062087877,22.04999923706055,1.69,-76.0,1146.0,0.5499999523162842,0.014,249.0,0.0922,10.58333301544189,0.9729201700870115
0.6680538763086252,22.04999923706055,1.13,-76.0,1146.0,0.5499999523162842,0.11,249.0,0.0922,10.58333301544189,0.9522421234185869
0.6502852110825678,22.04999923706055,1.5,-76.0,1146.0,0.5499999523162842,0.015,249.0,0.0922,10.58333301544189,0.9377680405124275
0.6512644292428725,22.04999923706055,1.58,-76.0,1146.0,0.5499999523162842,0.03,249.0,0.0922,10.58333301544189,0.9277456011442945
0.6342826636925671,22.04999923706055,1.69,-76.0,1146.0,0.5499999523162842,0.014,249.0,0.0922,10.58333301544189,0.9135271426510576
0.5773567730509716,19.26666641235352,0.88,-78.0,1038.0,-3.150000095367432,0.071,208.0,0.09860000000000001,11.19999980926514,0.8871412261599626
0.5943927596772676,19.26666641235352,1.56,-78.0,1038.0,-3.150000095367432,0.014,208.0,0.09860000000000001,11.19999980926514,0.8826436588423487
0.6119806337609501,19.26666641235352,1.47,-78.0,1038.0,-3.150000095367432,0.02,208.0,0.09860000000000001,11.19999980926514,0.8796816499597058
0.6419502789920588,19.26666641235352,1.59,-78.0,1038.0,-3.150000095367432,0.012,208.0,0.09860000000000001,11.19999980926514,0.8824675507649952
0.6656886684274989,19.26666641235352,0.88,-78.0,1038.0,-3.150000095367432,0.071,208.0,0.09860000000000001,11.19999980926514,0.8844699563793419
0.6534605546435327,19.26666641235352,1.56,-78.0,1038.0,-3.150000095367432,0.014,208.0,0.09860000000000001,11.19999980926514,0.8733278169242742
0.6348453799373541,19.26666641235352,1.47,-78.0,1038.0,-3.150000095367432,0.02,208.0,0.09860000000000001,11.19999980926514,0.8594640701777903
0.6124533852876017,19.26666641235352,1.59,-78.0,1038.0,-3.150000095367432,0.012,208.0,0.09860000000000001,11.19999980926514,0.8437102700524801
0.5896524664259131,22.04999923706055,1.64,-76.0,1146.0,0.5499999523162842,0.11,249.0,0.0922,10.58333301544189,0.8274241514889646
0.6077710658284459,22.04999923706055,1.6,-76.0,1146.0,0.5499999523162842,0.013,249.0,0.0922,10.58333301544189,0.8296898721090298
0.605908103549017,22.04999923706055,1.55,-76.0,1146.0,0.5499999523162842,0.021,249.0,0.0922,10.58333301544189,0.8232569948692865
0.6182371799197488,22.04999923706055,1.78,-76.0,1146.0,0.5499999523162842,0.005,249.0,0.0922,10.58333301544189,0.8239699859935393
0.6312942269510332,22.04999923706055,1.64,-76.0,1146.0,0.5499999523162842,0.11,249.0,0.0922,10.58333301544189,0.8256001093645673
0.6372496244743043,22.04999923706055,1.6,-76.0,1146.0,0.5499999523162842,0.013,249.0,0.0922,10.58333301544189,0.8241283154831357
0.6311162792124374,22.04999923706055,1.55,-76.0,1146.0,0.5499999523162842,0.021,249.0,0.0922,10.58333301544189,0.8166750056642318
0.605979407003584,22.04999923706055,1.78,-76.0,1146.0,0.5499999523162842,0.005,249.0,0.0922,10.58333301544189,0.7991451465650256
1.0769309068580473,23.78333282470703,1.22,-0.06667,410.0,8.566666603088379,0.011,85.0,0.0257,11.25,0.7992679831132652
1.260251282031553,23.78333282470703,1.14,-0.06667,410.0,8.566666603088379,0.011,85.0,0.0257,11.25,0.812976571923729
1.2924539242389947,23.78333282470703,1.3,-0.06667,410.0,8.566666603088379,0.011,85.0,0.0257,11.25,0.8243074601889404
1.3407642549822567,17.64999961853027,0.75,-117.0,565.0,17.45000076293945,0.0371,173.0,0.046,12.81666660308838,1.0769309068580473
1.3536104109794906,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0147,173.0,0.046,12.81666660308838,1.2795014389049386
1.2558735391977163,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0182,173.0,0.046,12.81666660308838,0.9132569424693581
1.217387001960137,17.64999961853027,0.9,-117.0,565.0,17.45000076293945,0.0319,173.0,0.046,12.81666660308838,0.873829845629315
1.2409195547607728,17.64999961853027,1.25,-117.0,565.0,17.45000076293945,0.0143,173.0,0.046,12.81666660308838,1.00843242473726
1.1595491137938594,17.64999961853027,1.25,-117.0,565.0,17.45000076293945,0.0134,173.0,0.046,12.81666660308838,0.8437541773238951
1.126170357583817,17.64999961853027,0.75,-117.0,565.0,17.45000076293945,0.0371,173.0,0.046,12.81666660308838,0.8125734397680785
1.1588034305314177,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0147,173.0,0.046,12.81666660308838,0.9211183345086973
1.130881108514706,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0182,173.0,0.046,12.81666660308838,0.891683145588909
1.105918289021043,17.64999961853027,0.9,-117.0,565.0,17.45000076293945,0.0319,173.0,0.046,12.81666660308838,0.8681735848435297
1.1228085020007914,17.64999961853027,1.25,-117.0,565.0,17.45000076293945,0.0143,173.0,0.046,12.81666660308838,0.9204962179137554
1.1169158071614231,17.64999961853027,0.75,-117.0,565.0,17.45000076293945,0.0371,173.0,0.046,12.81666660308838,0.927043358952114
1.1464792079955652,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0147,173.0,0.046,12.81666660308838,0.9916793025336855
1.1445478471821269,17.64999961853027,0.9,-117.0,565.0,17.45000076293945,0.0319,173.0,0.046,12.81666660308838,0.9995634887303141
1.1691218070332408,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0147,173.0,0.046,12.81666660308838,1.048547448388884
1.167283144036824,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0182,173.0,0.046,12.81666660308838,1.053210434872255
1.1620197367055751,17.64999961853027,1.1,-117.0,565.0,17.45000076293945,0.0182,173.0,0.046,12.81666660308838,1.0518706771400257
1.1650277204448098,17.64999961853027,0.9,-117.0,565.0,17.45000076293945,0.0319,173.0,0.046,12.81666660308838,1.0625020449469638
1.1885859513447516,17.64999961853027,1.25,-117.0,565.0,17.45000076293945,0.0134,173.0,0.046,12.81666660308838,1.102615526036238
0.5938385564488561,22.45000076293945,1.4183913936399994,1.0,492.0,7.533333301544189,0.013954,94.0,0.0355,11.48333358764648,0.8270183741139433
0.5583577482348955,22.45000076293945,1.4101613936399997,1.0,492.0,7.533333301544189,0.013954,94.0,0.0355,11.48333358764648,0.8195163131035247
0.5083858914048953,22.45000076293945,1.41979139364,1.0,492.0,7.533333301544189,0.013954,94.0,0.0355,11.48333358764648,0.80949635527963
0.8340677376468882,23.26666641235352,1.66,-8.0,564.0,22.88333320617676,0.0085,239.0,0.0332,11.72500038146973,0.7885747405318726
0.7760347494762051,23.26666641235352,1.83,-8.0,564.0,22.88333320617676,0.0083,239.0,0.0332,11.72500038146973,0.7773885165174858
0.7113651870198546,23.26666641235352,1.62,-8.0,564.0,22.88333320617676,0.0114,239.0,0.0332,11.72500038146973,0.7629924328782732
1.3206023183726208,23.26666641235352,1.7,-8.0,564.0,22.88333320617676,0.0074,239.0,0.0332,11.72500038146973,0.7463935320327646
0.3772503075701199,15.41666698455811,1.28,17.6,560.0,-0.2166667282581329,0.017,109.0,0.0777,8.008333206176758,0.7384222643784247
1.0769309068580473,16.64999961853027,1.44,175.3,1076.0,15.31666660308838,0.04,303.0,0.0952,8.791666984558105,1.43113244572468
0.34886412675966844,21.5666675567627,1.53581,110.3,423.0,-7.183333396911621,0.0034,9.0,0.0285,13.64166641235352,1.2364408072030288
0.4938227634454623,21.5666675567627,1.53281,110.3,423.0,-7.183333396911621,0.0034,9.0,0.0285,13.64166641235352,1.290859289811627
0.5987929246841287,21.5666675567627,1.54221,110.3,423.0,-7.183333396911621,0.0034,9.0,0.0285,13.64166641235352,1.3154751106085991
0.6502808322695076,21.5666675567627,1.5417,110.3,423.0,-7.183333396911621,0.003,9.0,0.0285,13.64166641235352,1.286646094884216
0.7302871735284687,21.5666675567627,1.4456900000000001,110.3,423.0,-7.183333396911621,0.003,9.0,0.0285,13.64166641235352,1.3171091562884492
0.8017392309664593,21.5666675567627,1.45516,110.3,423.0,-7.183333396911621,0.003,9.0,0.0285,13.64166641235352,1.347176123676883
0.8515748372817872,21.5666675567627,1.4309600000000002,110.3,423.0,-7.183333396911621,0.003,9.0,0.0285,13.64166641235352,1.357418722615767
0.8818786055529061,21.5666675567627,1.4036600000000004,110.3,423.0,-7.183333396911621,0.0024,9.0,0.0285,13.64166641235352,1.3500013472031929
0.9254987684118914,21.5666675567627,1.3970600000000002,110.3,423.0,-7.183333396911621,0.0024,9.0,0.0285,13.64166641235352,1.3655163223060673
0.9621463104309214,21.5666675567627,1.3276300000000003,110.3,423.0,-7.183333396911621,0.0024,9.0,0.0285,13.64166641235352,1.3767734852607059
0.9809057234615056,21.5666675567627,1.3131300000000004,110.3,423.0,-7.183333396911621,0.0024,9.0,0.0285,13.64166641235352,1.3699365457385733
0.9948943439918077,21.5666675567627,1.2758899999999997,110.3,423.0,-7.183333396911621,0.0027,9.0,0.0285,13.64166641235352,1.3607875022231317
1.0238822821489393,21.5666675567627,1.2604408557499998,110.3,423.0,-7.183333396911621,0.0027,9.0,0.0285,13.64166641235352,1.3723423563952677
1.0582708162344132,21.5666675567627,1.2764808557500003,110.3,423.0,-7.183333396911621,0.0027,9.0,0.0285,13.64166641235352,1.3923018038931
1.0782617566183863,21.5666675567627,1.2892808557500004,110.3,423.0,-7.183333396911621,0.0027,9.0,0.0285,13.64166641235352,1.3970672905822528
1.4311324457246795,28.63333320617676,1.52,52.5,200.0,28.63333320617676,0.0136,119.0,0.008700000000000001,15.10833358764648,0.7285998920541885
1.0742718543281788,16.5,1.37,172.5,701.0,16.5,0.022,183.0,0.05810000000000001,10.5,0.7286542425240062
1.0718099482888432,16.5,1.25,172.5,701.0,16.5,0.029,183.0,0.05810000000000001,10.5,0.733552442064675
1.0769309068580473,21.26666641235352,1.1862699999999997,-93.0,764.0,-8.583333015441895,0.031,69.0,0.0714,11.375,0.7491455751974191
0.8443495112000706,21.26666641235352,1.19187,-93.0,764.0,-8.583333015441895,0.031,69.0,0.0714,11.375,0.7468934856948727
0.6923102708455527,21.26666641235352,1.1857700000000002,-93.0,764.0,-8.583333015441895,0.031,69.0,0.0714,11.375,0.7411086196374799
1.096698718361363,16.39999961853027,1.01,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7393432675696142
1.0947131308178828,16.39999961853027,1.25,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7441513263540634
1.0770288920869353,16.39999961853027,1.24,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7424708893918971
1.0612633315697129,16.39999961853027,1.24,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7410904025544732
1.0453166842738262,16.39999961853027,1.32,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7392048324758227
1.0301091992173237,16.39999961853027,1.34,172.5,637.0,14.80000019073486,0.0255,195.0,0.0532,10.38333320617676,0.7372209322575791
0.645110394662582,26.21666717529297,1.53,-6.0,535.0,26.08333396911621,0.0054,224.0,0.0304,11.51666641235352,1.2840434120455857
0.6717400854402664,26.21666717529297,1.26,-6.0,535.0,26.08333396911621,0.0054,224.0,0.0304,11.51666641235352,1.2308199427465012
0.7385572265476578,26.21666717529297,1.65,-6.0,535.0,26.08333396911621,0.0054,224.0,0.0304,11.51666641235352,1.3046828192972735
0.7142584393035476,26.21666717529297,1.39,-6.0,535.0,26.08333396911621,0.0054,224.0,0.0304,11.51666641235352,1.1682676494893622
0.7468748837498042,19.08333396911621,1.2,-81.0,1008.0,-4.300000190734863,0.037,225.0,0.1065,9.291666984558105,0.7312673615650173
0.7625836859766558,19.08333396911621,1.2,-81.0,1008.0,-4.300000190734863,0.037,225.0,0.1065,9.291666984558105,0.7355297324545618
0.7580766785310188,19.08333396911621,1.4,-81.0,1008.0,-4.300000190734863,0.019,225.0,0.1065,9.291666984558105,0.7347046734694208
0.7549817534963956,19.08333396911621,1.4,-81.0,1008.0,-4.300000190734863,0.019,225.0,0.1065,9.291666984558105,0.7341695832523254
0.7493003558424906,19.08333396911621,1.1,-81.0,1008.0,-4.300000190734863,0.031,225.0,0.1065,9.291666984558105,0.7328203068072852
0.754278647102642,22.54999923706055,1.23,146.0,506.0,19.81666564941406,0.0115,148.0,0.0295,12.60000038146973,1.0769309068580473
0.7492278062618449,22.54999923706055,1.33,146.0,506.0,19.81666564941406,0.0115,148.0,0.0295,12.60000038146973,0.8575201073111822
1.0769309068580473,31.06666564941406,1.4965708557500006,-1.0,852.0,26.93333435058594,0.0077,562.0,0.0357,12.55833339691162,0.7345230427094276
1.362212685351273,31.06666564941406,1.4886567481700002,-1.0,852.0,26.93333435058594,0.0077,562.0,0.0357,12.55833339691162,0.7466959949912285
1.490701710322277,31.06666564941406,1.4962076039200003,-1.0,852.0,26.93333435058594,0.0077,562.0,0.0357,12.55833339691162,0.7598668340079793
1.5635458894898195,31.06666564941406,1.4985976039200002,-1.0,852.0,26.93333435058594,0.0077,562.0,0.0357,12.55833339691162,0.7731423092415438
1.0769309068580473,31.41666793823242,1.56,78.6,717.0,23.25,0.00684,26.0,0.0328,12.32499980926514,0.7855296431159233
1.0511626304253867,31.41666793823242,1.62,78.6,717.0,23.25,0.00625,26.0,0.0328,12.32499980926514,0.7885659052789208
1.0449998714276145,31.41666793823242,1.41,78.6,717.0,23.25,0.00889,26.0,0.0328,12.32499980926514,0.7916172608808352
1.1068148631157197,31.41666793823242,1.37,78.6,717.0,23.25,0.01782,26.0,0.0328,12.32499980926514,0.7977980334400846
1.00665304439244,24.36666679382324,1.05,135.3,1676.0,5.900000095367432,0.0242,330.0,0.1425,8.741666793823242,0.8073856435822508
1.0205103326140983,24.36666679382324,1.1,135.3,1676.0,5.900000095367432,0.0117,330.0,0.1425,8.741666793823242,0.8149620693133544
1.0398334509860592,24.36666679382324,1.15,135.3,1676.0,5.900000095367432,0.0064,330.0,0.1425,8.741666793823242,0.8247702603991103
1.0277218847395027,24.36666679382324,1.05,135.3,1676.0,5.900000095367432,0.0242,330.0,0.1425,8.741666793823242,0.822598278098529
1.0124780679332974,24.36666679382324,1.1,135.3,1676.0,5.900000095367432,0.0117,330.0,0.1425,8.741666793823242,0.8189568110663196
1.0075714039402601,24.36666679382324,1.15,135.3,1676.0,5.900000095367432,0.0064,330.0,0.1425,8.741666793823242,0.8192072480446031
1.2022483035121185,24.76666641235352,1.3062299999999993,-6.2,542.0,24.41666603088379,0.006,236.0,0.0321,10.25833320617676,0.8257997739007766
0.7432983826486034,20.76666641235352,1.09,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.8265422817420283
0.7764016228526057,20.76666641235352,1.43,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.834812694030991
0.7942022862273418,20.76666641235352,1.07,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.8392567179492849
0.8242888444915335,20.76666641235352,1.42,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.8475967466602765
0.8389813017196955,20.76666641235352,1.28,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8517696595658658
0.8546115960803969,20.76666641235352,1.4,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8564557252958037
0.8688601680218552,20.76666641235352,1.23,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8609358624434705
0.8829401479061786,20.76666641235352,1.41,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8655650674642249
0.8968631316264344,20.76666641235352,1.21,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.8703373412734013
0.9141449795799159,20.76666641235352,1.4,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.8764274103837886
0.9251696867692213,20.76666641235352,1.23,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8805946590063392
0.9407294319694365,20.76666641235352,1.4,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.8864863201040432
0.9497602234188951,20.76666641235352,1.35,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.8902422765797452
0.9611771207440669,20.76666641235352,1.39,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.894967209402005
0.9654866340938194,20.76666641235352,1.34,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.8971999416217397
0.9734007356820539,20.76666641235352,1.38,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.9008243325295591
0.9771773039664595,20.76666641235352,1.42,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9029542290488802
0.9814858047442534,20.76666641235352,1.4,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9053209423206456
0.9861462967150422,20.76666641235352,1.21,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9078621154533254
0.9899718482546719,20.76666641235352,1.41,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9101101052446753
0.9934581321748148,20.76666641235352,1.24,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.9122500890565679
0.9970315927994571,20.76666641235352,1.43,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.914450214249542
0.9995731527887479,20.76666641235352,1.24,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9162474497275356
1.0042269919213376,20.76666641235352,1.37,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9189443795694366
1.0079164320724796,20.76666641235352,0.97,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.9212662887694961
1.0132580807668197,20.76666641235352,1.5,1.4,670.0,20.60000038146973,0.01,157.0,0.05520000000000001,9.75,0.9243223495530545
1.0165604448586851,20.76666641235352,1.05,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.9265315142122462
1.0285954894983373,20.76666641235352,1.5,1.4,670.0,20.60000038146973,0.008,157.0,0.05520000000000001,9.75,0.93259889530939
1.032135821316368,20.76666641235352,1.13,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9349928598284203
1.0377561106139694,20.76666641235352,1.5,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9383404724916476
1.040847150622324,20.76666641235352,1.31,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9405785548326012
1.047892164130051,20.76666641235352,1.34,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.944643090988557
1.050620080116332,20.76666641235352,1.33,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.9467588956858565
1.0606647660844406,20.76666641235352,1.37,1.4,670.0,20.60000038146973,0.012,157.0,0.05520000000000001,9.75,0.9523032258875996
1.0659360178034396,20.76666641235352,1.23,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9556698449111671
1.0710948275467684,20.76666641235352,1.4,1.4,670.0,20.60000038146973,0.013,157.0,0.05520000000000001,9.75,0.9590136831994627
1.0184541294804712,21.39999961853027,1.22,45.0,354.0,21.13333320617676,0.0085,102.0,0.0228,12.36666679382324,1.37566816509023
1.0544789118593252,21.39999961853027,1.21,45.0,354.0,21.13333320617676,0.0085,102.0,0.0228,12.36666679382324,1.4244533107106219
1.0966739170430706,21.39999961853027,1.17,45.0,354.0,21.13333320617676,0.0085,102.0,0.0228,12.36666679382324,1.4831883487168613
1.1373966321952171,21.39999961853027,1.19,45.0,354.0,21.13333320617676,0.0103,102.0,0.0228,12.36666679382324,1.5378097786832212
1.1713758391124867,21.39999961853027,1.22,45.0,354.0,21.13333320617676,0.0103,102.0,0.0228,12.36666679382324,1.5794947843442115
1.202266981566617,21.39999961853027,1.25,45.0,354.0,21.13333320617676,0.0103,102.0,0.0228,12.36666679382324,1.615262196652029
1.2313321075519579,21.39999961853027,1.26,45.0,354.0,21.13333320617676,0.0072,102.0,0.0228,12.36666679382324,1.6475717997039854
1.2534298735228353,21.39999961853027,1.28,45.0,354.0,21.13333320617676,0.0072,102.0,0.0228,12.36666679382324,1.6681088860345894
1.2800131511740087,21.39999961853027,1.32,45.0,354.0,21.13333320617676,0.0072,102.0,0.0228,12.36666679382324,1.6960713010027328
1.3062160467262953,21.39999961853027,1.24,45.0,354.0,21.13333320617676,0.0106,102.0,0.0228,12.36666679382324,1.7233238777893103
1.3133069469862355,21.39999961853027,1.26,45.0,354.0,21.13333320617676,0.0106,102.0,0.0228,12.36666679382324,1.720188484027043
1.328592945953762,21.39999961853027,1.2,45.0,354.0,21.13333320617676,0.0106,102.0,0.0228,12.36666679382324,1.7305738311748071
1.3434293503913606,21.23333358764648,1.2837496577000007,110.4,419.0,-7.566666603088379,0.0042,8.0,0.0284,13.53333377838135,1.740579203038797
1.3451081533389326,21.23333358764648,1.2775496577000007,110.4,419.0,-7.566666603088379,0.0042,8.0,0.0284,13.53333377838135,1.7307389371570343
1.2364408072030288,19.54999923706055,1.25,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9616952835969743
1.2167805835030634,19.54999923706055,1.21,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9630956360184523
1.1820744804708272,19.54999923706055,1.4,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9634534968790129
1.0845958280645074,19.54999923706055,1.37,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9598306095098533
1.0866159012046328,19.54999923706055,1.39,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9609230576003622
1.0899180302093692,19.54999923706055,1.45,16.6,584.0,2.083333253860474,0.024,102.0,0.05690000000000001,9.199999809265137,0.9621185345591846
