SoilTypeWRB,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTextureUSDA,Method,MeanTemperatureofWarmestQuarter,PrecipitationofDriestQuarter,AverageAridityIndex,PrecipitationofColdestQuarter,SiltContent
1.2857892847454286,1.2699795354599996,-8.5,692.0,21.98333358764648,0.073256,10.00833320617676,1.2857892847454286,1.2857892847454286,22.26666641235352,32.0,0.0458,289.0,0.279
1.0769309068580473,1.42,-1.0,303.0,25.26666641235352,0.0062209,11.35833358764648,1.2364408072030288,1.0769309068580473,25.45000076293945,31.0,0.0177,73.0,0.4292
1.3213948503848683,1.36,-1.0,303.0,25.26666641235352,0.0062209,11.35833358764648,1.3023244045447608,1.3213948503848683,25.45000076293945,31.0,0.0177,73.0,0.4292
1.0769309068580473,1.27225819072,1.8,621.0,6.666666507720947,0.010291,8.716666221618652,1.0769309068580473,1.3206023183726208,17.68333435058594,140.0,0.0648,155.0,0.783
0.8443495112000705,1.2932243276300002,1.8,621.0,6.666666507720947,0.010872,8.716666221618652,0.8443495112000705,1.2615328014700768,17.68333435058594,140.0,0.0648,155.0,0.746
0.7795683202675748,1.3161676528100004,1.8,621.0,6.666666507720947,0.010814,8.716666221618652,1.0769309068580473,1.214492273541808,17.68333435058594,140.0,0.0648,155.0,0.663
0.6460244835958511,1.3834,1.8,621.0,6.666666507720947,0.010291,8.716666221618652,0.7795683202675748,1.1452708949731563,17.68333435058594,140.0,0.0648,155.0,0.783
0.6504585513488459,1.4413900000000002,1.8,621.0,6.666666507720947,0.010291,8.716666221618652,0.7517249457908876,1.1134658234656674,17.68333435058594,140.0,0.0648,155.0,0.783
0.6127623277329889,1.3820700000000006,1.8,621.0,6.666666507720947,0.0057,8.716666221618652,1.3603716098546845,1.0703917851024194,17.68333435058594,140.0,0.0648,155.0,0.468
0.6545968282276294,1.4211100000000005,1.8,621.0,6.666666507720947,0.0057,8.716666221618652,1.29540478433194,1.0606983760490698,17.68333435058594,140.0,0.0648,155.0,0.468
1.0769309068580473,1.18,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,0.6611619402193633,1.0769309068580473,24.39999961853027,36.0,0.0216,36.0,0.3123527228399998
1.429780762637125,1.25,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.0349848329516433,1.429780762637125,24.39999961853027,36.0,0.0216,36.0,0.30456693569999976
1.4279883371952653,1.17,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.1323394962916185,1.4279883371952653,24.39999961853027,36.0,0.0216,36.0,0.32477135817999986
1.4051996095283148,1.18,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,1.173238282338788,1.4051996095283148,24.39999961853027,36.0,0.0216,36.0,0.31139024956999983
1.4028066533645167,1.25,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.2099043734005437,1.4028066533645167,24.39999961853027,36.0,0.0216,36.0,0.29938693569999975
1.358882830274302,1.17,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.1998128507466412,1.358882830274302,24.39999961853027,36.0,0.0216,36.0,0.32432135817999996
1.3319905077672618,1.18,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,1.196165815993939,1.3319905077672618,24.39999961853027,36.0,0.0216,36.0,0.29813054212999973
1.3796953140026966,1.25,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.2536617206224723,1.3796953140026966,24.39999961853027,36.0,0.0216,36.0,0.2983919678499997
1.3526956190402741,1.17,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.2419653544943148,1.3526956190402741,24.39999961853027,36.0,0.0216,36.0,0.3239013581799999
1.0769309068580473,1.3409723716400002,-75.0,990.0,-6.849999904632568,0.0216,10.32499980926514,1.2339163274140046,1.0464094178790357,19.29999923706055,197.0,0.104,213.0,0.52
0.8506981377444726,1.35999486552,-75.0,990.0,-6.849999904632568,0.0216,10.32499980926514,1.1661995542158816,1.02420183633966,19.29999923706055,197.0,0.104,213.0,0.52
0.6732093658227327,1.37,-89.5,811.0,-7.583333492279053,0.0052326,11.94166660308838,1.0769309068580473,0.9769977142155583,20.16666603088379,81.0,0.07880000000000001,81.0,0.48421452339000015
0.789331159199566,1.57,-89.5,811.0,-7.583333492279053,0.0046512,11.94166660308838,1.3976182065361398,1.012298085263114,20.16666603088379,81.0,0.07880000000000001,81.0,0.48171200990000007
1.0769309068580473,1.13,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,0.6862361985634507,1.0224980333726448,22.04999923706055,247.0,0.0922,249.0,0.534
0.7674122276194554,1.5,-76.0,1146.0,0.5499999523162842,0.015,10.58333301544189,0.6481790901996862,0.9979500122860456,22.04999923706055,247.0,0.0922,249.0,0.535
0.7281652377225972,1.58,-76.0,1146.0,0.5499999523162842,0.03,10.58333301544189,1.0769309068580473,0.9834383975211637,22.04999923706055,247.0,0.0922,249.0,0.359
0.7262446062087877,1.69,-76.0,1146.0,0.5499999523162842,0.014,10.58333301544189,0.6483922570181425,0.9729201700870115,22.04999923706055,247.0,0.0922,249.0,0.584
0.6680538763086252,1.13,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,0.6217545944793716,0.9522421234185869,22.04999923706055,247.0,0.0922,249.0,0.534
0.6502852110825678,1.5,-76.0,1146.0,0.5499999523162842,0.015,10.58333301544189,0.6150531823096949,0.9377680405124275,22.04999923706055,247.0,0.0922,249.0,0.535
0.6512644292428725,1.58,-76.0,1146.0,0.5499999523162842,0.03,10.58333301544189,0.8987068092627031,0.9277456011442945,22.04999923706055,247.0,0.0922,249.0,0.359
0.6342826636925671,1.69,-76.0,1146.0,0.5499999523162842,0.014,10.58333301544189,0.6192618378991955,0.9135271426510576,22.04999923706055,247.0,0.0922,249.0,0.584
0.5773567730509716,0.88,-78.0,1038.0,-3.150000095367432,0.071,11.19999980926514,0.5740516388100146,0.8871412261599626,19.26666641235352,208.0,0.09860000000000001,208.0,0.635
0.5943927596772676,1.56,-78.0,1038.0,-3.150000095367432,0.014,11.19999980926514,0.5885237221853411,0.8826436588423487,19.26666641235352,208.0,0.09860000000000001,208.0,0.671
0.6119806337609501,1.47,-78.0,1038.0,-3.150000095367432,0.02,11.19999980926514,0.6038572339093744,0.8796816499597058,19.26666641235352,208.0,0.09860000000000001,208.0,0.639
0.6419502789920588,1.59,-78.0,1038.0,-3.150000095367432,0.012,11.19999980926514,0.7709413077886121,0.8824675507649952,19.26666641235352,208.0,0.09860000000000001,208.0,0.466
0.6656886684274989,0.88,-78.0,1038.0,-3.150000095367432,0.071,11.19999980926514,0.6301257440968661,0.8844699563793419,19.26666641235352,208.0,0.09860000000000001,208.0,0.635
0.6534605546435327,1.56,-78.0,1038.0,-3.150000095367432,0.014,11.19999980926514,0.6210836995205397,0.8733278169242742,19.26666641235352,208.0,0.09860000000000001,208.0,0.671
0.6348453799373541,1.47,-78.0,1038.0,-3.150000095367432,0.02,11.19999980926514,0.6056555266786844,0.8594640701777903,19.26666641235352,208.0,0.09860000000000001,208.0,0.639
0.6124533852876017,1.59,-78.0,1038.0,-3.150000095367432,0.012,11.19999980926514,0.8158433162546541,0.8437102700524801,19.26666641235352,208.0,0.09860000000000001,208.0,0.466
0.5896524664259131,1.64,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,0.6976422059315024,0.8274241514889646,22.04999923706055,247.0,0.0922,249.0,0.423
0.6077710658284459,1.6,-76.0,1146.0,0.5499999523162842,0.013,10.58333301544189,0.7339997142215022,0.8296898721090298,22.04999923706055,247.0,0.0922,249.0,0.421
0.605908103549017,1.55,-76.0,1146.0,0.5499999523162842,0.021,10.58333301544189,0.5862977583764861,0.8232569948692865,22.04999923706055,247.0,0.0922,249.0,0.57
0.6182371799197488,1.78,-76.0,1146.0,0.5499999523162842,0.005,10.58333301544189,1.3206023183726208,0.8239699859935393,22.04999923706055,247.0,0.0922,249.0,0.23
0.6312942269510332,1.64,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,0.7109104382640447,0.8256001093645673,22.04999923706055,247.0,0.0922,249.0,0.423
0.6372496244743043,1.6,-76.0,1146.0,0.5499999523162842,0.013,10.58333301544189,0.7173357550389138,0.8241283154831357,22.04999923706055,247.0,0.0922,249.0,0.421
0.6311162792124374,1.55,-76.0,1146.0,0.5499999523162842,0.021,10.58333301544189,0.6010861957424398,0.8166750056642318,22.04999923706055,247.0,0.0922,249.0,0.57
0.605979407003584,1.78,-76.0,1146.0,0.5499999523162842,0.005,10.58333301544189,1.2849217224729625,0.7991451465650256,22.04999923706055,247.0,0.0922,249.0,0.23
1.0769309068580473,1.22,-0.06667,410.0,8.566666603088379,0.011,11.25,0.6927631915291862,0.7992679831132652,23.78333282470703,78.0,0.0257,85.0,0.473
1.260251282031553,1.14,-0.06667,410.0,8.566666603088379,0.011,11.25,0.7678440380967735,0.812976571923729,23.78333282470703,78.0,0.0257,85.0,0.473
1.2924539242389947,1.3,-0.06667,410.0,8.566666603088379,0.011,11.25,0.8213908717837829,0.8243074601889404,23.78333282470703,78.0,0.0257,85.0,0.473
1.3407642549822567,0.75,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.5709148878717827,1.0769309068580473,17.64999961853027,80.0,0.046,173.0,0.715
1.3536104109794906,1.1,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,0.6164727420257851,1.2795014389049386,17.64999961853027,80.0,0.046,173.0,0.704
1.2558735391977163,1.1,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,0.5957248947673286,0.9132569424693581,17.64999961853027,80.0,0.046,173.0,0.736
1.217387001960137,0.9,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.6029896066010493,0.873829845629315,17.64999961853027,80.0,0.046,173.0,0.714
1.2409195547607728,1.25,-117.0,565.0,17.45000076293945,0.0143,12.81666660308838,0.6440266994083532,1.00843242473726,17.64999961853027,80.0,0.046,173.0,0.705
1.1595491137938594,1.25,-117.0,565.0,17.45000076293945,0.0134,12.81666660308838,0.6180407094437165,0.8437541773238951,17.64999961853027,80.0,0.046,173.0,0.74
1.126170357583817,0.75,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.6183386416432949,0.8125734397680785,17.64999961853027,80.0,0.046,173.0,0.715
1.1588034305314177,1.1,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,0.6592076399529001,0.9211183345086973,17.64999961853027,80.0,0.046,173.0,0.704
1.130881108514706,1.1,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,0.65909630640763,0.891683145588909,17.64999961853027,80.0,0.046,173.0,0.736
1.105918289021043,0.9,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.6590067075407544,0.8681735848435297,17.64999961853027,80.0,0.046,173.0,0.714
1.1228085020007914,1.25,-117.0,565.0,17.45000076293945,0.0143,12.81666660308838,0.6860658744743838,0.9204962179137554,17.64999961853027,80.0,0.046,173.0,0.705
1.1169158071614231,0.75,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.6964990756710397,0.927043358952114,17.64999961853027,80.0,0.046,173.0,0.715
1.1464792079955652,1.1,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,0.7310413837304433,0.9916793025336855,17.64999961853027,80.0,0.046,173.0,0.704
1.1445478471821269,0.9,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.7426356501540694,0.9995634887303141,17.64999961853027,80.0,0.046,173.0,0.714
1.1691218070332408,1.1,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,0.7726867784405782,1.048547448388884,17.64999961853027,80.0,0.046,173.0,0.704
1.167283144036824,1.1,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,0.782994674137115,1.053210434872255,17.64999961853027,80.0,0.046,173.0,0.736
1.1620197367055751,1.1,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,0.7900643849738931,1.0518706771400257,17.64999961853027,80.0,0.046,173.0,0.736
1.1650277204448098,0.9,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.8026524658819771,1.0625020449469638,17.64999961853027,80.0,0.046,173.0,0.714
1.1885859513447516,1.25,-117.0,565.0,17.45000076293945,0.0134,12.81666660308838,0.8302742420917392,1.102615526036238,17.64999961853027,80.0,0.046,173.0,0.74
0.5938385564488561,1.4183913936399994,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,0.8319600327514243,0.8270183741139433,22.45000076293945,92.0,0.0355,94.0,0.52
0.5583577482348955,1.4101613936399997,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,0.8222152966191573,0.8195163131035247,22.45000076293945,92.0,0.0355,94.0,0.52
0.5083858914048953,1.41979139364,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,0.8093723758058007,0.80949635527963,22.45000076293945,92.0,0.0355,94.0,0.52
0.8340677376468882,1.66,-8.0,564.0,22.88333320617676,0.0085,11.72500038146973,1.343977785581689,0.7885747405318726,23.26666641235352,25.0,0.0332,239.0,0.074
0.7760347494762051,1.83,-8.0,564.0,22.88333320617676,0.0083,11.72500038146973,1.2479889459584312,0.7773885165174858,23.26666641235352,25.0,0.0332,239.0,0.138
0.7113651870198546,1.62,-8.0,564.0,22.88333320617676,0.0114,11.72500038146973,1.0769309068580473,0.7629924328782732,23.26666641235352,25.0,0.0332,239.0,0.129
1.3206023183726208,1.7,-8.0,564.0,22.88333320617676,0.0074,11.72500038146973,1.1588468783899717,0.7463935320327646,23.26666641235352,25.0,0.0332,239.0,0.251
0.3772503075701199,1.28,17.6,560.0,-0.2166667282581329,0.017,8.008333206176758,1.0769309068580473,0.7384222643784247,15.41666698455811,93.0,0.0777,109.0,0.41
1.0769309068580473,1.44,175.3,1076.0,15.31666660308838,0.04,8.791666984558105,1.1015905893899551,1.43113244572468,16.64999961853027,216.0,0.0952,303.0,0.21
0.34886412675966844,1.53581,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.0854146969911023,1.2364408072030288,21.5666675567627,9.0,0.0285,9.0,0.333
0.4938227634454623,1.53281,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.1103040218884501,1.290859289811627,21.5666675567627,9.0,0.0285,9.0,0.333
0.5987929246841287,1.54221,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.128540143705395,1.3154751106085991,21.5666675567627,9.0,0.0285,9.0,0.333
0.6502808322695076,1.5417,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.1277576098544753,1.286646094884216,21.5666675567627,9.0,0.0285,9.0,0.355
0.7302871735284687,1.4456900000000001,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.1478872586676556,1.3171091562884492,21.5666675567627,9.0,0.0285,9.0,0.355
0.8017392309664593,1.45516,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.1688312874351172,1.347176123676883,21.5666675567627,9.0,0.0285,9.0,0.355
0.8515748372817872,1.4309600000000002,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.1815935976910539,1.357418722615767,21.5666675567627,9.0,0.0285,9.0,0.355
0.8818786055529061,1.4036600000000004,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.185690727925245,1.3500013472031929,21.5666675567627,9.0,0.0285,9.0,0.335
0.9254987684118914,1.3970600000000002,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.2002944912799303,1.3655163223060673,21.5666675567627,9.0,0.0285,9.0,0.335
0.9621463104309214,1.3276300000000003,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.2127570892573878,1.3767734852607059,21.5666675567627,9.0,0.0285,9.0,0.335
0.9809057234615056,1.3131300000000004,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.2153839832071365,1.3699365457385733,21.5666675567627,9.0,0.0285,9.0,0.335
0.9948943439918077,1.2758899999999997,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.216025350236759,1.3607875022231317,21.5666675567627,9.0,0.0285,9.0,0.321
1.0238822821489393,1.2604408557499998,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.2277982009060644,1.3723423563952677,21.5666675567627,9.0,0.0285,9.0,0.321
1.0582708162344132,1.2764808557500003,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.2444828479044214,1.3923018038931,21.5666675567627,9.0,0.0285,9.0,0.321
1.0782617566183863,1.2892808557500004,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.252269438450869,1.3970672905822528,21.5666675567627,9.0,0.0285,9.0,0.321
1.4311324457246795,1.52,52.5,200.0,28.63333320617676,0.0136,15.10833358764648,1.2438247438632222,0.7285998920541885,28.63333320617676,2.0,0.008700000000000001,119.0,0.137
1.0742718543281788,1.37,172.5,701.0,16.5,0.022,10.5,0.7828406687958115,0.7286542425240062,16.5,150.0,0.05810000000000001,183.0,0.519
1.0718099482888432,1.25,172.5,701.0,16.5,0.029,10.5,0.7884313199059937,0.733552442064675,16.5,150.0,0.05810000000000001,183.0,0.519
1.0769309068580473,1.1862699999999997,-93.0,764.0,-8.583333015441895,0.031,11.375,0.808912927118164,0.7491455751974191,21.26666641235352,69.0,0.0714,69.0,0.6
0.8443495112000706,1.19187,-93.0,764.0,-8.583333015441895,0.031,11.375,0.8044323632187077,0.7468934856948727,21.26666641235352,69.0,0.0714,69.0,0.6
0.6923102708455527,1.1857700000000002,-93.0,764.0,-8.583333015441895,0.031,11.375,0.7951834615946591,0.7411086196374799,21.26666641235352,69.0,0.0714,69.0,0.6
1.096698718361363,1.01,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.791590156763513,0.7393432675696142,16.39999961853027,142.0,0.0532,195.0,0.52
1.0947131308178828,1.25,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.7970256646999141,0.7441513263540634,16.39999961853027,142.0,0.0532,195.0,0.52
1.0770288920869353,1.24,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.7936485242647754,0.7424708893918971,16.39999961853027,142.0,0.0532,195.0,0.52
1.0612633315697129,1.24,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.7907446514863499,0.7410904025544732,16.39999961853027,142.0,0.0532,195.0,0.52
1.0453166842738262,1.32,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.7872249026023206,0.7392048324758227,16.39999961853027,142.0,0.0532,195.0,0.52
1.0301091992173237,1.34,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,0.7836381323088486,0.7372209322575791,16.39999961853027,142.0,0.0532,195.0,0.52
0.645110394662582,1.53,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,0.8327034860113077,1.2840434120455857,26.21666717529297,22.0,0.0304,224.0,0.299
0.6717400854402664,1.26,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,0.8469513767450658,1.2308199427465012,26.21666717529297,22.0,0.0304,224.0,0.299
0.7385572265476578,1.65,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,0.9060260785526424,1.3046828192972735,26.21666717529297,22.0,0.0304,224.0,0.299
0.7142584393035476,1.39,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,0.8689427820252592,1.1682676494893622,26.21666717529297,22.0,0.0304,224.0,0.299
0.7468748837498042,1.2,-81.0,1008.0,-4.300000190734863,0.037,9.291666984558105,1.2278224774707345,0.7312673615650173,19.08333396911621,210.0,0.1065,225.0,0.325
0.7625836859766558,1.2,-81.0,1008.0,-4.300000190734863,0.037,9.291666984558105,1.2218167455423223,0.7355297324545618,19.08333396911621,210.0,0.1065,225.0,0.325
0.7580766785310188,1.4,-81.0,1008.0,-4.300000190734863,0.019,9.291666984558105,0.8939299828292998,0.7347046734694208,19.08333396911621,210.0,0.1065,225.0,0.365
0.7549817534963956,1.4,-81.0,1008.0,-4.300000190734863,0.019,9.291666984558105,0.8822975237121973,0.7341695832523254,19.08333396911621,210.0,0.1065,225.0,0.365
0.7493003558424906,1.1,-81.0,1008.0,-4.300000190734863,0.031,9.291666984558105,0.8685961281039857,0.7328203068072852,19.08333396911621,210.0,0.1065,225.0,0.488
0.754278647102642,1.23,146.0,506.0,19.81666564941406,0.0115,12.60000038146973,0.46349189661667956,1.0769309068580473,22.54999923706055,94.0,0.0295,148.0,0.12
0.7492278062618449,1.33,146.0,506.0,19.81666564941406,0.0115,12.60000038146973,0.5216977003325588,0.8575201073111822,22.54999923706055,94.0,0.0295,148.0,0.12
1.0769309068580473,1.4965708557500006,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.2057912690413584,0.7345230427094276,31.06666564941406,5.0,0.0357,562.0,0.201
1.362212685351273,1.4886567481700002,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.2184113603214481,0.7466959949912285,31.06666564941406,5.0,0.0357,562.0,0.201
1.490701710322277,1.4962076039200003,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.2331132603198602,0.7598668340079793,31.06666564941406,5.0,0.0357,562.0,0.201
1.5635458894898195,1.4985976039200002,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.2479501567164168,0.7731423092415438,31.06666564941406,5.0,0.0357,562.0,0.201
1.0769309068580473,1.56,78.6,717.0,23.25,0.00684,12.32499980926514,0.5430036851354305,0.7855296431159233,31.41666793823242,13.0,0.0328,26.0,0.171
1.0511626304253867,1.62,78.6,717.0,23.25,0.00625,12.32499980926514,0.6394818189068896,0.7885659052789208,31.41666793823242,13.0,0.0328,26.0,0.175
1.0449998714276145,1.41,78.6,717.0,23.25,0.00889,12.32499980926514,0.7050139079944198,0.7916172608808352,31.41666793823242,13.0,0.0328,26.0,0.173
1.1068148631157197,1.37,78.6,717.0,23.25,0.01782,12.32499980926514,0.7889061837352218,0.7977980334400846,31.41666793823242,13.0,0.0328,26.0,0.179
1.00665304439244,1.05,135.3,1676.0,5.900000095367432,0.0242,8.741666793823242,0.8680817404967137,0.8073856435822508,24.36666679382324,328.0,0.1425,330.0,0.29
1.0205103326140983,1.1,135.3,1676.0,5.900000095367432,0.0117,8.741666793823242,0.8964891024350703,0.8149620693133544,24.36666679382324,328.0,0.1425,330.0,0.29
1.0398334509860592,1.15,135.3,1676.0,5.900000095367432,0.0064,8.741666793823242,0.9318396271056308,0.8247702603991103,24.36666679382324,328.0,0.1425,330.0,0.29
1.0277218847395027,1.05,135.3,1676.0,5.900000095367432,0.0242,8.741666793823242,0.91858108791218,0.822598278098529,24.36666679382324,328.0,0.1425,330.0,0.29
1.0124780679332974,1.1,135.3,1676.0,5.900000095367432,0.0117,8.741666793823242,0.9007920020607163,0.8189568110663196,24.36666679382324,328.0,0.1425,330.0,0.29
1.0075714039402601,1.15,135.3,1676.0,5.900000095367432,0.0064,8.741666793823242,0.8982900364822278,0.8192072480446031,24.36666679382324,328.0,0.1425,330.0,0.29
1.2022483035121185,1.3062299999999993,-6.2,542.0,24.41666603088379,0.006,10.25833320617676,1.0769309068580473,0.8257997739007766,24.76666641235352,21.0,0.0321,236.0,0.32
0.7432983826486034,1.09,1.4,670.0,20.60000038146973,0.01,9.75,1.2411850475821133,0.8265422817420283,20.76666641235352,146.0,0.05520000000000001,157.0,0.502
0.7764016228526057,1.43,1.4,670.0,20.60000038146973,0.01,9.75,1.2686595759293255,0.834812694030991,20.76666641235352,146.0,0.05520000000000001,157.0,0.502
0.7942022862273418,1.07,1.4,670.0,20.60000038146973,0.008,9.75,0.774845563504271,0.8392567179492849,20.76666641235352,146.0,0.05520000000000001,157.0,0.623
0.8242888444915335,1.42,1.4,670.0,20.60000038146973,0.008,9.75,0.7905378992751437,0.8475967466602765,20.76666641235352,146.0,0.05520000000000001,157.0,0.623
0.8389813017196955,1.28,1.4,670.0,20.60000038146973,0.013,9.75,0.9183324159584529,0.8517696595658658,20.76666641235352,146.0,0.05520000000000001,157.0,0.374
0.8546115960803969,1.4,1.4,670.0,20.60000038146973,0.013,9.75,0.9327142398900523,0.8564557252958037,20.76666641235352,146.0,0.05520000000000001,157.0,0.374
0.8688601680218552,1.23,1.4,670.0,20.60000038146973,0.013,9.75,1.2663949062882802,0.8609358624434705,20.76666641235352,146.0,0.05520000000000001,157.0,0.516
0.8829401479061786,1.41,1.4,670.0,20.60000038146973,0.013,9.75,1.2691766661559665,0.8655650674642249,20.76666641235352,146.0,0.05520000000000001,157.0,0.516
0.8968631316264344,1.21,1.4,670.0,20.60000038146973,0.012,9.75,0.7987812279344942,0.8703373412734013,20.76666641235352,146.0,0.05520000000000001,157.0,0.58
0.9141449795799159,1.4,1.4,670.0,20.60000038146973,0.012,9.75,0.8109336440464366,0.8764274103837886,20.76666641235352,146.0,0.05520000000000001,157.0,0.58
0.9251696867692213,1.23,1.4,670.0,20.60000038146973,0.013,9.75,1.2608818460513307,0.8805946590063392,20.76666641235352,146.0,0.05520000000000001,157.0,0.302
0.9407294319694365,1.4,1.4,670.0,20.60000038146973,0.013,9.75,1.2662377158648026,0.8864863201040432,20.76666641235352,146.0,0.05520000000000001,157.0,0.302
0.9497602234188951,1.35,1.4,670.0,20.60000038146973,0.01,9.75,1.2731299302091927,0.8902422765797452,20.76666641235352,146.0,0.05520000000000001,157.0,0.502
0.9611771207440669,1.39,1.4,670.0,20.60000038146973,0.01,9.75,1.2793208985992588,0.894967209402005,20.76666641235352,146.0,0.05520000000000001,157.0,0.502
