Method,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,BulkDensity,SoilTypeWRB,MeanTemperatureofWarmestQuarter
1.0440081320953674,1.8,621.0,6.666666507720947,0.010814,8.716666221618652,1.2814683129599993,0.5663794502113738,17.68333435058594
0.9718823031344023,1.8,621.0,6.666666507720947,0.010291,8.716666221618652,1.3477299999999999,0.43334621931899464,17.68333435058594
0.9344782217425646,1.8,621.0,6.666666507720947,0.010291,8.716666221618652,1.3759099999999997,0.4288411919065629,17.68333435058594
0.8896285132616726,1.8,621.0,6.666666507720947,0.0057,8.716666221618652,1.33879,0.39351480759685126,17.68333435058594
0.8792502594801349,1.8,621.0,6.666666507720947,0.0057,8.716666221618652,1.3766600000000002,0.4391838635080912,17.68333435058594
0.9321215927452601,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,1.18,0.9321215927452601,24.39999961853027
1.2849116071354842,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.25,1.2849116071354842,24.39999961853027
1.294343704636472,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.17,1.294343704636472,24.39999961853027
1.2590511444066075,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,1.18,1.2590511444066075,24.39999961853027
1.2613998730793017,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.25,1.2613998730793017,24.39999961853027
1.2187631332070545,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.17,1.2187631332070545,24.39999961853027
1.1917192017461298,-102.0,470.0,3.116666555404663,0.01,16.29999923706055,1.18,1.1917192017461298,24.39999961853027
1.2429023021646268,-102.0,470.0,3.116666555404663,0.013,16.29999923706055,1.25,1.2429023021646268,24.39999961853027
1.21569270381909,-102.0,470.0,3.116666555404663,0.0225,16.29999923706055,1.17,1.21569270381909,24.39999961853027
0.8649772451846007,-75.0,990.0,-6.849999904632568,0.0216,10.32499980926514,1.3284811980400002,0.9321215927452601,19.29999923706055
0.8406797000781581,-75.0,990.0,-6.849999904632568,0.0216,10.32499980926514,1.3526861613700003,0.6677227404537247,19.29999923706055
0.7933437569439233,-89.5,811.0,-7.583333492279053,0.0052326,11.94166660308838,1.37,0.4620778808396448,20.16666603088379
0.8274539505273241,-89.5,811.0,-7.583333492279053,0.0046512,11.94166660308838,1.57,0.5784756521013886,20.16666603088379
0.8404904497449223,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,1.13,0.9321215927452601,22.04999923706055
0.8167940473318526,-76.0,1146.0,0.5499999523162842,0.015,10.58333301544189,1.5,0.6137973934947896,22.04999923706055
0.802906908353154,-76.0,1146.0,0.5499999523162842,0.03,10.58333301544189,1.58,0.5703658329442232,22.04999923706055
0.7938127809178533,-76.0,1146.0,0.5499999523162842,0.014,10.58333301544189,1.69,0.5716628053258263,22.04999923706055
0.7756025734387811,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,1.13,0.521399721553056,22.04999923706055
0.7613312161682544,-76.0,1146.0,0.5499999523162842,0.015,10.58333301544189,1.5,0.49954575581664035,22.04999923706055
0.7535049603407541,-76.0,1146.0,0.5499999523162842,0.03,10.58333301544189,1.58,0.5056386554140119,22.04999923706055
0.739220191653424,-76.0,1146.0,0.5499999523162842,0.014,10.58333301544189,1.69,0.4848396570382834,22.04999923706055
0.7121060396801826,-78.0,1038.0,-3.150000095367432,0.071,11.19999980926514,0.88,0.4227236543069387,19.26666641235352
0.7074914647483375,-78.0,1038.0,-3.150000095367432,0.014,11.19999980926514,1.56,0.4373567105555437,19.26666641235352
0.7054348906845114,-78.0,1038.0,-3.150000095367432,0.02,11.19999980926514,1.47,0.45593165456921214,19.26666641235352
0.7083141456279589,-78.0,1038.0,-3.150000095367432,0.012,11.19999980926514,1.59,0.48464154200663484,19.26666641235352
0.7095592406889099,-78.0,1038.0,-3.150000095367432,0.071,11.19999980926514,0.88,0.5051035293676848,19.26666641235352
0.6985240923577586,-78.0,1038.0,-3.150000095367432,0.014,11.19999980926514,1.56,0.4921196379198946,19.26666641235352
0.6855596128322655,-78.0,1038.0,-3.150000095367432,0.02,11.19999980926514,1.47,0.47476518402123535,19.26666641235352
0.6701499602262456,-78.0,1038.0,-3.150000095367432,0.012,11.19999980926514,1.59,0.4523050141705037,19.26666641235352
0.6537295789443088,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,1.64,0.42841504107298295,22.04999923706055
0.6553233136607046,-76.0,1146.0,0.5499999523162842,0.013,10.58333301544189,1.6,0.44438560728469173,22.04999923706055
0.6492515596972007,-76.0,1146.0,0.5499999523162842,0.021,10.58333301544189,1.55,0.4427049519076316,22.04999923706055
0.6504299502600966,-76.0,1146.0,0.5499999523162842,0.005,10.58333301544189,1.78,0.4554479829510469,22.04999923706055
0.6521165966592964,-76.0,1146.0,0.5499999523162842,0.11,10.58333301544189,1.64,0.46810613133559137,22.04999923706055
0.6510764191215485,-76.0,1146.0,0.5499999523162842,0.013,10.58333301544189,1.6,0.47443716911743433,22.04999923706055
0.642700531761428,-76.0,1146.0,0.5499999523162842,0.021,10.58333301544189,1.55,0.4660936998199914,22.04999923706055
0.6251775491935402,-76.0,1146.0,0.5499999523162842,0.005,10.58333301544189,1.78,0.4405967255027616,22.04999923706055
0.625116844119708,-0.06667,410.0,8.566666603088379,0.011,11.25,1.22,0.9321215927452601,23.78333282470703
0.640696570505865,-0.06667,410.0,8.566666603088379,0.011,11.25,1.14,1.1447427885071726,23.78333282470703
0.6536123989730976,-0.06667,410.0,8.566666603088379,0.011,11.25,1.3,1.183380637982458,23.78333282470703
0.9321215927452601,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.75,1.2018443029737829,17.64999961853027
1.1614941862685926,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,1.1,1.2190281645027048,17.64999961853027
0.802517856521865,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,1.1,1.124489583879847,17.64999961853027
0.7714100427422667,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.9,1.0901508929201258,17.64999961853027
0.9112540505972108,-117.0,565.0,17.45000076293945,0.0143,12.81666660308838,1.25,1.1173279778556158,17.64999961853027
0.7461136905103607,-117.0,565.0,17.45000076293945,0.0134,12.81666660308838,1.25,1.0375335720036487,17.64999961853027
0.7185295215361601,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.75,1.0072517554841056,17.64999961853027
0.8280539488713267,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,1.1,1.041809001644893,17.64999961853027
0.8029899562931354,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,1.1,1.0174017246461549,17.64999961853027
0.7798538791083408,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.9,0.9939400120039987,17.64999961853027
0.8340722245808089,-117.0,565.0,17.45000076293945,0.0143,12.81666660308838,1.25,1.0130557953690733,17.64999961853027
0.8425114675342039,-117.0,565.0,17.45000076293945,0.0371,12.81666660308838,0.75,1.009355192733477,17.64999961853027
0.904711935219586,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,1.1,1.0385262088566902,17.64999961853027
0.9157738642513094,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.9,1.0394415450656913,17.64999961853027
0.9649297873737375,-117.0,565.0,17.45000076293945,0.0147,12.81666660308838,1.1,1.0650111769832762,17.64999961853027
0.9707583739596418,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,1.1,1.0647382168138735,17.64999961853027
0.9700796201785747,-117.0,565.0,17.45000076293945,0.0182,12.81666660308838,1.1,1.0606798069241667,17.64999961853027
0.9810209014302076,-117.0,565.0,17.45000076293945,0.0319,12.81666660308838,0.9,1.0646184319531964,17.64999961853027
1.019833498743384,-117.0,565.0,17.45000076293945,0.0134,12.81666660308838,1.25,1.0879699254684594,17.64999961853027
0.6577925672294607,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,1.3681299999999998,0.40980210610030365,22.45000076293945
0.6500767895234898,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,1.3961899999999998,0.3753525000579586,22.45000076293945
0.639484023510236,1.0,492.0,7.533333301544189,0.013954,11.48333358764648,1.3911999999999998,0.32225114461587545,22.45000076293945
0.6185162117872369,-8.0,564.0,22.88333320617676,0.0085,11.72500038146973,1.66,0.6320537802226982,23.26666641235352
0.6082991711165898,-8.0,564.0,22.88333320617676,0.0083,11.72500038146973,1.83,0.581595532588175,23.26666641235352
0.5947206913439067,-8.0,564.0,22.88333320617676,0.0114,11.72500038146973,1.62,0.522717676821802,23.26666641235352
0.5787960770883868,-8.0,564.0,22.88333320617676,0.0074,11.72500038146973,1.7,1.1640989963046287,23.26666641235352
0.5718766104607853,17.6,560.0,-0.2166667282581329,0.017,8.008333206176758,1.28,0.19340225616561055,15.41666698455811
1.2804128715676992,175.3,1076.0,15.31666660308838,0.04,8.791666984558105,1.44,0.9321215927452601,16.64999961853027
1.0818590218318453,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.5522,0.13505766215855294,21.5666675567627
1.1604471558746825,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.5529000000000002,0.30252541589448767,21.5666675567627
1.2003431615544728,110.3,423.0,-7.183333396911621,0.0034,13.64166641235352,1.5566,0.424447390789925,21.5666675567627
1.1833210112383248,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.55189,0.4901214626450763,21.5666675567627
1.2202966113896212,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.49508070905,0.58003094899086,21.5666675567627
1.2564006265680157,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.4753078484100002,0.6604644322412193,21.5666675567627
1.2722224892767167,110.3,423.0,-7.183333396911621,0.003,13.64166641235352,1.4639078484100003,0.7184763415807427,21.5666675567627
1.269597120836709,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.4335807090499995,0.7559668483561633,21.5666675567627
1.2865025513521526,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.34006070905,0.803733210933888,21.5666675567627
1.2990323542101243,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.2586678484099998,0.8440867595321315,21.5666675567627
1.29533881533528,110.3,423.0,-7.183333396911621,0.0024,13.64166641235352,1.2705678484099998,0.8678065272044946,21.5666675567627
1.289163926695639,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.27224070905,0.8864125804565038,21.5666675567627
1.3008223916343178,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.2553407090500004,0.9174276744174512,21.5666675567627
1.3205057989025994,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.2583678484100007,0.9533283064563338,21.5666675567627
1.3265529462972623,110.3,423.0,-7.183333396911621,0.0027,13.64166641235352,1.2654778484100007,0.9759962181492006,21.5666675567627
0.5580715839284243,52.5,200.0,28.63333320617676,0.0136,15.10833358764648,1.52,1.2804128715676992,28.63333320617676
0.558653467749579,172.5,701.0,16.5,0.022,10.5,1.37,0.9750078299506737,16.5
0.5636166204446481,172.5,701.0,16.5,0.029,10.5,1.25,0.9696370319858032,16.5
0.5792517188927807,-93.0,764.0,-8.583333015441895,0.031,11.375,1.23084,0.9321215927452601,21.26666641235352
0.5773884093314271,-93.0,764.0,-8.583333015441895,0.031,11.375,1.23194,0.6988557141977378,21.26666641235352
0.5726649300918031,-93.0,764.0,-8.583333015441895,0.031,11.375,1.2113399999999999,0.560748041623404,21.26666641235352
0.570816702809941,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.01,0.9918072609585863,16.39999961853027
0.5741779596049175,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.25,0.9835724560277802,16.39999961853027
0.5716718767816678,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.24,0.9615613067995459,16.39999961853027
0.5697179259532857,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.24,0.9423446332924683,16.39999961853027
0.5674065425393525,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.32,0.9235057262898716,16.39999961853027
0.5650461006832296,172.5,637.0,14.80000019073486,0.0255,10.38333320617676,1.34,0.9056916149117032,16.39999961853027
1.1422678138749465,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,1.53,0.46088300224245626,26.21666717529297
1.0771691825556509,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,1.26,0.4863038347450286,26.21666717529297
1.1352024931852138,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,1.65,0.5489081821842287,26.21666717529297
0.9974755953188904,-6.0,535.0,26.08333396911621,0.0054,11.51666641235352,1.39,0.5252960588052736,26.21666717529297
0.559414970920936,-81.0,1008.0,-4.300000190734863,0.037,9.291666984558105,1.2,0.5586653691735985,19.08333396911621
0.5627590323070016,-81.0,1008.0,-4.300000190734863,0.037,9.291666984558105,1.2,0.5717116968831506,19.08333396911621
0.5617630062618372,-81.0,1008.0,-4.300000190734863,0.019,9.291666984558105,1.4,0.5675185119472121,19.08333396911621
0.5615822765002388,-81.0,1008.0,-4.300000190734863,0.019,9.291666984558105,1.4,0.5665801095211898,19.08333396911621
0.5597903669965696,-81.0,1008.0,-4.300000190734863,0.031,9.291666984558105,1.1,0.5601130987217223,19.08333396911621
0.9321215927452601,146.0,506.0,19.81666564941406,0.0115,12.60000038146973,1.23,0.5638660826763219,22.54999923706055
0.7332658953154578,146.0,506.0,19.81666564941406,0.0115,12.60000038146973,1.33,0.5625853920332495,22.54999923706055
0.5609104802226011,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.5061402445000005,0.9321215927452601,31.06666564941406
0.5735991484771245,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.5022100000000003,1.222341096028555,31.06666564941406
0.5873214505182829,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.49422085575,1.3537254318874234,31.06666564941406
0.6013450007811828,-1.0,852.0,26.93333435058594,0.0077,12.55833339691162,1.5211681418100012,1.4320777791059618,31.06666564941406
0.6142529971410876,78.6,717.0,23.25,0.00684,12.32499980926514,1.56,0.9321215927452601,31.41666793823242
0.6175595166167392,78.6,717.0,23.25,0.00625,12.32499980926514,1.62,0.9037948142314134,31.41666793823242
0.6209524574845988,78.6,717.0,23.25,0.00889,12.32499980926514,1.41,0.8988614715027793,31.41666793823242
0.6272041639274715,78.6,717.0,23.25,0.01782,12.32499980926514,1.37,0.9559812734664053,31.41666793823242
0.6363429388630016,135.3,1676.0,5.900000095367432,0.0242,8.741666793823242,1.05,0.8813851659841455,24.36666679382324
0.6423523806382672,135.3,1676.0,5.900000095367432,0.0117,8.741666793823242,1.1,0.8895703737333681,24.36666679382324
0.648697321196156,135.3,1676.0,5.900000095367432,0.0064,8.741666793823242,1.15,0.8985002804136042,24.36666679382324
0.6459510239799174,135.3,1676.0,5.900000095367432,0.0242,8.741666793823242,1.05,0.8838566979106434,24.36666679382324
0.6421117919904272,135.3,1676.0,5.900000095367432,0.0117,8.741666793823242,1.1,0.8671484736451466,24.36666679382324
0.6423987823500794,135.3,1676.0,5.900000095367432,0.0064,8.741666793823242,1.15,0.8614322302061468,24.36666679382324
0.64807579193036,-6.2,542.0,24.41666603088379,0.006,10.25833320617676,1.3222800000000003,1.0401017605013112,24.76666641235352
0.6492288976700304,1.4,670.0,20.60000038146973,0.01,9.75,1.09,0.560684573753048,20.76666641235352
0.6575259659620077,1.4,670.0,20.60000038146973,0.01,9.75,1.43,0.5940957925608454,20.76666641235352
0.6624765926179729,1.4,670.0,20.60000038146973,0.008,9.75,1.07,0.6138626079106143,20.76666641235352
0.671162830333963,1.4,670.0,20.60000038146973,0.008,9.75,1.42,0.6452606765987049,20.76666641235352
0.6758760198112164,1.4,670.0,20.60000038146973,0.013,9.75,1.28,0.6618402757101275,20.76666641235352
0.6806788353383023,1.4,670.0,20.60000038146973,0.013,9.75,1.4,0.677892013766926,20.76666641235352
0.6853258690846296,1.4,670.0,20.60000038146973,0.013,9.75,1.23,0.6927005146826754,20.76666641235352
0.6898582051317339,1.4,670.0,20.60000038146973,0.013,9.75,1.41,0.7064982441963511,20.76666641235352
0.6949735358240406,1.4,670.0,20.60000038146973,0.012,9.75,1.21,0.7214840891366375,20.76666641235352
0.7010809420039482,1.4,670.0,20.60000038146973,0.012,9.75,1.4,0.7388178846614354,20.76666641235352
0.7056563970885933,1.4,670.0,20.60000038146973,0.013,9.75,1.23,0.7510306232120938,20.76666641235352
0.7115732858329825,1.4,670.0,20.60000038146973,0.013,9.75,1.4,0.7666396131639629,20.76666641235352
0.7158364095898652,1.4,670.0,20.60000038146973,0.01,9.75,1.35,0.7770704235004673,20.76666641235352
0.7210218152254193,1.4,670.0,20.60000038146973,0.01,9.75,1.39,0.7897103521738704,20.76666641235352
0.7237303412911918,1.4,670.0,20.60000038146973,0.008,9.75,1.34,0.7952442902745581,20.76666641235352
0.7277012426506365,1.4,670.0,20.60000038146973,0.008,9.75,1.38,0.8039996695668373,20.76666641235352
0.730159149334278,1.4,670.0,20.60000038146973,0.013,9.75,1.42,0.8085442139384907,20.76666641235352
0.7328358996912183,1.4,670.0,20.60000038146973,0.013,9.75,1.4,0.8135527620660872,20.76666641235352
0.7357046661535218,1.4,670.0,20.60000038146973,0.013,9.75,1.21,0.8189394560920782,20.76666641235352
0.7384245710551761,1.4,670.0,20.60000038146973,0.013,9.75,1.41,0.8238351523581272,20.76666641235352
0.7408788004917053,1.4,670.0,20.60000038146973,0.012,9.75,1.24,0.8279737984326437,20.76666641235352
0.7435691864108639,1.4,670.0,20.60000038146973,0.012,9.75,1.43,0.8326148529474551,20.76666641235352
0.7457803164044465,1.4,670.0,20.60000038146973,0.013,9.75,1.24,0.8360146303985654,20.76666641235352
0.7488725942785692,1.4,670.0,20.60000038146973,0.013,9.75,1.37,0.8414635837583019,20.76666641235352
0.7515828550319356,1.4,670.0,20.60000038146973,0.01,9.75,0.97,0.8459150103343575,20.76666641235352
0.7540012177043467,1.4,670.0,20.60000038146973,0.01,9.75,1.5,0.8496162590966525,20.76666641235352
0.7561052570871789,1.4,670.0,20.60000038146973,0.008,9.75,1.05,0.8525432488493202,20.76666641235352
0.7620370131812834,1.4,670.0,20.60000038146973,0.008,9.75,1.5,0.8641441452248884,20.76666641235352
0.7647461687747357,1.4,670.0,20.60000038146973,0.013,9.75,1.13,0.86827614661701,20.76666641235352
0.767683645185492,1.4,670.0,20.60000038146973,0.013,9.75,1.5,0.8728627926288395,20.76666641235352
0.7700539352147151,1.4,670.0,20.60000038146973,0.013,9.75,1.31,0.8761384475553987,20.76666641235352
0.773727898481317,1.4,670.0,20.60000038146973,0.013,9.75,1.34,0.8822255580945179,20.76666641235352
0.7755215399349334,1.4,670.0,20.60000038146973,0.012,9.75,1.33,0.8841636465994178,20.76666641235352
0.7809333226159018,1.4,670.0,20.60000038146973,0.012,9.75,1.37,0.8938407585364995,20.76666641235352
0.784413332115299,1.4,670.0,20.60000038146973,0.013,9.75,1.23,0.8992740987521073,20.76666641235352
0.7879090365480792,1.4,670.0,20.60000038146973,0.013,9.75,1.4,0.904674210328852,20.76666641235352
1.3069581426911754,45.0,354.0,21.13333320617676,0.0085,12.36666679382324,1.22,0.8692251022952756,21.39999961853027
1.3439362618918183,45.0,354.0,21.13333320617676,0.0085,12.36666679382324,1.21,0.9010438975495663,21.39999961853027
1.3900254369833724,45.0,354.0,21.13333320617676,0.0085,12.36666679382324,1.17,0.9381692933723266,21.39999961853027
1.4340592662120708,45.0,354.0,21.13333320617676,0.0103,12.36666679382324,1.19,0.9745949443118755,21.39999961853027
1.4679242547999294,45.0,354.0,21.13333320617676,0.0103,12.36666679382324,1.22,1.0055539207973994,21.39999961853027
1.4956903961780155,45.0,354.0,21.13333320617676,0.0103,12.36666679382324,1.25,1.0330845970675602,21.39999961853027
1.5204889046129666,45.0,354.0,21.13333320617676,0.0072,12.36666679382324,1.26,1.0588600377814703,21.39999961853027
1.5335160297166026,45.0,354.0,21.13333320617676,0.0072,12.36666679382324,1.28,1.077472459165797,21.39999961853027
1.5538306791863432,45.0,354.0,21.13333320617676,0.0072,12.36666679382324,1.32,1.100302893398383,21.39999961853027
1.5747403074640156,45.0,354.0,21.13333320617676,0.0106,12.36666679382324,1.24,1.1233917240108897,21.39999961853027
1.5683274307174457,45.0,354.0,21.13333320617676,0.0106,12.36666679382324,1.26,1.1291607491805111,21.39999961853027
1.5751540430441233,45.0,354.0,21.13333320617676,0.0106,12.36666679382324,1.2,1.142862133251517,21.39999961853027
1.5826766311140896,110.4,419.0,-7.566666603088379,0.0042,13.53333377838135,1.2837002444999999,1.1567265528340493,21.23333358764648
1.574959700082119,110.4,419.0,-7.566666603088379,0.0042,13.53333377838135,1.2830516381400003,1.1603797831454163,21.23333358764648
0.7908700091564173,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.25,1.0818590218318453,19.54999923706055
0.7925452981811245,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.21,1.0658785027193811,19.54999923706055
0.79343938550986,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.4,1.039247817087908,19.54999923706055
0.7897977375848257,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.37,0.9375421933761305,19.54999923706055
0.7909976236640005,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.39,0.9384222994289108,19.54999923706055
0.7922412202995527,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.45,0.9400048424130082,19.54999923706055
0.7837133741574375,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.36,0.8135136957399535,19.54999923706055
0.7821800193535575,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.3,0.7924043179495279,19.54999923706055
0.778395602389271,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.46,0.7496083383790211,19.54999923706055
0.7702615743174557,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.39,0.6679796847164844,19.54999923706055
0.7694170053495591,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.42,0.667141476068979,19.54999923706055
0.7652621295440722,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.5,0.6362889707179372,19.54999923706055
0.7589894053279057,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.4,0.5906395920436448,19.54999923706055
0.7576461810995272,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.46,0.5896387020299984,19.54999923706055
0.7545615739070548,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.39,0.5751524286586583,19.54999923706055
0.755663051600333,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.34,0.5927111666748331,19.54999923706055
0.7541843999320232,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.51,0.5904342666595244,19.54999923706055
0.74990188465218,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.3,0.5692739315897513,19.54999923706055
0.7528905823967081,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.29,0.5969108284320217,19.54999923706055
0.752306855201698,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.42,0.6000379170356411,19.54999923706055
0.7479515418575623,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.3,0.5800691046717398,19.54999923706055
0.7428654619783335,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.25,0.5570816956644763,19.54999923706055
0.7383426404274027,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.44,0.5386558879078238,19.54999923706055
0.7324491409633577,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.32,0.5137465853834127,19.54999923706055
0.7340709625231223,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.28,0.5301877985257308,19.54999923706055
0.7334616810777876,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.39,0.5340667967049441,19.54999923706055
0.7310044519192356,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.3,0.5283452394193265,19.54999923706055
0.7319787062995345,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.27,0.5396596225904674,19.54999923706055
0.7335772227045819,16.6,584.0,2.083333253860474,0.024,9.199999809265137,1.33,0.5533125005180084,19.54999923706055
0.735412119489446,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3390699999999998,0.567337919519694,19.60000038146973
0.7324746711678929,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3335999999999997,0.5588899698176067,19.60000038146973
0.7302598811591242,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.2923999999999995,0.5539778972456743,19.60000038146973
0.7259831547257447,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.2925999999999993,0.5402233398532539,19.60000038146973
0.726147541565261,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3417999999999999,0.5459458516239585,19.60000038146973
0.7291429739313326,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3397,0.56322152099624,19.60000038146973
0.7343708645109563,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3372999999999997,0.5889236734494421,19.60000038146973
0.7372088646836646,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.2997999999999994,0.6039828039211307,19.60000038146973
0.7409892688392165,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3331,0.62216942670069,19.60000038146973
0.7452756994949504,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3599700000000001,0.6416339038202893,19.60000038146973
0.745946775675755,16.58333,580.0,2.133333444595337,0.025,9.149999618530273,1.3231999999999997,0.6466036314790471,19.60000038146973
