ContainsCereals,MeanTemperatureofWettestQuarter,Isothermality,AnnualMeanTemperature,Longitude,MeanDiurnalRange,BulkDensity,SoilOrganicCarbon,SoilTypeWRB,CropClass
1.9829303006512184,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.69,0.014,1.5671210726923055,1.9275673640766309
1.9638403679391085,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,0.88,0.071,1.5284779526339198,1.8897596502600973
1.9585575287748327,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.56,0.014,1.5503545535909067,1.8188151057661923
1.9585409103438622,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.47,0.02,1.587400462780286,1.8867837300402974
1.955725727758221,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.59,0.012,1.6082410958120361,1.872107026969522
1.9611772200269735,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,0.88,0.071,1.6534218874867517,1.8854767720734034
1.9522746542438458,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.56,0.014,1.6467890212224285,1.826595024691346
1.9396557002091768,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.47,0.02,1.6284566043842048,1.8526686784279565
1.9282886153970995,17.25,31.63841819763184,8.408333778381348,-78.0,11.19999980926514,1.59,0.012,1.614515736237789,1.7879198532364018
1.9188695798697628,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.64,0.11,1.6063780405817385,1.735927956101748
1.9238075301360034,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.6,0.013,1.6371808796002836,1.7217422107316966
1.9129586637213072,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.55,0.021,1.623716844326647,1.7910299718448213
1.909159724266245,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.78,0.005,1.6284916396859717,1.7543576390824278
1.9080224998849329,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.64,0.11,1.63904080238845,1.7156101258917684
1.9046111452503545,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.6,0.013,1.643048979745897,1.701452441917599
1.9031705969270045,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.55,0.021,1.6510390908782246,1.7861780053673204
1.886738408977403,19.8166675567627,30.32473754882812,11.02499961853027,-76.0,10.58333301544189,1.78,0.005,1.6238874729124204,1.742906480138056
1.7503595197351671,16.0,37.62541961669922,15.23333358764648,-0.06667,11.25,1.22,0.011,1.665302365136365,1.665302365136365
1.7796097764225889,16.0,37.62541961669922,15.23333358764648,-0.06667,11.25,1.14,0.011,1.7955817124980316,1.7955817124980316
1.7961035245106236,16.0,37.62541961669922,15.23333358764648,-0.06667,11.25,1.3,0.011,1.8287431460116317,1.8287431460116317
1.8856411466538934,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.75,0.0371,1.739231012383198,1.6403641504270883
1.7680758692086112,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0147,1.8138800641388755,1.665302365136365
1.7180842193174655,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0182,1.7725693104763278,1.4917266926623332
1.8974785051633978,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.9,0.0319,1.7504274698073177,1.6452752022180184
1.6947483355636386,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.25,0.0143,1.7871296725781765,1.4893929223679538
1.6499585187597154,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.25,0.0134,1.7481250511209971,1.417559779456086
1.9038022948778106,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.75,0.0371,1.731505909883014,1.64925905550404
1.635980208139178,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0147,1.788484756558767,1.4304915818275226
1.6094713005738572,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0182,1.760866959516058,1.4073037198212697
1.9172996509539633,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.9,0.0319,1.755612405891193,1.6350433840351024
1.6131540962931266,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.25,0.0143,1.7799001803497743,1.4435503942244636
1.9227007883557774,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.75,0.0371,1.778590335588052,1.6468373984288422
1.6224367192304918,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0147,1.8405195688118445,1.665302365136365
1.9426734552107892,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.9,0.0319,1.825798270963483,1.671716467075771
1.6149050316723066,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0147,1.8619921610622268,1.5836160417179466
1.6311611249212379,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0182,1.8631628192959033,1.4821557749906065
1.6445629540620097,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.1,0.0182,1.8635178666097199,1.5255155832644425
1.9547989096966365,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,0.9,0.0319,1.8739164376746076,1.6707083158314373
1.6708638136040985,0.01666667126119137,37.69607925415039,8.458333015441895,-117.0,12.81666660308838,1.25,0.0134,1.9169983903104133,1.5873919534741678
1.674873872127397,14.98333358764648,38.66442108154297,14.05000019073486,1.0,11.48333358764648,1.2959189486499993,0.013954,1.5974699084990782,1.6022713198919776
1.6645671334664232,14.98333358764648,38.66442108154297,14.05000019073486,1.0,11.48333358764648,1.3026089486499999,0.013954,1.5627105214360448,1.590284739921558
1.6486057103806393,14.98333358764648,38.66442108154297,14.05000019073486,1.0,11.48333358764648,1.3067803422900002,0.013954,1.51285158226467,1.5689871311259898
1.9726625954391848,11.63333320617676,44.75190734863281,16.54583358764648,-8.0,11.72500038146973,1.66,0.0085,2.3692076338479935,2.1359266623480284
1.9526591409174723,11.63333320617676,44.75190734863281,16.54583358764648,-8.0,11.72500038146973,1.83,0.0083,2.2167743495026846,2.0457088400793766
1.9323416428580453,11.63333320617676,44.75190734863281,16.54583358764648,-8.0,11.72500038146973,1.62,0.0114,2.0847116342986878,1.962550776960279
1.9108468242849235,11.63333320617676,44.75190734863281,16.54583358764648,-8.0,11.72500038146973,1.7,0.0074,2.121993755548633,1.8820581569642632
1.8942582072002996,14.23333358764648,27.90359878540039,5.679166793823242,17.6,8.008333206176758,1.28,0.017,1.3750685604799242,1.5059275825852905
1.9050991713446062,8.666666030883789,47.01426315307617,12.37083339691162,175.3,8.791666984558105,1.44,0.04,1.665302365136365,1.6169535055713495
1.909398136577194,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2950400000000004,0.0034,1.554550733127531,1.665302365136365
1.904350706873216,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2888417114900008,0.0034,1.554741648648933,1.6106902112175558
1.8985590468690867,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2855313447400007,0.0034,1.5478973373079452,1.5715077563383852
1.8882937253644094,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2705113447400003,0.003,1.509053193430381,1.4684947918868645
1.8843794044415967,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2674113447400004,0.003,1.5175527483911713,1.4953054931093062
1.8811794458004418,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2703113447400007,0.003,1.5283885581082508,1.5206849884237759
1.8760824815421915,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2558113447400006,0.003,1.5261207556715919,1.517573865282049
1.8687868022647025,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2397613447400002,0.0024,1.5115129057274077,1.6861635667800108
1.8656335719250303,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2399613447400002,0.0024,1.5191445830862447,1.6711196916124988
1.862226794020462,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2469113447400006,0.0024,1.5241921026038967,1.656876732363735
1.8554720471491488,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2535113447400006,0.0024,1.5126867901675942,1.6021642421675717
1.8482156880441447,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2434613447400003,0.0027,1.4994799306443292,1.5554212531077496
1.8450279207342746,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2434613447400003,0.0027,1.504244488818031,1.5597444134623646
1.843990424777803,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2611113447400006,0.0027,1.517029926992309,1.5819898400002788
1.8399539350634864,19.73333358764648,29.98168563842773,8.012499809265137,110.3,13.64166641235352,1.2610113447400007,0.0027,1.516645729444558,1.5746870338492047
1.830114580838924,8.266666412353516,39.75876998901367,18.22916603088379,52.5,15.10833358764648,1.52,0.0136,1.8295276404353078,1.7197233751998817
1.8175874780154142,12.33333301544189,49.52830123901367,11.81666660308838,172.5,10.5,1.37,0.022,1.4937731135698145,1.493078489178419
1.6067599599969677,12.33333301544189,49.52830123901367,11.81666660308838,172.5,10.5,1.25,0.029,1.4904794019814311,1.5809619950138158
1.8129413183528744,21.26666641235352,25.33407592773438,7.170833587646484,-93.0,11.375,1.1995100000000003,0.031,1.665302365136365,1.8250766476300981
1.8055511936966844,21.26666641235352,25.33407592773438,7.170833587646484,-93.0,11.375,1.1838100000000005,0.031,1.4176514192003578,1.7923228389118109
1.793945375252884,21.26666641235352,25.33407592773438,7.170833587646484,-93.0,11.375,1.1823100000000002,0.031,1.2065140030143298,1.7443188547084991
1.6261666477441106,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.01,0.0255,1.5147311129792218,1.4847384067182612
1.628168441987733,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.25,0.0255,1.5211903286134396,1.5038857164299022
1.6052402021146663,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.24,0.0255,1.5023766315624614,1.4609901245079109
1.5994220879325578,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.24,0.0255,1.5003682792526563,1.4599202073987296
1.5915195383883216,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.32,0.0255,1.4960033657327025,1.4536302453445156
1.5834723798222652,6.866666793823242,49.68102264404297,11.82499980926514,172.5,10.38333320617676,1.34,0.0255,1.4912498682927022,1.4468103663893852
1.5606556961529436,12.59999942779541,40.83924102783203,18.64999961853027,-6.0,11.51666641235352,1.53,0.0054,1.9638633252781725,1.611684399445977
1.5546700887949616,12.59999942779541,40.83924102783203,18.64999961853027,-6.0,11.51666641235352,1.26,0.0054,1.9218089354765533,1.665302365136365
1.5633231414536908,12.59999942779541,40.83924102783203,18.64999961853027,-6.0,11.51666641235352,1.65,0.0054,1.9157928580364028,1.5977677799524197
1.5341794706356051,12.59999942779541,40.83924102783203,18.64999961853027,-6.0,11.51666641235352,1.39,0.0054,1.8336546796876814,1.7484350695053301
1.5501777828692587,9.25,25.882080078125,7.320833206176758,-81.0,9.291666984558105,1.2,0.037,1.8480351153872192,1.5236653198811139
1.5660054333745372,9.25,25.882080078125,7.320833206176758,-81.0,9.291666984558105,1.2,0.037,1.8622634728964853,1.5720386724371884
1.5822570394850708,9.25,25.882080078125,7.320833206176758,-81.0,9.291666984558105,1.4,0.019,1.8774634613416044,1.6165790248153855
1.5905555438910504,9.25,25.882080078125,7.320833206176758,-81.0,9.291666984558105,1.4,0.019,1.87805537339984,1.6360592160790228
1.603385507220402,9.25,25.882080078125,7.320833206176758,-81.0,9.291666984558105,1.1,0.031,1.8875810294477713,1.542424125758222
1.618499881783695,9.766666412353516,45.65217590332031,15.61666679382324,146.0,12.60000038146973,1.23,0.0115,1.9014567151632746,1.5766568620440444
1.6246403827706832,9.766666412353516,45.65217590332031,15.61666679382324,146.0,12.60000038146973,1.33,0.0115,1.8998333762980544,1.5910300150050025
1.7883177937459898,25.98333358764648,62.47927474975586,27.94583320617676,-1.0,12.55833339691162,1.4627038630800002,0.0077,1.665302365136365,1.4102877999462673
1.7915283712497472,25.98333358764648,62.47927474975586,27.94583320617676,-1.0,12.55833339691162,1.4734755501200005,0.0077,1.871286067110261,1.4519741730173856
1.7941965342697135,25.98333358764648,62.47927474975586,27.94583320617676,-1.0,12.55833339691162,1.4781955501200001,0.0077,1.9256344467624074,1.4862304690791097
1.7967948278471528,25.98333358764648,62.47927474975586,27.94583320617676,-1.0,12.55833339691162,1.4846455501200004,0.0077,1.952535720920334,1.51661986209661
1.799575916311831,26.48333358764648,48.14452743530273,26.78750038146973,78.6,12.32499980926514,1.56,0.00684,1.665302365136365,1.6028686564496752
1.6257576669246894,26.48333358764648,48.14452743530273,26.78750038146973,78.6,12.32499980926514,1.62,0.00625,1.71844492300881,1.5844961506579822
1.7992781669987399,26.48333358764648,48.14452743530273,26.78750038146973,78.6,12.32499980926514,1.41,0.00889,1.670307037915113,1.5449786090948021
1.8005337076677033,26.48333358764648,48.14452743530273,26.78750038146973,78.6,12.32499980926514,1.37,0.01782,1.7323689110739033,1.8295276404353078
1.8064959815771033,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.05,0.0242,1.4715072683410326,1.6655282117008487
1.8101579962860064,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.1,0.0117,1.493771918018441,1.6965396614908392
1.8150762699357956,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.15,0.0064,1.5187211960167821,1.7315754939893402
1.8064099825306539,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.05,0.0242,1.5017027905867806,1.6885498452580843
1.8008355902245317,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.1,0.0117,1.4942694953318298,1.6654141035033672
1.7940597419243713,20.89999961853027,27.57623481750488,13.73750019073486,135.3,8.741666793823242,1.15,0.0064,1.483475364376873,1.6379671439236152
1.7937463877474276,12.86666679382324,41.19812774658203,18.02083396911621,-6.2,10.25833320617676,1.4110299755500006,0.006,1.860477529453144,1.665302365136365
1.7907268734617605,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.09,0.01,1.890275695330841,1.7238084804553522
1.7919335447067408,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.43,0.01,1.8913134948351953,1.732174228389454
1.789399604572519,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.07,0.008,1.8772579692882045,1.7235782118154532
1.7909687962152439,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.42,0.008,1.880164485933136,1.732864440090889
1.788356085208564,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.28,0.013,1.8669946370962573,1.7243469123374142
1.7859148235610212,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.4,0.013,1.85519136779204,1.7169525758535822
1.7831114152620813,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.23,0.013,1.8426964328315227,1.70850224525083
1.7814369837327306,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.41,0.013,1.8348328042573936,1.7047236832433366
1.7791647571194997,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.21,0.012,1.8252823988013538,1.6988735547906961
1.7794404187297614,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.4,0.012,1.824820473306428,1.7024595322964415
1.7767831001608747,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.23,0.013,1.8146540893987557,1.6954815288011016
1.775720480830271,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.4,0.013,1.8101109581722776,1.694274346003251
1.77280264092921,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.35,0.01,1.7998347896732771,1.686800656185751
1.770711114764502,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.39,0.01,1.7925469738935431,1.6823259404611042
1.7675250369346518,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.34,0.008,1.7821625800719245,1.6744263312447414
1.765192970971265,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.38,0.008,1.7747312639996948,1.6695051129206937
1.7614512139633154,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.42,0.013,1.763361079575334,1.6603056069760769
1.75803118727627,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.4,0.013,1.7533046632812501,1.6523759250412513
1.75483198231425,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.21,0.013,1.7442004424143587,1.6453397115870156
1.7512796991340784,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.41,0.013,1.734369116645033,1.6374400462881458
1.7485433412464015,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.24,0.012,1.7271040839701415,1.632136894684852
1.7456206930815648,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.43,0.012,1.7195269925220642,1.626415919664429
1.7419760044278123,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.24,0.013,1.7101902016272916,1.6187708899302948
1.7392313991628536,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.37,0.013,1.7035086173595402,1.6138238866216879
1.7360702908514067,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,0.97,0.01,1.6958890762397392,1.607822729164892
1.73965780715055,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.5,0.01,1.7060805721765149,1.6203216578452508
1.7383965712048326,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.05,0.008,1.7034981281360453,1.6194182560183297
1.743033969863264,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.5,0.008,1.7160032314431992,1.6341496874628718
1.7404238702045685,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.13,0.013,1.709947609964948,1.629488912005097
1.7421295402519938,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.5,0.013,1.714770717634755,1.6360787826807761
1.7401568766519975,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.31,0.013,1.7104187651128613,1.6330727538110013
1.741032815694042,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.34,0.013,1.713093564079645,1.637307847291661
1.742452422254161,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.33,0.012,1.717014745101618,1.6427776964401513
1.7435175062276456,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.37,0.012,1.7200022731287483,1.647223626371204
1.7444246927969889,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.23,0.013,1.722550545423557,1.6511625270829262
1.743270433153414,15.23333358764648,37.937744140625,13.26666641235352,1.4,9.75,1.4,0.013,1.7202214999415246,1.6500041820811844
1.7414206650606647,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.22,0.0085,1.491214871362962,1.5948118730088088
1.7471574693755414,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.21,0.0085,1.5196840172489197,1.6379828455603807
1.7551721054792284,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.17,0.0085,1.5554086789001424,1.6918627722749462
1.763174575517123,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.19,0.0103,1.5896680166427097,1.6471791559808417
1.7695601121960522,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.22,0.0103,1.6168339742417424,1.6646219892795393
1.775537632964338,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.25,0.0103,1.6415532212804607,1.6807170078387004
1.7813462573908099,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.26,0.0072,1.6647969106500387,1.9653737310690074
1.7854865140102958,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.28,0.0072,1.681564976072963,2.049463729622362
1.791294489582327,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.32,0.0072,1.7033307475962791,2.1477629285351147
1.7971766045405142,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.24,0.0106,1.7246311199473423,1.8389923161509418
1.7971069702382991,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.26,0.0106,1.725982641111756,1.829810218134432
1.7997639519068496,9.75,33.51400375366211,10.64999961853027,45.0,12.36666679382324,1.2,0.0106,1.7359756534396096,1.8504630902769745
1.8023351663800278,19.38333320617676,29.80910491943359,7.658333301544189,110.4,13.53333377838135,1.3030213447400003,0.0042,1.745393188521218,1.5636574051675758
1.8006913558433417,19.38333320617676,29.80910491943359,7.658333301544189,110.4,13.53333377838135,1.2606413447400007,0.0042,1.741456102322902,1.5631249556264408
1.6245260859914286,19.54999923706055,31.18644142150879,10.13333320617676,16.6,9.199999809265137,1.25,0.024,1.792078037016672,1.7418486088826681
1.6353965554716945,19.54999923706055,31.18644142150879,10.13333320617676,16.6,9.199999809265137,1.21,0.024,1.8520536843419113,1.755852915473076
