MeanTemperatureofWarmestQuarter,SoilTypeWRB,BulkDensity,Longitude,Isothermality,SiltContent,SoilOrganicCarbon,AnnualMeanTemperature,PrecipitationofDriestQuarter,AnnualPrecipitation,SoilTextureUSDA
0.015110966562801162,-0.055631480609498976,-0.03316855779622769,0.09764624907799398,0.017054339665726337,0.04210807058466563,0.050982336057923884,0.026425954035843593,0.0892398193139311,0.09734923351732697,0.014528576038333412
0.015110966562801162,-0.055631480609498976,-0.03316855779622769,0.09764624907799398,0.017054339665726337,0.04210807058466563,0.050982336057923884,0.026425954035843593,0.0892398193139311,0.09734923351732697,0.014528576038333412
0.01482307112123725,0.06708168830330516,-0.023537832374479515,0.13991086468566566,-0.038150936276420265,0.08622994443981596,0.09973681412039273,-0.16078078691148287,0.08936337974451262,0.03302356588840433,0.05132558213867043
0.022429968007342507,0.02351678282244468,0.029478308085031976,0.1342646006636649,-0.03855057809131447,0.08659822826785603,0.09440337154254314,-0.1593783883647568,0.08603034276509962,0.03441484208930925,0.04151864450133065
0.0075412094912619704,0.06551210764819884,0.04661916451888143,0.10596365866117272,0.09119150712675013,-0.12399577200599078,0.03276683443162476,0.049226203294939104,-0.08302391508838303,-0.12004540625362664,-0.0320534105692782
-0.002761414320931945,-0.05300634553534826,0.01679828689932269,0.08464452622730673,0.0899868281198246,-0.11955426477673041,-0.10443756671013912,0.04813603168815254,-0.09341124253298076,-0.10993058306843487,-0.04028045798369123
-0.006295721095890794,-0.05264835037749904,0.01762066073340461,0.08476561009719151,0.09012855587332655,-0.13148818484976196,-0.10405128808566808,0.04904173731224269,-0.09313863117666576,-0.11823625310464435,-0.029578395212288937
0.008889028273171758,0.014880986192406753,0.04435976689989432,0.1013751052341954,0.08534997728011261,-0.10880830034176481,0.036126427640070194,0.04831542784761874,-0.08565248530538613,-0.11571603574963406,-0.04368538458727043
0.00575291831015916,0.046301976526000294,-0.07907620415507671,0.09399983405388707,0.1125294178031138,-0.11053691038152264,0.029864308409750722,0.04523262659331323,-0.09668856655369185,-0.11009800143332515,0.004702715514973525
0.02205863236443695,0.01676127907798973,-0.028129210020940962,0.12130982065465638,0.1124231841631203,-0.004125494168421263,0.06986082907190497,0.04330466567478713,-0.10484879447286621,-0.10892291844024243,0.07936741547585209
0.02205863236443695,0.026889927292191078,-0.027550220166173593,0.121353013461155,0.1127020183205436,-0.00364263166322812,0.0638551208333069,0.04333433821000231,-0.10466407189732259,-0.10829675584912,0.07302003847448513
0.01962238048597143,0.05973091055738984,0.11708898396374855,0.09730155621172144,-0.0015569844083829511,0.04400617605425819,0.08798171726486939,0.04934351421204405,0.05927126046290887,0.003153182264945922,0.006365210927073555
0.05311913742946791,-0.012312917661370132,0.009167705174275221,0.07224837290397598,-0.009351511197021942,0.06703096640186047,-0.15903533099543862,0.05126240093113509,0.07532824873701045,-0.007837253479412214,0.003839578364530235
0.04546124320801965,-0.017159008450369596,0.09284328272395662,0.09574398426752147,0.006648372697528751,0.050808732641888246,0.010740363833885583,0.04486764719107625,0.07680048925856583,-0.002373756133823998,-0.021000913188650345
0.03041723153251965,-0.08465005485008145,0.09959782574129372,0.09542546482724892,-0.01673624116971555,0.03596047649300757,0.09382264883108157,0.047775659258442606,0.061124260984908196,0.016642988429939866,-0.04381575783529645
0.04023051234548515,-0.08220020575821911,-0.005341339236788166,0.07036435573705856,-0.02198916490146365,0.028425473284448236,-0.15883858082142643,0.05105440860977017,0.06928540575129549,-0.00026863220661307375,-0.0520485254692983
0.04084763491859622,-0.023713804358231914,0.08902324940229507,0.09436116565945406,-0.006288980388460836,0.04080511665515098,0.005608987310280203,0.04493084999593023,0.07627513400400894,0.004156059053642346,-0.048275969416179614
0.03230565160245707,-0.019840916907738603,0.10447041097211932,0.09644416959718775,-0.01673624116971555,0.038063445624005106,0.09306640089037277,0.047775659258442606,0.06591176518603761,0.01907513501356058,-0.019629856562131745
0.04023051234548515,-0.023286034467360744,-0.002683599055220177,0.07028132761802786,-0.02198916490146365,0.028425473284448236,-0.16002716625337599,0.05105440860977017,0.07407290995242491,0.0028448104439047963,-0.0520485254692983
0.04084763491859622,-0.023713804358231914,0.08902324940229507,0.09436116565945406,-0.006288980388460836,0.04080511665515098,0.005608987310280203,0.04493084999593023,0.07627513400400894,0.004156059053642346,-0.048275969416179614
0.019750139017856883,0.0667589964091525,-0.018875073464536485,0.026914311407486808,-0.18103369431241573,-0.02421146509533407,-0.04108486722149848,0.007842579871011513,-0.08455782373454675,-0.010748995605460684,0.05768540457905667
0.009235379172127021,0.04879379644182675,-0.1152002303338841,0.012022904704290441,-0.19086183019661604,-0.02911547441012553,-0.053716682507563576,-0.006040155598464298,-0.08757964142150008,-0.019082963627849524,-0.05832131155191999
0.0276164936824933,0.05252547420044867,0.0014980630927253764,0.059737037214235525,-0.1315692225101932,0.12187539395425814,0.1067964564320504,0.023533006486180768,-0.11733264671938316,0.08212180642584985,0.0035809347171476985
0.03303670065493255,0.0022207402004996548,-0.1788917247336053,0.04805805674182414,-0.141626969806121,0.12763331019517946,0.12420622212308288,0.026012043576864177,-0.11819395579897317,0.05840895625971152,0.05864683164176634
-0.07513517900949648,0.0667659333435022,0.11854217205730622,0.06621845899377687,0.017139138921376102,-0.07664066789896645,0.05385014936318722,0.03459064592218654,-0.07711212049356155,-0.04636562470772238,-0.046706712739239556
-0.06929716783740737,-0.08880716411305548,-0.10214865767643722,0.04788192635110832,0.02836336562180631,-0.07793046690037982,-0.0778547357290837,0.0371102865394346,-0.07504219193545467,0.015246440374058897,-0.012996298318575858
-0.04118635574353641,-0.002604411942453594,-0.24310785253269093,0.06339143601669897,0.03038141643305687,0.11651793047717067,0.010238321917001116,0.05916960411193699,-0.06818071502456172,-0.02517558971390703,-0.01771426645577262
-0.057612189429895565,-0.08886426896349368,-0.2191030187340887,0.04734970590665098,0.02109511996505069,-0.08769150986562457,-0.10041475609606271,0.0312579279709759,-0.0664734486869322,0.009843859778917297,0.006376137125010598
-0.08770465880418403,-0.09032177257655682,0.12346872436832733,0.06558580067911386,0.021604039096577585,-0.07352709680647712,0.05287031886570527,0.039652638469503114,-0.0648351589489675,-0.03439449211034754,0.008473446793189104
-0.06994162822342039,-0.09364927432648396,-0.1049149532230148,0.04728061764296977,0.03297582678173276,-0.07795512231204577,-0.07937043879207412,0.03927920989839746,-0.07431019632811468,0.019587613908771444,0.002508014785313352
-0.04172468581119286,-0.08980586281939705,-0.2380687774241266,0.0630360669245665,0.034468450126988986,0.1154523560559563,0.010606547667723717,0.057545053111188044,-0.06808492070982075,-0.028691613643039696,0.010598221986203547
-0.057612189429895565,-0.08919696383298913,-0.21293267385723078,0.04696518208080039,0.02087597134336317,-0.08803148485089006,-0.101615221855144,0.0312579279709759,-0.0647428260341741,0.016744279668223463,-0.00594844223253132
0.022230757452890305,-0.09269293850439397,0.20327893997894908,0.03215876689594513,0.06807680818036504,-0.07781367626965353,0.0763432847683287,0.025711097724128787,-0.05868300259644197,-0.012746483701894708,-0.0022381937687303228
0.01771102420743585,-0.03747821663805961,-0.2201979341328039,0.01481091179609521,0.065916102376915,-0.09333294561339629,-0.1079780367649074,0.013364651070117348,-0.06583868645286275,0.05424669082814679,-0.0064451552894915646
0.009096250179715147,-0.04367234928076506,-0.10663330068643868,0.02387962221092502,0.07427874370570345,-0.08646585421952761,-0.0374642778832147,0.013975284322145056,-0.0775016567953956,0.021478351714130886,-0.00048344361816636734
0.018365755730205047,-0.04575010061673039,-0.23622800111591008,0.019110678125498666,0.06479895469976968,0.010728751876142513,-0.06386871340868638,0.020788797711777163,-0.06355436715644137,0.05292826809829552,0.001082463828702076
0.022230757452890305,-0.09511703027275342,0.20327893997894908,0.03215876689594513,0.06793655860021161,-0.07781367626965353,0.07583365502897786,0.025520286698879843,-0.05919263233579285,-0.012746483701894708,-0.002042878785551292
0.01771102420743585,-0.039766569102241765,-0.2201979341328039,0.01481091179609521,0.06577585279676157,-0.09333294561339629,-0.1079780367649074,0.013173840044868405,-0.06583868645286275,0.05424669082814679,-0.007404839089191584
0.009096250179715147,-0.04282571438928087,-0.10663330068643868,0.02387962221092502,0.07379522634656868,-0.08646585421952761,-0.0374642778832147,0.013975284322145056,-0.0775016567953956,0.021478351714130886,-0.005076995533660399
0.01800133267959666,-0.042588538094419294,-0.23645036232128425,0.01915893509094028,0.0643107042023439,0.0100782861680061,-0.06269856165171615,0.020365988826178554,-0.06355470719715035,0.0500184397466426,-0.006685476482566178
-0.04172468581119286,-0.08999124705054322,-0.23056463941964309,0.06655280033708572,0.034058326948061476,0.12331734053887314,0.028723634355439263,0.05756082718486481,-0.0734009723734797,-0.029857060913439017,-6.563592701622721e-05
-0.03835396983110164,-0.09086921124391197,-0.2321138889328949,0.051358212023851116,0.03337460025351749,0.13319392153335508,-0.1008936159910383,0.057952086283258514,-0.06182951802089658,0.008631839958678389,0.009646443676690743
-0.05681357532291106,-0.08623078951227693,-0.20992639319054826,0.057049720810209564,0.024824375771816967,-0.07162663141507211,-0.020159034543917133,0.03615939782843803,-0.0727248440170195,-0.012010834346255557,-0.004498530162958457
-0.04266372471857929,-0.11429146280528348,-0.1911270320295025,0.0822467144374362,0.0654203767302857,0.052366103516255376,0.10688034941631573,0.052065989337544576,-0.09539548501532416,-0.005170365341020306,0.04140623397454758
-0.04172468581119286,-0.08999124705054322,-0.23387286226246437,0.06672663349183058,0.034058326948061476,0.12331734053887314,0.029134495302170573,0.05756082718486481,-0.07319789687032853,-0.03239597537167179,0.004993731769410435
-0.03835396983110164,-0.09152517998256647,-0.2292517668988582,0.05119277798022252,0.033202988003161786,0.13296161841326942,-0.10087331666436367,0.057952086283258514,-0.06162610247703645,0.011562000206692133,0.004855764676829996
-0.05681357532291106,-0.08623078951227693,-0.20992639319054826,0.057049720810209564,0.024824375771816967,-0.07162663141507211,-0.020159034543917133,0.03615939782843803,-0.0727248440170195,-0.012010834346255557,-0.004498530162958457
-0.04266372471857929,-0.11429146280528348,-0.1911270320295025,0.0822467144374362,0.0654203767302857,0.052366103516255376,0.10688034941631573,0.052065989337544576,-0.09539548501532416,-0.005170365341020306,0.04140623397454758
-0.002803972878574828,0.07859403297263635,0.11141171890582026,0.10616554817448469,0.037694853739847885,0.008780985757535274,-0.02474268091644415,0.020208904999821083,-0.055653329156318085,0.017477121666393237,0.028785193814976046
0.008655312636699894,-0.030933399392088657,0.12883499224280537,0.09776512430953331,0.03413685946982003,0.006374860840913347,-0.02901471286239762,0.014825421524997674,-0.06306455945683677,0.016152701360229553,0.03483942615517209
0.01036028275637319,-0.030068408116240296,-0.0064372895350256285,0.0697254902033643,0.03272124475652008,0.007897478044784396,-0.038932263160926746,0.0199672585555749,-0.08281392874140239,0.014232083338074079,0.0047723087860209075
0.009189722079968527,-0.05225283609472016,0.25284622436200244,0.037769169774266864,0.024882238236028614,-0.09182651605539928,0.16326919316362848,0.012618027835184427,-0.08434063826267853,-0.04852956837135092,-0.003578008722022014
-0.02149863859749559,-0.06006903379727346,0.1668154907475984,0.008958205270132571,0.007655192269420619,-0.10528213665981591,-0.20715849795327262,0.01146042412437286,-0.1296276158008178,-0.11748340373832691,-0.01093398027192109
-0.02149863859749559,-0.0656297259512772,0.16075840291199547,0.016859807507620467,0.019661138521147217,-0.11063624556608799,-0.0230749360010856,0.01146042412437286,-0.11928729545829043,-0.07557420102948095,-0.009852637326932298
0.009777045992218441,-0.04830383315068311,0.2540749772225679,0.037769169774266864,0.0265693547150558,-0.09182651605539928,0.15365944394280995,0.013822812354011331,-0.08641455969594503,-0.046890236174445495,-0.006612797857012171
-0.02121097850611933,-0.07514447128296403,-0.02753474599419776,-0.01530201570782706,0.010364674387861525,-0.10365306256146138,-0.2153726283104463,-0.014845626687585756,-0.1438013676261655,-0.12670189914611757,-0.014268912836670419
-0.014842620510086415,0.004936783502172459,-0.012670473194593508,-0.017183908847449705,0.011796366927838944,-0.0996663265158209,-0.2036633380452013,-0.013456376186062432,-0.13922315854791206,-0.12591891312642606,-0.012582798191527349
0.014863746471972538,0.0721835525620671,0.2763060886487639,0.04116463926432644,0.02763230596847938,-0.08974665107371184,0.17114206762913756,0.01400727833670775,-0.07569097742190727,-0.04603760679374515,-0.0019089242167464717
-0.015824614205491576,0.02316845357510766,0.18300445662605244,0.006696769012660156,0.010405260001871385,-0.10320227167812847,-0.20510249543370832,0.012849674625896182,-0.12504940672256437,-0.11646032842981639,-0.009264895766645537
-0.015824614205491576,0.06190890782113684,0.18421826719875692,0.02025527699768005,0.020724089774570797,-0.10855638058440055,-0.015202061535576418,0.012849674625896182,-0.11063763461751913,-0.07472157164878061,-0.008795482164755342
0.014593479616921388,0.06373518175013275,0.28723945621065566,0.04122436402177458,0.029401997425735276,-0.08114061941281088,0.15958189880785564,0.01655575023103906,-0.07721175784355028,-0.046462199531348836,-0.003693173483124825
-0.010400969160640594,0.05911447620433526,-0.002766414660656998,-0.011518799016081683,0.010984303030263638,-0.09266603768604859,-0.21290305295581988,-0.007019775592626423,-0.1346207199263297,-0.12757421012010745,-0.01112433226273344
0.01619004619265611,0.08399159022741018,0.27957366239722514,0.04216470214091271,0.029218168079384186,-0.0810221054580574,0.16984762091469702,0.017483888264669796,-0.07497664047862668,-0.046462199531348836,-0.001397059040215626
-0.015824614205491576,0.05918892386378359,0.19027535503435986,0.011665953148375678,0.010405260001871385,-0.10320227167812847,-0.20446405448349372,0.012849674625896182,-0.12097795496004654,-0.11616878290600878,-0.009264895766645537
0.014863746471972538,0.07251040145574972,0.2763060886487639,0.04116463926432644,0.02763230596847938,-0.08974665107371184,0.16274162468994705,0.01400727833670775,-0.07776489885517375,-0.04603760679374515,-0.005555642694835225
-0.015824614205491576,0.03592095982199246,0.18491351665241226,0.009096649571439531,0.010405260001871385,-0.10320227167812847,-0.20338170763636235,0.012849674625896182,-0.12504940672256437,-0.11646032842981639,-0.009264895766645537
-0.015824614205491576,0.03521625648740418,0.17885642881680933,0.016998251808927434,0.02157908979017311,-0.10855638058440055,-0.01929814568417525,0.012849674625896182,-0.11470908638003699,-0.07619045791787589,-0.0016015516539884351
-0.015824614205491576,0.06366265152492558,0.18421826719875692,0.02025527699768005,0.02157908979017311,-0.10855638058440055,-0.015202061535576418,0.012849674625896182,-0.11063763461751913,-0.07472157164878061,-0.0016015516539884351
0.014863746471972538,0.07426414515953841,0.2763060886487639,0.04116463926432644,0.028487305984081692,-0.08974665107371184,0.16274162468994705,0.01400727833670775,-0.07776489885517375,-0.04603760679374515,0.0016382878159316816
-0.014842620510086415,0.015742585003982876,-0.010125599310037018,-0.01655129762464857,0.012509409668712173,-0.09851466695973352,-0.20068070167124072,-0.013498630679325066,-0.13743474544491535,-0.12591891312642606,0.007218608617705601
0.002806442978478582,-0.11042042889416026,-0.06168838596134639,0.06597193387032184,-0.01891665782906297,-0.04222008444282321,-0.19481391432139822,0.009118727340185531,-0.11326703185115417,-0.08598533578250361,0.008928306778188701
0.002806442978478582,-0.10849709420654102,-0.048680597390510755,0.06571284123954947,-0.01891665782906297,-0.04222008444282321,-0.19470648293482282,0.009118727340185531,-0.11222878995009335,-0.08598533578250361,0.001634534373696774
0.002806442978478582,-0.10898645711211084,-0.06254149512157833,0.06533932264752071,-0.01891665782906297,-0.04222008444282321,-0.1964176075429349,0.009118727340185531,-0.11428872253636414,-0.08598533578250361,-0.0029765314252814083
-0.0027241387940112076,0.006853537703321395,-0.25238926475159784,0.08927676906045164,-0.05227179414460692,0.016335669487568386,-0.13593477802935622,-0.12715081899562816,0.0412605289577684,-0.10241532324149745,0.05699267066651795
-0.005368188505934935,0.04520943825283029,-0.263478687659188,0.09472973616467459,-0.05202666700079751,0.015556392373130962,-0.13893629502843882,-0.12706191941752107,0.04457655655907,-0.10303158012989239,0.056632216988122416
0.011100528383697326,0.0033883410108427204,-0.28000983553482905,0.08605455890320637,-0.04194113223645414,0.016249738919950366,-0.1908868941142274,-0.1321125768619394,0.059896184322355564,-0.11325188666537502,-0.007127486573236452
-0.001772112109895452,-0.02316959583016207,-0.2246294647828995,0.11264464639912249,-0.0521317644804626,0.014639858213733642,0.06776317330522301,-0.12771644080255418,0.047812644178666666,-0.10583524213158053,-0.03970497705092836
0.0029839521917931007,-0.016986110140303053,0.06595971474046682,0.12521991818817682,-0.12408533515946839,0.12313748316100162,0.02584515107187464,0.03911558767361362,-0.05793392366821646,-0.03223381770540941,0.004609516231995625
0.07248047052266446,0.05076814493834958,-0.07881439791307678,-0.1997042947855104,-0.002134448894988714,0.0232119635951043,0.03371430224274274,0.05134469694759137,-0.06121565332010761,0.010096173453458285,-0.06402514115702444
0.04979839411166433,-0.11949515748520949,-0.04317817954337083,-0.376704775724391,0.08083605434944569,0.02328311525294448,0.021761131478662887,0.02537775417846856,0.26126156131621525,0.026568136701239097,0.007724390065109707
0.04936586730806906,-0.11949515748520949,-0.04329969985315406,-0.376704775724391,0.08035247407581103,0.02018304587568575,0.021761131478662887,0.02537775417846856,0.26126156131621525,0.026568136701239097,0.0065454288396124116
0.04936586730806906,-0.11949515748520949,-0.04329969985315406,-0.376704775724391,0.08035247407581103,0.02018304587568575,0.021761131478662887,0.02537775417846856,0.26126156131621525,0.026568136701239097,0.0065454288396124116
0.04936586730806906,-0.11949515748520949,-0.038105976826452045,-0.37951398790832375,0.08035247407581103,0.020607747216849215,0.0189519192947302,0.02537775417846856,0.26126156131621525,0.026568136701239097,0.0065454288396124116
0.04936586730806906,-0.11949515748520949,-0.038105976826452045,-0.37951398790832375,0.08035247407581103,0.020607747216849215,0.0189519192947302,0.02537775417846856,0.26126156131621525,0.026568136701239097,0.0065454288396124116
0.04936586730806906,-0.03411415659940226,-0.016452891678736124,-0.3913416148945925,0.08035247407581103,0.021510208159453183,0.010548622005288225,0.02089670145282124,0.2658566335063257,0.03727276932190579,-0.0017718792275927986
0.04937469110033757,-0.024585349498296882,0.00710278671906443,-0.3889644235054394,0.07382431601317592,0.011121047692081236,-0.015686708169113397,0.021800834840001324,0.24289461624240088,0.03658685650934753,-0.0033622845507421764
0.049412792078351475,-0.026449652485642506,0.00713659645352819,-0.3889644235054394,0.047573945469994154,0.010796007248178805,-0.016166223230398274,0.021800834840001324,0.24274014162501845,0.03534540066760899,-0.052272442297021465
0.049412792078351475,0.04450334055313381,0.005261862489989181,-0.3889644235054394,0.04889439959795542,0.011121047692081236,-0.01783092296174282,0.019257351290678595,0.2710949331940177,0.0362768558724156,-0.055386120071127545
0.049809884337796165,0.037036907344379234,0.0010245307004149652,-0.3882161497774086,0.04889439959795542,0.009481529385168259,-0.016301427618667947,0.019186155207444315,0.2718979709257433,0.03655545468724746,-0.0565209574268451
0.049809884337796165,0.037036907344379234,0.001852444023121954,-0.3882161497774086,0.04650558147709581,0.010199678104810645,-0.01662646806257038,0.019194107000013703,0.2718979709257433,0.03531399884550892,-0.05568159950943755
0.050042753638990564,0.047725638321690994,0.021895385572589698,-0.3843579949065837,0.048118635912225656,0.015924286255461183,-0.020670976135133978,0.02022592069686887,0.2718979709257433,0.036103019801052454,-0.04717717456263151
0.050042753638990564,0.04072428290359926,0.020878277786226168,-0.3843579949065837,0.048118635912225656,0.014284767948548204,-0.020670976135133978,0.02022592069686887,0.2718979709257433,0.036103019801052454,-0.048312011918349065
0.050042753638990564,0.0416525633887651,0.018577004010886525,-0.3817687103870609,0.05049183388636799,0.012167666201080486,-0.020670976135133978,0.019194107000013703,0.2718979709257433,0.036103019801052454,-0.05426258576582002
0.050042753638990564,0.04249856139899048,0.018577004010886525,-0.3817687103870609,0.05013588369408433,0.012167666201080486,-0.020670976135133978,0.019194107000013703,0.2718979709257433,0.03525702179082709,-0.057466137496372964
-0.027840321833779408,-0.02792248556658168,-0.23562155114005487,-0.15994705526767697,-0.030814760244649197,0.014262288718993248,-0.16014591909390224,-0.1281885529569717,0.09145197028087326,-0.012244182069089497,-0.02450072573155603
0.08765575730966281,0.06562897231816942,-0.052817504915028075,-0.2255162092552942,0.01907652755087722,-0.03070128959281748,-0.0028008598704954736,0.05249575165483967,-0.053784752545225856,0.13282354734879417,0.015397545320788433
0.10370046098864556,0.1054476251873112,0.08390007769120088,-0.24698335324258608,0.030949509832693612,-0.010087998986655921,0.0760248655682257,0.0601687612706081,-0.039232722000074355,0.1216632650185808,0.024982058227288252
0.03238524380496763,0.05623069463023169,0.0032519777268299466,0.007424992568649938,-0.22799192936215407,-0.0783638636006928,0.048492573133224304,-0.014968977842245063,-0.07863006934656411,-0.009706232597148768,-0.00238072915910788
0.024526200304212223,0.04350558816710634,0.027454795168393394,0.006390846665731767,-0.22102194192240274,-0.07320742847762228,0.045743215708338045,0.003598511927874915,-0.06409343672847842,-0.007211306772682799,-0.007206605702143687
0.024526200304212223,-0.03691582462809377,0.03208042565771657,0.00603782095085794,-0.2237178837786483,-0.07474068881856726,0.045743215708338045,0.016023419709802988,-0.06412550756495732,-0.0042718887495944435,0.0006484665810381025
0.08653583003644084,0.05708005896661529,0.2730353389609525,-0.2601610719963026,0.001601130543809505,-0.011239748579541603,0.07996493511798988,0.05152073314525649,-0.04306379749153144,-0.08460929536529442,0.004619634929066606
0.07291711244985173,0.006982775741410297,0.049795774301024325,-0.2469539980648183,-0.0014153281313398058,-0.014285059302492225,0.06460972718501473,0.05617521058878056,-0.06779480957109286,-0.101799285094371,-0.005449382775923202
0.09207107707125414,0.09691372008050635,0.06493135734134524,-0.2469539980648183,-0.0007915611920516165,-0.01250706633635433,0.07331395149663894,0.0601687612706081,-0.056274605991421374,-0.101799285094371,0.00034187662416123655
0.07291711244985173,0.03933197868468157,0.06045361177578604,-0.2469539980648183,-0.0014153281313398058,-0.01250706633635433,0.0668995356794741,0.05882194029124502,-0.06394749597548628,-0.101799285094371,-0.005449382775923202
0.0735174756847113,0.028660587312132176,0.039638456693762536,-0.2548985394319341,-0.005222195532286974,-0.01497724428032287,0.06791058262842113,0.05854336558478024,-0.0636833537919683,-0.10227029105844866,-0.006867445986311448
0.06669578096124568,0.008963132174132327,-0.07366610892689994,-0.2682568455075742,-0.005497171630232819,-0.025339728726576895,0.0626999659155694,0.05367547572466564,-0.07247806346931274,-0.10227029105844866,-0.00804948610281804
-0.00489953241661782,0.03953885175062708,-0.2647259995235853,0.12323916108684918,-0.026356099668563296,0.022973044356414528,0.037175918031023124,-0.13213047671874725,0.060496018590329596,-0.10395922152588323,-0.008848954358194312
0.015792552514737355,0.05209039560838682,0.03784000757296655,0.11064861135348196,-0.01999083197400734,0.04115207494983377,0.011077307750108324,-0.13566979193863357,0.07988989631584693,-0.10473423392507988,0.023281821672473675
-0.0036882418395058686,0.02327873382210248,-0.2665240095668612,0.12224141902457197,-0.026699630363291746,0.021396288817028902,0.037175918031023124,-0.13253298123172585,0.059858099032836225,-0.10395922152588323,-0.012908332756669909
0.02149184425530143,-0.011551436000770928,-0.007407760615480132,0.12846347923773616,-0.0259468461339287,0.03976648605605967,0.029899589690486377,-0.1364942140935138,0.09052837449552151,-0.1032445095040686,0.02117460970318825
0.019283082636811284,0.11596923221888292,0.1757436095428821,0.03929812135917363,-0.17245384047219642,0.02680509157353537,0.04581228390543617,0.02305523897643504,-0.0604042157505552,-0.010005173303957856,-0.006647195208660202
0.0013331448867260377,0.05763267196027487,0.1732428207686091,0.03840512525501692,-0.1742745436302397,0.024300878595188004,0.03802505275706546,0.018761260672193983,-0.068929904025395,-0.012562731379847241,-0.025716051491627485
-0.015452760952558117,0.01079244408227545,-0.06542529115323295,0.032678327673632955,-0.18377167011881984,0.12620762231197347,-0.023185267930232515,0.0069540715645221495,-0.0819922004652955,-0.007937127062476717,0.00043240230281226433
0.007140635196271994,0.06484318976036713,-0.06219116342575057,0.0328114116590474,-0.1895262076117216,0.12514946742155109,-0.0165828458442904,0.007883825174260112,-0.07451114160267451,-0.010496373417070338,0.016539376601959282
0.024344551547575165,0.11269747902975846,0.2326013569185931,0.03668182946084227,-0.19431800838918697,0.004818593049283081,0.04786848003745312,0.02170477242301707,-0.050631916188064244,-0.019753100377506348,0.02307677639982517
-0.012219732421472094,0.03680165605059464,0.07634869838051071,-0.2820671057742619,-0.014789263432133387,0.044928494297010534,-0.11283823774045222,0.022960139919131744,-0.06769466003459565,-0.1098192788813265,0.011422522438351321
-0.01996617129764403,0.05489558037549141,0.03280660170451056,-0.2735140374046388,-0.018596130833080555,0.04232124000249813,-0.11199907833136452,0.0204189877523521,-0.06327049503908404,-0.11093924246459369,0.00843783133851975
0.014829304979994308,0.06143527087904495,-0.2239010574378571,0.13205368362523262,0.09380736369155714,0.029251529810339787,0.18729987095878584,-0.011096464606573948,0.22866984871150414,0.0869935327975048,-0.021445300030965044
0.018676238020945198,0.010033169547366999,-0.21399278018610338,0.13022491303630115,0.0916473886528919,0.029727371549107706,0.2134869232177593,-0.009921071233692501,0.23957237694190817,0.08425446822860715,-0.020771998715225764
0.018676238020945198,0.010033169547366999,-0.21399278018610338,0.13022491303630115,0.0916473886528919,0.029727371549107706,0.2134869232177593,-0.009921071233692501,0.23957237694190817,0.08425446822860715,-0.020771998715225764
0.018676238020945198,0.009958828853381957,-0.21257543796446,0.13022491303630115,0.08476453093123443,0.027992575548372853,0.214132822471407,-0.007690540290406782,0.23957237694190817,0.0783207086769444,-0.03681069292854942
