SoilTypeWRB,Method,AverageAridityIndex,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,BulkDensity,PrecipitationofColdestQuarter,MeanTemperatureofWarmestQuarter
0.03532480368739154,-0.01029382255096999,0.06205488740776104,0.09036680238498393,-0.11546743980133896,-0.0541315448086444,-0.19245247519030168,0.2866586564467251,0.0012580593941864317,0.023803310961809696,0.02090208498133109
0.029492310692519164,-0.013179287505748065,0.06116486471188784,0.09031656293732941,-0.10596603285835315,-0.0541315448086444,-0.18609565502882072,0.27749657075157347,0.0631201411025015,0.0025033613021912308,0.0183483555747508
0.051841834137152966,-0.05856505072397383,-0.04612734589731181,0.0703748268302304,0.03802021959670209,-0.2647160671541541,-0.12365444284691642,-0.2104713143836493,0.006388581920147377,-0.09372426083940702,-0.022512485998257954
-0.07594784650236798,-0.09296677425507059,-0.04168876721995148,0.0600296918847187,0.03598383692656966,-0.24269087573808132,-0.14017747314736934,-0.2147131534452603,-0.08552830517934558,-0.09913203350094135,-0.01113264756574299
-0.08893994841590691,-0.047398756955038646,-0.04995325127493915,0.09138983877340347,0.01998315402748116,-0.13878669492483173,0.19949861859204154,0.3164851114308588,-0.04637039096852271,0.08541355837063662,0.015252904642058081
-0.04588677008896313,-0.05502826609705398,-0.04995325127493915,0.09138983877340347,0.023783546059121342,-0.11532094676697317,0.21913029419640073,0.3156064629933426,-0.013187883133802758,0.08694623931202877,0.01524746654331805
0.068934919771691,-0.0532729380520818,-0.038195909248273145,0.07236088836789827,0.01691392143428128,-0.1546966845733349,0.07996611530429946,-0.17109589443573278,0.15579126348352165,-0.07531579640798101,0.0050833333637099985
-0.06143868906045479,-0.09284539805895206,-0.040782723449652065,0.06419458493723985,0.04365515799538329,-0.16128359737701614,-0.15045844972195652,-0.20167279101768942,-0.09279969891298304,-0.08523982524655162,0.015698882837329536
-0.059844837944488055,-0.07070572069817792,-0.03513648963937195,0.05965274998800116,0.02726381106237078,-0.15498752806686417,0.048584072829512465,-0.2084246591363482,-0.11112466041512144,-0.08285468159710556,0.010944279207927331
-0.05939372811323446,-0.07695210804014191,-0.040782723449652065,0.06419458493723985,0.04474197365203618,-0.16128359737701614,-0.15061270081926897,-0.2009058943035119,-0.09279969891298304,-0.0830834796202144,0.01482251550922765
-0.05579325640098099,-0.03286566002536099,-0.033757330570912826,0.059257036033524724,0.015673334725836423,-0.1538192114043913,0.08032416557014387,-0.17314302844632087,0.14685609632875266,-0.0704068302051241,-0.0011159812500207893
-0.10461498018553352,-0.053969102647512916,-0.040782723449652065,0.06520636732165039,0.04525451377273309,-0.16128359737701614,-0.14956640972011426,-0.2009058943035119,-0.08862482726855103,-0.08033085904369469,0.01482251550922765
-0.1030812530608632,-0.03910201371266806,-0.03513648963937195,0.06066453237241175,0.028863166839720587,-0.15498752806686417,0.0496303639286672,-0.20765776242217068,-0.10694978877068943,-0.08010206102058585,0.010944279207927331
-0.10461498018553352,-0.053969102647512916,-0.040782723449652065,0.06520636732165039,0.04525451377273309,-0.16128359737701614,-0.14956640972011426,-0.2009058943035119,-0.08862482726855103,-0.08033085904369469,0.01482251550922765
-0.08384921797685503,0.04201939563216194,-0.031448496326396735,0.05981511728574959,0.028912784225190044,-0.2566574423881878,0.07036346951978624,-0.18681926158714446,0.12305633108811269,-0.04626687663603115,-0.003644021491946736
-0.09529438694269426,0.044851387695054146,-0.038473889205135975,0.063914523161026,0.06649011301814224,-0.20656326613149106,-0.1500348279289747,-0.1984521736601352,-0.06490318091635042,-0.0668786004419823,-0.011390704470410198
-0.09929753972981734,0.045136671662538645,-0.04065823486400353,0.06436001813933846,0.06649011301814224,-0.20656326613149106,-0.12680651656357333,-0.20645490730497387,-0.06287565402990991,-0.06938117944457024,-0.009721480741582095
-0.0945496645282295,0.049980709652625716,-0.038473889205135975,0.06853479825206095,0.06696193981914912,-0.2050093823466576,-0.0893653636738479,-0.1984521736601352,-0.05117351937512197,-0.0668786004419823,-0.011390704470410198
-0.08384921797685503,0.04201939563216194,-0.031448496326396735,0.05981511728574959,0.028912784225190044,-0.2566574423881878,0.07036346951978624,-0.18681926158714446,0.12305633108811269,-0.04626687663603115,-0.003644021491946736
-0.09529438694269426,0.044851387695054146,-0.038473889205135975,0.063914523161026,0.06649011301814224,-0.20656326613149106,-0.1500348279289747,-0.1984521736601352,-0.06490318091635042,-0.0668786004419823,-0.011390704470410198
-0.09929753972981734,0.045136671662538645,-0.04065823486400353,0.06436001813933846,0.06649011301814224,-0.20656326613149106,-0.12680651656357333,-0.20645490730497387,-0.06287565402990991,-0.06938117944457024,-0.009721480741582095
-0.0945496645282295,0.049980709652625716,-0.038473889205135975,0.06853479825206095,0.06696193981914912,-0.2050093823466576,-0.0893653636738479,-0.1984521736601352,-0.05117351937512197,-0.0668786004419823,-0.011390704470410198
-0.10023197504916206,0.05431390589793237,-0.03420227571832352,0.06066453237241175,0.051411420970836244,-0.15498752806686417,0.032945077889090506,-0.20225655633066825,-0.10480848887099507,-0.07330252318035448,0.010944279207927331
-0.09956087662116725,0.06723750425324797,-0.03984850952860364,0.06982664241268537,0.07307139400092079,-0.16128359737701614,-0.11354014416172478,-0.19550468821200948,-0.08648352736885667,-0.07298260694937657,0.01482251550922765
-0.10274415095845313,0.06285915168491435,-0.04203285518747119,0.06565186229996292,0.07110539745201606,-0.16128359737701614,-0.1343378774999453,-0.20666187425159602,-0.09346114855162072,-0.0754851859519645,0.011504024660499565
-0.0933007144474979,0.06486538381284827,-0.04996314011382262,0.08034300486392494,0.06595376223977764,-0.1597297135921827,0.14361692220442793,-0.25052682767178097,-0.05732043913002883,-0.06477186995149921,0.010725825298095197
-0.10023197504916206,0.05431390589793237,-0.03420227571832352,0.06066453237241175,0.051411420970836244,-0.15498752806686417,0.032945077889090506,-0.20225655633066825,-0.10480848887099507,-0.07330252318035448,0.010944279207927331
-0.09956087662116725,0.06723750425324797,-0.03984850952860364,0.06982664241268537,0.07307139400092079,-0.16128359737701614,-0.11354014416172478,-0.19550468821200948,-0.08648352736885667,-0.07298260694937657,0.01482251550922765
-0.10274415095845313,0.06285915168491435,-0.04203285518747119,0.06565186229996292,0.07110539745201606,-0.16128359737701614,-0.1343378774999453,-0.20666187425159602,-0.09346114855162072,-0.0754851859519645,0.011504024660499565
-0.0933007144474979,0.0712339473217494,-0.04996314011382262,0.08034300486392494,0.06774800149460737,-0.1597297135921827,0.14361692220442793,-0.25052682767178097,-0.05732043913002883,-0.06477186995149921,0.010725825298095197
0.07086046983010033,0.037215621239279024,0.0792274554387234,0.10678968294720194,-0.009354268493756607,-0.06315359587943753,-0.0022093303397839855,-0.21794142838733013,0.11108129967141404,0.1010261580499841,0.00540595018802357
0.03499028145505586,0.03466071159974381,0.0636409120595341,0.10819890489713384,0.0029882266546342982,-0.06546899160262484,-0.008860635153135184,-0.21489852039177504,0.13258651877091412,0.10012452017263751,0.008041657592025426
0.04762546035368866,0.02593287700081117,0.06665196604735114,0.10751724342626247,-0.017432837222406312,-0.06546899160262484,-0.012463184433574189,-0.23021577342317875,0.038779074896540346,0.11188688981494141,0.0060110975870238895
0.030743263476213437,0.003750730128947293,0.003046124705162875,0.06577115934295948,-0.06563156752419654,0.1061165146128263,0.04999808917307482,0.14108406895759834,0.11390959682980586,-0.06636350512863921,-0.026346596679885658
0.019204218880305785,-0.03485399110847482,0.0033655669211157613,0.06770117957640409,-0.10139345567204489,0.10490326118233861,-0.23125007958157265,0.13486535204308733,0.09448655511330607,-0.0762588980874143,-0.030984475204481318
-0.020667988292836437,-0.04626940332738031,0.00442653814761924,0.06990845788391362,-0.10555040846678855,0.10599411052139202,-0.1910212078416805,0.13854865027368346,0.12754486326393097,-0.07063249693047798,-0.015527493530077197
0.020810172109765792,-0.031898856740252855,0.0019860646397225016,0.06753294267215648,-0.06910230205723061,0.1069132280011919,0.052384920547592896,0.14293071773245739,0.14521197553323587,-0.06518426189497598,-0.011860203847267145
-0.03249080781663516,-0.019741863229044716,-0.0009473116543598526,0.06538688872616293,-0.1257879872431784,0.10599411052139202,-0.2408993522787202,0.12997579527267317,0.007718494982046503,-0.0762588980874143,-0.02999920101186234
0.026409912581762292,-0.053637770513681814,-0.0009473116543598526,0.06573945010542805,-0.12750914308995534,0.10679082390975761,-0.24156594182938898,0.1318224440475322,0.02299272625182246,-0.0750796548537511,-0.016617156649450144
0.07837668815542584,-0.0023366502812336965,0.0019860646397225016,0.06612372072222458,-0.06805185434130352,0.10843191033601363,0.05480435947339128,0.14198433455325962,0.15202075647892554,-0.06027529569211906,-0.011351043258774382
0.03495658212511022,-0.030625266221565292,0.002305506855675388,0.0680537409556692,-0.10382925262001162,0.10679082390975761,-0.23779566631702334,0.13671200081794638,0.13083045047172429,-0.0750796548537511,-0.021352243264833672
0.04273402160109386,-0.029866462397536448,0.00442653814761924,0.0684992359339817,-0.10382925262001162,0.10679082390975761,-0.18351348414972857,0.1403952990485425,0.13312487833062372,-0.06945325369681474,-0.020262580145460726
0.07593373101643339,-0.031898856740252855,0.0019860646397225016,0.06612372072222458,-0.06910230205723061,0.10843191033601363,0.054005964778337495,0.14293071773245739,0.15649629923553116,-0.06518426189497598,-0.012762210082935276
0.05789592845943133,-0.03863869295086876,-0.0009473116543598526,0.06573945010542805,-0.1257879872431784,0.10830950624457933,-0.24156594182938898,0.1318224440475322,0.028727274455852433,-0.0750796548537511,-0.022254249500501807
0.07593373101643339,0.003112960166601433,0.0019860646397225016,0.06436193739302758,-0.06738114621045369,0.10843191033601363,0.05767898852542528,0.14293071773245739,0.15094652373726586,-0.06518426189497598,-0.026144254445347456
0.03495658212511022,-0.010612526877524037,0.002305506855675388,0.06629195762647219,-0.10382925262001162,0.10679082390975761,-0.2341226425699355,0.13671200081794638,0.13083045047172429,-0.0750796548537511,-0.02999920101186234
0.04444771513876433,0.01704946544561964,0.0019860646397225016,0.06436193739302758,-0.06219605638006373,0.1069132280011919,0.05376495446652145,0.14293071773245739,0.13966220003497057,-0.06518426189497598,-0.02524224820967932
0.03005571384768796,0.008397726255628771,0.002305506855675388,0.07119282590389446,-0.09789116840844268,0.10679082390975761,-0.23296292877470473,0.13671200081794638,0.13083045047172429,-0.0750796548537511,-0.02999920101186234
0.03783315332367157,0.009156530079657619,0.00442653814761924,0.07163832088220697,-0.09789116840844268,0.10679082390975761,-0.17868074660740996,0.1403952990485425,0.13312487833062372,-0.06945325369681474,-0.028909537892489387
0.03783315332367157,0.009156530079657619,0.00442653814761924,0.07163832088220697,-0.09789116840844268,0.10679082390975761,-0.17868074660740996,0.1403952990485425,0.13312487833062372,-0.06945325369681474,-0.028909537892489387
0.03954684686134205,0.01704946544561964,0.0019860646397225016,0.06926280567044983,-0.06219605638006373,0.1069132280011919,0.05376495446652145,0.14293071773245739,0.13966220003497057,-0.06518426189497598,-0.02524224820967932
-0.02723123486118524,-0.0007316100958919089,-0.0009473116543598526,0.06538688872616293,-0.11984990303160947,0.10679082390975761,-0.23973963848348942,0.1318224440475322,0.009354596117359228,-0.0762588980874143,-0.02999920101186234
-0.12050800294301517,0.012390257378999443,0.03017138731128809,0.07141930999951998,-0.1736898796299743,-0.11880121360611023,-0.17695891775497258,-0.21607257972327723,-0.033871501477826214,0.09411236533633369,-0.009733109614027468
-0.12829831229563501,0.014851766791516539,0.03017138731128809,0.07141930999951998,-0.17592725690257177,-0.12744955047567033,-0.178110865306064,-0.23267051624538637,-0.1255799496757135,0.09149922805267603,-0.009733109614027468
-0.12829831229563501,0.01713892891855224,0.03017138731128809,0.07141930999951998,-0.17821441902960747,-0.12744955047567033,-0.178110865306064,-0.23267051624538637,-0.1255799496757135,0.09149922805267603,-0.009733109614027468
-0.08091702748012797,-0.08707245761081712,0.017134237128893188,0.05715712408112355,-0.15867864524042363,0.16321970433995053,0.000925414720548667,-0.20951427325117514,-0.09712332419172626,-0.07059837478326908,-0.0159407857824811
-0.08091702748012797,-0.08707245761081712,0.017134237128893188,0.05715712408112355,-0.15867864524042363,0.16321970433995053,0.000925414720548667,-0.20951427325117514,-0.09712332419172626,-0.07059837478326908,-0.0159407857824811
-0.12178444364911013,-0.08682635816922328,0.004575803180802328,0.052883647120012665,-0.16114148126120884,0.16321970433995053,-0.1084308843363316,-0.16106177521402923,-0.09712332419172626,-0.07059837478326908,-0.01184409557134865
0.008227793229068097,-0.09920728365516596,0.02581591459034494,0.08555693951114698,-0.14898116056905494,0.16483872840800873,0.13000701125083863,-0.2024086274523957,-0.07990525217492085,-0.06215779880108851,0.002960400966821155
-0.09596490016800371,-0.09831621209539634,-0.04140651691856421,-0.09568291483535557,-0.1673447359384832,-0.2987031737601462,-0.16966021668151846,-0.20850369408903685,-0.015771497342622624,-0.027007455727799532,-0.01206266154606487
0.03272931571127218,-0.054652410773218835,-0.01847228831200858,-0.1326722885587424,0.0203941778312382,0.27413323719639904,0.05363472444563109,-0.10537042001239061,-0.0997743761372119,-0.0708189381000648,-0.017411152558821835
-0.06933819988668255,0.03245296179140262,0.07562112043163598,-0.1589640225852403,-0.06964853167255254,-0.09343115631608771,0.18555991853584314,0.4962346857789102,-0.0037992813404161907,0.008875523677025352,0.02782185889654305
-0.06917049851565961,0.007988206429809627,0.07562112043163598,-0.1589640225852403,-0.07214994569456434,-0.09109919576524429,0.18674622307370883,0.4962346857789102,-0.003667390216348711,0.008875523677025352,0.02782185889654305
-0.06917049851565961,0.007988206429809627,0.07562112043163598,-0.1589640225852403,-0.07214994569456434,-0.09109919576524429,0.18674622307370883,0.4962346857789102,-0.003667390216348711,0.008875523677025352,0.02782185889654305
-0.06917049851565961,0.007988206429809627,0.07562112043163598,-0.1589640225852403,-0.07214994569456434,-0.09109919576524429,0.18674622307370883,0.4962346857789102,-0.003667390216348711,0.008875523677025352,0.02782185889654305
-0.02830308234667752,0.005751952900518832,0.07562112043163598,-0.1589640225852403,-0.07198400461995265,-0.09109919576524429,0.18674622307370883,0.4962346857789102,-0.003667390216348711,0.008875523677025352,0.02782185889654305
0.010285118907958565,0.14638150863929542,0.07811987056284192,-0.1559146809967277,-0.06785959312791852,-0.09246015033274908,0.19457590972027072,0.4962346857789102,-0.0038956250492115873,0.008875523677025352,0.028978293474201573
0.015315263472879495,0.14638150863929542,0.07811987056284192,-0.1584297532791882,-0.06785959312791852,-0.09246015033274908,0.19206083743781022,0.4962346857789102,-0.0038956250492115873,0.008875523677025352,0.028978293474201573
0.015112285365989643,0.14638150863929542,0.07811987056284192,-0.1584297532791882,-0.06785959312791852,-0.09246015033274908,0.19176020819145245,0.4962346857789102,0.004545134151830728,0.008875523677025352,0.028150871842688746
0.019789939701531693,0.1434956722060886,0.07811987056284192,-0.15654008976574021,-0.061529928544510316,-0.11326715068087709,0.15632242672358418,0.47412298826509686,-0.008832453656881012,-0.009638135797059197,0.017816349407848354
0.029513969419212492,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15299150041746315,0.4726613697523921,-0.01716161889794889,-0.009638135797059197,0.026990516838616686
0.030736754332688642,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15299150041746315,0.4726613697523921,-0.008180631172639789,-0.009638135797059197,0.017816349407848354
0.030736754332688642,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15299150041746315,0.4726613697523921,-0.008180631172639789,-0.009638135797059197,0.017816349407848354
0.030736754332688642,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15299150041746315,0.4726613697523921,-0.008180631172639789,-0.009638135797059197,0.017816349407848354
0.030736754332688642,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15299150041746315,0.4726613697523921,-0.008180631172639789,-0.009638135797059197,0.017816349407848354
0.03261604885246198,0.1374498959267032,0.07746083070746547,-0.15654008976574021,-0.06082862604899263,-0.11406972933820538,0.15063043476635857,0.4726613697523921,-0.017081796343807486,-0.010599182338463896,0.027130727043735026
0.10614699819545194,-0.12863207463907017,0.02576444341834993,-0.16770488734960598,0.012910456850273666,0.05796405808850223,-0.1852380661834787,0.19656367299513386,-0.04844129024750513,-0.07141700558885915,-0.0023148212920572953
0.04502898851503073,-0.05753774609933352,-0.017895964600243775,-0.14224823493554545,0.06987910793534774,0.29558475792873773,-0.09411518581262694,-0.10321867694488092,-0.0649932070370735,-0.03896039667935393,-0.001601151449202582
0.05476295074322465,-0.08072730163359455,-0.01593039404523499,-0.12847033818481957,0.056414154279722545,0.27089223695074516,0.0904741759035831,-0.08649598387729808,0.0830230769516429,-0.02436381593151999,0.0015454194882765268
0.04914194000662127,-0.11245810562233707,-0.03565401498149955,0.08903121662029051,0.029649132135307794,-0.2700169238282133,0.06188402651422917,-0.19454115271205288,0.07634063536779208,-0.014277207273013447,-0.010625877722934702
0.01430314009097722,-0.10169961706489532,-0.03586968927695952,0.08526638516717018,0.029004698540455585,-0.2665788338828893,0.06053515608440854,-0.19551537607579028,0.07620260405288355,-0.014277207273013447,-0.010625877722934702
-0.041112077708870085,-0.10362581231384241,-0.030889833062925035,0.0786860816747788,0.02964383724016505,-0.26521787931538454,0.06053515608440854,-0.19551537607579028,0.07532570180030511,-0.014277207273013447,-0.003825661349945107
0.05303568007913874,-0.12795368416067934,-0.027621832121697703,-0.17522928542908225,-0.056852888089437566,-0.1037186720373315,0.11075738930952682,-0.16439296224031544,0.17215107185046083,-0.02863058360276421,0.0005117688864336408
0.04675525820246737,-0.11469379702588231,-0.030874650631732944,-0.17449863024532208,-0.07369231427073589,-0.1037186720373315,0.11127758932082848,-0.16928251901072958,0.09409691922912888,-0.02863058360276421,0.0005117688864336408
0.03168579316926415,-0.11469379702588231,-0.030874650631732944,-0.17449863024532208,-0.07369231427073589,-0.1037186720373315,0.10538722506514327,-0.16928251901072958,0.0936928294139608,-0.030215917706761068,-0.00017944711828519187
0.03168579316926415,-0.11469379702588231,-0.030874650631732944,-0.17449863024532208,-0.07369231427073589,-0.1037186720373315,0.10538722506514327,-0.16928251901072958,0.0936928294139608,-0.030215917706761068,-0.00017944711828519187
0.027391856110846026,-0.10982950449149725,-0.030874650631732944,-0.17869986680264416,-0.07369231427073589,-0.1037186720373315,0.10542848368077803,-0.17648724801196017,0.038425016314595335,-0.04057290742251263,-0.004264388467122044
0.024895710141442845,-0.11069126797043764,-0.030874650631732944,-0.17869986680264416,-0.07369231427073589,-0.12249630868295007,0.10028748457105885,-0.18870857575327055,-0.04444766869991123,-0.044022894394026235,-0.004419853022980196
-0.11794013448456299,-0.008250570711034733,0.026714946198407332,0.06292649889576135,-0.11738005410422526,0.16555166489079395,0.17190284203595343,-0.20434331142845355,-0.09138543177436763,-0.09502242588261794,-0.009521646623557695
-0.11131487937632453,0.010304054989631325,0.026714946198407332,0.061579942029065936,-0.11678150591504896,0.18418522427871428,0.13779221517731594,-0.1761546260446674,0.05806241083251294,-0.08130315781238234,0.0017061252879381442
-0.11794013448456299,-0.008250570711034733,0.026714946198407332,0.06292649889576135,-0.11738005410422526,0.16555166489079395,0.17190284203595343,-0.20434331142845355,-0.09138543177436763,-0.09502242588261794,-0.009521646623557695
-0.12086409425420234,0.015465695350073845,0.026714946198407332,0.06292649889576135,-0.11537036482668708,0.16407069377907804,0.17060587212898123,-0.20175828245743443,-0.07132000437105643,-0.09502242588261794,-0.007410660666236514
-0.044572790527270666,-0.08533647245380276,-0.02970784960925642,0.07478071964465277,0.038499182663358826,-0.2497540955176718,0.0700513323716177,-0.16029020700761348,0.0891719177468054,-0.051126932376480236,-0.003644021491946736
-0.044572790527270666,-0.08533647245380276,-0.02970784960925642,0.07478071964465277,0.038499182663358826,-0.2497540955176718,0.0700513323716177,-0.16029020700761348,0.0891719177468054,-0.051126932376480236,-0.003644021491946736
-0.05741502674190986,-0.03742160238708891,-0.038917588146863205,0.08182134894312464,0.07818141635438776,-0.20742313061796064,-0.11962592747597844,-0.16563221537936343,-0.03209390470751022,-0.057564757024468824,-0.009721480741582095
-0.05741502674190986,-0.03742160238708891,-0.038917588146863205,0.08182134894312464,0.07818141635438776,-0.20742313061796064,-0.11962592747597844,-0.16563221537936343,-0.03209390470751022,-0.057564757024468824,-0.009721480741582095
-0.044572790527270666,-0.08533647245380276,-0.02970784960925642,0.07478071964465277,0.038499182663358826,-0.2497540955176718,0.0700513323716177,-0.16029020700761348,0.0891719177468054,-0.051126932376480236,-0.003644021491946736
-0.03461104395882904,-0.005863968594589664,0.013610769126782912,-0.1283571863547219,-0.1210751350841888,0.11508995469593353,-0.20458584144286976,0.14253492577717208,0.03130152306633205,-0.06259032833203639,0.0015662319353333886
-0.04210401054798228,-0.04230118633311325,0.013610769126782912,-0.14029524744131935,-0.12184276878128283,0.11508995469593353,-0.20309971696451376,0.150859264907042,-0.016836023926690116,-0.07699750581580941,-0.01231588725673885
0.040629743779377336,-0.06504031140333295,0.03560021591317269,0.09024179918685425,0.06658172868323213,0.04919974646019687,0.20469318417976112,0.275073515816244,-0.04825394507878037,-0.06701098505648784,-0.002881095318604061
0.07359843149371104,-0.06316716874185033,0.038090289794127805,0.09410260260076876,0.061632797078668644,0.048767160502298595,0.21175224742063328,0.27468913550767765,-0.034601662566524194,-0.06684732041622013,0.007999032005420379
0.14187055396150486,-0.07261145571688984,0.038090289794127805,0.09410260260076876,0.04170495781481567,0.048767160502298595,0.21619736718367874,0.27566583175132303,-0.03362080617841423,-0.06759869967152685,0.007999032005420379
