MeanTemperatureofWarmestQuarter,SiltContent,BulkDensity,Isothermality,Longitude,PrecipitationofColdestQuarter,SoilTypeWRB,AnnualMeanTemperature,PrecipitationofDriestQuarter,SoilOrganicCarbon,SoilTextureUSDA,MeanTemperatureofDriestQuarter
-0.09810300169311491,-0.10940405304447495,-0.1270399902561373,-0.014081768850369466,0.05344420761266762,-0.07239721942597753,0.004324553991882909,0.02332653978746894,-0.13052611182325344,-0.1109139838181422,-0.007349358997667178,-0.01404437825256029
-0.08429359982188905,0.18144856319766886,-0.12790045217585386,0.012282888094997002,0.07436520174807289,-0.056763675483503966,0.0031946561616149256,0.034228879464990224,-0.12025717715721201,0.10981975703486242,0.007841141033355517,-0.0168762397069916
-0.09810300169311491,-0.11715553770096176,-0.12442509315046599,-0.023717977493992962,0.05344420761266762,-0.06863200362879165,0.004324553991882909,0.02332653978746894,-0.12921952888852423,-0.1634807729040994,-0.007529616601613753,-0.012382077298476754
-0.08726616491037086,-0.10323546546613559,0.22770193848597273,0.005036671901168217,0.06724890094389492,-0.04415180533753332,0.028471744474285056,0.016958947177592772,-0.0879194096407546,0.12201647453559764,0.002045096392581718,-0.02256126261847085
-0.09810300169311491,-0.10940405304447495,-0.1270399902561373,-0.014081768850369466,0.05344420761266762,-0.07239721942597753,0.004324553991882909,0.02332653978746894,-0.13052611182325344,-0.1109139838181422,-0.007349358997667178,-0.01404437825256029
-0.08429359982188905,0.18144856319766886,-0.12790045217585386,0.012282888094997002,0.07346032956186162,-0.056763675483503966,0.0031946561616149256,0.034228879464990224,-0.12025717715721201,0.11771762203878412,0.000848148215645084,-0.0168762397069916
-0.09810300169311491,-0.11715553770096176,-0.12442509315046599,-0.023717977493992962,0.05344420761266762,-0.06863200362879165,0.004324553991882909,0.02332653978746894,-0.12921952888852423,-0.1634807729040994,-0.007529616601613753,-0.012382077298476754
0.04859110640664459,-0.11706673190590484,0.19708969663003592,0.0188618507627645,0.06189948542981786,-0.06156427463285993,0.028576455423465052,-0.0009791745341771164,-0.07668454642788532,0.11815248532140826,0.0006832729953060988,-0.022065286609085445
0.06000725303742396,-0.1178043793416961,-0.1279694907911192,-0.0030134669557080676,0.047398331706827376,-0.08819140923167668,0.004722074122758215,0.0023490108320335717,-0.11098996362600877,-0.16673833046866868,-0.007529616601613753,-0.010563498597396928
0.05928873137828609,-0.11957568701452993,-0.11633274352159136,0.01721556926545834,0.041148530359931774,-0.0902040348063217,0.004722074122758215,-0.0018876057121441033,-0.112296546560738,0.003660284531457232,-0.0063913182887907075,-0.018921498167143426
0.060811691757061595,0.12550252487675914,-0.12798993561032931,0.010138040822141727,0.059142931958804226,-0.08788004124996023,0.00359217629249023,0.023376988896485876,-0.10845267800092606,-0.11520599487140251,-0.008487657310490223,-0.010563498597396928
0.04859110640664459,-0.11706673190590484,0.19708969663003592,0.0188618507627645,0.06189948542981786,-0.06156427463285993,0.028576455423465052,-0.0009791745341771164,-0.07668454642788532,0.11815248532140826,0.0006832729953060988,-0.022065286609085445
0.06000725303742396,-0.1178043793416961,-0.1279694907911192,-0.0030134669557080676,0.047398331706827376,-0.08819140923167668,0.004722074122758215,0.0023490108320335717,-0.11098996362600877,-0.16673833046866868,-0.007529616601613753,-0.010563498597396928
0.05928873137828609,-0.11957568701452993,-0.11633274352159136,0.01721556926545834,0.041148530359931774,-0.0902040348063217,0.004722074122758215,-0.0018876057121441033,-0.112296546560738,0.003660284531457232,-0.0063913182887907075,-0.018921498167143426
0.060811691757061595,0.12550252487675914,-0.12798993561032931,0.010138040822141727,0.059142931958804226,-0.08788004124996023,0.00359217629249023,0.023376988896485876,-0.10845267800092606,-0.11520599487140251,-0.008487657310490223,-0.010563498597396928
-0.08429359982188905,0.1808863452440861,-0.12444553796967611,0.012282888094997002,0.07346032956186162,-0.056763675483503966,0.0031946561616149256,0.0339304923917063,-0.12025717715721201,0.11771762203878412,-0.0012680029446474634,-0.017354397726010093
-0.09077313036105439,0.18513338614175745,-0.12444553796967611,-0.007946148126169408,0.07035465021762456,-0.0791608972076472,0.0031946561616149256,0.03606146845740478,-0.12747174716224102,-0.1549267288100971,-0.008487657310490223,-0.012382077298476754
-0.09810300169311491,-0.10940405304447495,-0.1270399902561373,-0.0031524670467589075,0.04719440626577202,-0.07239721942597753,0.004324553991882909,0.02332653978746894,-0.13052611182325344,0.0069178420960265136,-0.007349358997667178,-0.015533211975762495
-0.0896464308483361,0.0597134262026291,-0.1202069802930091,0.0031198109416817454,0.09085337416025338,-0.06588878940039505,0.0031946561616149256,0.037414019952292744,-0.1432303915939006,0.05238260467712744,0.0012268754544466252,-0.01190391927945826
-0.08429359982188905,0.1808863452440861,-0.12444553796967611,0.012282888094997002,0.07346032956186162,-0.056763675483503966,0.0031946561616149256,0.0339304923917063,-0.12025717715721201,0.11771762203878412,-0.0012680029446474634,-0.017354397726010093
-0.09077313036105439,0.18513338614175745,-0.12444553796967611,-0.007946148126169408,0.07035465021762456,-0.0791608972076472,0.0031946561616149256,0.03606146845740478,-0.12747174716224102,-0.1549267288100971,-0.008487657310490223,-0.012382077298476754
-0.09810300169311491,-0.10940405304447495,-0.1270399902561373,-0.0031524670467589075,0.04719440626577202,-0.07239721942597753,0.004324553991882909,0.02332653978746894,-0.13052611182325344,0.0069178420960265136,-0.007349358997667178,-0.015533211975762495
-0.0896464308483361,0.0597134262026291,-0.1202069802930091,0.0031198109416817454,0.09085337416025338,-0.06588878940039505,0.0031946561616149256,0.037414019952292744,-0.1432303915939006,0.05238260467712744,0.0012268754544466252,-0.01190391927945826
-0.08626718220460211,0.12404884273245002,0.07167933115202892,0.0365285918176886,0.1284560817107167,0.09362576555137134,0.046296940614154125,0.03496148058702046,-0.12228544172870935,-0.16150500052508537,-0.005174557973261041,-0.011168816024515337
-0.06505714493604317,0.12570458681430008,0.16409706254831286,0.03333231569755232,0.12044326672957467,0.10564214159694796,-0.07922067194000401,0.03496148058702046,-0.12543769513913489,-0.16150500052508537,-0.005174557973261041,-0.008721835048782673
-0.08000610711331066,0.13016436865112344,0.003375928039870693,0.03521251249428826,0.12297120462037209,0.10762750198890142,-0.06531393849171103,0.03496148058702046,-0.13813759599176625,-0.16150500052508537,-0.005174557973261041,-0.008721835048782673
0.04764059714046297,-0.12098465348675204,0.1538068903146529,0.01920994381843577,0.06148462884368031,-0.07176148384040962,-0.10422933236150711,0.0036498078540451186,-0.08573161528706551,0.13353740673785922,0.0006832729953060988,0.027205249484795677
0.04815144368275763,-0.12421240456898229,0.1538068903146529,-0.00282663342819271,0.05718612417526983,-0.09415870556455286,-0.10422933236150711,0.0023071361983596707,-0.10612342896528414,-0.17655706170020763,-0.006536381370536661,0.018612316718927692
0.04815144368275763,-0.12421240456898229,0.1538068903146529,0.0181619610059904,0.05093632282837423,-0.09415870556455286,-0.10422933236150711,0.0023071361983596707,-0.09425276822682378,0.004466416867642537,-0.005398083057713617,0.02201550348539933
0.04797588016219837,-0.12098465348675204,0.15542938241878904,0.02015309983232582,0.06148462884368031,-0.07176148384040962,-0.09719775016721466,0.0036498078540451186,-0.08573161528706551,0.13353740673785922,0.0006832729953060988,0.027205249484795677
0.06112544303111303,-0.12814405434618184,0.01288264345018208,-0.000278196006067298,0.056593647500730135,-0.09821390976939393,-0.091893770132067,0.0023071361983596707,-0.11448521945722344,-0.17655706170020763,-0.006536381370536661,0.018612316718927692
0.06239829703276487,-0.12814405434618184,0.01681434355170762,0.00034427236932582585,0.056593647500730135,-0.09821390976939393,-0.06311937771766621,0.0023071361983596707,-0.11111749816159952,-0.17655706170020763,-0.006536381370536661,0.018612316718927692
0.04797588016219837,-0.11835343227140889,0.1826962983901159,0.0210823505992872,0.0629182249489299,-0.061214245051594854,0.04607290712803832,0.0036498078540451186,-0.07226768603985402,0.13353740673785922,0.0006832729953060988,0.0325299807962595
0.048486726704493034,-0.12421240456898229,0.17972361574593565,-0.0018834774143026616,0.05718612417526983,-0.09415870556455286,-0.003526625284355644,0.0023071361983596707,-0.09265949971807266,-0.17655706170020763,-0.006536381370536661,0.018612316718927692
0.048486726704493034,-0.12158118335363914,0.1826962983901159,0.02003436778684183,0.05236991893362384,-0.08361146677573811,0.04607290712803832,0.0023071361983596707,-0.08078883897961231,0.004466416867642537,-0.005398083057713617,0.027340234796863146
0.04797588016219837,-0.11835343227140889,0.19941178424123981,0.0210823505992872,0.06064969472627733,-0.061214245051594854,0.03162595149956695,0.0036498078540451186,-0.07226768603985402,0.13353740673785922,0.0006832729953060988,0.0325299807962595
0.06239829703276487,-0.12551283313083866,0.03963463677768131,0.0012735231362872113,0.058027243605979745,-0.08766667098057918,0.05627105460951463,0.0023071361983596707,-0.10102129021001197,-0.17655706170020763,-0.006536381370536661,0.023937048030391508
0.04797588016219837,-0.11835343227140889,0.1826962983901159,0.0210823505992872,0.0629182249489299,-0.061214245051594854,0.04607290712803832,0.0036498078540451186,-0.07226768603985402,0.13353740673785922,0.0006832729953060988,0.0325299807962595
0.048486726704493034,-0.12158118335363914,0.1826962983901159,-0.0009542266473412772,0.05861972028051944,-0.08361146677573811,0.04607290712803832,0.0023071361983596707,-0.09265949971807266,-0.17655706170020763,-0.006536381370536661,0.023937048030391508
0.04797588016219837,-0.11835343227140889,0.1826962983901159,0.0210823505992872,0.0629182249489299,-0.061214245051594854,0.04607290712803832,0.0036498078540451186,-0.07226768603985402,0.13353740673785922,0.0006832729953060988,0.0325299807962595
0.048486726704493034,-0.12158118335363914,0.1826962983901159,-0.0018834774143026616,0.05861972028051944,-0.08776247842386657,0.031564951376860634,0.0023071361983596707,-0.09265949971807266,-0.17655706170020763,-0.006536381370536661,0.022125343960140095
0.048486726704493034,-0.12158118335363914,0.1826962983901159,0.01959173951391858,0.05236991893362384,-0.08464696577591374,0.04239816410096537,0.0023071361983596707,-0.08078883897961231,0.004466416867642537,-0.005398083057713617,0.027340234796863146
0.048486726704493034,-0.12158118335363914,0.1826962983901159,0.02003436778684183,0.05236991893362384,-0.08361146677573811,0.04607290712803832,0.0023071361983596707,-0.08078883897961231,0.004466416867642537,-0.005398083057713617,0.027340234796863146
0.04797588016219837,-0.11835343227140889,0.1826962983901159,0.0210823505992872,0.0629182249489299,-0.061214245051594854,0.04607290712803832,0.0036498078540451186,-0.07226768603985402,0.13353740673785922,0.0006832729953060988,0.0325299807962595
0.06239829703276487,-0.12814405434618184,0.03666195413350104,0.00034427236932582585,0.056593647500730135,-0.09821390976939393,0.006671522197120678,0.0023071361983596707,-0.10102129021001197,-0.17655706170020763,-0.006536381370536661,0.018612316718927692
-0.08341981578092783,-0.061109478434901096,-0.11238762840085362,0.055947001036684325,0.10565243801830193,0.09448665540164451,-0.0008733003076891654,0.03930498015716202,-0.132522840340329,-0.14037405776288148,-0.008487657310490223,-0.011168816024515337
-0.08341981578092783,-0.061109478434901096,-0.11238762840085362,0.055947001036684325,0.10565243801830193,0.09448665540164451,-0.0008733003076891654,0.03930498015716202,-0.132522840340329,-0.14037405776288148,-0.008487657310490223,-0.011168816024515337
-0.08341981578092783,-0.061109478434901096,-0.11238762840085362,0.055947001036684325,0.10565243801830193,0.09448665540164451,-0.0008733003076891654,0.03930498015716202,-0.132522840340329,-0.14037405776288148,-0.008487657310490223,-0.011168816024515337
-0.07021586095988769,0.023837873374960388,-0.09644683472636577,0.13365805020601504,0.1300168068649899,-0.09130444103808533,-0.044736905224029316,-0.11737396503216227,0.0006555791408870134,-0.014290408771903457,0.0012268754544466252,0.011593267487925642
-0.07021586095988769,0.022182129293110305,-0.12182408683409114,0.13365805020601504,0.1314504029702395,-0.08648541885546625,0.02709466294380054,-0.11737396503216227,0.005912168150445912,-0.014290408771903457,0.0012268754544466252,0.01510629472913804
-0.07021586095988769,0.023770182185926646,-0.12919778545195107,0.1162291345772028,0.112001424556301,-0.08233440720733778,0.006087843163580924,-0.11580360462293511,0.006077958615037866,-0.24652465227547685,0.01582487680006204,0.01691799879938945
-0.06875239531908421,0.023837873374960388,-0.09152048350019035,0.13713245615086875,0.1300168068649899,-0.09130444103808533,-0.04610547699943297,-0.11737396503216227,0.0006555791408870134,0.03941267126221567,0.0012268754544466252,0.011593267487925642
0.06092134252627744,0.19805644252676183,0.03375330467219716,-0.21113466433609301,0.13825587045393645,-0.047091860868471266,0.015024041152249439,0.052659797244225114,-0.08580540750063503,0.01197867454559536,0.018160123289821722,-0.013673028980528338
0.05601179809027593,0.025071195500598553,-0.09578294614129244,0.11096565243290922,-0.27300235870261785,-0.02790385395984162,0.02525458704111816,0.03316034463939528,-0.0680376826612034,0.10357410894628215,-0.003054189676259574,-0.012627564852461012
-0.03484527147416763,0.024685494585980367,-0.047527881631501886,0.020361533525491096,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03484527147416763,0.024685494585980367,-0.047527881631501886,0.020361533525491096,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03484527147416763,0.024685494585980367,-0.047527881631501886,0.020361533525491096,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03484527147416763,0.05405281968704802,-0.047527881631501886,0.02396458349587418,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03484527147416763,0.05405281968704802,-0.047527881631501886,0.02396458349587418,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03484527147416763,0.05405281968704802,-0.047527881631501886,0.02396458349587418,-0.41495312518972954,0.06455089702339177,0.0032153865470621375,0.051556584271254244,0.30737169919195106,0.07983186056014452,-5.0804340714960365e-05,-0.010758436337407367
-0.03628803459335561,0.054201853269629854,-0.0061190136595873825,0.023469786121411797,-0.4162019462072936,0.06455089702339177,0.006508921820267362,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03628803459335561,0.024834528168562218,-0.0061190136595873825,0.019866736151028713,-0.4162019462072936,0.06455089702339177,0.006508921820267362,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03628803459335561,0.024834528168562218,-0.0061190136595873825,0.019866736151028713,-0.4162019462072936,0.06455089702339177,0.006508921820267362,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03628803459335561,0.024834528168562218,-0.0034684331050577584,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03628803459335561,0.024834528168562218,-0.0034684331050577584,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03944099575793851,0.024834528168562218,-0.00031547194047487154,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03944099575793851,0.024834528168562218,-0.00031547194047487154,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03944099575793851,0.024834528168562218,-0.00031547194047487154,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.03944099575793851,0.024834528168562218,-0.00031547194047487154,0.019866736151028713,-0.4162019462072936,0.061664831006372954,0.006744407282756564,0.051556584271254244,0.2664036792653178,0.07384912598942864,-0.0030128467945291287,-0.010758436337407367
-0.04001055968674441,-0.014895189707510177,-0.07493438601103243,0.007849723665162787,-0.2661539472890746,-0.089724445358643,-0.04129526464156809,-0.11330245759230988,0.2825172395901595,-0.1430785510248195,0.0022931221024122166,0.011279495695970781
0.061403120941593774,-0.03133228069729934,-0.024330162082725346,0.1109331134495738,-0.19894933979765778,-0.04924571262450272,0.0213573692019496,0.042121413176857324,-0.06763911636106978,0.025475918333686155,0.0016561770558479985,0.03177149682390459
0.06423986279626365,-0.02810452961506908,0.03993513848963544,0.1109331134495738,-0.2291689220788818,-0.04056056591382858,0.02918326900834595,0.04166355549918532,-0.051224713521623305,0.11438186833837186,0.0032187946845994493,0.03570160534811863
0.030748900328846376,-0.13130987408046363,0.03495550181361308,-0.2606570964829625,0.07230090207334144,0.041691859666967444,0.04708276804943129,0.029656024021759347,-0.09129198378371824,0.09575068540762502,0.0006832729953060988,-0.014525386956828137
0.02945461719889671,-0.13130987408046363,0.023845629425101694,-0.26154979872371964,0.06431396359132328,0.041691859666967444,0.010939420866352054,0.029656024021759347,-0.09129198378371824,0.09575068540762502,0.0006832729953060988,-0.014525386956828137
0.02945461719889671,-0.13130987408046363,0.023845629425101694,-0.26154979872371964,0.06431396359132328,0.041691859666967444,0.010939420866352054,0.029656024021759347,-0.09129198378371824,0.09575068540762502,0.0006832729953060988,-0.014525386956828137
0.05318359466512748,-0.03542867266807627,0.1746816881661518,0.10466995428036367,-0.24972657840042234,-0.04216168126656169,0.028797282221763004,0.03456168611953864,-0.05969926869785323,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
0.06485508904070987,-0.03643323668020512,0.03761305087843153,0.1109331134495738,-0.23301202849226887,-0.04319781429896995,0.026133772932244045,0.03456168611953864,-0.06548460931877581,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
0.06449802519166806,-0.03643323668020512,0.03957629380575576,0.10922166035569914,-0.23301202849226887,-0.04319781429896995,0.02623904694783628,0.03456168611953864,-0.06548460931877581,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
0.06449802519166806,-0.03643323668020512,0.03957629380575576,0.10922166035569914,-0.23301202849226887,-0.04319781429896995,0.02623904694783628,0.03456168611953864,-0.06548460931877581,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
0.06150750064374533,-0.03643323668020512,0.020235559336275327,0.1109331134495738,-0.23301202849226887,-0.045385148543447364,0.02507037015952965,0.03456168611953864,-0.06548460931877581,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
0.06150750064374533,-0.03643323668020512,-0.024989272536213247,0.1109331134495738,-0.23301202849226887,-0.045385148543447364,0.018307873125847703,0.03456168611953864,-0.07180100501007874,0.09225463811132245,0.0032187946845994493,-0.014343954380521648
-0.0690891614471694,0.02142997123576819,-0.12452567813516424,0.07427785197345863,0.12255859230200997,-0.09132198766620005,0.006087843163580924,-0.1142697461886967,0.006077958615037866,0.0453735160279301,-0.0002901500971779623,0.01691799879938945
-0.07099408202542451,0.022745088488429998,0.020237580035728495,0.07611296777754836,0.12275617729445476,-0.08952899950674016,0.019072552042838153,-0.11408442314132632,0.00525834328073236,0.039390781457214204,0.0030229492400512194,0.021270347045670834
