SoilTypeWRB,Method,BulkDensity,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,Longitude,AverageAridityIndex
0.05683166596364982,-0.010920743020448247,0.026854883627261832,-0.14384362081880422,-0.12141866734215784,-0.049447516850603127,-0.17540547032641024,0.11946068349135003,-0.08415624701530404
-0.05678566137822685,-0.010342617784744584,-0.014155465301708038,-0.13332064740647231,-0.10962190662570236,-0.04450861875077302,-0.19403936941900396,0.11097944694513452,-0.086188690176033
-0.08771455361157847,0.0007292235339627026,-0.03938889590092022,-0.1323339596444972,-0.11723992063342382,-0.057347813731269744,-0.20200189973958999,0.111505209743806,-0.08631317507661003
-0.0880797786379693,0.023782475215946498,0.0010871470971938585,-0.12738061991817773,-0.10084580160837098,-0.08104506229279071,-0.22092893542369124,0.12096766015148706,-0.08175643770280717
-0.08843883521513059,0.022784673792723704,-0.011942740478273935,-0.12775114299854798,-0.10136167508878281,-0.08081362030492821,-0.22154708042862878,0.1181379643868583,-0.08175643770280717
-0.08340287917276605,0.01639018196422549,0.09367137653336277,-0.11239366809890748,-0.15709356459438645,0.030448051917574975,-0.22908897122286145,0.123746658612777,-0.079886271294732
-0.07438414594939664,0.01530526542423099,0.002038458800004256,-0.11151752811117834,-0.1369641078517923,0.03432105320663579,-0.2460780798244338,0.11453774426412426,-0.079886271294732
0.05267171601956771,0.015915075111438474,0.07298262456066382,-0.03938426893725656,-0.06498213669924861,0.020458835149089607,0.292396386893464,0.08881403244153703,0.24164383144950657
0.15825995270252052,-0.020626404747430563,0.002958945308717972,-0.06676666306702904,-0.05353724674819691,-0.17834972449556125,0.1701906689007338,0.06493293847232885,0.19397313725868529
0.14294935824694568,-0.018292300931477802,0.036966110667865065,-0.062336024125833875,-0.059225712669612386,-0.1435072443337059,0.1631295006924057,0.06367560871715693,0.20709759279221096
0.007422081170712035,-0.023496334156465546,0.04196296985084357,-0.04595388593706394,-0.06917906016529185,0.029095186660035036,0.29126268754722945,0.07513912188269474,0.2219307596732528
0.01249069373043522,-0.013769462168161682,-0.0008500187705890955,-0.06005748767804414,-0.05320039973547243,-0.18857661621583138,0.1701906689007338,0.06859984743846824,0.2023159881101375
-0.07347068560668238,-0.022368721478099124,0.04696669496776998,-0.058477227944398955,-0.0554392328663855,-0.15748267519516432,0.1627315011097167,0.07102611020721165,0.22208944907060565
-0.07717364485841369,-0.009538644113693063,0.04196296985084357,-0.048963996308206845,-0.06572942737478946,0.026269319081724328,0.29126268754722945,0.07513912188269474,0.22857976510019526
0.01249069373043522,0.00060400779226496,-0.0008500187705890955,-0.06005748767804414,-0.04975076694497003,-0.18857661621583138,0.1701906689007338,0.06859984743846824,0.2023159881101375
-0.07347068560668238,-0.022368721478099124,0.04696669496776998,-0.058477227944398955,-0.0554392328663855,-0.15748267519516432,0.1627315011097167,0.07102611020721165,0.22208944907060565
0.03330474615108941,-0.050248680280379376,0.05373811326642333,0.03209985287289834,-0.3207604112204703,-0.12152585914020662,-0.1712560875899883,0.05763182042746562,-0.076773362916972
-0.07499666419033643,-0.16752754619948018,-0.06417564497510589,0.017235147671296826,-0.29725386201454523,-0.1256829096956344,-0.19772448101631027,0.04578961842212213,-0.07636046469862315
-0.06199488743955322,-0.08161918814597552,-0.00963201165756613,0.02831034606740149,-0.17550957845092524,0.19515871333835527,0.34380684422720853,0.07802909780015027,-0.07916784798547484
-0.05949184279473347,-0.09743598404906371,-0.098663975355812,0.03076275045785366,-0.1396518066129358,0.18025319686429978,0.3451498883433775,0.06978375991537986,-0.07334337437715033
0.05285286787752048,-0.11741947722193034,0.10334996171260531,-0.0031942892429514223,-0.20975496498408597,0.052975504020717164,-0.14707363626191525,0.05639927336947621,-0.07394331544367172
-0.03876307496239867,-0.14632741892037923,-0.0720348032064773,0.05702822042113212,-0.18963318382135488,-0.10571640285110906,-0.18454292307875692,0.05895326655025354,-0.0600671091978344
-0.06718422318102192,-0.12122846171793897,-0.14342354784339356,0.0029447671430658084,-0.1854615253722018,0.06937398083839412,-0.1877179750725974,0.05950853608194982,-0.06511138338144967
-0.072662401405662,-0.0879136194187582,-0.1351791671761119,0.05252328084704623,-0.18894345994036035,-0.09981683255696634,-0.182193195814787,0.06568701406644181,-0.05610820280668765
-0.07645573044138049,-0.06859452620258877,0.08772734925532938,-0.010160925349029046,-0.21117925104600568,0.07032664252190454,-0.1503983790354115,0.05745639673803616,-0.07347972338122187
-0.08531439481657312,-0.06269969493706559,-0.07062848024950559,0.0538914709331918,-0.18985885312639766,-0.10476296311173702,-0.17763025971485863,0.06579355384486453,-0.059144171720671816
-0.07115324260452503,-0.0509855184443729,-0.16086792939246533,0.008395935517926549,-0.18213489133277233,0.07024584413351882,-0.18105605158078245,0.058907413985184946,-0.06470881435004022
-0.07823145467692975,-0.06526472653413981,-0.1431159868322549,0.05265944357804202,-0.18912024956061546,-0.09779597057816677,-0.18123298222938627,0.06644148300895296,-0.05659635801583394
-0.06654777394124195,0.029145915148928486,0.13865358295520114,0.00213342388867134,-0.27579066070494807,0.05154577452753577,-0.15081482018104048,0.05788015889518667,-0.07081418695658878
-0.06084609150062072,0.04177702297185866,-0.12413434060576943,0.08744677196504162,-0.23195209621217805,-0.08771575265721605,-0.17933903667455367,0.06705074500090528,-0.055479002899875764
-0.060829118335056116,0.05266228988057007,-0.049126965508683236,0.07984113299271584,-0.23832166733907253,-0.05959697424101305,-0.17793340965660281,0.06295153963701677,-0.06691272766661693
-0.06000824475089227,0.040759155816947265,-0.12387095419422675,0.0885316417971482,-0.2318994013835057,-0.0790326506776872,-0.17933903667455367,0.06561956256820783,-0.055479002899875764
-0.06261775182736938,0.029145915148928486,0.13865358295520114,0.0025186181091038837,-0.28010587703925327,0.05154577452753577,-0.15081482018104048,0.05788015889518667,-0.07081418695658878
-0.06084609150062072,0.03937399684327243,-0.12471243079397307,0.08744677196504162,-0.23195209621217805,-0.08771575265721605,-0.17933903667455367,0.06617831030618831,-0.055479002899875764
-0.062046179253934845,0.044942725665855714,-0.05040423656465251,0.07984113299271584,-0.23832166733907253,-0.060353302199140736,-0.17793340965660281,0.061351513820060474,-0.06691272766661693
-0.061225305669770975,0.03303959160223292,-0.125148225250196,0.0885316417971482,-0.2318994013835057,-0.0797889786358149,-0.17933903667455367,0.06401953675125151,-0.055479002899875764
-0.06763943799246964,0.03924814702197688,-0.16317234210244796,0.03841448642281235,-0.1785655776450458,0.04457698500284911,-0.1770656989873262,0.062150168137257905,-0.06408496308377096
-0.06981251605009307,0.04410337091746259,-0.14580371831047984,0.0963258127768592,-0.18575912900260852,-0.08178043294150965,-0.17623679374192447,0.06832864612174995,-0.055479002899875764
-0.07372421822362235,0.048386148061079236,-0.14700416544545958,0.07323765407193125,-0.18793873267852368,-0.10115066698573723,-0.1785359755773544,0.06179684109458136,-0.06875915733402607
-0.06705468854761375,0.040025716020327985,-0.15012819658692353,0.08410651505828881,-0.18538231820885193,0.07414080156774389,-0.22937838202433353,0.07158754320152155,-0.07148920401037537
-0.06763943799246964,0.03924814702197688,-0.16317234210244796,0.03841448642281235,-0.1785655776450458,0.04457698500284911,-0.1770656989873262,0.062150168137257905,-0.06408496308377096
-0.06981251605009307,0.04410337091746259,-0.14580371831047984,0.0963258127768592,-0.18575912900260852,-0.08178043294150965,-0.17623679374192447,0.06832864612174995,-0.055479002899875764
-0.08141619761505972,0.01576442824599816,-0.15193037512462207,0.07596591081930437,-0.18793873267852368,-0.09948924311116654,-0.18004452734290907,0.059016096006840546,-0.06695615060732546
-0.07597256086114003,-7.241123032118394e-05,-0.15675674227768518,0.08683477180566193,-0.18538231820885193,0.06832581800674646,-0.2308869337898882,0.07086185815871748,-0.07106182421980989
0.07552893510546592,-0.016588474558433774,0.13422995212941105,-0.0511662323483674,-0.07215475878537415,0.011652118989154343,-0.1577459308999784,0.11698151155828176,0.23124678721623865
-0.058096703249939964,-0.0024980280043002973,0.13537123254901526,-0.05134449522140779,-0.07149325612441475,0.010663099073400456,-0.15560177764685118,0.11280975585645334,0.2329734857021027
-0.048974713567556734,-0.018711972313531996,0.03854761095829568,-0.07148544030384146,-0.07646279488243048,0.004129477247513469,-0.16532999445964974,0.11144991064416951,0.2302251869035766
-0.09160510318342298,0.026954892880396562,0.13860237416465818,-0.11712498353572455,0.12003650853196124,0.08913428990616405,0.06680290448588147,0.04469437209601896,-0.0313053903928558
-0.09771251777031971,-0.007728947818505257,0.14471059496090607,-0.2048352173658193,0.12295580671834658,-0.20769355835657247,0.046766739138604935,0.03402130956879478,-0.05246133178849224
-0.10519387895805037,-0.08400095506563782,0.1688220684666536,-0.1929575929626415,0.11513141972578604,-0.16885294140295437,0.045768053253528757,0.04514315277961211,-0.042168351521680046
0.0769403672566072,-0.019837190130196487,0.20333836847376882,-0.10284379805067087,0.12340990729122757,0.09104997620326015,0.08295318353404448,0.04580459732254553,-0.02916768836280519
-0.10407108774515123,-0.007137551893989819,-0.014533160048770073,-0.2280177082419218,0.11997798154735488,-0.23794333942230833,0.03789218745975315,0.037594483180418324,-0.05590064167697363
0.06381535353147093,-0.018763423761074885,0.013694451189865434,-0.2205913505286548,0.12257377688559003,-0.25139514323003187,0.053745183026077836,0.04228785347714451,-0.05653295065384306
0.08545332684455607,0.0025914043400685855,0.19387175617605398,-0.12350624057092839,0.12226215590194682,0.08883228574556941,0.08098665450402485,0.04635901414246717,-0.029334557785728205
0.06083973666860405,-0.08514205234271136,0.21117946804345236,-0.19790517789579853,0.12253064896151604,-0.22441665475413214,0.06308547178257366,0.04551859770559068,-0.05315498686564467
0.06083973666860405,-0.08262209304282667,0.19894332481642335,-0.18918106180002398,0.12253064896151604,-0.17022330162943092,0.0620867858974975,0.04433178381003525,-0.04212214427200656
0.08583369076098542,-0.018697715446405024,0.20365409141880214,-0.10075748391176893,0.12376169881602185,0.08852728671308474,0.08130997949862195,0.04580459732254553,-0.02916768836280519
0.06377255890104357,-0.09479153773211436,0.012015129869213536,-0.2179056564295611,0.12042486184635039,-0.24358277231637113,0.055318294577710064,0.03792325946933855,-0.055854434427300155
0.07589110677439068,0.013929565846090067,0.19297889032677784,-0.11517904940935053,0.12821334118872238,0.0870122603369828,0.08312163712985016,0.045477849047718774,-0.02877324837346302
0.06443449618609406,0.005746740220728852,0.202752121263848,-0.2018680491360177,0.12948299789825043,-0.21875831395734643,0.06308547178257366,0.04551859770559068,-0.05315498686564467
0.071757490527865,0.016140672084338014,0.19278535172521272,-0.11567805393004463,0.12821334118872238,0.08962731346751972,0.08312163712985016,0.045477849047718774,-0.02877324837346302
0.0645984042774346,0.018025143254110015,0.19041575530360388,-0.20244650830610056,0.12948299789825043,-0.21828579995174122,0.06308547178257366,0.04551859770559068,-0.05315498686564467
0.0645984042774346,0.011484375499422257,0.1781796120765748,-0.19781205889643644,0.12948299789825043,-0.17315317388161244,0.0620867858974975,0.04433178381003525,-0.04212214427200656
0.0645984042774346,0.011484375499422257,0.1781796120765748,-0.19781205889643644,0.12948299789825043,-0.17315317388161244,0.0620867858974975,0.04433178381003525,-0.04212214427200656
0.07192139861920553,0.02841907511771918,0.1804489857649685,-0.11625651310012744,0.12821334118872238,0.09009982747312494,0.08312163712985016,0.045477849047718774,-0.02877324837346302
0.05622863931164557,0.026985569134127356,0.0068457343630369,-0.2267686478297114,0.12737721078308478,-0.24069209582321888,0.055318294577710064,0.03792325946933855,-0.055854434427300155
-0.07684905129926071,-0.0210428580219187,-0.04692312847248899,-0.29281677359343483,-0.08784545777123522,-0.17837326443698548,-0.17553109272052828,0.054254200978698985,-0.017832662398856645
-0.08011572952367045,-0.020819037887247004,-0.081103466670288,-0.29209648212608036,-0.09095143462176934,-0.17660960514573637,-0.17656351657190814,0.05338430691032698,-0.016626420386883386
-0.08981772537267009,-0.06315021484430013,-0.08807447056258622,-0.29496312870846514,-0.09095143462176934,-0.17564579265188376,-0.1786988724912206,0.04966553361403415,-0.018937967472396976
-0.05463439573530627,-0.13914395109324898,-0.2213099396221381,-0.2795808036489928,0.20838575077827393,-0.0755941797740097,-0.1816855538622397,0.03844014591211419,-0.03067973722539981
-0.07158698239613775,-0.13850229005940934,-0.2163741157689714,-0.273938505144424,0.20749457566426355,-0.07609760849910512,-0.1820654859251041,0.04056342596748564,-0.03067973722539981
-0.07576035301340356,-0.1386936325717862,-0.2120467995499735,-0.27535771306674584,0.18131886633936078,-0.15115545602789845,-0.13348657801019534,0.04106813590130598,-0.04855615083679349
-0.03913436863897989,-0.13669358436159348,-0.20755526190388224,-0.28694154266913136,0.22176289222144493,0.007311831707265245,-0.1600105737625051,0.05275973309791622,-0.02735294085951363
-0.08824091995656176,-0.10340789203628305,-0.032874287249221236,-0.23995975032671538,-0.26766166214936665,-0.12667655467782185,-0.19454418550311667,-0.02490436662536238,-0.07742793780314111
0.023880741873641347,-0.04522601573452213,-0.10371505304344521,0.01077534152558485,0.22703433279093158,0.012086505202995921,-0.09473464714663436,-0.14860559840471904,-0.034019316944483693
-0.03601440267816046,0.06501581527321788,-0.10551514022073284,0.0019728188807559125,-0.08259254217933401,0.19622402107008255,0.3786293054643007,-0.18406641803642068,0.14720819803401355
-0.03601440267816046,0.0617884965748842,-0.10528913881784822,0.0019728188807559125,-0.08259254217933401,0.19582281583765349,0.3786293054643007,-0.18066389550854256,0.14720819803401355
-0.03365118408253377,0.060444113035485504,-0.1046465667838695,0.0007912095829425763,-0.08313157944316861,0.1958820553090947,0.3786293054643007,-0.18066389550854256,0.14720819803401355
-0.03365118408253377,0.060444113035485504,-0.1046465667838695,0.0007912095829425763,-0.08313157944316861,0.1958820553090947,0.3786293054643007,-0.18066389550854256,0.14720819803401355
-0.03149799623816896,0.06193316968479922,-0.019738349088570493,0.0006702759659702314,-0.08941471117037118,0.20549826067456184,0.3811792769850335,-0.1814195075511283,0.15481701557988892
-0.026026858773292458,0.047686995468938315,-0.015278000204945625,-0.0019323409317115428,-0.09720637663856065,0.20508673494414334,0.380474486140594,-0.1809583876934448,0.15475150765944387
-0.006515574231842556,0.04018900907022108,-0.020103323256619822,-0.003795277605771163,-0.09821981995839256,0.20936526472499029,0.383999574811494,-0.2024937004201262,0.15475150765944387
-0.005694397220856211,0.04026299624530916,-0.014612739220718774,-0.0037565166821455745,-0.10091977011659319,0.20886493498236966,0.3812756753093348,-0.2029940301627468,0.15475150765944387
-0.0009772388896202014,0.039879618312245416,0.01799850099972156,-0.0017794331305383193,-0.1067564051730295,0.20546110988735777,0.377374545655362,-0.20840995058831127,0.15593728722535788
-0.0005477584030291284,0.04708116188871825,0.02097772616635108,0.0018156137941148997,-0.11889652999081352,0.18708809671500878,0.3688880963596646,-0.187160386427034,0.15725918269217484
0.012200915149207972,0.035734966615593,-0.02288217920175109,-0.006382908642380723,-0.11545824104206197,0.19983711266816007,0.36881187822847156,-0.1917192769937308,0.1576126712182097
0.020139258328432788,0.03570487499947498,-0.021369173808870254,-0.006382908642380723,-0.11525282383050124,0.20041497615299908,0.3685982768893638,-0.19150125327765818,0.1576126712182097
0.021310493473226246,0.043541282460036364,0.022131531622763014,-0.004797304907076728,-0.11930111969480735,0.18647001284687742,0.36693078739384805,-0.1869423627109614,0.15737084234060245
0.03987302927949281,0.04157288087863941,0.02282798143619109,-0.011857487105703304,-0.11960154196685181,0.17541656810568357,0.3676278231155296,-0.18576861006011494,0.1574740284723261
0.03571682065321194,0.030652879115453866,-0.015208468864381172,-0.013629670143689373,-0.11470989798746599,0.17359596086460147,0.3676278231155296,-0.18911950977254435,0.15771585734993337
0.04282111415454213,-0.14193203269521468,-0.12789072235346036,0.014531693620890893,0.0633503033821907,-0.17677259708945048,0.15100367758872157,-0.19121392232068826,0.07941659712326453
0.1013116648886371,-0.06375014880675353,-0.07020970388392524,0.10652198210900482,0.2649903568758061,-0.07611782427763647,-0.08220495362045238,-0.14864027433434737,-0.023598981426589918
0.1075391672209637,-0.059548166050463966,0.09284604541390169,0.06287645975251474,0.2965346809295757,0.06059890755307766,-0.0499102110091635,-0.11838923291391451,-0.01840454346960379
0.025701681240739137,-0.04893289456401618,0.03157770757549761,0.03342672917054212,-0.2984680481069638,0.03668188665879318,-0.15590166106660192,0.05447580508078234,-0.07297908278954197
-0.011606721116990203,-0.043253663478331345,0.02920612413559421,0.03129485729658053,-0.29532409705632795,0.04213420636585406,-0.15629573931391874,0.05385346086370687,-0.07309074243796958
-0.06468186618987906,-0.037012656736810805,0.0850390750124298,0.026447512931797937,-0.28519555916435924,0.047373773255819485,-0.15920235498633764,0.055169273093299935,-0.0736915674025184
0.0813877749039524,-0.09663189478589894,0.2182720628644031,-0.09882270579261822,-0.11154779373953062,0.1294977855269599,-0.13577392593594842,-0.16350093720468525,-0.049806364295909594
0.08020950684339465,-0.11283727909067963,0.0577625903062475,-0.11248913097772624,-0.11421614909555124,0.13465626194530012,-0.13687434805708237,-0.16067808661933294,-0.0506389795869424
0.06384519103562807,-0.11283727909067963,0.05744940479639889,-0.11396953820007498,-0.1152683761410749,0.12935042029741758,-0.13687434805708237,-0.16510929288705387,-0.0506389795869424
0.04090864081155516,-0.11305195591700194,0.055393867074758456,-0.10262644940432437,-0.11513854541044259,0.12593252263241686,-0.13766255079818693,-0.16820099912772016,-0.05074216571866608
0.028124141416751586,-0.1308328561638651,0.018762781100305367,-0.10634273071461868,-0.11474267373705248,0.11991635263851971,-0.14542345969957365,-0.192708766392089,-0.04971848714121003
0.015086686093865712,-0.1331818923953931,-0.020074022689712857,-0.10895720074495838,-0.081102429312601,0.11555037464499485,-0.1500985642605971,-0.204616687138833,-0.04944932525571264
-0.05976340079500067,0.032649038292469075,-0.19641831904107135,-0.1903332135875511,0.22030223171623287,0.11253694625963866,-0.16328343847139987,0.03551256853885093,0.0077006522755736495
-0.05666558468038684,0.03026207070248573,0.06598021942252333,-0.17143397772265573,0.2650218521263159,0.11687869913128325,-0.1128077035221473,0.03500034809233435,0.010925577812738322
-0.05976340079500067,0.032649038292469075,-0.19641831904107135,-0.1903332135875511,0.22030223171623287,0.11253694625963866,-0.16328343847139987,0.03551256853885093,0.0077006522755736495
-0.05946227568330769,0.05978792304426537,-0.058568409675456526,-0.19487446304241984,0.22920960072242094,0.12094079147118497,-0.14909118734027116,0.046175608050095476,0.01558576002776234
-0.04864749648246017,-0.03135991378244515,0.0873975868890709,0.019258052729054766,-0.28579077532508307,0.04972288575419778,-0.1014670460666726,0.05956600967926823,-0.07044087163481937
-0.04274824461797027,-0.031039519601721428,0.08633391471053899,0.019293793050363477,-0.28550649808548656,0.04729080718567642,-0.10021726863648774,0.05956600967926823,-0.0697575188537841
-0.041869910173244075,-0.04765600764069802,-0.03870654882055754,0.08714732307798534,-0.24894883770067333,-0.054498593205106985,-0.11333795917551133,0.06170122137585754,-0.06296174273943185
-0.052660099761981376,-0.04807590598019835,-0.039002013314594186,0.08700888871548075,-0.2501641187148896,-0.05559831568826447,-0.11609740085221561,0.06170122137585754,-0.0636450955204671
-0.04746364544728113,-0.037614133631889174,0.15549362540660575,0.014446963468861299,-0.280977795735247,0.04898962766163717,-0.10274580971642266,0.057381345730224215,-0.06960825634378656
-0.05012947555253351,0.032436061802256715,0.03730739019182372,-0.15709724310270567,0.11466863337905545,-0.2209409383100188,0.07532032759982087,-0.10241463287477888,0.011861221082082646
-0.06135231281476682,-0.06334671375877045,0.011930308590101017,-0.1675997350672704,0.10465522026753603,-0.23621138241070377,0.07084146481787978,-0.13262256417827972,0.012282062463214666
0.03955402978359243,-0.09255029432807269,-0.052413576187878994,0.11488444392824089,0.09452416397667528,0.1561465865222104,0.22798508772763584,0.08448421999597865,0.0010365375954634595
0.07052511810137851,-0.08162346888425866,-0.03165228384468135,0.11601270262857298,0.11193808216875414,0.15566614990081407,0.2238839141185379,0.0820899071685756,0.004768209791219364
0.23740186243610414,-0.08907571830597655,-0.029955987876046322,0.104098746329318,0.10248991165449353,0.14637905251642366,0.2238839141185379,0.07655814035892054,0.005408961642010318
0.23932870800393521,-0.09111512794146152,-0.13038654666638436,0.10275014834695353,0.10099290972661636,0.13924734411180398,0.2201031633836667,0.07636843693974756,-0.00044907933607561966
0.02439777905478614,-0.10427705911671509,-0.16997797588123525,0.108666801032732,0.08601585917068787,0.1099194364788549,0.1906806239160545,-0.18775202115469217,0.008533140762958358
0.023224771255019993,-0.10479144535409142,-0.1700567636697434,0.11106638107826854,0.08601585917068787,0.12712277097293684,0.19262023993275285,-0.18775202115469217,0.008533140762958358
0.04128484358434495,0.0010587160222368288,-0.05278874563755163,0.11349033769720968,0.09889265697426738,0.03768027554961234,0.1853112647016659,-0.17789563148483434,0.014814911229984235
0.09059407503660756,0.012412878839340846,-0.026903680863983166,0.11544726021244568,0.0962952768452367,-0.10136909060199617,0.12614048590262894,-0.15645371684567974,0.005775995560217197
0.04834623486528398,0.033105143400243925,0.19687389650608045,0.0344582683089736,-0.10993616627321946,0.039922672370406004,-0.12820010410181693,-0.16762016356277326,-0.04501207702117547
0.06831271317310568,0.03663614958801339,0.20331279376540878,0.08755639626576274,-0.11691902990164972,-0.06364566572439162,-0.12888484133463496,-0.17700779639310663,-0.03664476268460603
0.06657810361095994,0.027577669772307238,0.11561118753411638,0.08681889830991898,-0.16015928423349604,-0.02890240143119557,-0.20694580453361813,-0.19760049279669534,-0.05526270098319033
0.049863940098688976,0.033105143400243925,0.19701113580910112,0.0344582683089736,-0.10993616627321946,0.03826772783398034,-0.12820010410181693,-0.16762016356277326,-0.04501207702117547
0.056660767830019644,0.03491870698660144,0.20179978837252796,0.08755639626576274,-0.11712444711321046,-0.06585221530464433,-0.1289828102123806,-0.176678307373786,-0.03664476268460603
0.05793763970359674,0.02714029210577822,0.11409818214123554,0.08681889830991898,-0.16036470144505677,-0.028097469575725436,-0.2069963163197029,-0.19776760871709925,-0.05526270098319033
0.026720001821183566,-0.07315515858752282,0.05947073594260997,-0.2769989711259786,0.23945148520269816,0.06001925532831267,-0.09069312628959136,0.054608821598173804,-0.027680366171709294
-0.06577910861441315,0.031235484710914703,0.18595242654136732,0.0672132346336754,0.30622523169367943,-0.041857388705606034,-0.0695255391321638,0.060581415414222434,-0.06166976671170323
-0.030471668313436305,0.03412197967373335,-0.07041936334294634,0.10755585063856311,0.2784861274988086,-0.044664522379350265,-0.08938973882202321,0.07553476924445757,-0.058344146617874404
-0.01760608661862774,0.04304505909759367,0.16825362633811658,0.07764790889747933,0.3083233122709031,-0.02570265306050033,-0.06679615665919436,0.058464105503236,-0.06256562300343135
-0.026432264008796835,0.02040562111605082,-0.06373713431815388,0.10273978353089953,0.28006083529330983,-0.029529926193058602,-0.0881143675919334,0.07539767830311972,-0.0586657783439854
-0.02392812026409777,0.020712306812239633,-0.002806165474231022,0.0920724940377871,0.26736601933962484,-0.09309020345944904,-0.013073946875789106,0.06379625388764984,-0.04700325873712526
-0.020849464873755226,0.018484354854797835,-0.06453237420887115,0.1110508819654493,0.24316180582554855,-0.09446064536125975,-0.05983197021569073,0.07888330161647511,-0.04325726428496712
-0.010254041995816678,0.014306894772521284,0.04471325854289199,0.0905606306959754,0.265942552141372,-0.0937067803108087,-0.03223898801617778,0.06591565222726317,-0.04946580170161418
-0.019632403954876518,0.02380089294092596,-0.0638331933411055,0.1110508819654493,0.24316180582554855,-0.09370431740313205,-0.05983197021569073,0.07961089273871445,-0.04325726428496712
-0.004310746182160404,0.016540468887002894,0.09890663037961263,0.07845772401679649,0.2693248209023077,-0.08936711768509388,-0.03453319423520931,0.06823254845184984,-0.04946580170161418
-0.014852845182515268,0.02636776823242494,-0.06220348812610576,0.1114324979507027,0.24363208522059335,-0.09013653110271823,-0.05983197021569073,0.08183405268839662,-0.04325726428496712
-0.004655251239222425,0.02202645898723564,0.04599052959886126,0.09094224668122881,0.2661825197390198,-0.09228222309990725,-0.03223898801617778,0.06838326528050338,-0.04946580170161418
-0.01525067411716098,0.02620391906951219,-0.06325510315290186,0.1114324979507027,0.24340177342319638,-0.09303608815035828,-0.05983197021569073,0.08135091466971532,-0.04325726428496712
-0.0013171550478351954,0.014612078422756627,-0.05336538888971558,0.09550161973452577,0.27910821304495387,-0.03720154844882436,-0.10917350095897525,0.0861698274171419,-0.05670058968228338
-0.007175170423786607,0.009872394936036484,-0.08877906731431998,0.09526459242668171,0.27980417292983306,-0.03716849454586841,-0.11055383452623667,0.0860612442635423,-0.05580240079003589
-0.0008786068631192448,0.010680151316233457,-0.035664576709324616,0.09606341630115837,0.2592177310922114,-0.026311640623899235,-0.10650284469561339,0.08756181172942122,-0.05670058968228338
-0.005134673564656513,-0.013032214673002708,-0.08880119707010942,0.0882995876367326,0.2775825307925377,-0.024644080612223875,-0.10987822480384554,0.08528351978360411,-0.05580240079003589
-0.014463884973477533,-0.015521759769691798,-0.07519798285042316,0.0971635821618697,0.24086359904377055,-0.09759149477865521,-0.05906595804792112,0.07940300294943288,-0.04441171002502446
-0.01732446013634336,-0.058534961871469865,-0.06858881365186482,0.08232838949280284,0.2416647263804875,-0.09966233094727353,-0.058088179344563784,0.08135091466971532,-0.04437461940092528
