SoilTypeWRB,Method,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,AverageAridityIndex
-0.07750035353891688,-0.16679428898503418,-0.029906006580298364,-0.13884293091800698,-0.20500665347949631,-0.2888939936203915,-0.1680112607537732,-0.22630192727621418,-0.07293222638587184
0.024035010747998423,-0.055735760094981206,-0.089466370444469,-0.14124177969504823,-0.02497164635734989,0.2780860928190354,0.03135370120393072,-0.15010369194071949,-0.03571403361888833
-0.01895901182927945,0.05603778445137892,-0.06648717871849176,-0.20234349186193915,0.01315022523617973,-0.0940611340397151,0.23076276393141334,0.4873381863059925,0.09184463057054482
-0.019517615593763943,0.01137969330586442,-0.06344721781219727,-0.19133439286781015,0.013100697699542627,-0.09228686474688422,0.22608963870277585,0.4810645741053762,0.09368298353681691
-0.019517615593763943,0.01137969330586442,-0.06344721781219727,-0.19133439286781015,0.013100697699542627,-0.09228686474688422,0.22608963870277585,0.4810645741053762,0.09368298353681691
-0.017895306993792937,0.01137969330586442,-0.06318628705835574,-0.19133439286781015,0.013100697699542627,-0.09322848442379045,0.22608963870277585,0.48012295442847,0.09368298353681691
0.00037717245269248197,0.010590815427988898,-0.0633569670486574,-0.19190813811369203,0.013219694079442318,-0.09557797699221318,0.21388948398465094,0.4776719150748633,0.09382549746464504
0.00013700941234421428,0.13659326386798556,-0.051536036116096286,-0.1999708330562514,0.012597782451685354,-0.09462191454815097,0.20558602497430864,0.4635758063030453,0.09737430002215978
0.0012398840660744561,0.1283355624468321,-0.0002168236527089637,-0.20013221376169482,0.011773068348716508,-0.10475334100021615,0.19996822533472636,0.46675307201329713,0.10029665321635567
0.0037946511635246487,0.12990550693544178,0.026140165720357267,-0.20004101889426543,0.009707926328111495,-0.11003221038618947,0.2038400314843981,0.470554361741607,0.10045871640541115
0.008020856917636604,0.11072281633554171,-0.014708725247454302,-0.18974941038622198,0.02555074765425187,-0.12836424630896812,0.17037383349111085,0.4436525547227436,0.10708867139542774
0.009289856373134842,0.11507139179220967,-0.015796331409401104,-0.18974941038622198,0.02555074765425187,-0.12762544798837241,0.16848008730737724,0.44173217703369094,0.10708867139542774
0.011587426582842147,0.10769904511500615,-0.015019775997058914,-0.19004578570688183,0.02555074765425187,-0.12951018424283414,0.1685294304360494,0.44335617940208377,0.10708867139542774
0.0376217122253879,0.10739377592793962,-0.0074830516748947105,-0.19004578570688183,0.02555074765425187,-0.12845840613787854,0.1610530493647012,0.44335617940208377,0.10708867139542774
0.03257031785222683,0.12077690830245942,-0.008007531634389482,-0.19004578570688183,0.02512717726938698,-0.12720387510728468,0.15945975130234194,0.4411172459100605,0.10708867139542774
0.043045137892594676,0.12058312074852012,-0.0077122721930525835,-0.18975107441189606,0.01755694743656333,-0.1276560042863282,0.15659194200221255,0.44113641099930595,0.10708867139542774
3.698876294163216e-05,0.11762569273028231,-0.014220647162316417,-0.18900469239866607,0.01665819787991909,-0.12815809150963828,0.1539697160817985,0.44055551333995874,0.10318396310433635
0.03421218146749921,-0.15980126071074233,-0.13489512445725826,-0.16136403613191386,0.0266587168443757,0.05973397955857187,-0.24737252160631337,0.1909677106140203,0.06053678301893689
0.059041791246425696,-0.07146220816994155,-0.05116197196765654,-0.11391608433811608,0.08012336754026401,0.30325570600319796,-0.0878962266729651,-0.1182233837809522,-0.0364041503953333
0.09225866072703058,-0.03439523068904545,0.09340353031031308,-0.0908957058740118,0.05651404777298556,0.34548528221383623,0.06672966115101438,-0.08132627283860866,-0.02445140652116848
0.046037418508053006,-0.0460216979585148,0.0444073261779161,0.08028597721259909,0.0008108936863658456,-0.3040733570572656,0.03224913382188889,-0.21068787635746405,-0.057477078612042466
0.0006066035523829732,-0.049399828692944105,0.039892239511781356,0.07985038614492862,0.0006944622468583924,-0.29987357375362467,0.03196176166622581,-0.2107748087209244,-0.05761863226860992
-0.04267122762220884,-0.05309194181848873,0.03847203384595895,0.07801463192130499,0.0011182264098420762,-0.2998128185353663,0.03474131988952271,-0.2207578946920387,-0.05640377521731081
0.05249075311844748,-0.08466761521596856,0.1968852764246371,-0.14312504019526623,-0.04292194318869588,-0.10970663122249603,0.051845152706347646,-0.1754192183644419,-0.04257694990593642
0.04558196965995861,-0.08213848811322097,0.042504122435731775,-0.16803322341113056,-0.04893916964247486,-0.14201851726101117,0.04912007199064878,-0.19714235616121628,-0.04374042287300023
0.0727089410852552,-0.0834797514823678,0.04728839088002308,-0.16717276360392824,-0.05561177561753818,-0.14181170572614168,0.04667138351938155,-0.19846349114926543,-0.044451405807504236
0.0727089410852552,-0.0834797514823678,0.04728839088002308,-0.16717276360392824,-0.05561177561753818,-0.14181170572614168,0.04667138351938155,-0.19846349114926543,-0.044451405807504236
0.032143722618939365,-0.09573733687273714,0.06734495134745741,-0.17454571143667755,-0.05655900471839203,-0.14330627832295184,0.03653875121440378,-0.19666594702000645,-0.04435066307365928
0.03888409526365259,-0.09547762250804026,-0.00667353644175768,-0.18351041978540522,-0.056830991073813425,-0.1564371255172571,0.03550697227934929,-0.208323430183546,-0.044792120648034374
-0.07026478710358523,0.00897653481117442,-0.17501427462686253,0.027067467436142443,-0.1484378039747387,0.17421883260583687,0.10672133246699993,-0.20239748313768197,0.017246320609040678
-0.05516485905757165,0.07001977070946214,0.041398465829785465,0.039402474636417016,-0.13611719691505655,0.23335882030421143,0.12095050366948375,-0.16708138161747943,0.01837816783011672
-0.06230821040948822,0.00897653481117442,-0.17501427462686253,0.027067467436142443,-0.1484378039747387,0.17421883260583687,0.09876475577290275,-0.20239748313768197,0.017246320609040678
-0.0565201022194444,0.07862350194011562,-0.06619754503390786,0.03939949385077977,-0.14904532193713538,0.18178620437906948,0.1325240274462356,-0.20561548147445868,0.023305224136466726
-0.043557086446516395,-0.041187017373031855,0.04354183360117026,0.10213946414632445,0.016468695653160313,-0.2873004737045453,0.0398923590199916,-0.1559306345356485,-0.04711650641950501
-0.03879073727954031,-0.03489349728962521,0.043162817841377175,0.09822413589960012,0.016918512898771543,-0.29956914573989096,0.038140703232669416,-0.15386594477707297,-0.047321353644616156
-0.03638655340439867,-0.05222758086559463,-0.02778664889956538,0.11126883664852792,0.07569419370322857,-0.23284921017491836,-0.06014126450844543,-0.1799204061340339,-0.0498235762017984
-0.03638655340439867,-0.05222758086559463,-0.02778664889956538,0.11126883664852792,0.07569419370322857,-0.23284921017491836,-0.06014126450844543,-0.1799204061340339,-0.0498235762017984
-0.04287191596748167,-0.04059459787990272,0.100965263016739,0.0962921516678225,0.014182527145744195,-0.277343565678515,0.04253665736889042,-0.1557243085852447,-0.046770780173956465
-0.027665525490545885,0.007808222403626784,0.012991451294383484,-0.1073750736704051,-0.13887502939597554,0.12778635365451763,-0.30392862819633676,0.12280508076265226,0.0013923690008921519
-0.03475245349615667,-0.06710253599398987,0.03855307840763045,-0.09510667715674959,-0.1455052707781468,0.12111100621091822,-0.30978204931611464,0.11273279739875759,0.00018122426869548373
0.016415967609980625,-0.09803011677141077,-0.01993442448591206,0.1195328256480975,0.07506965744209486,0.05361523340016808,0.16068734668542797,0.27916508205061213,0.006830964126186426
0.03894909640684597,-0.07015775684793708,-0.011088699148835078,0.11435844172290967,0.09676371854437059,0.06493369012892239,0.16537839107536756,0.27617680810678813,0.0033487254931445346
0.15969611647003767,-0.07073372825457881,-0.010758525573619894,0.11132313530851072,0.0931531526549224,0.055421763720928524,0.15879815553936788,0.27373650233034946,0.0032151060585470584
0.16985986346170515,-0.08038714149257753,-0.07569695198925502,0.110911736219824,0.0932641838653847,0.052892471338967434,0.15307445895497268,0.2731558962770324,0.003156201550481647
0.0062590530402202105,-0.11238423800207768,-0.1644670637183617,-0.17659008229772208,0.060334487598161186,0.09391676783519012,0.1067203749207237,0.13235083639684522,0.018233431210069435
0.00640539445312755,-0.11284552887533453,-0.162454603050284,-0.17659008229772208,0.060334487598161186,0.09391676783519012,0.11635588497152437,0.13235083639684522,0.018233431210069435
0.0260787139126376,-0.021664272032886803,-0.0435330038146956,-0.16210415562414074,0.07122509022278221,0.11869774284588741,0.06306904589787549,0.14314727439863717,0.021580649264373267
0.06664175824628933,-0.02250565971917949,0.008765444772137327,-0.1411414336449047,0.09323895312648132,0.11535807322878754,-0.12225520214976561,0.06997079862335122,0.017030676322262347
0.05119328366559032,0.026153446337336274,0.1867253867283861,-0.12910943909152828,0.014207928541040608,-0.09595437030232758,0.03282185349176091,-0.17181497379665833,-0.039094207378147665
0.052111235460943324,0.017990546755348787,0.1664173214155944,-0.1410270022453508,0.056721435272578336,-0.11501182682891418,-0.10131293128659939,-0.1499260513601352,-0.039372593628813846
0.029464011348268242,0.009882271038760526,0.13790786809967437,-0.14741780449563005,0.04953635330758668,-0.12750252384207195,-0.0006060995551141174,-0.21347224825404862,-0.05519906601065673
0.008796177507371359,0.008345172102844646,0.176034287855192,-0.12910943909152828,0.014237338555288664,-0.09757711676296739,0.027631681663727276,-0.17234441789887256,-0.04082515197749005
0.010726927300124076,0.0246965563581687,0.16116624098532886,-0.14027862072788558,0.05661265595572154,-0.1159452749466935,-0.10506140403576995,-0.1496575638095683,-0.03791116612690431
0.007902133891620634,0.020502925940677756,0.13984929810070468,-0.14666942297816488,0.04942757399072988,-0.12754179536092664,0.016889506312739996,-0.21315216659394415,-0.053737638508747194
0.012043292412100063,-0.10862490298521484,0.05421331406406418,0.055176432633010336,-0.2211928993243439,0.2133647898631947,0.03018902031439369,-0.10840462077843911,-0.00647364891369716
-0.04273947662172735,-0.00512723663660313,0.11404085665497246,0.06936272538261978,0.05006253714430854,0.30048335890901184,-0.018212002754199808,-0.09838512880864735,-0.03453178881267916
-0.0187693645014887,-0.000140077469555617,-0.06390058145048988,0.09677411945754305,0.07296402749811104,0.26358970942457577,-0.016813735081128368,-0.13639098589924858,-0.0358491115808579
-0.027647696201638865,0.0014816921511524642,0.11774987955251895,0.07133323811354525,0.046360316662845055,0.3024640963580682,0.003514674244119517,-0.1089242533714047,-0.03305507657335343
-0.03054386384215717,-0.007567628640883265,-0.06201729854829017,0.09718234104211079,0.0691583299017461,0.26420874730370303,-0.004123735091879034,-0.1470044001985355,-0.03684688975564329
-0.0451584231627383,-0.000979997184619029,0.030988369208115204,0.07571474888371017,0.0705872791249768,0.2927118387438472,-0.10182498394815104,-0.03918971434165749,-0.015823009861198542
0.008106367148082518,0.005135043404009949,-0.06379760432894682,0.0904742345753514,0.07420910881637438,0.2517452259228105,-0.0942263769676791,-0.0773090473633344,-0.025084089072181147
-0.0035099274453520013,0.011650115136183622,0.028788149301043724,0.07591555780716083,0.06359901520770372,0.29300010979389846,-0.09938331264737923,-0.04314699689821597,-0.020426094674007887
0.008854410992676604,0.011855004527561353,-0.06320035277520991,0.09197219977104083,0.0756165273513057,0.2517706470899091,-0.0942263769676791,-0.0773090473633344,-0.024361146388371474
-0.0025328904256639675,0.009290351750209484,0.08129899604655724,0.07528613508421995,0.05441705435966344,0.3013019882238567,-0.09459356711677072,-0.0396676440464723,-0.02005807946795618
0.008816207808277013,0.0048457318195891125,-0.06430158511891002,0.09197219977104083,0.07458628627968425,0.24954059026695558,-0.0948073699838776,-0.07622999737341737,-0.02440642245933334
-0.003484920804359439,0.0050334652720168006,0.029121364982213023,0.07591555780716083,0.06266779936066051,0.2907954741380435,-0.10061699867127491,-0.0426503079497178,-0.020426094674007887
0.008402237811626865,0.0036172180550374175,-0.06421218024401512,0.09197219977104083,0.07363022679638428,0.24954059026695558,-0.09565325826485595,-0.07681235841483625,-0.02440642245933334
-0.003279805323849603,-0.0020704351755525996,0.031294162018795306,0.08273928118313412,0.06117630710872969,0.3415365780041932,-0.010524723071162534,-0.10742740881030649,-0.03768174246458427
0.0051211694445362785,-0.025479892561701262,-0.062214870928749604,0.09059898602429488,0.05882619138430977,0.25988351407916604,-0.013429641849577224,-0.13739992228932213,-0.04157923053038367
-0.0031387780474795473,-0.03865152423040997,0.04227014402109048,0.08053290865837398,0.05464130059644377,0.3141764359804977,0.0012002462445307928,-0.11494199429656506,-0.038111763549961465
0.006222043710075069,-0.031834536263144496,-0.06502316747222152,0.09268632556407201,0.0504948438123585,0.2605633071765517,0.004282713909345314,-0.14855687186079858,-0.04120343928942088
0.004159599893359604,-0.021095159332225832,-0.057431187083289065,0.08590908085070838,0.0623120339540287,0.24834155419865794,-0.10032037973791043,-0.07630187811188512,-0.024476256769347074
0.004469483734122933,-0.00801725539243419,-0.06444305991605606,0.08590908085070838,0.05472556968990763,0.24880776772324542,-0.09956618922767643,-0.07590096220225345,-0.024717718854068288
