PrecipitationofDriestQuarter,SoilTypeWRB,Method,BulkDensity,AverageAridityIndex,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTextureUSDA,MeanTemperatureofWarmestQuarter
-0.043468181984378275,0.13655575549442303,0.06212765434594507,0.09655227988269129,-0.07306035530130021,0.010854890850604575,-0.1270079329462345,0.14348330227891182,-0.18312771659728247,0.030229598359899454,-0.0327689203526137,-0.045309765990960135
-0.043468181984378275,0.1343609230935889,0.05293777850307478,0.09727356626169914,-0.07159603692858443,0.011650261046163544,-0.12183403368595172,0.14651890013884786,-0.14287601249431867,0.048649753242751156,-0.03184816855940811,-0.045309765990960135
-0.043468181984378275,0.13895936020967686,0.05324227760928908,0.09837177103226984,-0.07030661122549427,0.011650261046163544,-0.12123239636830493,0.14651890013884786,-0.14214700095050917,0.049230378157056845,-0.01074582280726055,-0.045309765990960135
-0.009144479741087737,0.1351666141085791,0.04229998174706931,0.2897910433024165,-0.052253333339109795,0.010911433918288192,-0.05277488960139143,0.1456408120541664,0.02631558937107257,0.07740001142183316,-0.020787403491903188,-0.02816903281200434
-0.041929092859456486,0.01941807094340352,0.08306809473968652,0.007886766269002544,-0.0718116565285641,0.006112373952207846,-0.13588957396653545,0.12938290712774228,-0.18726836931948218,0.03189056536709138,-0.0169041884027195,-0.055377868674283605
-0.04830728147962866,-0.10561045851189416,-0.05173793263368402,-0.12375221997931311,0.030314848459429063,0.0613258196359637,-0.1438467356060463,-0.10321885918684195,-0.12430783573231569,-0.16822178977744917,-0.005201140104624641,-0.07173921850065698
-0.04830728147962866,-0.10612675321036721,-0.05461848925500577,-0.12415414952437434,0.030314848459429063,0.061429756845509456,-0.14366619442988332,-0.10321885918684195,-0.12465990679041246,-0.16822178977744917,-0.009182631594577884,-0.07173921850065698
-0.04844101870635008,-0.1158214138420842,-0.0565152159107883,-0.12626349601015535,0.033259197708705134,0.061429756845509456,-0.14350035273574205,-0.1054860995418107,-0.1256904903054473,-0.16929333004703692,-0.04918211493690743,-0.07207906529521486
-0.07942990872596292,-0.11560635654009559,-0.06976602934997565,-0.2875929763945768,0.030204820159827832,0.03971735885610598,-0.15280468812498293,0.1957898160292185,-0.01676160935085402,-0.1681150830972849,0.17049669122229832,-0.06511450563449053
-0.08090220906347251,-0.1180462489200269,-0.10657218192711823,-0.30502246300552566,0.031019604633763704,0.038868557021438994,-0.1625304984166097,0.19615353597904947,-0.021778161559231776,-0.1700531997916493,-0.03180101809439673,-0.06576042121307323
-0.08240800529489262,-0.09216694825437186,-0.09554461071847797,-0.31652884436993656,-0.012502399278506247,0.038842815360177536,-0.16749713785659817,0.1553702049784425,-0.10856084593158442,-0.12635786646777578,-0.054510612988302364,-0.07353182908072552
-0.07196952670938953,0.004598846477563415,-0.09459472972486145,-0.26198861372663507,0.007213335805816396,0.05792198326165496,-0.1811510176550226,0.19713847202678203,-0.0034749713493561203,-0.163935727986137,-0.06829854104773063,-0.02154359942789682
-0.032184982347336695,-0.05605889769088598,-0.049871429439863196,0.009126127884540033,-0.0849245227108704,0.0064967193191239735,-0.1348275903806076,-0.19363431751183555,-0.09014397350012066,-0.12798993000599715,-0.08818197948346501,-0.03322690479430298
-0.022689124481957472,0.06651549273508264,-0.006651388094760674,-0.14511922573758945,-0.062328051844456264,-0.08688813931053853,7.689662377989512e-05,0.19761438398177825,-0.01315350461115896,-0.08113480422961226,-0.05277778144388103,-0.025355210775142054
0.007431978223140707,-0.03067268378473165,0.08380010207656585,-0.17407472097326335,0.10709270235617861,-0.10828627694817002,0.005822917656145566,-0.05345235391810532,0.16857546980299495,0.31899593471028614,-0.055474543681989306,0.0653619433847012
0.007431978223140707,-0.030679906623434113,0.08044687946709567,-0.17426019709664933,0.10677824645995755,-0.10828627694817002,0.004785335283203401,-0.05345235391810532,0.16899009728492412,0.31899593471028614,-0.05505991620006015,0.0653619433847012
0.006449721668637172,-0.028383027026254216,0.0389531975821742,-0.17406159301767826,0.10536534924808481,-0.10828627694817002,0.007162688821455407,-0.06128520895672956,0.1644974812221885,0.3160849975101364,-0.06233869711451568,0.06515268527489372
0.006449721668637165,0.003089183908805054,0.07982688636170272,-0.17406159301767826,0.10707882769183523,-0.10554522544713253,0.008661511169081459,-0.05345235391810532,0.16887357907213638,0.3160849975101364,-0.060252706534776254,0.06528114803055221
0.007598455140519036,0.013211152779956612,0.04241940818649432,-0.036868132517134174,0.10802037845379447,-0.11197730180912464,0.00632703717497876,-0.0685430779506846,0.17256284645157668,0.32145780255128653,-0.06172172089839943,0.06810407918863441
0.00910863606096881,-0.03392471309406776,0.04546074261846098,-0.037002869729099934,0.10788535141774253,-0.11298442808629929,0.007041786945933197,-0.07875616364749193,0.17540615507977717,0.3218663139063373,-0.06699629717908241,0.06690458868077431
0.00910863606096881,-0.04927010965301929,0.04614367286613138,-0.034229971493017895,0.10753473862620071,-0.11298442808629929,0.006026155420696369,-0.08456722698163524,0.17055221344346286,0.31885843193785673,-0.060719861760334934,0.066387711465039
0.013234868626994497,-0.009168376805826398,0.05501579075461254,-0.01734786652839418,0.10937242205856898,-0.15006966535891544,0.005133158446737841,-0.08840681528451377,0.166710364849445,0.3180982773351165,-0.06123079988810069,0.03547820106821253
0.013234868626994497,0.006483359898993003,0.05586877980686685,-0.01670385559354719,0.10937242205856898,-0.15006966535891544,0.004292639304549985,-0.08827923689701496,0.1516235486381396,0.3191473218303437,-0.06155912549828506,0.03578553113565923
0.012998154417419845,0.007454797283648472,0.023270771144987358,0.022882778400589734,0.10226031536791144,-0.15078188674641957,0.009669596916629587,-0.09626367295112957,0.13251228114402727,0.29686950171525667,-0.06478803301506611,0.0367491518480161
0.010423203920767236,0.008249882856760144,0.023270771144987358,0.008501794990085219,0.10226031536791144,-0.14889470328133683,0.010557407374475988,-0.09626367295112957,0.1323531555178066,0.29686950171525667,-0.06478803301506611,0.03324600384386378
0.010423203920767236,0.009199475304554118,0.05498597070941882,0.010582862787520507,0.10592408341018603,-0.13426372101296302,0.009409409523391836,-0.09468312083167849,0.130675115533833,0.30448281707970803,-0.06336257966866944,0.032425309346467465
0.008301302949598886,0.03321765082748484,0.028457191154654088,0.02893523347340957,0.11886987333986349,-0.1326554921164304,-0.0014268753151641285,-0.09739993340890099,0.13026391465136886,0.29242279830728674,-0.027497676453102252,0.032525794282236564
0.008301302949598886,0.03772782985280631,0.02853650312049263,0.014927990136638524,0.11886987333986349,-0.13503549380917376,-0.0007449469976427694,-0.09918074867705226,0.12964331886015604,0.2965266479881924,-0.029025863358520324,0.032787871190935174
0.008301302949598886,0.048191222661774905,0.023112676844828973,0.004445857686781633,0.11990256944276392,-0.1454668261936134,-0.003680471202128839,-0.0996146344431807,0.11617072723077486,0.29726288550378827,-0.02965182910515554,0.03288697788409931
-0.027354559608048216,0.05599546272052408,-0.1065404361511322,-0.19881512833220735,0.0955015946694255,-0.115512777970696,0.008016058987500603,0.07877813842787502,-0.17712369040189516,0.10626068903198833,-0.033544913251172565,-0.032875501319120176
0.005942114562193621,0.09185894617866568,0.02397129961769923,-0.09445507514994982,-0.037473885606125495,-0.0898077684177405,0.06516947974106069,0.22103897763730887,-0.04465752043508769,-0.08663135106527664,-0.03676113623485054,-0.020581970167125506
0.012050379182349545,0.11022728502549155,0.026422719685482918,0.1091660406441361,-0.02832625711381923,-0.06997385406230801,0.05080262947447985,0.27005031282480846,0.04112465410922934,-0.048815614000809325,-0.010227432428309674,-0.016803290115399598
-0.06669147634036435,0.08833774100053694,-0.02921410400191984,0.07129113850042128,-0.07508637862545504,0.0172190097929403,0.03706291064645392,-0.23371719732800736,0.026488701848672337,-0.16410645773791127,-0.0368185592149746,0.027124601891119045
-0.06642491423986908,-0.09567725502290016,-0.019207988801232746,0.059795317835746514,-0.07639047093308551,0.0017413256758052273,0.02744691775494144,-0.2278060845956315,0.03278464508410142,-0.17633952385850266,-0.047180460190279536,0.056036830894993284
-0.06649434223046623,-0.03448201236336392,-0.015304667577245554,0.058955535066064324,-0.07587104694508805,0.0017994096493311252,0.027819916790673787,-0.21085586080686472,0.03296580498033925,-0.1767255435772789,-0.04909164194000275,0.05792057145300061
0.012193753599833837,0.1136361201995825,-0.04412953942620962,0.3197303590102925,-0.06181370355981399,-0.10655932008390602,-0.06018648661467788,-0.14125496067883594,0.0817622127570211,-0.12277924683364955,-0.024777468295485796,-0.01595274671727563
0.021364496807106812,0.09095610125364535,-0.06442726700881274,0.07210512595552321,-0.06645413950852731,-0.10364552571789605,-0.09539335469654109,-0.1527514518117959,0.07840108143345302,-0.12934180779785825,-0.024727069788310744,-0.0254720580764166
0.021364496807106812,0.0859981655695665,-0.05602329612523875,0.08508693627195123,-0.06710032876347082,-0.10361633162508123,-0.09677851009553128,-0.15149442499509375,0.0788105053762762,-0.128100376133655,-0.029469667514103053,-0.026763333245171265
0.021364496807106812,0.05210428763896868,-0.06035616391560726,0.08053341809898255,-0.06698739096129346,-0.10247577325158766,-0.09652245992469244,-0.1515632786031248,0.076138801339245,-0.13903022893913272,-0.03283118825596199,-0.026784463140934356
0.019706241231841833,0.036721537974403126,-0.060434375538291854,0.05733101691096059,-0.06360553840243537,-0.12059514934493906,-0.0953247527827549,-0.14220540873485155,0.07540652799699306,-0.14559232702556907,-0.03612114684560217,-0.01936490084520106
0.016497600471092288,0.03290255374084453,-0.06642509375028137,0.015453115220329109,-0.06429910621880945,-0.12264830848833427,-0.0954202727525192,-0.15194248884731298,0.0749458384086158,-0.1520303144995801,-0.037027351495052686,-0.01936490084520106
-0.03058061223568784,-0.07956379583513068,0.09601909084266817,-0.29001457092935357,0.039964529867641374,0.05963057059913089,-0.08110161088455554,0.20532518240981368,0.12825446299101081,-0.16135340524014788,-0.027467580999685517,-0.06610693237016858
-0.026807796015439027,-0.06434833221664069,0.10120209495530787,0.08623181321734132,0.03737847902126661,0.06339391181877314,-0.07589496872917624,0.2662503140190344,0.11248755766844036,-0.1233976637223615,-0.008298750088236186,-0.04834706606748313
