ContainsCereals,SoilTypeWRB,MeanDiurnalRange,MeanTemperatureofWettestQuarter,Isothermality,SoilOrganicCarbon,BulkDensity,AnnualMeanTemperature,Longitude,PrecipitationofWettestMonth,CropClass,MeanTemperatureofWarmestQuarter,PrecipitationofWarmestQuarter
0.12665667318371324,0.05158057675099163,0.05180879029382451,-0.00854891093101464,0.10879735319934533,0.048069688928061426,0.025486188709405454,0.029454661089258687,0.160573003586411,0.0016495036406694117,0.013611625544407884,0.06894991016246149,0.06752450630198752
0.12471245276507224,0.04699684193436377,0.045709323762031524,-0.0018513235008078427,0.09888325618349729,-0.03636622972285234,-0.005205410455217616,0.02185059556354431,0.1627165988403699,-0.0044900687070310846,0.017087305616509813,0.06512841982171072,0.06123155438469272
0.12642102573505967,0.049657621301893884,0.040517703406454435,0.000765962654397361,0.09613926716083539,-0.03713398474294804,-0.013675430377280319,0.022128581419197057,0.16347186393163934,-0.002554879573205426,-0.008440991349500685,0.0643994234489084,0.06123155438469272
0.12064112404405986,0.04675410402724099,0.046166574315420324,-0.0006411361050632084,0.10654630238398809,0.03735990892834221,-0.021325348827449155,0.02713266408756424,0.1749746676354472,-0.004221097345843629,0.014699267125177376,0.06512841982171072,0.0629181533657856
0.12064112404405986,0.047504375625902054,0.04428422086581426,-0.0006411361050632084,0.10691983264084137,0.03828403790513004,-0.01645323952372996,0.02713266408756424,0.1749746676354472,-0.003042403191699639,0.014699267125177376,0.06512841982171072,0.06334769764904259
0.12129644809636418,0.057559675978709236,0.01792237511719403,0.006394138871039771,0.09701726329318978,0.0730326674266987,0.02061614954208139,0.023902987155878703,0.18100795105065173,0.0037079910796494185,0.012024427726028445,0.06360483193172456,0.06723365963890417
0.12129644809636418,0.057559675978709236,0.01792237511719403,0.006394138871039771,0.09701726329318978,0.0730326674266987,-0.010584517156051505,0.023902987155878703,0.18100795105065173,0.0037079910796494185,-0.006398823086202409,0.06360483193172456,0.06723365963890417
-0.08852552036660598,0.03727662118087187,0.09625658106481907,-0.047564528877537336,-0.05777737380755868,0.02941261011471769,0.05448284691575045,0.0024469746598470704,0.10416175435048844,-0.012606411782642307,-0.023515434382370828,0.006375272170489128,0.08973286655151125
0.11596745437239023,-0.07890557471706487,0.06124362966025259,-0.04101302420897863,-0.07538318395008643,-0.08918411787574664,-0.03278561622042905,-0.00612940484716669,0.11725323510551121,-0.0232341699524572,-0.026522777766061944,0.007615310505937903,0.06455913760525153
0.11249752437699752,-0.07785129429732608,0.06779308446325298,-0.04421670587851686,-0.05858244872746527,-0.04365582316376267,0.05321517864761699,-0.003617773773783715,0.11954820055392203,-0.02068311071231331,-0.034028493111216834,0.010448521073688098,0.05445976010766241
-0.1419725023685202,-0.06220857531206039,0.09174993976996569,-0.04221237396361879,-0.05272485152455084,0.025186641773201054,0.05178640587920282,0.0002935811562957749,0.10291780211155309,-0.014023628462390591,-0.02764044564620023,-0.00036916571502281805,0.09088833926437655
0.11596745437239023,-0.07887636003077848,0.061722782279927856,-0.04101302420897863,-0.07538318395008643,-0.08918411787574664,-0.032924663109163824,-0.006155216467682404,0.11725323510551121,-0.023162125135534065,-0.025183757969053002,0.005860737095294645,0.06455913760525153
0.11249752437699752,-0.08546427186572986,0.06733423840679377,-0.04421670587851686,-0.05858244872746527,-0.04632796953989021,0.05167848753933399,-0.0038929761845619385,0.11839490449691567,-0.020737921924848884,-0.03401123921396045,0.011783388732837602,0.05447945838164479
-0.111891470756133,-0.0013486761783219196,0.0998028180808745,-0.040776229307681634,-0.055020889681866476,0.029745730337111864,0.05174114888656634,0.0002327100377772799,0.10373458680375508,-0.015310156072829042,-0.02846058663543504,0.008947817223392787,0.09357026991943007
0.11596745437239023,-0.08408469779995391,0.06065213011490195,-0.04101302420897863,-0.07538318395008643,-0.08712227060797308,-0.03382501911631627,-0.006205570847400101,0.1167269019995503,-0.023288981164992773,-0.027209332680242972,0.01226181884884898,0.06459593353839277
0.11249752437699752,-0.006770581165374432,0.08469147267527516,-0.04421670587851686,-0.05661072759204814,-0.047259557544065356,0.05392348329334333,-0.0038929761845619385,0.12013894264508705,-0.020737921924848884,-0.03378111691505065,0.013698867384279669,0.0582351220640997
0.1674195554146248,0.038303108939875916,-0.0924891067974591,-0.0050815739727052495,-0.0508761098624771,-0.023394270641899202,0.02492240378003931,0.07784833757607015,0.05545000162064641,-0.017101529986052837,-0.004436993607149789,0.07388503434165286,-0.24059745585440698
0.16313020304139184,-0.029493860495613214,-0.11920571664707948,-0.0075464888117398885,-0.05119496984757751,-0.03211305985642457,-0.023291656108250992,0.06573095107873007,0.05161538437159013,-0.023191861635376055,-0.009065639434913928,0.07003849384556071,-0.23998386590714593
0.15803760728208083,0.09221865664161796,0.15769246548860494,0.020886725760450014,0.017663087488706364,0.10392020725693055,0.03108383550912143,0.06781320515694954,0.09352406891826873,-0.010402571749892241,0.01184685601841662,0.06235456225594341,-0.19336709552461523
0.15068417781275187,0.08443218854814932,0.16540126187059778,0.01968936030387651,0.025701345642219903,0.11843040696827678,-0.06413860872248227,0.07364662616804704,0.09260487009676045,-0.009229535497398848,0.012115430459574002,0.0665452633271662,-0.18094254805003376
0.1626094467456838,0.020738427101258373,-0.08835365747878157,-0.001986245437689234,0.05463183212360523,0.06934702855421794,0.022743280877345017,0.005582695956465499,0.09980464961778736,0.017035000996367868,-0.05839973198511379,-0.08786808208559527,-0.2398468130528774
0.1690348806401352,0.021799788510440885,-0.10315784650610581,-0.005490751414018642,0.06421800787030311,-0.05297484027975184,-0.08118401381597531,0.005036570585949385,0.0828410254997076,0.0389877478146482,-0.015535958423704622,-0.0844850800711423,-0.20751850711372088
0.16538281237357064,0.019726233866496242,-0.10078149272821141,-0.00387305632418584,0.057195294347568156,0.01932321258289346,-0.08854165713716362,0.006377566381654206,0.08707447953692286,0.033376160186952275,-0.013713194589317065,-0.08373991310467487,-0.21227410827940185
0.1690348806401352,0.021799788510440885,-0.10315784650610581,-0.005490751414018642,0.06421800787030311,-0.05297484027975184,-0.08118401381597531,0.005036570585949385,0.0828410254997076,0.0389877478146482,-0.015535958423704622,-0.0844850800711423,-0.20751850711372088
0.1626094467456838,0.0017207880462750296,-0.08835365747878157,-0.001986245437689234,0.05310940344078714,0.06934702855421794,0.022134694349978095,0.005566233381155335,0.09980464961778736,0.017035000996367868,-0.05786634454506446,-0.08786808208559527,-0.23118055619551686
0.1690348806401352,0.0135410358940222,-0.10315784650610581,-0.005490751414018642,0.06421800787030311,-0.05297484027975184,-0.08159151805691701,0.005036570585949385,0.0828410254997076,0.0389877478146482,-0.015535958423704622,-0.0844850800711423,-0.19885225025636044
0.16538281237357064,0.012226660542810436,-0.09891780615559545,-0.00387305632418584,0.057195294347568156,0.01932321258289346,-0.08786171798609732,0.006377566381654206,0.08707447953692286,0.033376160186952275,-0.007864880339023573,-0.08373991310467487,-0.2036078514220414
0.1690348806401352,0.014300215186755092,-0.10129415993348985,-0.005490751414018642,0.06421800787030311,-0.05297484027975184,-0.080504074664909,0.005036570585949385,0.0828410254997076,0.0389877478146482,-0.009687644173411133,-0.0844850800711423,-0.19885225025636044
0.14141298561520607,0.016573070463688822,-0.17612294343211238,0.0062018296248709465,0.05338138914641966,0.07785933413686418,0.1348730640513539,0.03208286737080137,0.06385418371942969,0.04411351651486243,-0.059033554171455296,0.07142846235317823,-0.19909308525988056
0.15164663228252617,0.025704181509920494,-0.22755068033511427,0.010387360092580719,0.06038493205870836,-0.039388760515376015,-0.09398075488460252,0.05117330523905896,0.04593852633939064,0.06432362714238254,0.02861184192463685,0.0728614609787935,-0.17122153662049922
0.15773163437169005,0.01808837491714412,-0.23735286367337674,0.008386062514386701,0.05834688301360226,-0.036478089789897694,-0.05460290088541889,0.04950866199356942,0.044521975661958924,0.05541412289171622,-0.010591724627794855,0.07192078712010597,-0.16635972029106835
0.15399869676806585,0.02602057945789455,-0.23211283935028962,0.010690853702489109,0.06227140021407708,-0.021597059099956326,-0.07599173933982825,0.051308317753355426,0.04593852633939064,0.06328527251373137,-0.001892279931774191,0.07853191797154713,-0.17175259939733722
0.14141298561520607,0.021807236047340143,-0.17612294343211238,0.0062018296248709465,0.05338138914641966,0.07785933413686418,0.13225598125952825,0.03208286737080137,0.06385418371942969,0.04411351651486243,-0.059033554171455296,0.07142846235317823,-0.20171016805170622
0.15164663228252617,0.033962934126339175,-0.2312212465504476,0.010387360092580719,0.06038493205870836,-0.04279830240470911,-0.09382063897771903,0.05117330523905896,0.04593852633939064,0.06432362714238254,0.012852017480892044,0.0728614609787935,-0.17988779347785966
0.15773163437169005,0.026738003687799435,-0.2349153038671851,0.009917004673219034,0.05834688301360226,-0.036478089789897694,-0.05419539664447716,0.04950866199356942,0.044521975661958924,0.05541412289171622,-2.599545157172932e-05,0.07192078712010597,-0.1750259771484288
0.15142835286234757,0.03402481284417839,-0.2284422731349563,0.010438666493013445,0.06044271231847091,-0.01818751721062324,-0.0945212070527483,0.053330374839385776,0.04593852633939064,0.06328527251373137,0.02971507300717709,0.0743565612581238,-0.17988779347785966
0.1733145248597521,0.015097153367416264,-0.07756683735931556,-0.0033022617982209593,0.05588562056860523,0.07690193656614024,-0.09688408455140024,0.008575355800599543,0.09577466976483076,0.033201521260222466,0.06095901507482507,-0.07419089323305138,-0.19240134314308305
0.17722214189286908,0.025696392488752367,-0.09295752699269788,-0.003668311823486392,0.06248433512366684,-0.04734532910456777,-0.09857789901102998,0.007234360004894726,0.08329233196281895,0.03876097279483073,0.05836520588588337,-0.07493606019951884,-0.19639731375109912
0.1682329231683248,0.021424806871108832,-0.10058860343173948,-0.004406759831176172,0.06037364406113387,-0.04923440082677055,-0.10813581700916668,0.007114261650651569,0.08266656733997203,0.03780833427551782,0.03957880833206036,-0.07393173712047359,-0.19497252444874874
0.1671177788633459,0.026612573035936744,-0.0996123810949172,-0.007325295072907388,0.06816371475545492,0.07755824002651385,-0.09066084763523068,0.014260481951286713,0.0904042437304297,0.03636029682188505,0.06955964247654962,-0.07358114322148267,-0.20641221910360286
0.16651050627719338,0.024808812003026443,-0.07645124015312946,-0.0023450749119088778,0.05588562056860523,0.07845908074349697,-0.10182932779448052,0.008575355800599543,0.09503817672294004,0.033373816023960806,0.06474234470378208,-0.07431157187128573,-0.20153538863142686
0.17005329857400509,0.02739598250920774,-0.09147384852932186,-0.002507592814106519,0.06248433512366684,-0.04730688239063142,-0.10358396686220235,0.007234360004894726,0.08231346527678195,0.038876127681903926,0.06684406964173278,-0.0750567388377532,-0.19639970487033195
0.1531135979345731,0.021424806871108832,-0.1021740954467946,-0.004406759831176172,0.06037364406113387,-0.04922049448091589,-0.10945573431541694,0.00627683341000136,0.07915759639356511,0.03785132136536124,0.039617482184351765,-0.07434554341693367,-0.19497491556798158
0.1587321131558655,0.026612573035936744,-0.10119787310997229,-0.007325295072907388,0.06825077405223721,0.07635490840134848,-0.0925517598908272,0.013423053710636504,0.08878947967761495,0.036278698783827494,0.0665081703945397,-0.07397248898461549,-0.20124152244336485
-0.07111859473618365,0.07210143217529467,-0.20846506011889696,-0.000532210702814371,0.004506808457790553,-0.02805099974093868,0.07837403401424373,0.003229109431161328,0.12370513508899524,0.006354946505153237,0.05398565334559554,0.030232491180994615,0.07704741386647786
0.008524529761056948,-0.06540744360817952,-0.21276791178092722,0.005099888899341307,0.0069258998747758396,-0.02938775882085997,0.10435074320172863,0.004373214702361422,0.12989216089706163,0.006369777039964086,0.048389778108805945,0.03655118182828941,0.07583322842802655
0.006562764202206136,-0.06205689900710705,-0.2250006347620548,0.009951735017589605,-0.007132301257855534,-0.03946123850533984,0.021036017268215912,-0.0010198060782086503,0.12043743586511603,0.00014692515139053613,0.044127035411688977,0.03649320728956153,0.07528006767667891
0.14191172747026165,-0.03754079667640629,0.08190474788448578,0.0699705150228621,0.006706921470252769,0.11166882142560185,0.17925091411301275,0.04420651310196924,0.09079001780721642,-0.0028682559938868466,0.060733367447342305,0.07191173329098641,0.06025801140222351
-0.07525802149167593,-0.0649518837136947,0.07108754899926628,0.07308673546133006,-0.05691753334190513,-0.09724230435511497,0.17815860038815176,0.03811737301061155,0.0647992737958022,-0.01642552051560374,0.03840918844932531,0.07165240054210317,0.05155974835067884
-0.12749023390166211,-0.05414944061266079,0.0585874181638576,0.055864493567575405,-0.06612826056359009,-0.04211841598018033,0.20539508165902126,0.03705717055477803,0.058984462130808324,-0.018653309032646767,-0.1558220907799277,0.06189822082576163,0.05448967604191178
0.14191172747026165,-0.06857742969349505,0.07468944927748199,0.0706347114268088,0.006706921470252769,0.08506601827403183,0.1813092492452505,0.04420651310196924,0.08971335888758812,-0.0028682559938868466,0.060630445796015904,0.07191173329098641,0.06025801140222351
-0.1496434126442252,-0.06640650678083755,0.07268800714340348,0.05241340419879552,-0.08369144478529608,-0.09414089232747168,-0.04029351086662877,0.03652336872019833,0.05848928149978918,-0.027524011540172408,-0.16014291326547378,0.058148286731257846,0.04274823372181615
-0.17496049869292185,-0.07051641288337256,0.07098744637224315,0.058171963844590044,-0.07408040512908022,-0.08832687930563993,-0.0400915330238902,0.03624632085398324,0.058734947863969655,-0.028858617209338563,-0.16045690132359935,0.05861309151275427,0.04266226702415055
0.15036865712093345,-0.016611420028963906,0.08234189095048194,0.0699705150228621,0.0073345977751257925,0.11190825428413824,0.15689370819704135,0.04360191931428632,0.0942566654036776,-0.0028682559938868466,0.05585643959145427,0.07135964782130076,0.061363768127236595
-0.11917881325800124,-0.057976883869210336,0.055165884969755455,0.05928287486108973,-0.060472108380058204,-0.08944010058767073,0.1863093880889114,0.03685628868879635,0.05768098656940389,-0.020082585876327212,-0.14829308626344773,0.061012085480156596,0.04587454592173342
-0.12201067392791666,-0.05944485038858024,0.05713052887529647,0.06070312053386159,-0.059983387687684346,-0.04113105412820926,0.18696441353865334,0.036780122688562934,0.05926986745181392,-0.01944867047955899,-0.15586831852076816,0.0617514327947177,0.054443448301071326
0.15335480554846195,-0.06857742969349505,0.07427257853774127,0.0706347114268088,0.006706921470252769,0.08505817141623637,0.18014403849671257,0.04426911030570028,0.09433322054507524,-0.0027604636306425845,0.06032995528651388,0.07221962132695858,0.06132938795176327
-0.12167720548147835,-0.06640650678083755,0.07251474277866718,0.057252031165081624,-0.074354143996323,-0.09516194268881133,-0.03597426447893041,0.03632248685421665,0.059120284215133635,-0.029176143618125653,-0.16014291326547378,0.059185030741728754,0.04274823372181615
0.1581764721334113,-0.05930044365759596,0.06826055190885297,0.0699705150228621,0.006706921470252769,0.11550414180664545,0.1784596215422295,0.04387712172506454,0.09655878133187475,-0.002533881564148613,0.05615555780217491,0.07288119310843134,0.06121629986627593
-0.11237203210443118,-0.06002914145692267,0.06921261963543382,0.07769323241942314,-0.056568137008700205,-0.09827352492679622,0.1791610790510367,0.03676227900636245,0.062178054455739616,-0.020345857530640707,0.03830546536595723,0.07218806052514005,0.04825231984365141
0.1581764721334113,-0.05848770447881218,0.07730341321121487,0.0706347114268088,0.006706921470252769,0.08890133865507543,0.18258265314054506,0.04320941141722179,0.09548212241224645,-0.0022360581308861556,0.0477587667778057,0.07354616794654185,0.06121629986627593
-0.10959962507159114,-0.056121614982837624,0.06077336872451109,0.07784315167651663,-0.056650884869003756,-0.09815417877195569,0.18631018191135107,0.039647276852247774,0.05723685194096229,-0.02048096630938335,0.015943865798971005,0.07760303358061313,0.05182417869003785
-0.12217123051956005,0.00012338888224981839,0.08234011353574153,0.06040610086948911,-0.059723100914239234,-0.04342795632592085,0.18159311385425625,0.03699160300466028,0.05961546484615278,-0.018582606024028822,-0.16076966165209733,0.06276032550134271,0.05725572471701057
-0.137313494346387,-0.005018883257551354,0.08279232567275575,0.07437802514390252,-0.05815500250747362,-0.04339800389987271,0.2135456607185443,0.03969867822675084,0.06119526456328055,-0.018934701029450968,-0.011556679137116806,0.07868629876368873,0.05722490387588097
0.15876071973078032,-0.0027305978317582026,0.09947672563186032,0.0705093096935404,0.006967208243697892,0.08880317645271615,0.17488338967100547,0.04389473349964734,0.09548212241224645,-0.0018943991751124176,0.049420218957006296,0.07354616794654185,0.06218422950466708
-0.1654650074086782,-0.008831141505182534,0.12152200626320564,0.07654120892751289,-0.07021198559765533,-0.09939595264057999,-0.032944328221032736,0.04150457093407422,0.0608945024641561,-0.026468155968906983,0.023218593584935904,0.07577597884218532,0.050200312682640934
-0.14450307545723692,0.023628873680031758,-0.21516556209419677,0.06378703609650792,-0.09973753403238876,-0.09205632214059221,-0.01656644679100578,-0.020638221214807045,0.12111209430685216,-0.015058770657841766,0.005725599064527582,-0.03631522632041381,0.06045291021372547
-0.16647999748011838,0.018538285846954095,-0.22929204664722064,0.0684769792748077,-0.09475509497013553,-0.09381278700181143,-0.010428495590489278,-0.02065360635344579,0.12069847278544024,-0.01673519830086975,-0.011432009303740828,-0.039513512062160625,0.06173490766144133
-0.16620816412397799,0.02474998820615323,-0.2304546389522567,0.0705699544127995,-0.09554122913843344,-0.09508029113215992,-0.018448663826477998,-0.02054653058067947,0.11763138786112826,-0.017012237269999626,-0.042349432350919154,-0.039513512062160625,0.05847615311267582
0.08796778987459807,0.02277879269257889,-0.27563297422180466,0.04478218346773494,-0.09867071913260886,-0.04534639771374193,-0.173622399327611,-0.0930668388439304,0.1188173305276605,-0.031026617792371997,-0.017153630652496813,-0.05483061001540826,0.039498489723067895
0.08796778987459807,0.02277879269257889,-0.27563297422180466,0.04478218346773494,-0.09867071913260886,-0.04534639771374193,-0.173622399327611,-0.0930668388439304,0.1188173305276605,-0.031026617792371997,-0.017153630652496813,-0.05483061001540826,0.039498489723067895
0.09639958734592706,0.021592352544681153,-0.2743325383930203,0.04478218346773494,-0.08649054447093688,-0.051892218643516855,-0.17079056215191998,-0.09338521376731854,0.12101773354737329,-0.031379197318034895,-0.017484990844776078,-0.05483061001540826,0.03498754417668808
0.0828635521186651,0.022929974458586813,-0.2778113091768102,0.04478218346773494,-0.09089956290673848,0.022337298977137644,-0.1627480632445817,-0.0930668388439304,0.12320631397822593,-0.031078330377330283,-0.0201271696518017,-0.048797084095761493,0.04251731663428005
0.13750183804976904,0.059799198250499605,0.07827646599583327,0.10329976333587643,0.10950781825474104,-0.0017376726360522228,0.02538961423743223,0.09527470412993362,0.19452438534578692,0.012657024376236746,-0.07865539163795722,0.08275784557814851,0.08215627823122267
0.08899428819308071,0.05681961719723117,0.04435426995242819,0.05911570291129708,0.02810695121228835,0.14010217644286893,-0.023745064672533976,0.013279220633987083,-0.2587521464569651,0.12872158452165547,0.029966496638936958,0.18834181891006865,0.04390258565035148
0.09376636817507267,0.012669120759918155,0.08121937716022973,-0.04749566325227326,0.017701681715715623,-0.047115410149590836,-0.01423240251929112,0.03262732050863037,-0.40093850219348015,-0.025281897723877657,0.03695201756069571,0.11816557135324768,0.03907247247953147
0.09290352717540662,0.01069460958079282,0.09490825740267364,-0.047345990161759104,0.017529760674460326,-0.04619466880180172,-0.01642743169413012,0.03342495626334821,-0.40093850219348015,-0.025281897723877657,0.019710755673813075,0.11364345549707694,0.039765884333922676
0.09116189355612286,0.00432136052492507,0.09589347346491595,-0.0450163410556196,0.019478011215070805,-0.04619466880180172,-0.01719874035656354,0.032955700149452934,-0.38950271385284435,-0.026213177518777553,-0.017838923986883932,0.11364345549707694,0.040413460225314966
0.09133562661090329,0.016451845080416565,0.0878972041052354,-0.038008414813535125,0.023347492033803506,-0.0404238921690486,-0.014902614930506122,0.028091237302064767,-0.3769017987660377,-0.020599735521853,-0.11558244404171618,0.1194728155784128,0.04052606386182724
0.09295017381630458,-0.003663191061854619,0.0986595063248918,-0.03959028728635449,0.023347492033803506,-0.04535102755583983,-0.014692335939261716,0.031730860647874504,-0.38141261093056134,-0.02440341774592899,-0.06056038909916786,0.11364345549707694,0.040544049432734146
0.09295017381630458,-0.003663191061854619,0.0986595063248918,-0.03959028728635449,0.023347492033803506,-0.04535102755583983,-0.014692335939261716,0.031730860647874504,-0.38141261093056134,-0.02440341774592899,-0.06056038909916786,0.11364345549707694,0.040544049432734146
0.07387164407727592,0.00038801431438165813,0.09803213962393538,-0.04487575388224948,0.023304762194148086,-0.04593303986699817,-0.032715310460071007,0.028683860727927772,-0.38129257097800395,-0.024831896180955527,-0.06760989863830036,0.11238845560909369,0.04012373046091123
0.05540769338578849,0.042586698511271996,0.06529765924047902,-0.050808161606518396,0.01695078788446278,-0.039151475059881514,-0.005348267157842363,0.027450708559876892,-0.39548142165897865,-0.026139822093756815,0.040911117078521596,0.1172055397975549,0.042669282256451335
0.055037028370643476,0.02132882870975974,0.08114944329064212,-0.05228415884484629,0.01695078788446278,-0.03885887232063781,-0.008336022804340615,0.027450708559876892,-0.3997524677212985,-0.02635561729619123,0.03208342659877567,0.1172055397975549,0.041576220959096605
0.055037028370643476,0.02132882870975974,0.08114944329064212,-0.05228415884484629,0.01695078788446278,-0.03885887232063781,-0.017904668807912985,0.027450708559876892,-0.3997524677212985,-0.026652759156551097,0.02956914009711206,0.11583137967212277,0.04004756507425851
0.053444876835598634,0.029485986842732095,0.07900217908104294,-0.052058338967562914,0.017630920113951235,-0.038011999004774345,-0.032447182622666326,0.02965401925104047,-0.3993472725421171,-0.025800705885807344,0.0157943430786756,0.11131812296100756,0.04392721602952133
0.05049711470424495,0.03505630124574695,0.08218617602307875,-0.0497286898614234,0.01872711738381796,-0.038311033548602436,-0.014557483690915786,0.02951914864315694,-0.38417595342495625,-0.027661307004040774,-0.020911630695025437,0.11514651752757535,0.04501870212257162
0.04889947035503042,0.03505630124574695,0.08218617602307875,-0.0497286898614234,0.01872711738381796,-0.037751724220317945,-0.01463776732655471,0.02951914864315694,-0.38361664409667173,-0.027661307004040774,-0.020911630695025437,0.11514651752757535,0.0455780114508561
0.03934769778276534,0.022515864872420212,0.0771922742925714,-0.05722305204993318,0.017755741099350665,-0.037452689676489855,-0.03238030166510891,0.029615696275543897,-0.3869294107302993,-0.026807191457504667,-0.005441493230571211,0.1138694739621676,0.04448652535780582
0.023373527142750955,0.021586528542997217,0.08184978765463376,-0.05489340294379366,0.016933466452879548,-0.037452689676489855,-0.03338839847636142,0.02924736034087623,-0.3845524401550728,-0.026809253733297025,-0.01628632639953473,0.1138694739621676,0.05836766602143257
0.021152213288359045,-0.07460315059273988,-0.0014416933686122006,0.012376033531196049,-0.06292281842893134,-0.07621125544116784,-0.16743913022879095,-0.07457670223623823,-0.36899797684341357,-0.03216003522628747,0.026651085974961485,-0.057369236267997926,-0.00873585543743455
0.023367853397428088,0.04662297066706892,-0.06437069169691567,0.05853772293792205,-0.01817197961663887,-0.030281598244469965,-0.01923448843409805,-0.0001099635806807202,-0.23430557517984157,-0.0008821782206074725,-0.20620974431580885,0.17128068848434017,0.05106947381508344
-0.05638553416004714,0.07012845548032609,-0.04613690353790743,0.0910579955434461,0.010507794709606404,0.11724431046064523,-0.0015684662803665738,0.005929501246775087,-0.18702913679092656,0.012397509228614658,0.01858654623081947,0.18667590322128427,0.07693363828233739
-0.0702550559591983,0.030263563870574803,-0.23507798357692772,-0.05227629958527359,-0.07780987052120479,0.011026370595717141,0.050326977053645056,0.02786679381867442,0.048559903186909975,-0.025795438771007498,0.0279486598626588,0.023246028406146157,-0.3205289298491328
-0.07012529178390443,0.03560279207372958,-0.24727468813840886,-0.05219785017139106,-0.07984311947067582,0.009606756811010475,0.057070905768445916,0.027828970711763462,0.047649469607516995,-0.02557717278924059,0.027010623837794574,0.023246028406146157,-0.31151612949200114
-0.07991914151530666,0.03879151066928736,-0.24434886569508812,-0.049858984115695816,-0.08150656651934374,0.011621103801989247,0.06338860519558871,0.028286791668236756,0.04653441597531063,-0.02424325788133034,0.04296589488342965,0.025939043922469558,-0.293913715859735
