ContainsCereals,MeanDiurnalRange,BulkDensity,AnnualMeanTemperature,Longitude,PrecipitationofWarmestQuarter,Isothermality,SoilOrganicCarbon,MeanTemperatureofWettestQuarter,PrecipitationofWettestMonth
0.15976756599094727,-0.0553672864434116,-0.004229256879207856,0.04027277578070373,0.09669372414933675,0.08891828048726243,-0.05464990247810011,0.2187808656041999,0.0726234825017056,0.028375664504801414
0.159577419917389,-0.05628652689519996,-0.022477319085538027,0.04027277578070373,0.09614588785103802,0.0888387232735894,-0.05439807556686654,0.21438806954298253,0.07394053636061684,0.029405741709537758
0.15303928412414064,-0.17675886779829078,-0.017784236284141247,-0.1010494767832434,0.07345328248834565,0.06024293825959049,-0.06667350990725812,0.13936664237840776,0.03144781089398801,-0.04181407703439949
0.15436652984628707,-0.1654434442704977,0.020130931928763363,-0.10224713976366782,0.07603622227592187,0.06080569972162484,-0.06596411015955227,0.12661896750345686,0.03220173174700342,-0.05213357979252795
0.21094161505217754,0.13009664563629492,-0.027388626861310435,0.03924990081443375,0.12614042076318824,0.07936316912817964,0.0949307913179891,0.004102410436876473,0.038523167571866,0.04374054527575226
0.21062931711628263,0.13681780641047872,-0.05972823935889007,0.029728925853065392,0.12123181688131744,0.07212005684134207,0.09435499133764477,-0.059016177696235225,0.03518597056104975,0.04419798980316945
0.20953054788150408,0.1312385164366267,-0.024569433025232134,0.029950864485335665,0.11721927326911508,0.07293981667782123,0.0949307913179891,-0.06311998619491183,0.03575492429639244,0.03746854718859801
0.20744647545905376,0.14174507133511952,-0.03706621717608794,0.037927270944919274,0.12681861381712795,0.0779150526688582,0.09422465718530681,0.013549326049633622,0.03775620780396859,0.04999129764239972
0.20873063651630913,0.13955419911181957,-0.04824019999705381,0.038063974732145345,0.12518664382301695,0.07831373052169788,0.09419218628272101,0.012465006826934478,0.03800538027258219,0.0504699878903237
0.2195125226371933,0.09129374073041208,-0.013034599934001448,0.04018980697231373,0.12619735710784197,0.07963076215384768,0.08687662211914797,0.09772136956989251,0.03419635694361455,0.04598197666787559
0.2195125226371933,0.09137347357842067,-0.012561869808700972,0.04018980697231373,0.1262694461456282,0.07963076215384768,0.08687662211914797,0.09709681755879718,0.03419635694361455,0.04598197666787559
-0.016171715522846027,0.0030723949738657953,0.15196718336695916,0.043260719317301494,0.09720832105468694,0.0283917940850072,-0.027257193125775615,-0.008628541945477545,-0.007448702606519643,0.011292017994429457
0.10086644903106,-0.031536406891750725,-0.022451776187357372,0.026761470416931398,0.08064677049695491,0.006758403554782416,-0.05676449330565214,-0.10188570701125438,-0.013014450767009952,-0.01007972147749035
0.07254167439665177,-0.007782973086560883,0.07731845149475733,0.027304455073701363,0.0805004467227885,0.010542007779663956,-0.06080226754146655,-0.038565826177518886,-0.014774654983417717,-0.008722907342024792
-0.1527179052072739,0.0030723949738657953,0.145288522528201,0.04286040633959514,0.10030680314443197,0.0283917940850072,-0.027257193125775615,-0.00796538847702893,-0.007448702606519643,0.011292017994429457
0.10086644903106,-0.031536406891750725,-0.022451776187357372,0.026761470416931398,0.08064677049695491,0.006758403554782416,-0.05676449330565214,-0.10188570701125438,-0.013014450767009952,-0.01007972147749035
0.07254167439665177,-0.007782973086560883,0.07731845149475733,0.027304455073701363,0.0805004467227885,0.010542007779663956,-0.06080226754146655,-0.038565826177518886,-0.014774654983417717,-0.008722907342024792
-0.11393392564950502,0.0013370884341125482,0.14626455953823742,0.04272585944404205,0.08739980378180721,0.029839620534140805,-0.026735884556175236,-0.006919624546586843,-0.00710766606606892,0.011167721998641269
0.10086644903106,-0.031536406891750725,-0.022451776187357372,0.026761470416931398,0.08064677049695491,0.006758403554782416,-0.05676449330565214,-0.10188570701125438,-0.013014450767009952,-0.01007972147749035
0.07254167439665177,-0.007782973086560883,0.07731845149475733,0.027304455073701363,0.0805004467227885,0.010542007779663956,-0.06080226754146655,-0.038565826177518886,-0.014774654983417717,-0.008722907342024792
0.15693997933078563,-0.18082413626879792,-0.004879595306095929,0.016111085248587637,0.11599504759486677,-0.2096536959125906,0.030890772028163694,-0.032086093807288774,0.055325947113703255,0.007353720029970253
0.15311139527894552,-0.19035476413235133,-0.07487246412025497,0.016111085248587637,0.11192823786878144,-0.2109342597809698,0.02900788573797593,-0.043873505654833486,0.05282052164112045,0.0014977456254575674
0.18237732703393544,0.10594181772791675,0.011612628054986422,0.016807635330712375,0.14505148956794583,-0.1213613608413423,0.041518781880874114,0.15209979135503116,0.1046643516414522,0.0056066845180227295
0.16824237564614405,0.10684929638645506,-0.1143546585333457,0.04074763159539112,0.15129592357143754,-0.10197553721689885,0.03951008656103598,0.1544155549793559,0.10385551743429845,-0.0030638809219297007
0.10431470537172534,-0.14708886494747478,0.04791146071369953,0.016237634969495804,0.1193847084963566,-0.16993882706526112,0.017660195907833035,0.09560123138173691,0.027067636545955284,-0.012728839588132503
0.14052109711495295,-0.17073604352445235,-0.12227059701904545,0.02164149303284411,0.11518620771323552,-0.10640911850376739,0.029650890613195296,-0.05561243162818803,0.0333204702202586,0.001689879499235226
0.14084946216610483,-0.1765701262846908,-0.13739705479588907,0.027599406500431023,0.11712553459165613,-0.14968416694144507,0.022070141952064155,0.003947113867055469,0.03131836030407919,0.0015854147325371935
0.1450093874372182,-0.17268481690426568,-0.12768967193291636,0.02192860252317928,0.11544231158495948,-0.10640911850376739,0.029723099794256528,-0.058764160331243015,0.03375036029320422,0.001689879499235226
0.10431470537172534,-0.14708886494747478,0.04791146071369953,0.016237634969495804,0.1193847084963566,-0.16993882706526112,0.017660195907833035,0.09560123138173691,0.027067636545955284,-0.012728839588132503
0.14052109711495295,-0.17073604352445235,-0.12227059701904545,0.02164149303284411,0.11518620771323552,-0.10640911850376739,0.029650890613195296,-0.05561243162818803,0.0333204702202586,0.001689879499235226
0.1364279677627301,-0.1765701262846908,-0.13739705479588907,0.027599406500431023,0.11712553459165613,-0.14968416694144507,0.023856653571200696,0.003947113867055469,0.030863142663915155,0.0015854147325371935
0.14058789303384348,-0.17268481690426568,-0.12768967193291636,0.02192860252317928,0.11544231158495948,-0.10640911850376739,0.03150961141339307,-0.058764160331243015,0.033295142653040184,0.001689879499235226
0.10785502008856836,-0.2100098524555342,0.2056636608422652,-0.010386895129693555,0.1428524237808707,-0.16891730787965278,0.030771146127869964,0.0926355204696772,0.0807914270530493,0.005092575635910533
0.16630276283226308,-0.2376387528024778,-0.12025065347525683,0.015503284731429909,0.11706938686895346,-0.1160781059149221,0.039181642063207275,-0.045259726903101205,0.089667900184092,0.031532002514382075
0.1796954195193196,-0.24014470326605403,-0.056833667044464506,0.00421585120213221,0.1098682249397073,-0.13664621917695,0.03928399195712932,-0.023225086723988934,0.08574993587004809,0.02049084952211533
0.16248267243578207,-0.23921884832956014,-0.12317941967192188,0.015179722348721052,0.11775102350045566,-0.11624080102163425,0.039181642063207275,-0.028641729804134614,0.09137153031077538,0.031057553830449766
0.10785502008856836,-0.2100098524555342,0.2056636608422652,-0.010386895129693555,0.1428524237808707,-0.16891730787965278,0.030771146127869964,0.0926355204696772,0.0807914270530493,0.005092575635910533
0.16630276283226308,-0.2376387528024778,-0.12025065347525683,0.015503284731429909,0.11706938686895346,-0.1160781059149221,0.039181642063207275,-0.045259726903101205,0.089667900184092,0.031532002514382075
0.1796954195193196,-0.24014470326605403,-0.056833667044464506,0.00421585120213221,0.1098682249397073,-0.13664621917695,0.03928399195712932,-0.023225086723988934,0.08574993587004809,0.02049084952211533
0.16248267243578207,-0.23921884832956014,-0.12317941967192188,0.015179722348721052,0.11775102350045566,-0.11624080102163425,0.039181642063207275,-0.028641729804134614,0.09137153031077538,0.031057553830449766
0.15947162725577066,-0.14329031082325758,-0.13345332818411804,0.029076693039274806,0.13759486688332342,-0.14890955376403478,0.024493175607016877,0.10853619979679988,0.030954190635276557,0.004027448953607877
0.1644499995659211,-0.1704879537694909,-0.12779805562466748,0.023176503253623824,0.11544231158495948,-0.10563450532635711,0.03214613344920925,-0.049810996630110425,0.0332031436669538,0.0036574650363736015
0.16025099813540447,-0.17739926157991778,-0.13699402461388996,0.025740522504546462,0.11451539543233175,-0.12287342630814212,0.032488439083286524,-0.04055518493886666,0.032252540500362276,0.003463064739195976
0.16634360204576154,-0.17342884581542795,-0.1250887573989344,0.02562629463628635,0.12776470202728343,-0.11323440752064261,0.030665132334176417,0.09121462669386955,0.023977931105603163,-0.0004463675887081619
0.15947162725577066,-0.14329031082325758,-0.13345332818411804,0.029076693039274806,0.13759486688332342,-0.14890955376403478,0.024493175607016877,0.10853619979679988,0.030954190635276557,0.004027448953607877
0.16186002056563012,-0.1704879537694909,-0.12819947555052172,0.02340588906202307,0.11544231158495948,-0.10563450532635711,0.03214613344920925,-0.049810996630110425,0.0332031436669538,0.0036574650363736015
0.14087337097349717,-0.17735511013795724,-0.1379614493393704,0.019218927290849733,0.11151492331880078,-0.12287342630814212,0.03289680897599974,-0.03876112214724012,0.03249083884205944,0.003463064739195976
0.14143428127633914,-0.1733846943734674,-0.12605618212441483,0.015566570719081563,0.12476422991375252,-0.11323440752064261,0.03107350222688962,0.08747699587798097,0.024216229447300324,-0.0004463675887081619
-0.009317043995320214,-0.18485294637945462,0.0861771898016006,0.05885361507783416,0.09425891737853184,0.10396960201469223,-0.003366538265895686,-0.0394480177613064,0.03637101815269943,0.008428146318521816
-0.010536993393931401,-0.1876783179544099,0.1401237282722644,0.062110175335086386,0.09508221344204228,0.09324810596307707,-0.001303992703940134,-0.03022699946410669,0.032507499321908294,0.010591136922020948
-0.042204151472443295,-0.18483228281095762,0.0007024325242931248,0.048655588949354595,0.08818073234962238,0.09852905274099973,-0.004609534046003954,-0.05486413328295855,0.03283412769141271,-0.002712263103332198
0.1742466103197597,0.07031556592495587,0.23305162947125194,-0.013434540463239475,0.09307819326870435,0.1048536953310422,0.02096727060489475,0.15563309608048911,0.0342453752169803,0.03560181991839662
-0.06292239365334377,0.051341821989745136,0.10798690382268152,-0.050994985907729426,0.07918653823568025,0.072409156276654,-0.004246792152124293,-0.11366562328580886,-0.004421610852126071,0.013776157515789587
-0.18408475128648077,0.05718004513112157,0.0895588965495728,-0.04619653354447947,0.08503431270661788,0.0773008003521597,-0.001803419129832999,-0.05053526820032746,0.0033285250264112167,-0.008765821985602681
0.1742466103197597,0.08933212645285316,0.23398950840419624,-0.013434540463239475,0.08661146647442756,0.1048536953310422,0.02096727060489475,0.11466690122515506,0.0342453752169803,0.03560181991839662
-0.1872929270472986,0.04287264463351081,-0.037128128931603256,-0.03618964818606052,0.07718701247220128,0.08098673909771299,-0.01097786320254085,-0.12331256380003074,0.003935480051837467,-0.01232798069765604
-0.22404928348442205,0.04306599048090167,-0.03685847039399806,-0.03613108515300404,0.08426670323279278,0.0787493512777838,-0.01121843089165021,-0.11358062588143036,0.008425162430295952,-0.011196483406073593
0.19255314415284738,0.07021694740901485,0.23155101183001955,-0.0011782906454626274,0.09323297447443234,0.1048536953310422,0.020909568503734904,0.15383903328886261,0.03400388016674244,0.03560181991839662
-0.10819759690458734,0.049273766983265764,0.10277362751096998,-0.04966840083072085,0.09132983772946959,0.06868476894337087,-0.0037409564932885213,-0.10826290126054329,0.007918638936500655,-0.00927735588945744
-0.08101279638434064,0.05776199795781363,0.09612396362545195,-0.04573765753371664,0.09078580352387822,0.0750634125322305,-0.0020439868189423577,-0.04929082136865108,0.009851903905354368,-0.008166790335578942
0.19255314415284738,0.08923350793691212,0.23248889076296386,-0.0011782906454626274,0.08676624768015555,0.1048536953310422,0.020909568503734904,0.11287283843352855,0.03400388016674244,0.03560181991839662
-0.08104335118555875,0.04336674535148149,-0.030404275514249166,-0.03573077217529769,0.08252586938242806,0.0787493512777838,-0.01121843089165021,-0.12206811696835433,0.0076229376454609015,-0.0117289490476323
0.19676086322980135,0.07021694740901485,0.23235221555222574,0.0010187691782654492,0.09323297447443234,0.1048536953310422,0.020909568503734904,0.15383903328886261,0.03400388016674244,0.03560181991839662
-0.0875148010035517,0.049273766983265764,0.10381427132989003,-0.04966840083072085,0.09132983772946959,0.06868476894337087,-0.0037409564932885213,-0.10826290126054329,0.007918638936500655,-0.00927735588945744
0.19676086322980135,0.08923350793691212,0.23329009448517005,0.0010187691782654492,0.08676624768015555,0.1048536953310422,0.020909568503734904,0.11287283843352855,0.03400388016674244,0.03560181991839662
-0.07573562012380639,0.049273766983265764,0.10381427132989003,-0.049268087853014494,0.08958900387910487,0.06868476894337087,-0.0037409564932885213,-0.10826290126054329,0.007918638936500655,-0.00927735588945744
-0.1134747731651216,0.05776199795781363,0.0950833198065319,-0.046137970511422995,0.09252663737424294,0.0750634125322305,-0.0020439868189423577,-0.04929082136865108,0.009851903905354368,-0.008166790335578942
-0.1134747731651216,0.05776199795781363,0.0950833198065319,-0.046137970511422995,0.09252663737424294,0.0750634125322305,-0.0020439868189423577,-0.04929082136865108,0.009851903905354368,-0.008166790335578942
0.19676086322980135,0.08923350793691212,0.23329009448517005,0.0010187691782654492,0.08676624768015555,0.1048536953310422,0.020909568503734904,0.11287283843352855,0.03400388016674244,0.03560181991839662
-0.21607790811878466,0.04306599048090167,-0.03685847039399806,-0.03613108515300404,0.0856243514721731,0.0787493512777838,-0.01121843089165021,-0.11291747241298175,0.008425162430295952,-0.011196483406073593
-0.18055472709849338,-0.21449854719860145,0.004211365591863936,0.038191075995851455,0.061476108056406034,0.0594122834786156,-0.08906601433523573,-0.1091728227431332,0.0548666449441909,-0.002398241626285161
-0.21613944687901437,-0.21609575679125675,0.0022245555939335287,0.036208754861507236,0.05911573420320886,0.05415607101954924,-0.09553395847569454,-0.11000394830393476,0.05507922088113067,-0.003308109277062728
-0.2254924604485977,-0.22507288500061032,-3.0623634396302195e-05,0.03481591323152025,0.05775808596382857,0.05337297141826555,-0.09553395847569454,-0.11066710177238337,0.05507922088113067,-0.004172875540497115
0.09433776617386001,-0.22604820201205195,-0.24012021790388707,-0.1532010718011045,0.048413351499694154,0.03951052186122618,-0.11435451213496985,-0.08588773413321794,0.024254329819284864,-0.02704669742300196
0.1081489418114399,-0.22600007705135003,-0.2465050511465535,-0.1532653272030139,0.048413351499694154,0.037829757419675585,-0.11811321937354594,-0.08459405358302392,0.024050504339214504,-0.027992607461705787
0.10872403056444964,-0.22228789641904576,-0.23616409397636112,-0.1500808156020649,0.0538346504859163,0.03588671628814873,-0.11811321937354594,-0.07112549893462433,0.023029380047984535,-0.027769023302096168
0.10623797034997404,-0.2178137566482767,-0.24145551250208297,-0.1570748934659637,0.060435082477903704,0.039931172054572736,-0.11019463988843237,-0.019568310015269017,0.030641051022021817,-0.02701601265511947
0.19211761470348812,0.18941882698251458,0.045411707369359955,0.02907579924207017,0.25823535679021486,0.062350084683115384,0.10475846851223994,-0.014275908991885517,0.05603492830829045,0.05251482345436096
0.1910505558418748,0.09933613362930335,-0.029835210185158657,0.08323238446621423,-0.25608957859714737,0.08912418304215167,-6.706186729251313e-05,0.16973453779597683,0.12313899177314644,0.06129532250417635
0.17694360936104073,-0.0013856688829647803,-0.012854102041572594,-0.004628733865263378,-0.3207767966071079,0.044272820000267665,0.034963513218932894,-0.022705171499011426,0.018420917901587973,-0.01538190572796734
0.17694360936104073,-0.0013856688829647803,-0.019265772779712136,-0.004628733865263378,-0.3207767966071079,0.04334191399352637,0.034963513218932894,-0.023353992149833615,0.017542881528434917,-0.015902881841700515
0.15863756684866492,-0.0010841546105331075,-0.021350262812946233,-0.011303076066358997,-0.32049067205403564,0.04270179099042912,0.03546411112546349,-0.024153753079805093,0.01776932137036733,-0.015902881841700515
0.15877963147796278,-0.0010841546105331075,-0.01984666300461508,-0.010580236598794712,-0.32049067205403564,0.04270179099042912,0.03546411112546349,-0.024153753079805093,0.01776932137036733,-0.015902881841700515
0.15877963147796278,-0.0010841546105331075,-0.018986641134013375,-0.010580236598794712,-0.3207773460109029,0.04270179099042912,0.03517743716859626,-0.024153753079805093,0.01776932137036733,-0.016189555798567748
0.15877963147796278,-0.0010841546105331075,-0.01984666300461508,-0.010580236598794712,-0.32049067205403564,0.04270179099042912,0.03546411112546349,-0.024153753079805093,0.01776932137036733,-0.015902881841700515
0.14398423710991348,-0.005137695179294568,-0.03923253651677988,-0.013976832481692625,-0.32137481055913625,0.04240429645791912,0.03452532662824318,-0.022193968050789,0.017909466016808248,-0.01749755441200463
0.13119848747116325,0.006477929535907411,-0.014537683097723674,-0.021287782100894104,-0.32137481055913625,0.04511874910733283,0.03452532662824318,-0.01801789545971602,0.020309533285271547,-0.011198539774166408
0.12504750310206722,0.005420519848893527,-0.015324761554370556,-0.022310240597621028,-0.311820954711026,0.043852223049709406,0.03452532662824318,-0.01765259485021746,0.020674833894770088,-0.011198539774166408
0.12504750310206722,0.0011541755340765342,-0.024438313963956154,-0.022310240597621028,-0.311820954711026,0.043852223049709406,0.03452532662824318,-0.01765259485021746,0.020674833894770088,-0.011198539774166408
0.12504750310206722,-0.0059076559420121015,-0.03993885963346495,-0.022310240597621028,-0.311820954711026,0.04240014871294529,0.03452532662824318,-0.017498320736799827,0.020674833894770088,-0.011198539774166408
0.10691192363919655,-0.00025131256570545504,-0.024438313963956154,-0.02159024541408742,-0.31081294094169826,0.043852223049709406,0.028289309161450383,-0.011898507251174128,0.021391534992958153,-0.011079437837583743
0.10691192363919655,-0.00025131256570545504,-0.024438313963956154,-0.02159024541408742,-0.31081294094169826,0.043852223049709406,0.028289309161450383,-0.011898507251174128,0.021391534992958153,-0.011079437837583743
0.10777022887465135,-0.007313144041794116,-0.039767334852337154,-0.02159024541408742,-0.31081294094169826,0.04240014871294529,0.028289309161450383,-0.013112854405245957,0.021730326243865002,-0.011079437837583743
0.03584212374907208,-0.01593919146495135,-0.04380026444730532,-0.026456795050963443,-0.31657060659210834,0.04024610476244231,0.02316094631287236,-0.010065053856665165,0.005520881166186034,-0.005519957588154413
0.0061500445409414135,0.0023632380773974146,-0.2187435526562091,-0.15919207643860403,-0.18777888316784883,-0.07787180656624701,-0.055515886822010245,-0.08232757618995518,0.024130715366109466,-0.11568285689108157
0.009962560236358895,-0.10361903038189636,-0.042286770548314694,0.061991307066832944,-0.19397460418314547,0.06804232259881302,-0.0711750083660793,-0.04314350304370178,0.11280942405086396,0.011711104505427297
-0.03325400623607945,-0.0643434805314043,0.05154596565076227,0.07134368269075214,-0.19050611742977766,0.11014678709093995,-0.037622586371678216,0.15821048886868255,0.15402626107439207,0.03727610924829529
0.00403885408189695,-0.262036312705805,0.0008864792954240775,-0.0484005426253237,0.12198206363885443,-0.24398970283380592,0.006626013556565012,0.006217332016153347,-0.1158064865544791,-0.006215160883074554
-0.05180263317181006,-0.26035723285916357,-0.0017008598117546204,-0.04947806944934324,0.12198206363885443,-0.27510814233477304,0.006626013556565012,0.004274794200596935,-0.11549233420079781,-0.006814552794799278
-0.08040298401502077,-0.25017907703423803,-0.0014105247475150768,-0.04903237207356699,0.13211809390029106,-0.25954592171088026,0.001946809970209234,0.010984091427378903,-0.11407000318940454,-0.005786318723904261
-0.09925774203204314,-0.08880712086820207,0.32225535512246517,0.06650494209899079,-0.21142740184848563,0.07117598606048174,-0.07438204446724231,-0.045546363723169725,0.06528018179934214,-0.009481512388561973
-0.12174824936379461,-0.0971102944843975,0.024258292578409554,0.0541673674093051,-0.22109586805818077,0.07516255169017029,-0.06994194307680651,-0.04984320693850976,0.035441353548785366,-0.009550780821471922
-0.0841466678819368,-0.0986307483005545,0.031304372471568004,0.054809173559891455,-0.2176970972074687,0.07516255169017029,-0.06994194307680651,-0.049420803112639966,0.035441353548785366,-0.009550780821471922
-0.0841466678819368,-0.0986307483005545,0.031304372471568004,0.054809173559891455,-0.2176970972074687,0.07516255169017029,-0.06994194307680651,-0.049420803112639966,0.035441353548785366,-0.009550780821471922
-0.09216777386635594,-0.10739748555505993,0.010326071384705092,0.051905979324539796,-0.2130367733260948,0.07532817402763185,-0.07950935450196875,-0.048034944688861395,0.030858741085465338,-0.013050204593452238
-0.09808518171376636,-0.11939845114465035,-0.05631089657165186,0.04950361952804829,-0.22435991344948836,0.06962282545653951,-0.08396217117119857,-0.050016304600820856,0.030858741085465338,-0.0149249276546616
-0.02527710410114469,-0.19496938267261116,-0.2361887104848459,-0.13473337472389854,0.07981303983160547,0.05476985221974578,-0.09120663187661018,0.11125015736537744,0.055475784518250734,0.007203861578214517
-0.024069877412081254,-0.17144242160849862,0.040839785599040085,-0.0870345105534352,0.08224136600686968,0.07298598635523676,-0.07298682807231292,0.10603739342869788,0.06878410620942692,0.015485913444164895
-0.02527710410114469,-0.19496938267261116,-0.2361887104848459,-0.13473337472389854,0.07981303983160547,0.05476985221974578,-0.09120663187661018,0.11125015736537744,0.055475784518250734,0.007203861578214517
-0.03660971686917376,-0.17257723157251387,-0.019147672398287387,-0.09466949148819132,0.08348544146577414,0.06844143068198984,-0.08439721955183119,0.11947063856931328,0.06665668090034205,0.01164096266051116
-0.04917492824130835,0.13405462660787457,0.03866720534860802,-0.02279071776081994,0.08007116996388253,0.033027545050813144,0.018133657374487012,0.12209945703389878,0.09827793864679754,0.03270948150295668
-0.04917492824130835,0.13405462660787457,0.03866720534860802,-0.02279071776081994,0.08007116996388253,0.033027545050813144,0.018133657374487012,0.12209945703389878,0.09827793864679754,0.03270948150295668
-0.07195616444230082,0.1511268565848709,-0.06369087282071043,0.01120626162299609,0.0858953627268532,0.010287892149734737,0.04454733517762318,-0.009835631972041249,0.08945539677386852,0.031669476324043704
-0.07195616444230082,0.1511268565848709,-0.06369087282071043,0.01120626162299609,0.0858953627268532,0.010287892149734737,0.04454733517762318,-0.009835631972041249,0.08945539677386852,0.031669476324043704
-0.043046950074055006,0.13562879850060636,0.09344117265246206,-0.02214484340125542,0.08676967645046087,0.03333851237555528,0.026134009391848782,0.09572238137577904,0.09348962877954899,0.03009969512352591
-0.0657310745447637,0.046036662705858815,0.0944766565474605,0.037033707823163814,-0.26834223434604737,0.09575046200726055,-0.026758657961964725,-0.03489697135278518,0.14377084832990142,0.003998019388455719
-0.09322217069541511,0.07865674360801626,0.020416411014300313,0.025944339127864577,-0.2702836166684052,0.09426678588510075,-0.03470340359558811,-0.042908637668131924,0.14095926257665067,0.000946012742892131
-0.011977380993182853,0.10429614329941561,-0.04184131397354423,0.10681433159067683,0.11201286616519293,0.11628545676882379,-0.05239808326371346,-0.005357574489656983,0.03606451575003611,0.0603064828047031
-0.015631256234627924,0.10429614329941561,-0.06856304652267144,0.10968397568877565,0.11086210752654199,0.11357398609159988,-0.0533803661717298,-0.007777284074059327,0.03580729863981221,0.0603064828047031
-0.017091604943558478,0.1043982061177372,-0.07509186705485747,0.10876251386454688,0.11086210752654199,0.11262843018574174,-0.05531949853981356,-0.009617399000419734,0.03588064639950192,0.06462860998256019
-0.008131382084469759,0.10492261962338995,-0.07502946471842706,0.1088249162009773,0.1127467239493786,0.11376019619284547,-0.06944966246919902,-0.008469364000653635,0.03588064639950192,0.06498491544463698
0.05453010566323692,0.10121984589143203,-0.17121824335739452,0.09338270249981301,-0.2414261578972322,0.10653562874422737,-0.03815597956634365,0.05367900387989979,0.002356160318496809,0.06034919247382484
-0.08707282510216964,0.0999920763069475,-0.15381247107153226,0.11218076135988359,-0.25835775908934144,0.08749338130887992,-0.04412524968820638,0.08692598010904644,3.706601970759611e-07,0.05466361996773025
0.06719703214881306,0.10713559491812338,-0.022897623402089954,0.11769805857361845,-0.20145815355015115,0.11443733402723183,-0.029644068812132517,-0.026643603261320935,0.013097011507457516,0.07203158700492211
0.07136080446588476,0.09889425986886817,0.029266436890022885,0.12454736090776845,-0.18549865782580782,0.11724939376958585,-0.04097659306099868,0.00031869709213038796,0.024372904684407677,0.0701936581413385
0.07398380925352151,0.1462020106497592,0.28570776099722733,0.0942325783594355,-0.42011707884811483,-0.24294660547707753,0.01887843410660774,-0.008550361495080724,-0.034094694181599126,0.02751489620932673
0.11318968295362598,0.15594439068413998,0.1594894904174811,0.1017209627118386,-0.41517206622548436,-0.23382973494072826,0.01768588929948856,0.004110507967543119,-0.027794052792005662,0.030246623222877557
0.08982333565289391,0.13075038726810947,0.14104477812675761,0.09983068474105508,-0.4317708926112289,-0.2491017693807823,0.018250939770493208,0.021885243121099032,-0.04265680157113638,0.018832645704017107
0.043247211805513226,0.14360584865752965,0.28570776099722733,0.0942325783594355,-0.42011707884811483,-0.25785194325620947,0.01887843410660774,-0.009399935414902407,-0.034094694181599126,0.02751489620932673
0.020051840310453563,0.13183265498038418,0.15759452172157204,0.09679264569575229,-0.41517206622548436,-0.2649481744416951,0.01768588929948856,0.0030721382663184077,-0.027794052792005662,0.03245289557880049
-0.041214337182721605,0.10242476066006549,0.14071712534753023,0.09315694165522141,-0.4418688493297542,-0.2657165947851393,0.016864829476319034,0.015744197367691556,-0.04309469109835736,0.020094840912428975
-0.03171782068647489,-0.1192904526217769,-0.051844773052095554,-0.11366643106668976,0.06434508588543268,0.0695472125782443,-0.08540285309692486,0.12570679919791458,0.040959911740771786,0.004245610782123676
-0.008405092228407872,-0.06551349436552308,0.17698867932917794,0.05644652336810175,0.058960975345682204,0.02947652057235765,-0.05219128784787947,0.023554395435226343,0.04195147826583058,0.001131050167584164
-0.0298739904750729,-0.1044069198079385,-0.10567234830011361,0.041584911168547234,0.04985276722653425,0.011534293533208041,-0.052332720354506534,0.005048829308056141,0.045203583273053745,-0.008091347003265841
-0.0033326094683194542,-0.07547204711414408,0.17505161473883293,0.05644652336810175,0.05988961638737461,0.030293529733017858,-0.05234287950875824,-0.022858571094555403,0.04195147826583058,0.0027142601265912423
